@relation 'node-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,2,10,8,12,7,11,15,9,1,16,17,18,19,20,53'

@attribute description_length numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute files_modified numeric
@attribute files_added numeric
@attribute src_files numeric
@attribute num_commits numeric
@attribute files_changed numeric
@attribute src_churn numeric
@attribute files_deleted numeric
@attribute created_at_week_day {terca-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,quarta-feira}
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute status {0,1}

@data
190,madrugada,1,1,1,2,2,0,0,quarta-feira,41,4.845791,0.005966,0,0,0
31,madrugada,1,0,1,1,1,0,0,quarta-feira,15,4.974,0.006551,2,2,0
95,noite,1,0,1,1,1,0,0,terca-feira,2,4.764062,0.005865,4,4,0
41,noite,7,0,7,1,7,19,0,terca-feira,18,33.850283,0.043948,6,4,0
41,noite,400,42,389,50,452,20281,10,terca-feira,701,2340.571605,3.086003,245,33,0
26,tarde,0,1,42,3,1,142,0,terca-feira,0,5.106819,0.006733,0,0,1
13,tarde,1,0,1,3,1,52,0,terca-feira,0,10.419044,0.013736,12,12,1
21,manha,1,0,1,1,1,0,0,terca-feira,15,4.884297,0.00644,1,1,0
30,manha,1,0,1,1,1,8,0,terca-feira,0,4.862547,0.006411,1,1,1
227,madrugada,3,0,3,1,3,0,0,terca-feira,3,14.338355,0.018906,2,2,0
38,madrugada,2,0,2,1,2,0,0,terca-feira,8,9.49053,0.012514,1,1,0
90,tarde,1,1,2,1,2,2,0,segunda-feira,13,9.173616,0.012082,16,16,0
83,madrugada,1,1,2,1,2,39,0,segunda-feira,0,9.400007,0.01238,6,6,1
33,manha,0,1,1,1,1,0,0,domingo,13,0,0,0,0,0
42,madrugada,9,0,9,1,9,107,0,domingo,0,0,0,0,0,0
91,madrugada,1,0,1,1,1,0,0,domingo,36,4.971692,0.006556,2,2,0
27,tarde,1,0,0,1,1,0,0,sabado,0,4.648674,0.005724,9,9,0
89,madrugada,150,16,292,4,169,15490,3,sabado,54,773.250918,1.014089,35,14,1
28,noite,2,1,2,1,3,20,0,sexta-feira,176,14.041519,0.017289,8,5,0
31,noite,1,0,0,1,1,0,0,sexta-feira,0,4.544261,0.005992,17,17,1
29,tarde,137,21,16,3,162,219,4,sexta-feira,165,832.583267,1.098989,33,33,0
82,manha,69,0,76,1,69,23851,0,sexta-feira,0,328.611031,0.433758,8,6,0
28,manha,1,0,1,1,1,0,0,sexta-feira,3,4.786021,0.006317,2,2,0
79,manha,1,0,1,1,1,0,0,sexta-feira,23,4.678481,0.006175,2,2,0
52,madrugada,2,0,2,1,2,2,0,sexta-feira,26,9.772966,0.0129,10,10,0
65,madrugada,2,1,3,1,3,38,0,sexta-feira,56,14.75811,0.019466,11,7,0
19,noite,1,0,1,1,1,2,0,quinta-Feira,0,4.721559,0.006232,10,10,0
49,manha,1,0,1,1,1,4,0,quinta-Feira,0,5.063234,0.006676,18,18,1
78,manha,1,0,1,1,1,0,0,quinta-Feira,6,4.291503,0.005665,2,2,0
22,madrugada,1,0,1,1,1,2,0,quinta-Feira,0,4.349998,0.005742,11,11,0
8,noite,6,0,6,2,6,28,0,quarta-feira,11,34.831574,0.045683,30,16,0
24,noite,2,1,3,1,3,20,0,quarta-feira,46,15.087223,0.019788,14,12,0
23,tarde,1,0,1,1,1,6,0,quarta-feira,0,4.686642,0.006187,1,1,1
59,tarde,1,0,1,1,1,2,0,quarta-feira,0,5.020193,0.006627,17,17,1
157,manha,1,0,1,1,1,6,0,quarta-feira,0,4.426626,0.005598,16,16,0
478,tarde,1,0,1,1,1,66,0,sexta-feira,0,5.360829,0.007069,29,29,0
14,madrugada,1,0,1,1,1,4,0,quarta-feira,0,4.575159,0.00604,6,6,0
26,madrugada,1,0,1,1,1,13,0,quarta-feira,0,4.872166,0.006432,6,6,0
40,tarde,1,1,2,1,2,6,0,terca-feira,17,9.730889,0.012847,9,9,0
115,manha,1,0,1,1,1,0,0,terca-feira,21,4.996232,0.006596,7,7,0
42,manha,4,0,4,3,4,58,0,terca-feira,4,23.344256,0.030842,15,10,0
78,madrugada,1,0,0,1,1,0,0,terca-feira,0,4.696515,0.006205,17,17,1
12,noite,2,0,2,1,2,15,0,segunda-feira,0,9.925222,0.012428,20,18,1
20,noite,1,0,0,1,1,0,0,segunda-feira,0,4.632483,0.00612,1,1,1
97,noite,1,0,1,1,1,30,0,segunda-feira,0,4.714268,0.006224,16,16,0
8,madrugada,3,0,0,1,3,0,0,segunda-feira,0,14.289372,0.017594,12,6,1
7,madrugada,1,0,1,3,1,31,0,segunda-feira,0,13.898931,0.017113,0,0,0
43,noite,1,0,1,1,1,0,0,domingo,11,4.777974,0.006308,8,8,0
57,tarde,1,0,1,1,1,4,0,domingo,0,4.854806,0.006394,1,1,1
17,manha,2,0,2,1,2,38,0,domingo,0,9.86178,0.012473,22,16,0
70,noite,41,0,40,2,41,21,0,sabado,66,190.687777,0.251133,49,15,0
3,noite,1,0,1,1,1,16,0,sabado,0,4.736425,0.006238,0,0,0
181,manha,1,1,2,2,2,44,0,sabado,51,13.315673,0.016395,16,16,0
27,manha,1,0,1,1,1,72,0,sabado,0,5.303538,0.007001,21,21,0
45,manha,1,0,1,1,1,2,0,sabado,0,4.725779,0.006224,14,14,0
3,manha,1,0,1,1,1,23,0,sabado,0,4.577853,0.006029,5,5,0
3,madrugada,1,0,1,1,1,16,0,sabado,0,4.445382,0.005854,1,1,0
5,madrugada,1,0,1,1,1,1,0,sabado,0,5.123544,0.006748,18,18,0
40,madrugada,2,0,2,1,2,27,0,sabado,53,9.316519,0.01227,6,5,0
8,madrugada,1,0,1,1,1,2,0,sabado,0,5.013277,0.006602,1,1,0
110,noite,16,75,87,7,166,1025,75,sexta-feira,0,739.113273,0.973401,14,7,0
22,tarde,183,9,91,3,253,6445,61,sexta-feira,143,977.735088,1.287662,32,32,0
39,manha,1,0,1,1,1,18,0,sexta-feira,0,5.197393,0.006845,14,14,0
66,manha,53,0,52,1,53,0,0,sexta-feira,168,252.886339,0.333048,16,7,0
64,madrugada,1,0,1,1,1,0,0,sexta-feira,18,4.506767,0.005935,1,1,0
12,madrugada,2,0,2,1,2,12,0,sexta-feira,15,8.90541,0.011728,18,17,1
32,noite,1,0,1,1,1,4,0,quinta-Feira,0,4.341541,0.005718,13,13,0
127,noite,282,75,346,8,432,15194,75,quinta-Feira,0,1827.376028,2.406689,10,4,0
91,noite,1,1,2,1,2,10,0,quinta-Feira,38,9.718781,0.012747,5,5,1
6,tarde,1,0,1,1,1,9,0,quinta-Feira,0,4.693771,0.006196,21,21,0
43,manha,2,0,1,2,2,2,0,quinta-Feira,0,9.620079,0.01267,11,10,0
43,manha,1,0,2,1,2,18,1,quinta-Feira,42,4.454091,0.005866,5,5,0
32,madrugada,0,1,1,1,1,183,0,quinta-Feira,0,0,0,0,0,1
12,madrugada,1,0,1,1,1,1,0,quinta-Feira,0,5.116576,0.00674,16,16,1
493,noite,12,0,6,1,12,249,0,quarta-feira,0,58.917924,0.077672,91,38,1
52,tarde,3,0,2,1,3,2,0,quarta-feira,4,0,0,0,0,0
115,tarde,1,1,2,1,2,9,0,quarta-feira,48,0,0,0,0,0
251,tarde,3,0,3,2,3,31,0,quarta-feira,45,14.837324,0.018269,17,15,0
6,tarde,1,0,1,1,1,0,0,quarta-feira,8,4.32799,0.0057,1,1,0
5,madrugada,1,0,1,1,1,1,0,quarta-feira,0,5.207542,0.006883,13,13,0
5,madrugada,1,0,1,1,1,1,0,quarta-feira,0,5.217658,0.006896,12,12,0
12,madrugada,1,0,1,1,1,1,0,quarta-feira,0,5.247324,0.006935,12,12,0
9,madrugada,1,0,1,1,1,1,0,quarta-feira,0,5.232159,0.006915,14,14,1
7,madrugada,1,0,1,1,1,1,0,quarta-feira,0,5.358894,0.007058,19,19,1
28,noite,1,0,1,1,1,3,0,terca-feira,0,4.750213,0.006271,2,2,1
38,noite,1,0,1,1,1,2,0,terca-feira,0,4.501519,0.005543,5,5,0
53,manha,3,0,3,2,3,112,0,terca-feira,80,29.946019,0.039581,12,6,0
139,madrugada,1,0,1,1,1,4,0,terca-feira,0,4.801183,0.006338,11,11,0
26,madrugada,1,0,1,1,1,0,0,terca-feira,4,4.555393,0.006,2,2,0
34,madrugada,2,0,0,1,2,0,0,terca-feira,0,9.68169,0.012797,5,4,0
7,noite,4,0,3,1,4,36,0,domingo,6,0,0,0,0,0
36,noite,2,0,0,4,2,0,0,domingo,0,18.505191,0.024459,4,4,0
38,madrugada,6,2,7,12,8,333,0,domingo,171,19.730675,0.024996,13,11,0
33,madrugada,1,0,0,1,1,0,0,sabado,0,4.665167,0.006167,2,2,0
8,noite,4,0,3,1,4,13,0,sexta-feira,0,20.135811,0.026616,2,2,0
20,tarde,1,0,1,1,1,2,0,sexta-feira,0,5.054448,0.006682,10,10,0
26,manha,2,0,2,1,2,11,0,sexta-feira,19,0,0,0,0,0
12,manha,1,0,0,1,1,0,0,sexta-feira,0,4.481722,0.005924,3,3,0
32,manha,269,22,53,3,300,5908,9,sexta-feira,0,1469.903806,1.942967,29,29,0
138,noite,25,0,25,1,25,180,0,quinta-Feira,0,118.281163,0.156148,47,22,0
49,noite,3,11,6,1,14,208,0,quinta-Feira,56,65.740948,0.086855,12,11,0
74,manha,15,1,16,1,16,156,0,quinta-Feira,24,0,0,0,0,0
60,madrugada,9,3,5,7,13,109,1,quinta-Feira,0,38.083869,0.050164,44,17,0
5,madrugada,52,2,50,2,54,1193,0,quinta-Feira,0,256.884671,0.339733,8,6,0
8,noite,1,0,1,1,1,2,0,quarta-feira,0,4.418113,0.00544,8,8,0
27,tarde,3,0,3,1,3,0,0,quarta-feira,10,14.444317,0.019103,3,2,0
12,tarde,1,0,1,1,1,0,0,quarta-feira,5,4.378927,0.005791,1,1,0
44,tarde,1,0,1,2,1,22,0,quarta-feira,0,4.776051,0.005881,6,6,0
65,manha,5,0,5,3,5,30,0,quarta-feira,79,22.853408,0.030102,6,6,0
32,manha,1,0,1,1,1,0,0,quarta-feira,2,4.920505,0.006508,1,1,0
40,madrugada,1,0,1,1,1,0,0,quarta-feira,46,4.793468,0.006313,6,6,0
100,noite,2,0,2,5,2,118,0,terca-feira,0,19.151715,0.025226,12,12,0
85,noite,2,0,2,3,2,45,0,terca-feira,0,29.99015,0.039667,1,1,0
53,tarde,1,0,1,1,1,0,0,terca-feira,19,4.770903,0.00631,1,1,1
62,madrugada,1,0,0,1,1,0,0,terca-feira,0,4.741597,0.00627,6,6,0
386,madrugada,6,305,262,15,311,22112,0,terca-feira,0,622.307743,0.766222,34,19,0
32,noite,1,0,1,1,1,64,0,segunda-feira,0,4.660816,0.006159,1,1,0
26,noite,1,1,2,1,2,15,0,segunda-feira,39,9.686857,0.012805,3,3,0
7,manha,1,0,1,1,1,2,0,segunda-feira,0,4.882457,0.006456,29,29,1
48,manha,1,0,1,1,1,0,0,segunda-feira,2,4.554523,0.006022,1,1,0
62,manha,1,0,1,1,1,0,0,segunda-feira,2,4.422863,0.005848,2,2,0
73,madrugada,2,0,2,1,2,24,0,segunda-feira,0,0,0,0,0,1
34,madrugada,1,1,2,1,2,0,0,segunda-feira,87,9.091086,0.012024,1,1,0
40,noite,1,0,1,2,1,5,0,domingo,0,3.997034,0.005285,1,1,0
20,tarde,1,0,1,1,1,12,0,domingo,0,4.705505,0.006222,4,4,0
71,tarde,3,0,3,1,3,21,0,domingo,0,13.584456,0.017962,10,8,0
175,madrugada,1,0,1,2,1,14,0,domingo,0,0,0,0,0,0
126,madrugada,2,3,4,1,5,18,0,domingo,83,23.646711,0.031277,11,8,0
88,madrugada,2,1,2,1,3,3,0,domingo,32,13.870015,0.018346,11,8,0
32,tarde,14,8,18,39,22,1347,0,sabado,2264,41.845111,0.051522,62,35,0
30,manha,1,0,1,1,1,2,0,sabado,0,4.585406,0.006074,2,2,0
26,madrugada,1,0,1,1,1,0,0,sabado,40,4.887986,0.006464,3,3,1
13,madrugada,1,0,1,1,1,23,0,sabado,0,4.613119,0.00568,24,24,0
30,tarde,0,0,3,1,3,38,3,sexta-feira,10,0,0,1,1,1
10,tarde,3,0,2,4,3,1167,0,sexta-feira,0,16.4464,0.021753,1,1,1
16,tarde,1,0,1,1,1,2,0,sexta-feira,0,4.289219,0.005682,4,4,0
207,manha,5,2,6,3,7,89,0,sexta-feira,179,49.427814,0.060858,44,23,1
33,manha,228,32,54,3,263,668,3,sexta-feira,463,1328.084401,1.759394,29,28,0
14,madrugada,0,3,3,1,3,35,0,sexta-feira,12,13.962706,0.018501,0,0,1
81,madrugada,3,0,3,1,3,14,0,sexta-feira,0,13.845411,0.018345,4,4,1
17,noite,4,0,4,1,4,74,0,quinta-Feira,0,19.478646,0.025715,8,6,0
353,noite,1,0,1,1,1,56,0,quinta-Feira,0,4.540244,0.00598,17,17,0
23,noite,7,1,8,2,8,84,0,quinta-Feira,0,36.675718,0.04851,41,12,0
22,manha,1,0,1,1,1,0,0,quinta-Feira,30,4.710366,0.006228,1,1,0
9,manha,1,0,1,1,1,0,0,quinta-Feira,1,0,0,0,0,0
35,manha,1,0,1,1,1,19,0,quinta-Feira,0,4.390942,0.00582,18,18,0
15,manha,1,0,1,1,1,0,0,quinta-Feira,17,4.905273,0.00646,1,1,0
35,madrugada,1,0,1,1,1,2,0,quinta-Feira,0,4.811369,0.006363,0,0,1
80,noite,3,0,2,2,3,57,0,quarta-feira,63,13.647217,0.016803,19,12,0
53,noite,3,0,3,1,3,19,0,quarta-feira,9,14.02765,0.018591,22,18,0
88,tarde,1,1,2,3,2,26,0,quarta-feira,22,4.257915,0.005608,2,2,0
349,manha,2,0,2,1,2,53,0,domingo,0,9.922025,0.01312,47,36,1
12,manha,1,0,0,2,1,0,0,quarta-feira,0,4.860797,0.006442,3,3,0
26,madrugada,3,9,12,1,12,1436,0,quarta-feira,68,57.95647,0.076634,30,22,1
113,madrugada,2,0,2,2,2,111,0,quarta-feira,0,19.704022,0.026115,12,7,1
71,madrugada,2,1,2,1,3,38,0,quarta-feira,67,14.230062,0.017521,3,2,0
155,tarde,2,2,3,4,5,16,1,terca-feira,145,23.173497,0.030651,8,6,0
142,madrugada,31,1,28,4,32,47,0,terca-feira,32,0,0,0,0,0
33,noite,9,1,7,4,10,11,0,segunda-feira,19,47.722447,0.063252,21,19,1
65,noite,5,1,5,1,6,23,0,segunda-feira,53,29.210614,0.038612,10,6,1
105,manha,1,0,0,2,1,0,0,segunda-feira,0,4.630723,0.006123,19,19,0
103,noite,10,1,11,1,11,124,0,domingo,68,0,0,0,0,0
9,manha,0,0,0,0,0,0,0,domingo,0,0,0,0,0,0
43,madrugada,2,0,2,1,2,22,0,domingo,11,9.399528,0.012479,3,3,0
41,manha,4,0,3,1,4,8,0,sabado,6,18.55286,0.024632,19,14,0
158,manha,0,0,0,2,0,0,0,sabado,0,0,0,0,0,0
431,madrugada,2,0,2,1,2,54,0,domingo,0,10.033356,0.013298,49,38,0
38,madrugada,2,0,0,1,2,0,0,sabado,0,10.088912,0.013395,7,6,1
12,madrugada,1,0,0,4,1,0,0,sabado,0,4.6196,0.006123,2,2,0
45,madrugada,2,2,3,2,4,5,0,sabado,43,13.980936,0.017214,24,24,0
92,madrugada,1,0,0,2,3,0,2,sabado,0,4.839245,0.006399,4,4,1
40,noite,1,1,2,1,2,3,0,sexta-feira,46,9.520591,0.012643,16,16,0
45,noite,4,1,3,1,5,16,0,sexta-feira,12,22.48123,0.029855,20,13,0
30,tarde,245,39,113,3,301,5870,17,sexta-feira,1468,1417.575045,1.882152,32,29,0
177,manha,7,5,6,17,12,260,0,sexta-feira,49,14.153017,0.017426,22,22,0
19,manha,2,0,2,1,2,27,0,sexta-feira,53,9.321132,0.012329,5,4,0
38,madrugada,3,4,6,2,7,1727,0,sexta-feira,55,0,0,0,0,1
152,noite,4,2,4,7,7,300,1,quinta-Feira,0,24.102691,0.03187,15,13,0
9,manha,1,0,1,1,1,4,0,quinta-Feira,0,4.693239,0.006233,6,6,0
15,manha,1,0,0,1,1,0,0,quinta-Feira,0,4.554647,0.006049,2,2,0
148,madrugada,3,0,3,1,3,26,0,quinta-Feira,0,13.944168,0.017169,20,16,0
772,madrugada,7,2,6,61,10,834,1,quinta-Feira,203,89.031555,0.109621,34,20,1
28,madrugada,1,0,1,1,1,2,0,quinta-Feira,0,4.344245,0.00577,8,8,0
6,tarde,1,0,1,1,1,0,0,quarta-feira,5,4.562514,0.006059,2,2,0
95,manha,3,0,2,1,3,6,0,quarta-feira,10,14.748714,0.019588,16,9,0
89,noite,458,148,718,48,779,34122,173,terca-feira,1494,2349.071135,3.800453,151,15,0
52,tarde,1,0,1,1,1,0,0,terca-feira,22,4.845063,0.006436,1,1,0
32,tarde,1,0,1,1,1,2,0,terca-feira,0,4.418571,0.005869,19,19,0
54,manha,2,0,2,1,2,30,0,terca-feira,0,0,0,0,0,0
52,manha,1,0,0,2,1,0,0,terca-feira,0,4.630326,0.006151,2,2,0
50,madrugada,3,0,3,1,3,14,0,terca-feira,0,13.859196,0.01841,3,3,0
72,tarde,2,1,2,4,3,58,0,segunda-feira,67,18.786109,0.024958,3,2,0
144,tarde,3,25,27,2,28,5830,0,segunda-feira,0,141.010216,0.187334,41,25,0
47,manha,4,0,3,1,4,11,0,segunda-feira,7,18.662418,0.024793,21,9,0
5,madrugada,1,0,1,1,1,4,0,segunda-feira,0,4.95611,0.006584,31,31,0
21,noite,1,0,1,1,1,2,0,domingo,0,4.41786,0.005869,5,5,0
70,noite,300,1,294,2,301,2,0,domingo,1059,0,0,0,0,0
17,noite,1,5,5,1,6,130,0,domingo,45,29.743008,0.037246,15,15,0
22,manha,1,0,0,3,1,0,0,domingo,0,4.72929,0.006281,4,4,0
27,madrugada,1,0,0,1,1,0,0,domingo,0,4.541824,0.006034,6,6,0
32,manha,33,0,33,3,33,660,0,sabado,18,154.465033,0.205209,96,31,0
77,manha,5,2,5,11,7,275,0,sabado,71,19.987255,0.026553,16,9,0
41,madrugada,1,1,2,1,2,36,0,sabado,40,9.525931,0.012657,16,16,0
35,madrugada,1,0,1,3,1,66,0,sabado,0,15.560743,0.020495,33,33,0
8,madrugada,1,0,0,2,1,0,0,sexta-feira,0,4.785598,0.006359,1,1,0
169,madrugada,8,2,10,1,10,94,0,sexta-feira,44,44.745526,0.059445,49,25,1
47,tarde,3,1,4,3,4,50,0,quinta-Feira,74,9.399185,0.012408,24,24,0
6,manha,0,1,1,1,1,137,0,quinta-Feira,0,5.080437,0.006699,0,0,1
47,manha,16,0,14,1,16,10,0,quinta-Feira,44,73.185053,0.09724,35,15,0
15,madrugada,1,0,1,1,1,6,0,quinta-Feira,0,4.616665,0.006134,12,12,0
13,noite,2,1,3,1,3,5,0,quarta-feira,29,14.073124,0.018652,9,8,0
20,noite,2,0,2,1,2,21,0,quarta-feira,12,9.466572,0.012578,18,18,0
88,manha,0,4,1,2,4,120,0,quarta-feira,0,19.748926,0.02624,0,0,0
33,madrugada,1,0,1,1,1,2,0,quarta-feira,0,5.034156,0.006689,16,16,0
52,noite,1,0,1,1,1,3,0,terca-feira,0,4.611578,0.006127,11,11,0
58,tarde,3,1,2,5,4,16,0,terca-feira,104,9.229788,0.012263,4,4,0
8,manha,1,0,1,1,1,0,0,terca-feira,3,4.464385,0.005932,1,1,0
12,manha,1,0,0,1,1,0,0,terca-feira,0,4.498783,0.005978,17,17,0
342,madrugada,2,0,2,2,2,55,0,sabado,0,14.553661,0.019337,48,38,1
5,madrugada,20,0,21,3,20,378,0,terca-feira,0,105.151959,0.139731,0,0,1
187,madrugada,3,1,4,9,4,168,0,terca-feira,60,22.648652,0.027886,59,28,0
71,noite,2,0,2,1,2,5,0,segunda-feira,10,9.430647,0.012532,1,1,0
53,tarde,1,0,0,1,1,0,0,segunda-feira,0,4.943745,0.006569,2,2,0
47,madrugada,3,0,2,1,3,5,0,segunda-feira,6,14.345584,0.019061,4,2,0
7,noite,2,0,1,1,2,6,0,sexta-feira,0,9.431713,0.012533,27,17,0
32,noite,1,1,2,1,2,51,0,sexta-feira,0,9.861819,0.013104,16,16,1
87,noite,2,1,3,2,3,11,0,sexta-feira,90,14.496987,0.019262,27,17,0
36,noite,2,0,1,1,2,9,0,sexta-feira,0,9.929082,0.013194,7,6,0
121,tarde,148,9,23,3,159,1187,2,sexta-feira,250,808.997004,1.074903,31,29,0
105,madrugada,1,1,2,1,2,5,0,sexta-feira,8,8.856251,0.011769,6,6,1
77,noite,2,1,2,1,3,7,0,quinta-Feira,6,14.559879,0.023257,2,2,0
54,noite,2,0,2,3,2,1201,0,quinta-Feira,24,9.538092,0.011744,16,13,0
35,madrugada,1,0,1,1,1,33,0,quinta-Feira,0,4.760212,0.006325,2,2,0
23,madrugada,1,1,2,1,2,13,0,quinta-Feira,6,9.640416,0.0154,3,3,0
9,madrugada,73,2,61,1,75,2342,0,quinta-Feira,0,354.364379,0.566167,4,3,0
2,madrugada,1,0,1,1,1,3,0,quinta-Feira,0,4.672633,0.007465,22,22,0
18,noite,1,0,1,1,1,4,0,quarta-feira,0,4.669103,0.00746,4,4,1
13,noite,14,1,15,1,15,78,0,quarta-feira,25,72.15891,0.115297,7,5,1
26,noite,1,0,1,1,1,7,0,quarta-feira,0,4.559133,0.007285,2,2,0
42,manha,1,0,1,1,1,9,0,quarta-feira,0,4.512386,0.007211,3,3,0
57,manha,1,1,2,1,2,2,0,quarta-feira,65,9.726302,0.015542,6,6,0
143,madrugada,194,11,297,4,209,14817,4,quarta-feira,28,909.536929,1.453388,10,6,0
261,madrugada,2,0,2,1,2,50,0,sexta-feira,0,9.924948,0.015853,49,39,0
48,noite,1,0,1,1,1,4,0,terca-feira,0,4.687525,0.00749,3,3,0
43,noite,1,0,1,1,1,27,0,terca-feira,0,4.852718,0.007754,3,3,1
6,noite,1,0,1,1,1,2,0,terca-feira,0,5.104085,0.008156,29,29,0
39,manha,306,39,452,50,354,36071,9,terca-feira,599,67.496414,0.084436,62,27,0
98,madrugada,6,1,5,1,7,114,0,terca-feira,166,33.248198,0.040937,25,11,0
20,madrugada,1,0,1,1,1,2,0,terca-feira,0,4.782038,0.007641,5,5,0
56,madrugada,4,0,4,4,4,91,0,terca-feira,0,29.301663,0.046822,12,10,0
6,madrugada,1,0,1,1,1,2,0,terca-feira,0,5.39506,0.008621,21,21,1
19,noite,7,0,7,1,7,99,0,segunda-feira,0,32.216916,0.042806,43,16,0
72,noite,1,0,0,1,1,0,0,segunda-feira,0,4.526732,0.007233,6,6,1
22,noite,1,0,0,1,1,0,0,segunda-feira,0,4.359275,0.006966,5,5,1
29,noite,1,0,1,1,1,2,0,segunda-feira,0,4.477089,0.007154,3,3,0
38,tarde,1,0,1,1,1,4,0,segunda-feira,0,4.453415,0.007116,0,0,1
171,tarde,3,0,3,3,3,49,0,segunda-feira,0,13.930879,0.022261,18,15,0
55,manha,1,0,0,16,1,0,0,segunda-feira,0,4.852916,0.006448,19,19,0
29,madrugada,6,0,6,3,7,1608,1,segunda-feira,1801,37.187634,0.059419,19,7,1
124,madrugada,4,1,3,6,5,263,0,segunda-feira,179,18.460309,0.024534,3,3,0
20,manha,1,0,1,1,1,4,0,domingo,0,4.705507,0.007519,10,10,0
87,manha,1,0,1,1,1,7,0,domingo,0,4.965103,0.007931,5,5,0
21,manha,0,1,1,1,1,0,0,domingo,50,4.717064,0.007538,0,0,0
29,madrugada,1,0,1,1,1,11,0,domingo,0,0,0,0,0,0
56,noite,1,0,1,1,1,1,0,sabado,0,4.524447,0.007229,15,15,0
24,noite,2,0,2,2,2,35,0,sabado,59,13.711952,0.021909,5,5,0
41,manha,1,0,1,1,1,105,0,sabado,0,4.750693,0.007591,10,10,0
25,manha,2,0,0,1,2,0,0,sabado,0,9.559606,0.015276,8,7,1
48,manha,0,1,1,1,1,101,0,sabado,0,5.149266,0.008226,0,0,1
4,manha,6,0,0,1,6,0,0,sabado,0,28.568773,0.045655,24,8,0
57,madrugada,266,14,47,3,282,549,2,sabado,1008,1412.036948,2.28704,30,26,1
16,madrugada,14,1,12,4,17,1177,2,sabado,27,71.958731,0.115004,46,37,1
91,madrugada,0,1,1,1,1,0,0,sabado,15,4.908368,0.006522,0,0,0
183,madrugada,1,0,1,1,1,11,0,sabado,0,4.702897,0.007515,16,16,0
4,noite,3,0,3,2,3,10,0,sexta-feira,0,14.50106,0.023172,7,5,1
47,noite,1,0,1,1,1,20,0,sexta-feira,0,5.0585,0.008081,16,16,0
36,tarde,1,0,1,1,1,2,0,sexta-feira,0,5.04016,0.008069,1,1,0
117,tarde,291,8,64,3,301,578,2,sexta-feira,477,1498.407707,2.39703,33,29,1
8,manha,3,0,3,1,3,21,0,sexta-feira,0,0,0,0,0,0
36,manha,3,2,3,1,5,206,0,sexta-feira,0,0,0,0,0,0
41,noite,1,0,0,1,1,0,0,quinta-Feira,0,4.535674,0.007261,5,5,1
15,noite,1,0,0,1,2,0,1,quinta-Feira,0,4.618723,0.007395,5,4,0
30,tarde,1,0,0,1,1,0,0,quinta-Feira,0,4.829963,0.007734,2,2,1
5,madrugada,8,0,8,3,8,167,0,quinta-Feira,0,38.749468,0.062044,26,7,1
94,madrugada,3,1,4,1,4,194,0,quinta-Feira,0,18.458016,0.029557,16,13,1
5,?,5,0,5,3,5,78,0,quarta-feira,0,29.1334,0.046647,19,15,0
32,noite,1,0,0,1,1,0,0,quarta-feira,0,4.683378,0.007499,3,3,0
14,noite,5,1,6,1,6,1573,0,quarta-feira,1743,28.297578,0.045309,17,7,0
43,noite,9,2,11,6,11,22,0,quarta-feira,53,60.752842,0.098305,46,14,1
39,noite,13,1,11,2,16,1173,2,quarta-feira,27,67.291731,0.107745,10,6,0
61,tarde,5,0,5,2,5,76,0,quarta-feira,0,19.686249,0.031885,18,14,0
9,tarde,0,1,1,1,1,127,0,quarta-feira,0,5.089278,0.008149,0,0,0
62,manha,3,0,2,2,3,19,0,quarta-feira,0,14.793066,0.019658,23,18,0
75,madrugada,0,0,0,0,0,0,0,quarta-feira,0,0,0,0,0,0
9,madrugada,1,1,2,1,2,4,0,quarta-feira,11,9.902293,0.01603,5,5,0
16,noite,2,0,0,3,2,0,0,terca-feira,0,14.214097,0.022759,6,6,0
16,noite,1,0,1,1,1,6,0,terca-feira,0,4.598002,0.007444,1,1,0
88,manha,2,0,2,1,2,4,0,terca-feira,0,9.140031,0.014797,22,15,1
