@relation 'Nancy-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,6,2,1,15,8,11,12,10,36,17,18,5,21,14,53'

@attribute num_commits numeric
@attribute description_length numeric
@attribute created_at_day_turn {tarde,noite,madrugada,manha}
@attribute created_at_week_day {terca-feira,segunda-feira,quarta-feira,sexta-feira,domingo,quinta-Feira,sabado}
@attribute src_churn numeric
@attribute files_added numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute files_modified numeric
@attribute requester {jchannon,khellang,thecodejunkie,akoeplinger,hwqdt,phillip-haydon,jasonmead,feeeper,stuart-bennett,SonnevilleJ,xt0rted,Yantrio,grumpydev,uliian,Liversage,EasyAsABC123,06b,damianh,dwonisch,aryelfnd,jeffthiele-iq,jonathanfoster,onliner10,phoenixx,asbjornu,richardprice,DavidLievrouw,horsdal,mikle111,jongleur1983,jlennox,joebuschmann,duszekmestre,ayoung,danielmue,bsommardahl,felipeleusin,samal84,lijunle,gitter-badger,rudygt,AIexandr,anton-gogolev,wtilton,dbent,taharrison,AdamFinley,sroylance,Crisfole,VictorTomaili,tparnell8,jvandertil,awec,oskar,hmemcpy,kobi,cchrisman,danbarua,jbattermann,shiftbot,hlesesne,etishor,scottcarr,ranjitCatchinUp,loftum,DarthWalsh,Tsingbo-Kooboo,adamhathcock,johnduhart,onatm,bendetat,ClemPi,ptomasroos,khalidsalomao,Kibele,albertjan,mtharrington,PureKrome,sloncho,devcrafting,Corstiaan84,sschlesier,jayharris,omeaart,kthompson,IngvarKofoed,yannisgu,nathanmarlor,canton7,wilhen01,solyutor,AnthonySteele,jeff-pang,jjchiw,Jevonius,mat-mcloughlin,Novakov,amityagov,rasmus-beck,Hihaj,pdoh00,StephenFriend,ExUltima,jugglingnutcase,aharin,paulsuart,logiclrd,DavidHoerster,icelorrio,kzhen,nerdfury,mloenow,DarrellMozingo,jtroe,jeffdoolittle,washcroft,tpluscode,acorkery,robertbeal,provegard,csainty,wallymathieu,liddellj,stanislavromanov,philjones88,rcknight,dot-i,stabbylambda,detroitpro,despertargz,Adalyat,frankradocaj,DavidKarlas,scottt732,jbonhag,zippy1981,williambogaiv,CumpsD,tempaccount0,lukesmith,fliiiix,FredrikL,jfis,MCord,raurfang,steenhulthin,marcusoftnet,rogeralsing,anilanar,omockler,TheFastCat,SimonCropp,adamralph,davidalpert,Deadarius,btompkins,DavidChristiansen,brianwigfield,emilianionascu,wasabii,justinvp,sirbadger,ferretallica,mattilaj,haf,DevAtWork,czb,Willmo36,prabirshrestha,MattsGitCode,johnsimons,dragan,thefringeninja,danielporfirio,salaerts,kekekeks,thecopy,whatknott,Invizory,rlipscombe,yojimbo87,JoelHT-Landmark,grahamrhay,kppullin,smithjacobj,erdomke,mike-ward,half-ogre,davepermen,pwain,andreichuk,majimenezp,bwatts,kevfromireland,mjamin,dariusdamalakas,jar349,adamclerk,franhoey,EKibort,timplourde,dchrno,tischlda,jhovgaard,MichaelAz,chrisdavies,danhaller,Dashue,garethrhughes,ChrisBrandhorst,shytikov,RoyJacobs,synhershko,codeprogression,ehanneken,luuksommers,inTagger,kayone,rhwy,emilcardell,palsson,laazyj,maxwe789,alexanderbeletsky,emertechie,webdkmfs,alanta,somedave,tylerburd,GregBrant,blackjable,PaulECoyote,runesoerensen,logicbomb,kleinron,RobertTheGrey,larsw,skinny,yadazula,serbajlo,jfabre,dlineberger,squidge,thinkbeforecoding,nicolasgarfinkiel,frankgeerlings,Fax,loudej,occ,Jeej,vbedegi,paultyng,denkhaus,craiggwilson,hfjallemark,BenHall,nolanw,mbettex,fschwiet,huyderman,rodrigoi,bvanderveen,CedricYao,ant512,kouphax,ChrisMH,t3hc13h,superlogical,factormystic,rspacjer,juanfranblanco,rguerreiro,nathanpalmer,stanhua,markrendle,jschmid,chrisnicola,carlokok,lhaussknecht,jscoles,gbanister,leoduran,andypike,duncansmart,gatapia,pcibraro,jfromaniello,hgarcia,patrik-hagne,GraemeF,tombell,Mpdreamz,ToJans,cryophobia,thedersen,hongymagic,avlasova,mmozuras,khalidabuhakmeh}
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute intra_branch {false,true}
@attribute hotness numeric
@attribute other_files numeric
@attribute status {0,1}

@data
4,7,tarde,sabado,139,0,4,4,4,thecodejunkie,0,0,false,0,0,1
2,84,noite,quinta-Feira,65,1,5,3,4,paultyng,0,0,false,0,1,0
1,37,noite,sabado,17,0,2,2,2,FredrikL,0,0,false,0,0,1
1,9,madrugada,sabado,22,0,2,2,2,prabirshrestha,0,0,false,0,0,1
2,21,noite,segunda-feira,1012,1,12,11,11,logicbomb,0,0,false,0,1,0
1,22,noite,segunda-feira,1005,1,12,11,11,logicbomb,0,0,false,0,1,0
1,7,tarde,segunda-feira,59,0,2,2,2,thecodejunkie,0,0,false,0,0,1
1,34,noite,domingo,407,0,2,2,2,thecodejunkie,0,0,false,0,0,1
1,62,noite,sexta-feira,266,1,18,17,17,logicbomb,0,0,false,0,1,0
4,15,madrugada,sexta-feira,367,2,13,8,11,denkhaus,59.396219,1.471133,false,0.0625,5,0
38,59,noite,quarta-feira,608,2,22,19,20,horsdal,143.878835,3.273054,false,0.041667,2,1
14,21,tarde,terca-feira,402,4,14,6,10,thecodejunkie,136.042297,3.385302,false,0.085106,4,1
1,25,noite,segunda-feira,2,0,1,1,1,Crisfole,4.951039,0.123203,false,0,0,1
1,19,noite,domingo,2,0,1,1,1,PaulECoyote,0,0,false,0,0,1
1,42,noite,domingo,44,0,3,3,3,serbajlo,0,0,false,0,0,1
1,7,noite,domingo,0,0,1,0,1,PaulECoyote,0,0,false,0,1,1
1,17,madrugada,domingo,2,0,2,1,2,grumpydev,0,0,false,0,1,1
2,17,madrugada,domingo,362,1,5,3,4,thecodejunkie,26.589546,0.662442,false,0.044444,1,1
1,43,madrugada,domingo,50,1,5,4,4,grumpydev,0,0,false,0,1,1
2,14,madrugada,domingo,111,0,3,3,3,grumpydev,0,0,false,0,0,1
1,26,tarde,sabado,30,0,3,3,3,logicbomb,0,0,false,0,0,1
4,66,noite,sexta-feira,276,4,9,5,5,craiggwilson,0,0,false,0,4,1
2,11,manha,quinta-Feira,68,0,2,2,2,logicbomb,4.713788,0.11757,false,0,0,1
2,49,madrugada,quinta-Feira,242,1,13,13,12,hfjallemark,49.60871,1.238736,false,0.068182,1,0
1,7,madrugada,quinta-Feira,38,0,2,2,2,thecodejunkie,0,0,false,0,0,1
2,9,madrugada,quinta-Feira,133,1,5,3,4,thecodejunkie,0,0,false,0,1,1
1,7,tarde,quarta-feira,62,1,15,13,14,grumpydev,70.090431,1.752109,false,0.046512,2,1
2,24,tarde,quarta-feira,68,0,2,2,2,logicbomb,0,0,false,0,0,1
5,56,madrugada,quarta-feira,129,2,8,5,6,grumpydev,42.275506,1.059189,false,0,2,1
4,9,tarde,terca-feira,127,1,5,3,4,logicbomb,27.239929,0.682449,false,0.093023,1,0
2,2,tarde,terca-feira,75,0,2,2,2,grumpydev,13.273352,0.332541,false,0,0,1
3,27,tarde,terca-feira,123,1,5,3,4,logicbomb,7.746263,0.194069,false,0.093023,1,1
1,23,noite,segunda-feira,0,0,1,0,1,BenHall,5.407657,0.135479,false,0.27907,1,1
16,12,madrugada,segunda-feira,4536,116,182,110,61,thecodejunkie,929.593101,26.381133,false,0,42,1
1,11,manha,sexta-feira,31,0,3,3,3,grumpydev,0,0,false,0,0,1
4,15,tarde,quarta-feira,62,1,5,4,4,thecodejunkie,27.249784,0.774297,false,0.121951,1,1
1,26,manha,quarta-feira,93,0,2,2,2,thecodejunkie,0,0,false,0,0,1
1,103,madrugada,sexta-feira,22,0,2,2,2,nolanw,8.679791,0.254609,false,0,0,1
3,7,manha,terca-feira,81,9,13,2,4,thecodejunkie,29.157946,0.857586,false,0,11,1
1,41,manha,terca-feira,3,0,1,1,1,mbettex,4.568803,0.134377,false,0.4,0,1
1,40,tarde,sexta-feira,10,0,1,1,1,fschwiet,4.581856,0.13476,false,1.4,0,0
1,23,tarde,quarta-feira,26,0,1,1,1,huyderman,4.922985,0.145442,false,0,0,1
1,35,manha,segunda-feira,68,3,6,5,3,rodrigoi,0,0,false,0,1,1
1,26,tarde,sexta-feira,53,0,3,3,3,thecodejunkie,12.908002,0.381346,false,0,0,1
1,60,manha,sexta-feira,0,1,2,0,1,thecodejunkie,0,0,false,0,2,1
2,168,madrugada,sexta-feira,418,0,22,22,22,bvanderveen,91.499003,2.703192,false,0.25,0,0
1,60,noite,quinta-Feira,1088,15,29,25,14,craiggwilson,0,0,false,0,4,1
1,39,manha,quinta-Feira,165,1,4,2,3,thecodejunkie,0,0,false,0,2,1
1,74,noite,quarta-feira,382,5,12,10,7,craiggwilson,56.502683,1.669282,false,0,2,1
1,7,madrugada,terca-feira,2,0,1,1,1,CedricYao,0,0,false,0,0,1
1,12,noite,quinta-Feira,0,0,1,0,1,ant512,4.561604,0.135117,false,0,0,1
1,35,manha,quinta-Feira,54,0,3,3,3,kouphax,13.757747,0.40751,false,0.285714,0,1
1,10,madrugada,quinta-Feira,84,0,2,2,2,SimonCropp,0,0,false,0,0,1
1,5,noite,quarta-feira,2,0,1,1,1,nicolasgarfinkiel,4.627657,0.137073,false,0.285714,0,1
1,5,noite,quarta-feira,35,0,7,7,7,nicolasgarfinkiel,28.859447,0.854828,false,0.714286,0,0
1,52,noite,quarta-feira,37,0,4,4,4,nicolasgarfinkiel,17.595504,0.521186,false,0.428571,0,0
1,26,noite,quarta-feira,109,0,10,10,10,nicolasgarfinkiel,44.432937,1.316121,false,0,0,0
1,131,noite,quarta-feira,209,0,8,8,8,nicolasgarfinkiel,34.843113,1.032067,false,0.428571,0,0
1,4,noite,quarta-feira,2,0,1,1,1,nicolasgarfinkiel,4.751931,0.140754,false,0.428571,0,1
1,11,manha,quarta-feira,11,0,1,1,1,SimonCropp,4.269733,0.126471,false,0,0,0
1,34,tarde,terca-feira,158,1,7,6,6,grumpydev,32.096763,0.952037,false,1.166667,1,1
1,9,madrugada,segunda-feira,4,0,1,1,1,prabirshrestha,4.357149,0.129242,false,3,0,1
1,46,manha,domingo,2,0,1,1,1,ChrisMH,4.355257,0.129186,false,15,0,1
1,64,tarde,sexta-feira,85,1,4,3,3,csainty,18.421947,0.545665,false,12,1,1
1,32,madrugada,quinta-Feira,47,1,4,3,3,t3hc13h,18.176832,0.539163,false,4,1,1
1,4,tarde,quarta-feira,24,0,2,2,2,grumpydev,9.482388,0.281269,false,7,0,1
2,57,tarde,terca-feira,252,4,7,4,3,kouphax,23.267464,0.694799,false,0,2,1
2,35,tarde,terca-feira,194,0,2,2,2,superlogical,13.805537,0.412281,false,6,0,1
7,1,noite,segunda-feira,270,1,24,24,23,nicolasgarfinkiel,114.433741,3.417384,false,1,0,0
1,10,noite,segunda-feira,4,0,2,2,2,grumpydev,9.63423,0.287712,false,3.5,0,1
1,31,tarde,segunda-feira,161,0,15,14,14,grumpydev,64.594185,1.926588,false,1,1,1
1,30,manha,segunda-feira,46,1,4,3,3,t3hc13h,18.180261,0.542292,false,2,1,0
1,14,tarde,sexta-feira,24,0,1,1,1,SimonCropp,4.301152,0.128296,false,1,0,1
1,31,manha,sexta-feira,52,0,2,2,2,thecodejunkie,9.342807,0.279041,false,1,0,1
1,7,manha,sexta-feira,1,0,1,1,1,SimonCropp,3.928624,0.117336,false,1,0,1
1,50,manha,sexta-feira,94,0,2,2,2,thecodejunkie,8.401595,0.25093,false,2,0,1
1,7,manha,sexta-feira,2,0,1,1,1,SimonCropp,4.496925,0.13431,false,7,0,1
2,69,madrugada,sexta-feira,277,0,2,2,2,csainty,18.550631,0.554051,false,1,0,1
2,9,noite,quarta-feira,86,1,7,6,6,grumpydev,18.128271,0.541436,false,3.5,1,1
1,11,noite,quarta-feira,56,1,3,2,2,grumpydev,13.608867,0.406969,false,4,1,1
1,39,manha,quarta-feira,195,3,13,11,10,thecodejunkie,59.345387,1.786775,false,0,2,1
1,31,madrugada,quarta-feira,182,0,1,1,1,kppullin,4.253645,0.128056,false,1,0,1
2,14,noite,terca-feira,194,0,2,2,2,superlogical,13.805537,0.412281,false,6,0,1
1,11,tarde,terca-feira,33,0,7,7,7,grumpydev,31.52032,0.948934,false,0,0,1
5,18,tarde,segunda-feira,144,0,2,2,2,superlogical,14.080026,0.423806,false,5.5,0,0
1,6,tarde,sabado,68,0,4,4,4,SimonCropp,17.962354,0.540629,false,3,0,1
1,43,manha,sexta-feira,22,0,2,2,2,thecodejunkie,9.061379,0.272734,false,0,0,1
1,3,madrugada,sexta-feira,1,0,1,1,1,SimonCropp,4.516542,0.135941,false,4.5,0,1
3,26,tarde,quinta-Feira,70,0,2,2,2,superlogical,9.361852,0.281777,false,1,0,1
1,36,tarde,quinta-Feira,2,0,1,1,1,huyderman,3.715486,0.11183,false,1,0,1
10,4,manha,quarta-feira,1623,3,46,44,43,thecodejunkie,340.820842,10.220246,false,1.333333,2,1
1,7,noite,terca-feira,31,0,2,2,2,grumpydev,9.031417,0.275575,false,2.333333,0,1
5,6,tarde,terca-feira,593,5,13,11,8,grumpydev,67.575702,2.085346,false,0,1,1
3,89,madrugada,terca-feira,292,0,3,3,3,csainty,18.773779,0.5651,false,1,0,1
1,6,noite,sabado,2,0,1,1,1,factormystic,4.124554,0.127281,false,0,0,0
1,15,noite,quinta-Feira,26,0,1,1,1,grumpydev,5.085445,0.156934,false,5.333333,0,1
1,6,tarde,quinta-Feira,195,0,4,4,4,grumpydev,17.216309,0.531329,false,1.666667,0,1
1,2,manha,quarta-feira,8,0,1,1,1,SimonCropp,3.374816,0.104154,false,2.333333,0,1
3,8,manha,sabado,52,1,4,2,3,serbajlo,20.834042,0.645532,false,1.333333,1,1
4,16,noite,sexta-feira,274,3,16,12,13,grumpydev,32.277751,1.000109,false,0.666667,4,1
1,9,noite,sexta-feira,2,0,1,1,1,grumpydev,4.168075,0.129146,false,3.333333,0,1
1,29,tarde,quinta-Feira,274,9,11,10,2,rspacjer,54.818947,1.708011,false,0,1,1
3,12,tarde,quinta-Feira,150,4,10,5,6,grumpydev,41.948647,1.307007,false,0,3,1
1,51,noite,segunda-feira,33,0,2,2,2,rspacjer,8.903292,0.277395,false,2,0,1
5,10,manha,segunda-feira,12,0,14,1,14,thecodejunkie,63.154393,1.967631,false,2,13,1
7,65,noite,sabado,155,1,6,4,5,horsdal,45.321731,1.41443,false,0,1,1
1,4,manha,sexta-feira,20,1,3,2,2,grumpydev,13.516256,0.428553,false,0,1,1
1,12,manha,sexta-feira,576,8,13,11,5,thecodejunkie,61.472414,1.985942,false,0,2,1
1,50,madrugada,sexta-feira,21,0,2,2,2,majimenezp,8.543902,0.276019,false,0.666667,0,1
15,1,tarde,quinta-Feira,1877,15,65,54,48,grumpydev,490.018409,15.8305,false,0,4,1
1,13,tarde,quarta-feira,25,0,1,1,1,thecodejunkie,4.356574,0.140747,false,0.666667,0,1
4,38,madrugada,terca-feira,94,0,2,2,2,codeprogression,15.507042,0.500904,false,0.666667,0,1
2,40,tarde,segunda-feira,243,0,3,3,3,thecodejunkie,0,0,false,0,0,1
9,23,tarde,sabado,902,5,20,11,14,thecodejunkie,73.177934,2.377169,false,1.666667,5,1
2,33,tarde,quarta-feira,93,0,2,2,2,sloncho,0,0,false,0,0,1
15,14,manha,terca-feira,3572,42,78,39,27,juanfranblanco,473.927415,15.460515,false,0,10,0
2,54,noite,segunda-feira,182,1,6,5,5,thecodejunkie,0,0,false,0,1,1
1,33,tarde,segunda-feira,5,0,1,1,1,rguerreiro,4.339153,0.141551,false,0,0,1
2,57,tarde,terca-feira,231,2,9,6,7,nathanpalmer,26.162918,0.853493,false,1,2,1
2,123,madrugada,segunda-feira,147,1,5,4,4,nathanpalmer,0,0,false,0,1,1
8,49,noite,domingo,976,3,13,10,10,grumpydev,90.238855,2.960723,false,0,2,1
1,35,tarde,sabado,123,0,5,5,5,grumpydev,22.390025,0.734632,false,0.333333,0,1
1,28,madrugada,sabado,45,0,3,3,3,kppullin,13.25083,0.434769,false,0.333333,0,1
2,6,tarde,sexta-feira,99,0,1,1,1,grumpydev,8.50235,0.278968,false,0.666667,0,1
2,49,tarde,quinta-Feira,12,1,4,2,3,stanhua,18.523649,0.607775,false,0.833333,2,1
2,69,noite,domingo,0,1,2,0,1,markrendle,9.922212,0.2939,false,1.333333,2,0
4,4,manha,quarta-feira,67,1,8,6,7,serbajlo,31.603453,1.041622,false,0.666667,1,1
1,5,tarde,terca-feira,278,2,6,4,4,grumpydev,27.770935,0.917986,false,0.5,2,1
3,37,tarde,terca-feira,108,1,4,2,2,serbajlo,36.027635,1.190916,false,0,1,0
1,14,manha,quarta-feira,52,0,3,3,3,thecodejunkie,13.723204,0.45362,false,0.5,0,1
2,70,noite,terca-feira,33,0,4,3,4,marcusoftnet,17.934212,0.592815,false,0.166667,1,0
2,4,tarde,terca-feira,70,1,4,3,3,thecodejunkie,18.063098,0.597874,false,0.666667,1,1
1,7,madrugada,segunda-feira,53,0,2,2,2,thecodejunkie,9.153081,0.303363,false,0.333333,0,1
1,10,manha,sabado,41,0,2,2,2,thecodejunkie,9.176106,0.30414,false,0.5,0,1
1,14,manha,sabado,41,0,3,3,3,thecodejunkie,13.451878,0.445859,false,0.666667,0,1
1,15,tarde,sexta-feira,192,3,7,5,4,thecodejunkie,31.702554,1.057227,false,0,2,1
2,78,madrugada,sexta-feira,117,0,2,2,2,majimenezp,8.765495,0.292314,false,0.5,0,0
1,11,madrugada,quinta-Feira,22,0,1,1,1,thecodejunkie,4.612643,0.153824,false,0.333333,0,1
2,4,madrugada,quinta-Feira,116,0,1,1,1,thecodejunkie,0,0,false,0,0,1
1,5,madrugada,quinta-Feira,2,1,2,1,1,thecodejunkie,10.093589,0.336604,false,2.166667,1,1
1,44,madrugada,quinta-Feira,74,0,2,2,2,thecodejunkie,0,0,false,0,0,1
7,79,noite,quarta-feira,1278,5,33,25,26,sloncho,141.813363,4.674045,false,0.333333,7,1
1,4,tarde,quarta-feira,2,0,1,1,1,jschmid,4.975059,0.16591,false,3.333333,0,1
1,20,madrugada,quinta-Feira,7,0,1,1,1,chrisnicola,3.590178,0.119726,false,0,0,0
1,66,noite,quarta-feira,1,0,1,1,1,chrisnicola,0,0,false,0,0,1
4,71,madrugada,quarta-feira,388,1,12,10,11,chrisnicola,44.444231,1.435812,false,0.5,1,1
1,35,noite,terca-feira,54,1,3,2,2,carlokok,0,0,false,0,1,1
1,7,noite,terca-feira,8,0,2,2,2,PaulECoyote,0,0,false,0,0,1
1,80,tarde,terca-feira,18,0,1,1,1,jschmid,4.810314,0.160416,false,0.333333,0,0
2,8,madrugada,segunda-feira,52,0,4,4,4,lhaussknecht,19.243061,0.641726,false,0,0,1
1,22,madrugada,domingo,2,0,1,1,1,thecodejunkie,0,0,false,0,0,1
1,36,madrugada,domingo,1662,2,7,5,4,thecodejunkie,27.992962,0.934879,false,0.333333,2,1
1,93,tarde,sexta-feira,5,0,1,1,1,nathanpalmer,0,0,false,0,0,1
1,2,noite,quinta-Feira,37,0,2,2,2,grumpydev,0,0,false,0,0,1
3,109,noite,segunda-feira,174,0,2,2,2,jscoles,4.501413,0.150322,false,0.5,0,1
1,9,tarde,sexta-feira,69,0,6,5,6,grumpydev,27.764364,0.927204,false,0.75,1,1
3,2,noite,quarta-feira,432,5,18,11,13,grumpydev,103.230056,3.477395,false,0.5,2,1
1,8,noite,quarta-feira,0,1,2,0,1,thecodejunkie,9.648834,0.32556,false,1.5,2,1
1,9,tarde,quarta-feira,66,0,4,4,4,grumpydev,17.462709,0.58918,false,0,0,1
3,15,manha,terca-feira,25,0,2,2,2,jschmid,4.246842,0.143292,false,1.5,0,1
1,78,manha,terca-feira,20,0,3,3,3,chrisnicola,13.360056,0.449327,false,0,0,1
1,73,madrugada,segunda-feira,29,0,3,3,3,gbanister,14.012152,0.471259,false,1,0,1
3,4,tarde,domingo,30,0,2,2,2,grumpydev,18.302043,0.613434,false,0,0,1
1,5,tarde,domingo,19,2,2,1,0,grumpydev,4.41715,0.148645,false,0,1,1
1,13,tarde,domingo,15,0,8,5,8,grumpydev,37.639985,1.266751,false,1.75,3,1
1,55,tarde,domingo,175,0,9,8,9,grumpydev,41.077533,1.38452,false,0.5,1,1
1,26,noite,sabado,32,1,6,3,5,RobertTheGrey,0,0,false,0,3,1
3,22,noite,sabado,2,1,12,1,11,thecodejunkie,0,0,false,0,11,1
8,30,tarde,sabado,191,11,17,2,6,thecodejunkie,109.475777,3.768025,false,0,12,1
1,31,madrugada,sexta-feira,2,0,1,1,1,thecodejunkie,0,0,false,0,0,1
13,8,noite,quinta-Feira,1189,2,30,21,24,thecodejunkie,109.964235,3.784837,false,0.75,5,1
5,12,noite,quarta-feira,228,0,16,13,16,grumpydev,74.259569,2.555505,false,0.5,3,1
1,8,manha,quarta-feira,28,0,1,1,1,bvanderveen,4.372246,0.150463,false,0,0,0
2,33,tarde,quinta-Feira,319,1,13,11,12,grumpydev,53.930603,1.858592,false,0.666667,1,1
6,5,tarde,quinta-Feira,1943,2,15,11,13,thecodejunkie,91.018055,3.146413,false,0.666667,2,1
2,5,tarde,quinta-Feira,13,0,3,3,3,thecodejunkie,18.380756,0.633447,false,0.333333,0,1
1,97,madrugada,quarta-feira,10,0,2,2,2,leoduran,9.279481,0.320783,false,1,0,0
6,181,madrugada,domingo,191,11,16,2,5,andypike,90.782794,3.13828,false,0,11,1
2,36,tarde,sexta-feira,106,0,2,2,2,thecodejunkie,17.773568,0.614411,false,0,0,1
1,26,noite,quinta-Feira,0,1,1,1,0,thecodejunkie,0,0,false,0,0,1
1,31,tarde,quarta-feira,711,7,24,22,16,grumpydev,106.733928,3.724308,false,0,3,1
1,25,noite,quarta-feira,2,0,1,1,1,duncansmart,4.250295,0.15255,false,0,0,1
9,2,noite,terca-feira,1156,16,27,12,11,grumpydev,149.511825,5.385252,false,0,7,1
1,33,manha,segunda-feira,358,0,3,3,3,markrendle,14.028889,0.505337,false,0.2,0,1
1,33,manha,domingo,25,1,3,2,2,grumpydev,13.738946,0.495631,false,0.166667,1,1
2,22,noite,quinta-Feira,67,0,1,1,1,carlokok,3.972403,0.135834,false,0.166667,0,1
3,17,noite,quinta-Feira,151,4,9,5,5,Dashue,0,0,false,0,2,1
1,9,tarde,quinta-Feira,4,0,1,1,1,grumpydev,0,0,false,0,0,1
3,69,madrugada,quinta-Feira,45,0,1,1,1,gatapia,4.161455,0.142438,false,0.2,0,0
2,20,tarde,quarta-feira,64,1,4,2,3,grumpydev,0,0,false,0,2,1
3,41,tarde,terca-feira,110,0,5,5,5,thecodejunkie,28.406619,0.97424,true,0.6,0,1
2,38,madrugada,quarta-feira,389,2,11,7,8,gatapia,36.272343,1.375772,false,0.4,2,1
1,59,noite,sabado,32,0,2,2,2,carlokok,0,0,false,0,0,1
1,40,noite,quarta-feira,7,0,2,1,2,markrendle,8.735211,0.331319,false,0,1,1
1,16,noite,quarta-feira,1946,11,38,34,23,thecodejunkie,155.51362,5.970392,false,0,4,1
1,28,tarde,terca-feira,173,0,2,2,2,RoyJacobs,10.075026,0.386795,false,0.2,0,1
2,4,tarde,segunda-feira,287,4,12,9,7,grumpydev,58.10099,2.241785,false,1.8,1,1
1,6,tarde,sexta-feira,0,0,3,0,3,grumpydev,0,0,false,0,3,1
22,11,tarde,quarta-feira,4033,9,65,33,29,grumpydev,308.092019,11.459159,false,0.2,22,1
20,11,tarde,quarta-feira,3922,9,65,33,29,grumpydev,308.162121,11.461766,false,0.2,22,0
1,25,madrugada,segunda-feira,0,0,3,0,3,gatapia,5.236001,0.194748,false,0,3,0
3,31,noite,quarta-feira,56,0,3,3,3,lukesmith,23.168243,0.861718,false,3,0,1
4,75,noite,terca-feira,136,0,2,2,2,chrisnicola,9.300146,0.345909,false,4.4,0,1
1,86,tarde,segunda-feira,6,0,3,3,3,lukesmith,13.245016,0.492634,false,0.8,0,1
1,34,madrugada,sabado,302,7,8,2,1,nathanpalmer,25.452116,0.946665,false,0,6,0
1,33,tarde,quarta-feira,518,15,16,9,1,pcibraro,81.775029,3.041536,false,0,7,1
2,57,tarde,quinta-Feira,229,4,9,5,5,jfromaniello,40.381446,1.511785,false,0.153846,3,1
4,42,madrugada,quinta-Feira,248,4,11,7,7,jfromaniello,48.772401,1.826093,false,0.153846,3,0
1,29,manha,quarta-feira,244,10,11,4,1,hgarcia,42.699161,1.598704,false,0,5,1
20,71,manha,domingo,3922,9,65,33,29,grumpydev,141.389303,5.258826,false,0.461538,22,0
1,26,noite,sabado,60,0,7,5,7,patrik-hagne,24.211701,0.980681,false,0.230769,2,1
26,71,noite,sabado,4238,46,102,64,55,grumpydev,768.993766,31.14765,false,0,13,1
21,6,tarde,sexta-feira,2878,41,83,50,42,grumpydev,582.495499,23.593645,false,0,9,1
19,2,noite,quinta-Feira,2683,40,82,49,42,grumpydev,573.415998,23.225842,false,0,9,0
11,26,noite,quarta-feira,199,0,17,17,17,carlokok,0,0,false,0,0,1
1,27,madrugada,quarta-feira,11,0,2,2,2,chrisnicola,8.979917,0.408387,false,0.846154,0,1
24,30,madrugada,quarta-feira,962,59,92,75,33,chrisnicola,249.98495,11.368777,false,0.461538,16,0
1,39,noite,terca-feira,35,0,4,4,4,GraemeF,18.14423,0.82516,false,0.615385,0,0
1,45,noite,terca-feira,4,0,1,1,1,GraemeF,4.814919,0.218972,false,0.666667,0,0
1,44,madrugada,domingo,38,0,1,1,1,tombell,4.248814,0.193227,false,0.090909,0,0
2,32,madrugada,quinta-Feira,115,0,2,2,2,gatapia,8.89333,0.404449,false,0.454545,0,1
1,24,madrugada,terca-feira,0,1,1,0,0,gatapia,5.261185,0.239267,false,0,1,0
1,69,madrugada,terca-feira,728,5,11,7,4,gatapia,36.742932,1.670989,false,125,3,1
9,59,madrugada,segunda-feira,649,9,29,18,17,gatapia,202.976219,9.230921,false,0.105263,3,0
9,44,noite,domingo,1469,23,39,19,16,grumpydev,189.898378,8.636169,false,0,12,1
1,11,tarde,quinta-Feira,41,0,2,1,2,grumpydev,9.421341,0.428475,false,0.736842,1,1
2,3,tarde,domingo,131,0,2,2,2,grumpydev,9.164203,0.418506,false,0.421053,0,1
4,54,manha,domingo,216,1,7,6,6,grumpydev,35.560487,1.641235,false,0.210526,1,1
50,46,noite,sabado,7039,86,172,115,76,Mpdreamz,1056.853784,56.945518,false,0,22,1
2,34,noite,quinta-Feira,340,16,22,16,6,grumpydev,103.269536,4.936695,false,0,6,1
6,12,tarde,quarta-feira,1535,27,43,28,15,grumpydev,236.347178,11.965598,false,0,9,1
