@relation 'netty-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,8,12,6,11,10,9,15,1,17,14,18,19,16,53'

@attribute num_commits numeric
@attribute created_at_day_turn {noite,tarde,madrugada,manha}
@attribute files_added numeric
@attribute src_files numeric
@attribute description_length numeric
@attribute files_changed numeric
@attribute files_modified numeric
@attribute files_deleted numeric
@attribute src_churn numeric
@attribute created_at_week_day {terca-feira,segunda-feira,sabado,sexta-feira,quinta-Feira,domingo,quarta-feira}
@attribute new_entropy numeric
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute test_churn numeric
@attribute status {0,1}

@data
3,noite,0,1,55,1,1,0,0,sexta-feira,0,0,0,0,289,0
2,tarde,0,1,63,1,1,0,0,sexta-feira,0,0,0,0,221,1
6,noite,0,9,21,9,9,0,164,quarta-feira,36.935044,0,0.583054,3,24,1
2,madrugada,0,33,77,32,28,4,6182,quarta-feira,262.239995,0,3.820825,14,62,1
7,manha,123,165,15,188,4,61,9148,terca-feira,98.816967,1,1.857388,0,3003,1
250,manha,145,682,10,708,518,45,31175,terca-feira,5459.821154,34,102.62412,130,8887,0
1,madrugada,5,4,85,6,1,0,972,terca-feira,27.425199,0,0.403347,6,136,1
2,manha,2,4,134,4,2,0,680,segunda-feira,35.893891,0,0.674673,20,340,1
3,noite,0,2,217,2,2,0,651,domingo,25.807444,0,0.381116,3,0,0
2,tarde,3,13,72,13,10,0,2452,sexta-feira,95.275386,0,1.790826,11,0,0
6,noite,1,5,264,6,5,0,652,quarta-feira,36.201056,0,0.837301,0,763,1
2,tarde,0,1,22,1,1,0,17,quarta-feira,4.152297,0,0.078048,2,0,1
2,tarde,0,10,7,10,10,0,78,quarta-feira,53.907997,0,0.855794,18,0,0
5,tarde,0,3,2,3,3,0,442,quarta-feira,22.023245,0,0.349621,5,0,1
1,noite,0,1,35,1,1,0,2,terca-feira,4.079463,0,0.060245,1,0,1
16,noite,7,11,114,16,9,0,2574,terca-feira,140.938239,2,2.081357,30,1233,1
15,madrugada,1,24,264,25,23,1,2389,terca-feira,208.716957,0,3.923495,30,0,1
3,noite,0,1,22,1,1,0,6,segunda-feira,13.52224,0,0.199153,1,0,0
2,tarde,1,6,62,5,4,0,1547,segunda-feira,17.423302,0,0.328685,15,18,1
4,tarde,5,3,85,7,1,1,504,sabado,65.326203,3,0.965366,5,94,0
21,madrugada,16,33,12,50,27,7,7798,sabado,224.581395,0,3.318779,43,2430,1
16,tarde,1,5,354,6,5,0,977,sexta-feira,17.809748,0,0.335979,3,780,1
8,manha,1,5,351,6,5,0,669,sexta-feira,17.725373,0,0.281597,3,680,1
1,madrugada,0,1,7,1,1,0,1,quinta-Feira,3.940755,0,0.091543,0,0,0
1,noite,0,1,14,1,1,0,14,quarta-feira,3.84218,0,0.072546,7,0,0
1,tarde,0,1,9,1,1,0,5,terca-feira,4.302424,0,0.063578,5,0,0
4,madrugada,2,10,216,12,9,1,1378,terca-feira,91.483741,0,1.727357,29,0,1
3,tarde,0,8,168,8,8,0,869,sabado,106.968265,0,1.580689,6,0,1
2,tarde,0,3,312,3,3,0,708,quinta-Feira,26.924442,0,0.508364,6,80,1
1,manha,0,1,23,1,1,0,1,quinta-Feira,4.560507,0,0.067438,0,0,0
2,noite,0,8,52,8,8,0,66,quarta-feira,65.633637,0,0.973263,26,34,0
1,noite,1,4,70,4,3,0,0,quarta-feira,18.237458,0,0.270438,2,526,1
1,tarde,0,2,67,2,2,0,0,quarta-feira,9.546445,0,0.141562,7,101,0
2,tarde,1,10,216,11,10,0,526,quarta-feira,36.655938,0,0.584505,25,0,1
250,manha,69,559,1,619,508,42,31857,quarta-feira,5526.019955,19,81.943805,215,8463,0
3,madrugada,0,1,93,1,1,0,14,quarta-feira,4.336413,0,0.064303,2,0,0
14,madrugada,12,25,114,39,20,7,4535,quarta-feira,49.024984,0,0.726978,12,486,0
1,noite,0,2,79,2,2,0,3,terca-feira,9.091094,0,0.13481,19,6,0
7,tarde,7,70,30,71,62,2,2566,terca-feira,344.427896,0,5.107455,44,1319,0
1,tarde,0,2,39,2,2,0,0,terca-feira,9.591102,0,0.142225,6,54,0
5,manha,4,10,121,14,10,0,1332,terca-feira,46.439388,0,0.688641,4,191,1
1,manha,0,1,5,1,1,0,11,segunda-feira,4.548756,0,0.105788,0,0,0
1,manha,0,1,5,1,1,0,11,segunda-feira,4.54853,0,0.067448,3,0,1
59,madrugada,9,72,123,76,65,2,35246,segunda-feira,289.235662,0,4.288929,30,18864,1
2,tarde,0,2,8,2,2,0,14,domingo,18.412423,0,0.293598,1,34,0
3,manha,0,3,84,3,3,0,87,domingo,41.195357,0,0.777838,9,0,0
5,madrugada,0,2,62,2,2,0,610,domingo,9.050847,0,0.134214,4,170,0
1,noite,0,3,48,3,3,0,8,sabado,12.474465,0,0.184982,7,0,0
1,noite,0,1,49,1,1,0,7,sabado,4.636367,0,0.068752,0,0,0
1,noite,0,12,258,12,12,0,78,sabado,50.063031,0,0.742376,21,0,0
3,tarde,0,10,108,10,10,0,134,sabado,120.731185,0,1.790303,12,0,0
1,tarde,0,8,113,8,8,0,37,sabado,36.246385,0,0.537491,4,0,0
1,tarde,0,1,95,1,1,0,9,quarta-feira,4.26678,0,0.080562,0,0,0
7,tarde,0,2,50,2,2,0,1090,terca-feira,13.046846,0,0.246342,3,23,0
15,manha,3,18,3,21,17,1,6145,terca-feira,461.06858,0,8.705415,10,0,0
2,noite,6,5,110,10,4,0,387,segunda-feira,42.705826,2,0.640317,33,412,0
250,madrugada,84,562,1,638,502,52,32236,domingo,5532.99148,19,82.959679,214,8866,0
1,noite,0,1,51,1,1,0,7,terca-feira,4.222819,0,0.065154,2,0,0
1,noite,3,12,53,12,9,0,343,segunda-feira,54.226437,0,0.836658,5,75,0
2,noite,1,37,27,38,36,1,3514,segunda-feira,340.994867,1,5.261199,29,874,0
2,noite,1,5,81,6,5,0,219,domingo,22.975635,0,0.354492,4,0,0
5,tarde,4,8,236,12,8,0,715,sexta-feira,22.790981,1,0.351643,10,0,0
4,manha,0,4,99,4,4,0,34,sexta-feira,18.925092,0,0.291996,18,0,0
2,manha,1,6,169,6,5,0,474,sexta-feira,49.504594,0,0.764371,13,0,1
1,tarde,0,1,83,1,1,0,2,quarta-feira,4.311653,0,0.066721,9,0,0
1,manha,0,10,108,10,10,0,135,quarta-feira,42.594463,0,0.657621,0,0,1
1,tarde,0,0,22,1,1,0,0,terca-feira,4.53329,1,0.108565,2,0,1
1,noite,0,1,17,1,1,0,1,sabado,4.559651,0,0.085998,1,0,0
1,manha,0,2,42,2,2,0,2,sabado,9.277491,0,0.17498,3,8,0
1,noite,0,1,4,1,1,0,2,sexta-feira,4.508105,0,0.069749,3,0,0
1,madrugada,0,1,24,1,1,0,32,sexta-feira,4.609495,0,0.071374,0,0,0
250,madrugada,86,509,1,584,447,51,31494,sexta-feira,4934.737437,18,76.410095,194,8231,0
10,madrugada,10,14,61,24,14,0,7428,sexta-feira,50.499992,0,0.781948,5,776,0
1,noite,0,1,11,1,1,0,4,quinta-Feira,4.261799,0,0.06599,8,0,0
1,tarde,0,1,102,1,1,0,49,quinta-Feira,4.391009,0,0.083047,0,0,0
251,manha,69,545,41,602,491,42,30922,quinta-Feira,3125.135576,25,48.460444,170,6247,0
1,noite,0,1,3,1,1,0,4,quarta-feira,4.624849,0,0.107557,0,0,0
1,manha,0,1,20,1,1,0,2,terca-feira,4.189059,0,0.065096,5,0,0
2,manha,1,2,43,3,2,0,10,terca-feira,9.28794,0,0.14433,1,305,0
1,manha,0,3,101,3,3,0,25,segunda-feira,13.395764,0,0.254003,0,0,1
2,tarde,0,1,57,1,1,0,98,sexta-feira,10.207634,0,0.164673,2,0,0
11,manha,0,1,999,1,1,0,739,sexta-feira,17.645516,0,0.284663,2,0,1
2,noite,1,9,160,9,8,0,1648,quarta-feira,82.104126,0,1.328614,15,94,1
18,tarde,7,37,136,42,32,3,3985,terca-feira,178.981057,1,3.41538,27,532,1
3,madrugada,9,8,54,18,9,0,1377,terca-feira,51.867791,2,0.839325,3,238,1
1,tarde,0,3,104,3,3,0,76,segunda-feira,13.41746,0,0.228127,1,0,1
25,tarde,46,84,69,121,68,7,7667,segunda-feira,91.357911,1,1.478355,31,3673,0
13,tarde,2,6,3,6,4,0,1768,domingo,66.213811,0,1.263542,5,124,0
250,tarde,94,428,3,517,379,44,29994,domingo,4536.67935,18,73.632589,159,7289,1
1,tarde,0,0,10,1,1,0,0,sexta-feira,4.470109,1,0.073109,27,0,0
2,noite,0,6,76,6,6,0,569,quinta-Feira,50.491969,0,0.827782,17,0,1
3,tarde,3,30,25,30,27,0,551,quarta-feira,130.669494,0,2.500482,4,521,0
1,manha,0,1,133,1,1,0,108,quarta-feira,4.140151,0,0.096285,1,0,0
5,noite,5,5,192,5,0,0,3249,terca-feira,97.814451,0,1.603603,0,1271,1
12,manha,4,30,3,33,28,1,3923,terca-feira,820.064094,0,15.706987,15,154,0
18,noite,9,29,132,36,26,1,15329,segunda-feira,400.468106,0,6.975967,9,94,0
1,tarde,2,16,345,16,14,0,327,segunda-feira,76.675728,0,1.468598,13,73,0
2,madrugada,0,2,24,2,2,0,7,segunda-feira,4.360786,0,0.101413,0,29,0
4,noite,41,276,18,298,220,37,13859,domingo,1056.339989,18,20.232436,103,1813,0
7,noite,0,3,29,4,4,0,154,domingo,12.264867,1,0.285229,2,248,0
250,noite,85,563,2,684,445,154,53174,domingo,5519.603225,4,105.718823,29,4530,0
1,tarde,0,2,18,2,2,0,7,domingo,9.113291,0,0.17455,3,32,0
6,tarde,25,245,6,259,205,29,10693,domingo,1117.484372,18,21.403555,98,1515,0
1,tarde,1,6,183,6,5,0,1367,sabado,27.48272,0,0.457211,11,8,1
4,manha,0,6,96,6,6,0,181,sexta-feira,45.703755,0,0.761,2,34,0
5,noite,0,1,133,1,1,0,218,quinta-Feira,3.946463,0,0.075587,2,0,1
3,noite,4,22,147,22,15,3,5825,quinta-Feira,264.116262,0,4.397723,15,1852,0
3,manha,3,27,84,28,25,0,2745,quinta-Feira,244.542913,0,4.088672,8,56,1
1,noite,0,1,41,1,1,0,5,quarta-feira,4.333152,0,0.072449,1,0,0
2,noite,0,1,35,1,1,0,9,quarta-feira,4.700947,0,0.082241,1,0,0
3,manha,25,37,58,41,14,2,3429,quarta-feira,239.790769,4,4.084559,39,659,1
1,manha,0,2,70,2,2,0,8,quarta-feira,8.773228,0,0.149442,1,0,0
6,manha,2,6,110,8,6,0,204,quarta-feira,22.678129,1,0.386296,1,116,0
1,manha,0,1,108,1,1,0,64,terca-feira,4.527658,0,0.087294,0,0,1
13,manha,5,10,15,11,6,0,2012,terca-feira,62.053407,0,1.061485,6,0,0
12,tarde,18,18,91,31,13,0,4335,segunda-feira,89.251903,2,1.526742,26,321,0
76,tarde,7,30,16,39,28,4,8294,segunda-feira,283.755633,0,4.853921,1,0,0
1,manha,0,1,18,1,1,0,4,sabado,3.616661,0,0.06196,0,0,0
6,tarde,2,5,83,6,4,0,478,sexta-feira,17.540063,0,0.300493,3,73,1
1,noite,0,1,6,1,1,0,24,sexta-feira,4.89076,0,0.113739,0,0,0
2,manha,0,1,54,1,1,0,4,quinta-Feira,4.729769,0,0.083518,4,0,1
1,noite,0,1,10,1,1,0,8,quarta-feira,4.380286,0,0.073834,0,0,0
250,manha,96,509,4,544,410,38,28249,segunda-feira,4857.554464,25,111.692626,7,3850,1
4,manha,4,29,240,29,25,0,4339,segunda-feira,538.369308,0,10.218274,14,752,1
1,noite,0,1,38,1,1,0,27,quinta-Feira,4.554402,0,0.08149,0,0,0
22,tarde,21,62,404,78,43,14,7826,quarta-feira,276.198024,3,6.37078,8,1600,1
3,noite,6,21,44,21,15,0,3858,terca-feira,197.007946,0,3.375971,13,0,1
3,tarde,0,3,98,3,3,0,177,terca-feira,13.509205,0,0.241705,6,0,1
1,tarde,0,1,27,1,1,0,11,terca-feira,3.688704,0,0.06321,0,0,0
1,tarde,0,4,98,4,4,0,103,terca-feira,19.431565,0,0.448208,5,0,1
1,noite,1,5,77,5,4,0,68,sexta-feira,22.596007,0,0.386598,8,224,1
1,tarde,0,12,63,12,12,0,509,quinta-Feira,55.213826,0,0.944645,3,434,0
1,tarde,0,1,5,1,1,0,3,quinta-Feira,4.748333,0,0.081238,1,0,0
1,madrugada,0,5,254,5,5,0,540,quinta-Feira,23.209578,0,0.397088,1,299,0
5,tarde,18,37,632,37,19,0,4282,quarta-feira,647.393702,0,11.076134,39,888,0
1,manha,0,4,126,4,4,0,71,terca-feira,19.060547,0,0.315714,6,46,0
1,madrugada,0,4,7,4,4,0,27,segunda-feira,17.609625,0,0.410851,1,29,0
1,madrugada,0,4,7,4,4,0,33,segunda-feira,17.398342,0,0.288189,1,29,0
1,noite,0,1,5,1,1,0,2,domingo,4.187775,0,0.069367,3,0,0
1,noite,0,1,6,1,1,0,19,domingo,4.173979,0,0.069139,0,0,0
3,manha,0,2,24,2,2,0,40,domingo,18.378204,0,0.353799,1,0,0
1,manha,0,0,148,2,2,0,0,sexta-feira,8.198822,2,0.135804,16,0,0
3,noite,0,6,272,6,6,0,173,quinta-Feira,17.938697,0,0.296879,0,32,0
2,tarde,0,2,151,4,3,1,67,quinta-Feira,13.6285,2,0.225547,12,0,1
1,tarde,1,2,63,2,1,0,15,quarta-feira,9.044856,0,0.17393,5,158,0
1,manha,2,2,28,2,0,0,0,quarta-feira,9.658613,0,0.226342,0,248,0
1,noite,0,1,96,1,1,0,15,sexta-feira,3.982777,0,0.076588,6,0,0
1,tarde,0,2,146,2,2,0,26,sexta-feira,9.381093,0,0.155243,4,16,0
4,manha,0,1,85,1,1,0,167,sexta-feira,4.631765,0,0.076648,2,0,0
250,tarde,94,323,1,369,256,19,16758,quinta-Feira,3835.197068,19,63.466352,198,8393,1
1,manha,0,0,11,1,1,0,0,quarta-feira,4.370633,1,0.084043,16,0,0
9,madrugada,11,20,116,31,19,1,3148,quarta-feira,48.224997,0,0.92732,0,1067,1
6,tarde,0,77,25,77,73,4,1693,terca-feira,343.727978,0,5.669298,51,159,1
1,noite,0,2,64,2,2,0,11,domingo,8.984729,0,0.172766,3,34,1
1,noite,0,4,89,4,4,0,4,sabado,17.917664,0,0.295522,0,18,0
11,noite,39,57,58,94,47,8,4351,sexta-feira,409.743533,2,6.758072,16,851,1
1,noite,0,5,51,5,5,0,122,quinta-Feira,23.892097,0,0.459425,11,0,0
1,madrugada,2,7,89,7,5,0,253,quinta-Feira,33.135002,0,0.547379,10,0,0
1,tarde,1,0,2,1,0,0,0,quarta-feira,2.807355,1,0.054026,0,0,0
1,madrugada,5,10,43,9,4,0,482,quarta-feira,43.517273,0,0.72179,2,0,0
1,manha,4,11,106,11,7,0,1125,terca-feira,51.686181,0,0.930663,21,63,0
3,madrugada,0,4,265,4,4,0,214,terca-feira,8.778044,0,0.206375,0,0,0
3,manha,33,34,79,55,22,0,1605,segunda-feira,263.280988,0,4.400497,0,415,0
2,manha,0,2,214,2,2,0,6,domingo,9.256165,0,0.154708,10,17,0
3,manha,3,16,23,16,13,0,5238,sabado,222.244078,0,5.225045,4,6844,1
3,tarde,1,8,74,9,8,0,93,sexta-feira,37.986182,0,0.736278,14,145,0
2,madrugada,1,12,69,12,11,0,325,quinta-Feira,55.119531,0,0.923388,7,276,0
2,tarde,0,1,111,1,1,0,87,quarta-feira,4.643368,0,0.09,2,0,0
1,madrugada,7,19,78,20,13,0,657,terca-feira,94.88523,1,1.598634,12,10,0
1,noite,0,1,85,1,1,0,19,domingo,4.167348,0,0.07523,2,0,0
2,noite,2,22,52,21,19,0,1185,sabado,81.134668,1,1.36902,4,213,0
2,noite,0,15,8,15,15,0,508,terca-feira,14.040647,0,0.253384,0,0,0
2,manha,0,5,77,5,5,0,89,domingo,23.602156,0,0.425932,5,81,0
2,noite,0,1,19,1,1,0,16,sexta-feira,8.003808,0,0.144439,1,0,1
1,noite,80,79,68,81,1,0,6757,quinta-Feira,400.600428,2,7.229373,15,1783,0
1,noite,0,1,30,1,1,0,2,segunda-feira,4.363342,0,0.084572,0,0,0
2,manha,2,2,56,3,1,0,377,segunda-feira,27.788644,1,0.501483,6,0,0
1,noite,0,1,46,1,1,0,3,domingo,4.373102,0,0.078919,0,0,1
1,tarde,0,3,111,3,3,0,63,domingo,14.140247,0,0.256576,5,0,0
1,tarde,0,1,49,1,1,0,10,sexta-feira,4.752729,0,0.085768,2,0,1
9,tarde,0,5,128,5,5,0,383,terca-feira,19.123716,0,0.345079,2,108,1
1,noite,0,1,43,1,1,0,23,segunda-feira,4.409361,0,0.079567,0,0,1
1,tarde,0,1,35,1,1,0,0,sabado,4.854048,0,0.114121,1,2,0
1,manha,0,3,39,3,3,0,101,sexta-feira,13.355618,0,0.258851,1,0,1
1,madrugada,0,2,66,2,2,0,2,sexta-feira,9.10587,0,0.16432,0,13,1
2,noite,0,2,6,2,2,0,8,quinta-Feira,8.673093,0,0.157365,4,55,0
2,noite,0,2,12,2,2,0,8,quinta-Feira,8.758504,0,0.169752,0,55,1
2,noite,0,2,12,2,2,0,8,quinta-Feira,8.804265,0,0.207001,0,55,1
250,noite,95,349,6,384,269,20,16235,quinta-Feira,3949.244441,20,71.266087,221,6512,1
250,noite,158,466,6,550,373,19,26645,quinta-Feira,4316.134722,25,77.886805,226,8428,1
3,noite,0,2,6,2,2,0,8,quinta-Feira,13.524211,0,0.244051,1,87,0
3,tarde,0,2,30,2,2,0,2,quinta-Feira,13.311134,0,0.240206,0,13,0
1,manha,0,1,12,1,1,0,103,quinta-Feira,4.196325,0,0.081331,1,0,0
1,noite,0,1,10,1,1,0,50,terca-feira,4.520899,0,0.10838,0,0,0
1,noite,0,1,17,1,1,0,31,segunda-feira,4.558746,0,0.08836,0,0,1
2,noite,0,1,14,1,1,0,17,segunda-feira,9.274452,0,0.179763,0,0,0
4,noite,0,3,13,3,3,0,106,segunda-feira,45.338928,0,0.878787,1,0,0
2,manha,32,31,40,37,5,0,2954,segunda-feira,150.785478,2,2.740088,16,622,0
2,tarde,0,5,58,5,5,0,73,domingo,21.355528,0,0.414329,13,0,0
250,madrugada,87,369,1,403,277,39,17730,domingo,4000.7831,28,72.768771,211,6465,1
4,madrugada,1,2,66,3,2,0,11,sabado,8.003602,0,0.155282,0,74,0
1,noite,0,1,63,1,1,0,4,quinta-Feira,4.730182,0,0.086035,1,0,0
1,manha,0,1,31,1,1,0,2,quarta-feira,3.983326,0,0.072515,9,0,0
7,madrugada,10,10,229,18,8,0,2085,quarta-feira,198.910894,0,3.621084,0,278,0
2,madrugada,0,3,48,3,3,0,78,terca-feira,28.641274,0,0.518705,1,0,1
41,noite,4,12,6,15,8,3,5471,segunda-feira,208.935857,0,4.057457,3,0,1
2,tarde,0,2,3,2,2,0,1,segunda-feira,8.997876,0,0.174735,1,9,0
1,madrugada,0,1,44,1,1,0,0,segunda-feira,4.356928,0,0.079107,3,3,0
1,madrugada,0,2,10,2,2,0,4,sabado,9.15281,0,0.166183,2,0,1
1,madrugada,0,2,10,2,2,0,4,sabado,9.177917,0,0.17872,2,0,0
1,madrugada,0,2,10,2,2,0,4,sabado,9.177917,0,0.167557,2,0,0
13,tarde,1,5,46,6,5,0,2143,sexta-feira,77.685392,0,1.512753,0,0,0
2,manha,0,24,36,24,18,6,1081,sexta-feira,82.814669,0,1.503629,13,59,0
1,manha,0,1,28,1,1,0,2,sexta-feira,3.530325,0,0.064099,1,0,0
3,noite,0,5,155,5,5,0,120,quinta-Feira,61.692494,0,1.120123,3,108,1
8,manha,9,11,35,14,2,3,2686,quinta-Feira,135.819486,0,2.47242,0,0,1
2,noite,3,11,29,13,10,0,456,quarta-feira,54.993393,0,1.073859,16,0,1
1,noite,0,1,11,1,1,0,2,sabado,4.623798,0,0.084172,2,0,1
2,noite,0,6,5,6,6,0,325,sabado,45.925611,0,0.896775,15,0,0
1,manha,0,4,38,4,4,0,127,sexta-feira,18.408216,0,0.336236,1,0,0
1,madrugada,0,7,4,7,7,0,91,quarta-feira,32.35404,0,0.590976,10,19,1
1,madrugada,0,6,4,6,6,0,94,quarta-feira,27.637604,0,0.650568,4,9,1
5,tarde,4,17,68,18,14,0,3065,terca-feira,132.281909,0,2.429635,22,28,0
1,madrugada,0,4,14,4,4,0,74,terca-feira,18.614617,0,0.363491,6,0,1
1,tarde,25,25,98,27,2,0,3208,quinta-Feira,0,2,0,0,302,1
1,madrugada,0,1,24,2,2,0,0,quinta-Feira,9.582547,1,0.17892,5,11,1
1,noite,0,1,6,1,1,0,31,quarta-feira,4.144335,0,0.082849,1,0,1
1,noite,0,3,41,3,3,0,127,terca-feira,11.338765,0,0.226866,3,0,0
5,manha,1,9,61,10,9,0,219,domingo,54.604611,0,1.020381,13,147,1
2,tarde,0,1,64,1,1,0,24,sabado,4.33061,0,0.101939,1,0,1
1,madrugada,0,1,16,1,1,0,10,sabado,4.499768,0,0.090035,1,0,0
7,noite,1,9,10,10,9,0,439,sexta-feira,17.314253,0,0.346437,2,264,0
250,noite,57,373,6,394,299,38,14491,sexta-feira,4228.344983,27,79.015559,194,6052,1
11,noite,0,2,68,2,2,0,101,sexta-feira,4.492543,0,0.083959,2,173,1
1,tarde,0,1,7,1,1,0,6,sexta-feira,4.676756,0,0.087402,3,0,0
1,tarde,0,1,84,1,1,0,6,sexta-feira,3.922401,0,0.073293,3,0,0
1,tarde,0,4,8,5,5,0,21,sexta-feira,22.86914,1,0.427324,5,0,0
3,madrugada,0,2,109,2,2,0,200,sexta-feira,8.405096,0,0.157044,2,80,1
1,noite,0,2,16,2,2,0,2,quinta-Feira,8.6657,0,0.162363,3,46,0
6,noite,0,4,20,4,4,0,237,domingo,17.868189,0,0.337211,1,151,0
1,noite,0,1,30,1,1,0,4,sabado,0,0,0,0,0,1
1,tarde,0,3,15,3,3,0,124,sexta-feira,13.171854,0,0.266351,2,0,1
4,tarde,1,2,15,3,2,0,9,sexta-feira,12.42169,0,0.234424,0,51,0
5,madrugada,25,24,13,28,3,0,7162,sexta-feira,645.930765,4,12.1901,17,1734,1
3,madrugada,7,7,47,13,6,0,684,quinta-Feira,77.099274,0,1.559044,0,0,1
6,tarde,3,12,86,12,8,1,1204,segunda-feira,17.033641,0,0.344433,2,193,1
250,tarde,48,339,56,373,287,38,13028,segunda-feira,4233.923103,27,79.958385,180,6512,1
2,noite,0,1,10,1,1,0,35,domingo,4.530898,0,0.085567,0,0,1
1,madrugada,2,2,21,3,1,0,190,domingo,13.858178,1,0.261707,5,0,0
2,madrugada,7,7,44,13,6,0,674,sexta-feira,34.478001,0,0.651104,0,0,1
2,noite,0,7,20,7,7,0,34,quinta-Feira,49.80278,0,1.007022,2,72,0
1,tarde,0,1,17,1,1,0,8,quinta-Feira,3.911113,0,0.092064,2,0,1
1,tarde,0,1,17,1,1,0,8,quinta-Feira,3.949125,0,0.079852,1,0,1
1,tarde,0,1,17,1,1,0,8,quinta-Feira,3.952905,0,0.074649,3,0,1
1,noite,0,1,42,1,1,0,6,segunda-feira,4.083754,0,0.096128,1,0,1
1,noite,0,1,42,1,1,0,6,segunda-feira,4.096064,0,0.083318,0,0,1
1,noite,0,1,42,1,1,0,6,segunda-feira,4.053064,0,0.076968,2,0,1
2,madrugada,0,1,108,1,1,0,7,sexta-feira,4.852689,0,0.09234,0,0,0
2,tarde,0,1,23,1,1,0,31,quinta-Feira,4.663811,0,0.088746,3,0,0
1,tarde,0,6,28,6,6,0,32,quinta-Feira,26.316812,0,0.500775,6,0,0
3,tarde,6,6,9,10,4,0,371,quarta-feira,34.296855,2,0.658515,4,0,0
3,noite,0,3,28,3,3,0,481,terca-feira,12.976458,0,0.267869,12,1,0
2,tarde,0,2,8,2,2,0,0,terca-feira,9.799324,0,0.188662,1,52,0
1,tarde,0,1,11,1,1,0,121,terca-feira,4.978721,0,0.095853,1,0,0
3,madrugada,2,4,32,3,1,0,119,terca-feira,9.431309,0,0.181055,0,141,1
3,tarde,5,5,42,10,5,0,676,segunda-feira,23.095948,0,0.443382,0,119,0
1,madrugada,0,4,8,4,4,0,6,segunda-feira,18.262981,0,0.350603,4,2,0
2,madrugada,0,1,4,1,1,0,11,segunda-feira,4.745188,0,0.091096,0,0,1
1,noite,1,0,3,1,0,0,0,sabado,3.219214,1,0.061801,0,0,0
5,noite,0,3,10,3,3,0,56,sexta-feira,13.564182,0,0.320464,6,283,1
1,noite,0,4,4,4,4,0,18,quinta-Feira,18.653893,0,0.440713,8,0,0
5,noite,3,12,30,11,8,0,0,segunda-feira,73.628383,1,1.518199,22,1209,0
2,tarde,0,1,28,1,1,0,10,segunda-feira,8.917036,0,0.1715,1,0,0
1,noite,0,1,52,1,1,0,72,domingo,4.686172,0,0.090129,3,0,0
1,tarde,0,1,2,1,1,0,2,segunda-feira,4.461377,0,0.085805,3,0,0
7,tarde,3,8,41,11,3,5,0,segunda-feira,37.440297,2,0.720086,3,1163,1
6,madrugada,3,2,268,4,1,0,56,domingo,8.993082,0,0.172964,2,219,1
2,noite,0,2,8,2,2,0,1,sabado,13.201784,0,0.272219,8,31,0
1,madrugada,0,1,37,1,1,0,130,sabado,3.796424,0,0.073147,1,0,0
1,madrugada,0,0,22,1,1,0,0,sexta-feira,3.622708,1,0.0698,6,0,0
49,noite,11,35,3,45,30,4,7639,segunda-feira,488.633027,0,9.41492,27,641,0
3,noite,10,8,8,14,4,0,652,segunda-feira,47.533433,0,0.915868,0,265,1
8,noite,0,5,91,5,5,0,280,segunda-feira,18.891837,0,0.364006,8,215,1
55,noite,14,100,7,121,103,4,3704,segunda-feira,838.667504,20,16.159341,60,919,0
1,noite,0,5,3,5,5,0,43,sabado,22.878321,0,0.444487,5,0,1
1,madrugada,0,5,3,5,5,0,43,sabado,22.651413,0,0.534514,9,0,1
1,tarde,0,0,11,1,0,1,0,quarta-feira,0,1,0,0,0,0
1,tarde,0,1,8,1,1,0,4,terca-feira,4.23501,0,0.082278,1,0,0
2,madrugada,0,0,24,1,1,0,0,terca-feira,0,1,0,0,0,0
1,manha,0,18,22,12,12,0,69,segunda-feira,55.964708,0,1.087393,9,4,0
2,tarde,0,2,30,2,2,0,94,sabado,9.189274,0,0.216861,3,0,0
3,tarde,0,2,30,2,2,0,80,sabado,9.166435,0,0.1781,7,0,0
3,noite,0,2,51,2,2,0,9,sexta-feira,13.182547,0,0.311099,1,870,0
1,manha,2,4,76,4,2,0,218,quinta-Feira,18.862361,0,0.446096,0,969,0
