@relation 'bundler-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,8,36,6,9,12,2,10,11,14,15,5,1,16,17,53'

@attribute num_commits numeric
@attribute files_added numeric
@attribute requester {indirect,segiddins,RochesterinNYC,schneems,allenzhao,sonalkr132,BronzDoc,asutoshpalai,mobilutz,njam,mib32,jbodah,Elffers,glennpratt,christhekeele,cirdes,lamont-granquist,dtognazzini,Zorbash,vassilevsky,MOZGIII,arthurnn,hughbien,Agis-,morsheed,pcarranza,dthjones,drn,smellsblue,deepj,jperville,doy,benlovell,fotanus,JuanitoFatas,TimMoore,stantona,CoralineAda,blackxored,deivid-rodriguez,dwb,felixbuenemann,sikachu,denmat,Nikolay-Pomytkin,andremedeiros,csfrancis,toolmantim,voxik,goughy000,jtarchie,A5308Y,samphippen,dilumn,Sirupsen,esasse,jasonkarns,jaym,lukaso,robinboening,philnash,heliocola,asymmetric,jrafanie,esse,masarakki,Eric-Guo,smlance,seanlinsley,pmenglund,chulkilee,grosser,Koronen,jordanthomas,mastfish,sferik,tf,steved,frsyuki,EduardoBautista,byroot,roseweixel,cdwort,hbd225,mattbrictson,amatsuda,ethanez713,PG-kura,AlexanderPavlenko,mcantor,joshk,pducks32,danieltdt,timblair,Bartuz,tjschuck,cstrahan,steverob,habibalamin,karlo57,tony-spataro-rs,strand,neoeno,postmodern,waynn,skateman,ivantsepp,e2,hartator,repinel,akihiro17,nickborromeo,spastorino,Strech,ineiti,stevenjack,pjump,fny,aprescott,hone,tenderlove,korobkov,hiukkanen,panthomakos,sealocal,jdmundrawala,digitalextremist,mlarraz,matiasow,seamusabshere,jhass,simi,chastell,bobishh,kodnin,marocchino,marutosi,niku4i,janlelis,Sxl1092,sanemat,kohgpat,kirs,banyan,maclover7,keiths-osc,neerfri,moeffju,steakknife,darnould,tamird,bjfish,ccutrer,eagletmt,joneslee85,k0kubun,dsisnero,claudiob,bkeepers,selcham,BenMorganIO,tdtds,jnraine,pangloss,eapache,aroben,y-yagi,onetwopunch,myronmarston,gfvcastro,rohit,myabc,petedmarsh,dholdren,toy,thomasfedb,kuraga,doodzik,staugaard,Who828,GeekOnCoffee,gsamokovarov,obfusk,zzak,Deradon,agenteo,arronmabrey,patvice,Sketch,gretel,twcctz50,elia,dubek,rrrene,dangoita,danfinnie,DevRubySlippers,Intrepidd,fvaleur,seuros,meganemura,yous,ryansouza,dx7,aasmith,kares,ruyrocha,HonoreDB,benlakey,bak,eloyesp,citizen428,hwartig,tonytonyjan,ejaypcanaria,splattael,allyraza,reiz,lgierth,pmahoney,jetaggart,tryba,nickpellant,mraidel,zmack,jasonrclark,jemc,rodreegez,Razzell,Nerian,IvanUkhov,notlaforge,jc00ke,Juanxo,prathamesh-sonpatki,aptinio,vinbarnes,tiredpixel,mvz,mattwynne,gjaldon,MSNexploder,deitrick,unak,robolson,aughr,richo,grant-olson,1337807,gnufied,jmmk,peter-mtso,YorickPeterse,mokhan,jm,dylanahsmith,j15e,d-reinhold,mathonsunday,stevecj,vais,as-cii,urbanautomaton,tbuehlmann,aitor,mrphs,headius,kiela,mdkent,suzukaze,stlay,jfvanderwalt,divineforest,lardcanoe,burke,strzalek,davidblondeau,jwworth,narutosanjiv,zebardy,punkle,smashwilson,kgrz,shrey-sharma,andreychernih,suhastech,loveky,codertux,salimane,v-yarotsky,rafaelfranca,deependersingla,olivierlacan,phallstrom,tundal45,DavidEGrayson,dougcole,yaotti,tdumitrescu,skottler,sunny,ognevsky,spohlenz,arunagw,rhysd,mrkn,steveklabnik,qblake,grddev,tyler,cainlevy,jendiamond,misfo,mfojtik,samsm,ghedamat,joyicecloud,cowboyd,brandonblack,henrik,jasonmp85,SamSaffron,steved555,benjamintanweihao,wfarr,joallard,Garoe,snackbandit,mcfiredrill,rykov,larskanis,flyinprogramer,xaviershay,Plaristote,jlsuttles,JordanFaust,faun,lucasmazza,ssrihari,shtirlic,fuadsaud,gudleik,ndbroadbent,nubbel,ixti,rthbound,tricknotes,jfoy,JonRowe,apsoto,kml,mipearson,Gaelan,rahearn,bwillis,Nitrodist,pjvds,regularfry,matthewd,BrentWheeldon,mpapis,epinault,Holek,ardavis,Ptico,hbakhtiyor,dougal,qichunren,chief,nslocum,jayniz,rehevkor5,sakuro,gregory-m,bradleybuda,dmueller,halorgium,nevir,okitan,coop,ogra,danielsdeleo,JamesFerguson,zimbatm,alup,sunaku,jarl-dk,raggi,matthewrudy,parndt,luislavena,gaffneyc,CosmicCat,utkarshkukreti,ddopson,databus23,matschaffer,EmilRehnberg,RyanonRails,Peeja,andreagoulet,dblock,csgui,timoschilling,NARKOZ,gkop,liveh2o,ToadJamb,jisaacks,semanticart,farski,drbrain,crowbot,Empact,kcurtin,wildchild,cheald,wallyqs,sol,brettporter,nbibler,tomykaira,koraktor,pivotalcommon,rking,MafcoCinco,phocke,dkastner,jmoses,benmoss,godfat,BMorearty,davidcelis,brainopia,jdelStrother,mkristian,Flameeyes,mrflip,carlosantoniodasilva,hirochachacha,eightbitraptor,kikito,luismreis,zofrex,trans,bobbus,takkanm,phil-monroe,bowsersenior,jgaskins,gilesbowkett,nwwatson,rkh,stevenh512,coding46,drogus,kucaahbe,mpabst,dougbarth,fpauser,bryanwoods,richardkmichael,bpardee,echohead,kytrinyx,jimmycuadra,jgeiger,ariofrio,jhlllnd,floehopper,dlee,soulcutter,dekellum,etehtsea,svenfuchs,hlidotbe,gerwinbrunner,Fluxx,josevalim,nashby,Vanuan,jpatokal,zeha,knu,d,geemus,lsimoneau,ANithian,mattconnolly,mhoran,vijaydev,osheroff,jreidinger,sodabrew,invisiblefunnel,ilude,dadooda,brixen,eric1234,laserlemon,stve,petervandenabeele,nurse,jeremy,derekprior,jredville,smartinez87,lunks,lastobelus,arsduo,albus522,jjb,sleeper,francois,timfel,jch,roend83,maxjustus,nono,bensie,jacobo,lanej,pirj,sundbp,benhoskings,nextmat,leereilly,stephencelis,slagyr,rwilcox,radsaq,DNNX,Trevoke,tpope,retr0h,tiegz,robertwahler,boffbowsh,neonlex,cldwalker,mtylty,cgriego,kmayer,mheffner,tadman,joelmoss,leejarvis,rkbodenner,benhamill,ybart,pascalh1011,mbirk,rubiii,csquared,mikehoward,mpj,tissak,ngollan,josh,ryanbriones,evanphx,dhh,krekoten,rslifka,cmeiklejohn,gucki,jordansissel,voidlock,bgreenlee,jonah-carbonfive,nledez,botanicus,jackdempsey,epall,wuputah,nolith,hedgehog,nicksieger,opsb,goneflyin,vandrijevik,mjio,jfelchner,baroquebobcat,sumbach,Lytol,sgrove,davesmylie,tigris,aaronblohowiak,bcardarella,now,adelcambre,ecoleman,gyngve,leobessa,dasch,ai,net1957,sdhull,rcarver,mcolyer,kalv,shwoodard,ultrasaurus,tsigo,dismaldenizen,bobbywilson0,antono,jfirebaugh,tarcieri,rjharmon,ddollar,kakutani,jstorimer,irjudson,trampoline,dennisreimann,graaff,aslakhellesoy,MasterLambaster,mephux,bsears,fd,chipiga,spraints}
@attribute description_length numeric
@attribute files_deleted numeric
@attribute src_files numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute files_modified numeric
@attribute files_changed numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute intra_branch {true,false}
@attribute created_at_week_day {sabado,quinta-Feira,quarta-feira,terca-feira,segunda-feira,domingo,sexta-feira}
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute status {0,1}

@data
1,0,cldwalker,55,0,1,noite,1,1,0,0,false,sabado,2,4.107825,1
2,0,cldwalker,20,0,5,noite,5,5,0,6,false,sabado,25,22.727997,1
1,0,zeha,99,0,2,tarde,2,2,0,21,false,sexta-feira,0,8.189362,1
1,0,kmayer,13,0,0,noite,1,1,1,0,false,quinta-Feira,0,4.66083,1
2,0,mheffner,45,0,1,noite,1,1,0,15,false,domingo,0,4.344417,1
1,0,ognevsky,62,0,1,tarde,2,2,1,6,false,domingo,0,9.354112,1
1,0,tadman,32,0,1,manha,1,1,0,3,false,sabado,0,4.697899,1
4,0,joelmoss,17,0,2,tarde,2,2,0,9,false,sexta-feira,126,21.968125,1
1,0,leejarvis,19,0,0,noite,1,1,1,0,false,quinta-Feira,0,4.764441,1
3,0,rkbodenner,13,0,1,noite,2,2,1,7,false,quinta-Feira,0,4.642279,1
1,0,benhamill,30,0,1,noite,1,1,0,0,false,quarta-feira,2,4.052317,1
2,0,joelmoss,7,0,3,noite,3,3,0,49,false,terca-feira,83,21.991137,1
10,2,nevir,116,0,6,tarde,6,8,0,235,false,sabado,185,44.126817,0
2,0,ybart,135,0,3,noite,4,4,1,11,false,quarta-feira,0,18.574051,0
1,1,pascalh1011,29,0,1,manha,3,4,2,2,false,quarta-feira,0,17.797442,1
2,0,mbirk,91,0,2,manha,2,2,0,2,false,quarta-feira,33,8.984542,1
2,1,pascalh1011,152,0,4,noite,3,4,0,23,false,domingo,16,21.784531,1
1,0,rubiii,28,0,1,tarde,2,2,1,0,false,domingo,6,0,1
2,1,csquared,43,0,5,manha,5,6,0,14,false,domingo,50,17.584,1
1,0,mikehoward,112,0,1,noite,1,1,0,4,false,sabado,0,4.208279,0
1,0,mpj,8,0,1,manha,1,1,0,2,false,sabado,0,4.004668,1
1,0,tissak,64,0,1,madrugada,1,1,0,1,false,quinta-Feira,0,4.405147,1
1,0,ngollan,69,0,1,tarde,1,1,0,6,false,segunda-feira,0,4.756526,0
1,0,josh,63,0,1,noite,1,1,0,14,false,sexta-feira,0,4.828128,1
1,1,joelmoss,22,0,3,tarde,3,4,1,39,false,sabado,46,17.818209,1
1,0,ryanbriones,24,0,1,tarde,1,1,0,2,false,quinta-Feira,0,4.807965,0
2,1,evanphx,33,0,13,madrugada,13,14,0,556,false,terca-feira,9,60.765041,1
2,0,dhh,26,0,1,noite,1,1,0,24,false,segunda-feira,0,4.810923,1
1,0,krekoten,9,0,2,tarde,3,3,1,10,false,domingo,39,13.82239,1
1,0,rslifka,61,0,1,madrugada,1,1,0,6,false,segunda-feira,0,4.663631,1
1,0,cmeiklejohn,42,0,1,noite,1,1,0,3,false,sexta-feira,0,4.557423,1
2,0,gucki,8,0,2,manha,2,2,0,2,false,quarta-feira,2,7.945515,1
1,0,jordansissel,118,0,2,manha,2,2,0,4,false,quarta-feira,0,8.228001,0
2,0,voidlock,37,0,1,noite,1,1,0,6,false,terca-feira,0,4.718876,1
1,0,bgreenlee,22,0,1,madrugada,1,1,0,2,false,sabado,0,4.821103,1
2,0,raggi,52,0,1,madrugada,1,1,0,6,false,domingo,0,8.803979,0
1,0,jonah-carbonfive,61,0,1,madrugada,1,1,0,2,false,quarta-feira,0,4.188765,1
86,14,jonah-carbonfive,61,5,44,?,38,57,3,1175,false,terca-feira,1532,574.239693,1
3,0,nledez,10,0,2,madrugada,3,3,1,16,false,sabado,0,14.392392,0
1,0,e2,21,0,1,madrugada,1,1,0,7,false,sabado,0,4.722524,1
1,0,botanicus,17,0,1,madrugada,1,1,0,5,false,quarta-feira,0,4.688311,0
1,0,jackdempsey,14,0,1,manha,1,1,0,2,false,segunda-feira,0,4.263496,1
1,0,epall,77,0,1,noite,1,1,0,5,false,domingo,0,4.059691,1
3,0,wuputah,10,0,2,madrugada,2,2,0,17,false,sabado,161,24.128405,1
3,0,wuputah,12,0,2,tarde,2,2,0,17,false,sexta-feira,161,19.012917,0
7,8,nolith,81,0,15,noite,12,20,3,335,false,domingo,943,73.271131,0
2,3,nolith,85,0,5,noite,6,9,3,76,false,sabado,123,41.553405,0
79,16,hedgehog,522,5,72,tarde,66,87,4,1483,false,quarta-feira,3066,781.038453,1
2,0,nicksieger,12,0,1,noite,1,1,0,4,false,quinta-Feira,0,4.724455,0
1,0,nicksieger,13,0,1,noite,1,1,0,4,false,quinta-Feira,0,4.724455,1
100,2,hedgehog,225,0,50,manha,52,54,2,508,false,quinta-Feira,2073,736.694336,0
1,0,opsb,190,0,1,noite,1,1,0,2,false,quarta-feira,0,4.125178,1
1,0,goneflyin,44,0,1,noite,1,1,0,2,false,terca-feira,0,4.188765,1
1,0,vandrijevik,57,0,0,madrugada,1,1,0,0,false,sabado,0,4.276927,0
3,0,mjio,24,0,1,tarde,1,1,0,4,false,terca-feira,0,4.561498,1
1,0,jfelchner,61,0,1,manha,1,1,0,2,false,terca-feira,0,4.033137,1
1,0,baroquebobcat,8,0,0,manha,1,1,1,0,false,sexta-feira,0,4.769444,1
77,14,baroquebobcat,12,5,42,manha,36,55,3,1125,false,sexta-feira,1532,530.997212,1
2,0,parndt,39,0,1,manha,1,1,0,4,false,quinta-Feira,0,4.288199,1
2,0,tenderlove,37,0,6,noite,6,6,0,16,false,quarta-feira,2,26.760364,1
1,0,godfat,10,0,1,tarde,1,1,0,2,false,quarta-feira,0,4.137794,0
74,14,godfat,10,5,41,tarde,34,53,2,1100,false,quarta-feira,1532,520.927525,1
1,0,sumbach,29,0,1,manha,1,1,0,5,false,quarta-feira,0,4.685094,0
1,0,sumbach,11,0,1,manha,1,1,0,0,false,quarta-feira,2,3.995263,1
1,0,tenderlove,13,0,8,madrugada,8,8,0,13,false,quarta-feira,10,36.100961,1
1,0,sumbach,105,0,1,manha,1,1,0,2,false,domingo,0,4.340837,1
2,0,Lytol,44,0,1,madrugada,1,1,0,5,false,sabado,0,9.273456,0
1,0,sgrove,8,0,1,manha,1,1,0,16,false,quinta-Feira,0,4.27612,1
1,0,davesmylie,36,0,1,madrugada,1,1,0,2,false,quinta-Feira,0,4.095433,1
1,0,tigris,76,0,2,manha,2,2,0,8,false,quarta-feira,11,8.59938,1
1,0,aaronblohowiak,55,0,0,madrugada,1,1,0,0,false,sabado,0,4.194894,0
1,0,bcardarella,14,0,0,madrugada,1,1,1,0,false,quinta-Feira,0,4.175273,1
1,0,sferik,123,0,0,madrugada,1,1,1,0,false,sexta-feira,0,4.246157,0
1,0,now,11,0,1,tarde,1,1,0,5,false,quarta-feira,0,4.183136,0
2,0,now,10,0,1,tarde,1,1,0,4,false,quarta-feira,0,8.81163,1
1,0,adelcambre,27,0,0,madrugada,1,1,1,0,false,quarta-feira,0,4.175273,1
68,14,adelcambre,27,5,40,madrugada,33,52,2,1082,false,quarta-feira,1521,494.546893,1
1,0,ecoleman,31,0,1,noite,1,1,0,4,false,segunda-feira,0,4.500915,1
1,0,gyngve,56,0,1,madrugada,1,1,0,5,false,quarta-feira,0,4.544833,1
1,0,leobessa,10,0,1,madrugada,1,1,0,2,false,sabado,0,4.395062,1
1,0,leobessa,5,0,1,madrugada,1,1,0,56,false,terca-feira,0,0,1
4,1,leobessa,31,0,5,noite,5,6,0,28,false,segunda-feira,89,8.606299,0
1,0,dasch,17,0,1,tarde,1,1,0,6,false,sexta-feira,0,4.254523,1
1,0,hedgehog,6,0,1,madrugada,1,1,0,2,false,sexta-feira,0,4.447499,0
1,0,ai,70,0,1,noite,1,1,0,2,false,quinta-Feira,0,4.817742,1
1,0,net1957,30,0,1,noite,3,3,2,13,false,sabado,0,13.849687,1
1,0,trans,109,0,3,noite,3,3,0,6,false,sabado,0,13.575108,0
2,0,sdhull,39,0,2,madrugada,2,2,0,12,false,terca-feira,0,8.970266,1
1,0,rcarver,53,0,2,madrugada,2,2,0,23,false,domingo,0,8.477163,1
1,0,robertwahler,29,0,2,noite,2,2,0,4,false,quinta-Feira,53,9.237758,1
4,0,mcolyer,30,0,3,tarde,3,3,0,19,false,quarta-feira,0,22.537944,1
1,0,mcolyer,24,0,1,noite,1,1,0,2,false,terca-feira,0,4.341972,0
18,0,mcolyer,24,1,25,noite,25,26,1,109,false,terca-feira,863,166.256446,1
1,0,kalv,5,0,1,tarde,1,1,0,2,false,terca-feira,0,4.34222,1
1,0,shwoodard,38,0,2,noite,2,2,0,0,false,domingo,148,9.210427,1
1,0,ultrasaurus,63,0,2,noite,2,2,0,4,false,domingo,13,8.896351,1
1,0,tsigo,218,0,1,madrugada,1,1,0,2,false,sabado,0,4.558415,0
1,0,dismaldenizen,51,0,1,madrugada,1,1,0,2,false,terca-feira,0,4.652436,1
1,0,bobbywilson0,56,0,1,tarde,1,1,0,2,false,domingo,0,4.750573,0
1,0,antono,23,0,3,tarde,3,3,0,15,false,quinta-Feira,29,13.650263,1
1,0,parndt,87,0,1,madrugada,1,1,0,3,false,quinta-Feira,0,4.359543,0
1,0,jfirebaugh,4,0,0,noite,1,1,1,0,false,sabado,0,4.581125,1
1,0,tarcieri,67,0,1,madrugada,1,1,0,1,false,sexta-feira,0,4.403688,1
2,0,raggi,41,0,2,madrugada,2,2,0,2,false,terca-feira,12,13.365418,0
1,0,raggi,11,0,1,madrugada,1,1,0,0,false,terca-feira,7,4.249282,0
1,1,rjharmon,15,0,2,madrugada,1,2,0,21,false,terca-feira,0,9.352418,0
0,0,raggi,55,0,0,noite,0,0,0,0,false,segunda-feira,0,0,0
0,0,raggi,42,0,0,noite,0,0,0,0,false,segunda-feira,0,0,0
2,0,ddollar,27,0,2,noite,2,2,0,4,false,segunda-feira,18,13.349478,0
1,0,kakutani,23,0,1,madrugada,2,2,1,1,false,segunda-feira,0,9.273682,1
1,0,jstorimer,161,0,1,tarde,1,1,0,9,false,quinta-Feira,0,4.754103,1
1,0,irjudson,14,0,1,noite,1,1,0,2,false,segunda-feira,0,4.504372,0
1,0,trampoline,104,0,1,madrugada,1,1,0,2,false,sexta-feira,0,4.896632,1
2,0,sferik,62,0,1,madrugada,1,1,0,9,false,sexta-feira,0,9.482126,1
3,2,dennisreimann,14,0,3,noite,3,5,0,181,false,terca-feira,0,32.708433,1
1,0,graaff,47,0,1,noite,1,1,0,12,false,terca-feira,0,4.634818,0
1,0,aslakhellesoy,5,0,1,tarde,1,1,0,2,false,terca-feira,0,4.679977,1
1,0,MasterLambaster,13,0,1,noite,1,1,0,6,false,domingo,0,4.976453,1
0,0,sferik,50,0,0,noite,0,0,0,0,false,sabado,0,0,1
1,0,mephux,18,0,1,madrugada,1,1,0,2,false,sabado,0,4.119866,1
1,1,dennisreimann,25,0,1,noite,0,1,0,38,false,sexta-feira,0,4.739567,1
3,0,sferik,50,0,2,noite,3,3,1,16,false,quinta-Feira,0,19.888509,1
1,0,bsears,42,0,1,noite,1,1,0,4,false,quinta-Feira,0,4.187051,1
1,0,fd,10,0,1,manha,2,2,1,26,false,quinta-Feira,0,9.073788,0
0,0,sferik,33,0,0,madrugada,0,0,0,0,false,quinta-Feira,0,0,0
1,0,myronmarston,1,0,1,tarde,2,2,1,0,false,sabado,1,9.600672,1
2,0,chipiga,104,0,1,tarde,1,1,0,4,false,sabado,0,8.873994,1
2,0,chipiga,48,0,1,tarde,1,1,0,4,false,sabado,0,4.543274,1
0,0,fd,75,0,0,noite,0,0,0,0,false,quinta-Feira,0,0,1
2,1,spraints,4,0,2,noite,1,2,0,2,false,terca-feira,26,9.059679,0
2,0,jgeiger,110,0,1,noite,1,1,0,14,false,terca-feira,0,9.175817,0
2,0,jgeiger,95,0,1,noite,1,1,0,14,false,terca-feira,0,9.175817,1
