@relation 'metasploit-framework-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,6,11,8,12,10,17,18,15,1,5,23,14,25,53'

@attribute num_commits numeric
@attribute created_at_day_turn {noite,manha,madrugada,tarde}
@attribute description_length numeric
@attribute files_changed numeric
@attribute files_added numeric
@attribute src_files numeric
@attribute files_modified numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute src_churn numeric
@attribute created_at_week_day {terca-feira,segunda-feira,sabado,sexta-feira,quarta-feira,domingo,quinta-Feira}
@attribute intra_branch {false,true}
@attribute at_mentions_comments numeric
@attribute other_files numeric
@attribute project_succ_rate numeric
@attribute status {0,1}

@data
1,madrugada,32,1,0,1,1,4.95884,0.014216,16,sexta-feira,false,0,0,0.83904,1
1,madrugada,35,1,0,1,1,4.800607,0.013763,16,sexta-feira,false,1,0,839,1
2,madrugada,57,2,0,2,2,4.653785,0.013342,6,sexta-feira,false,0,0,0.83896,1
6,noite,244,30,1,30,29,146.591994,0.42032,81,quinta-Feira,false,2,0,0.838919,1
8,manha,14,2,1,1,1,3.834947,0.010996,167,quinta-Feira,false,34,0,0.838879,1
4,madrugada,374,2,1,1,1,4.966494,0.01424,105,quinta-Feira,false,7,0,0.838839,1
1,madrugada,207,1,0,1,1,4.951686,0.014203,11,quinta-Feira,false,1,0,0.838798,1
1,madrugada,92,1,0,1,1,4.646302,0.013327,2,quinta-Feira,false,0,0,0.838758,1
1,madrugada,93,1,0,1,1,4.124688,0.011831,1,quarta-feira,false,0,0,0.838968,0
1,madrugada,97,1,0,1,1,4.229766,0.012133,2,quarta-feira,false,0,0,0.838928,1
2,noite,5,2,0,0,2,16.116218,0.046227,0,terca-feira,true,0,2,0.838887,1
3,noite,77,2,0,2,2,4.444269,0.012748,12,terca-feira,false,0,0,0.838847,1
2,noite,35,2,0,2,2,4.648286,0.013333,14,terca-feira,false,0,0,0.838807,1
1,tarde,66,1,1,1,0,5.157806,0.014795,101,terca-feira,false,1,0,0.838766,1
2,madrugada,125,1,0,1,1,4.640973,0.013312,38,terca-feira,false,1,0,0.838726,1
1,madrugada,309,2,0,2,2,9.603334,0.027547,117,terca-feira,false,0,0,0.838685,1
1,noite,179,1,1,1,0,4.909392,0.014082,141,segunda-feira,false,3,0,0.838645,1
2,noite,22,2,0,2,2,9.009311,0.025843,13,segunda-feira,false,2,0,0.838604,1
1,noite,98,2,0,0,2,8.188403,0.023488,0,segunda-feira,false,5,2,0.838564,1
26,noite,790,13,0,12,13,144.025223,0.413129,155,segunda-feira,false,0,1,0.838523,1
16,madrugada,141,18,5,32,11,104.31247,0.299466,1595,domingo,false,5,0,0.838734,0
2,madrugada,217,3,0,3,3,15.551954,0.044647,223,domingo,false,4,0,0.838945,0
8,noite,222,2,1,1,1,4.894459,0.014051,337,sabado,false,6,0,0.838904,1
50,manha,124,75,37,37,36,843.343788,2.421118,3210,sabado,false,0,0,0.838864,1
3,noite,19,8,0,8,8,4.657933,0.013304,22,sexta-feira,false,2,0,0.838823,1
2,noite,35,2,0,2,2,9.267673,0.02647,12,sexta-feira,false,0,0,0.838783,1
2,tarde,290,2,1,1,1,4.914191,0.014036,81,sexta-feira,false,1,0,0.838742,1
1,tarde,244,1,0,1,1,4.669583,0.013337,4,sexta-feira,false,5,0,0.838702,1
1,madrugada,469,1,1,1,0,4.87848,0.013936,113,sexta-feira,false,5,0,0.838913,0
2,madrugada,214,3,0,3,3,13.855101,0.039577,19,sexta-feira,false,6,0,0.838872,1
1,madrugada,160,1,1,1,0,4.884793,0.013954,153,sexta-feira,false,0,0,0.838832,1
6,madrugada,108,6,0,6,6,34.672728,0.099044,43,sexta-feira,false,4,0,0.838791,1
3,madrugada,69,2,0,2,2,9.242999,0.026403,84,sexta-feira,false,0,0,0.83875,1
1,noite,50,6,0,6,6,27.619409,0.078896,201,quinta-Feira,false,0,0,0.83871,1
1,noite,91,1,0,1,1,4.27004,0.012197,2,quinta-Feira,false,0,0,0.838669,1
1,noite,185,3,0,3,3,13.882931,0.039657,6,quinta-Feira,false,0,0,0.83888,0
2,noite,606,6,0,6,6,4.847763,0.013848,22,quinta-Feira,false,0,0,0.83884,1
2,madrugada,48,2,0,0,2,4.37247,0.01249,0,quinta-Feira,false,0,2,0.838799,1
2,manha,190,1,0,1,1,9.859943,0.028165,10,quarta-feira,false,3,0,0.839011,0
5,madrugada,1535,5,2,6,3,0,0,51,quarta-feira,false,2,5,0.839223,0
1,madrugada,418,3,0,3,3,12.279197,0.035076,6,quarta-feira,false,0,0,0.839182,1
1,madrugada,29,1,0,1,1,4.428678,0.012651,2,quarta-feira,false,0,0,0.839141,1
2,madrugada,95,2,0,2,2,19.522041,0.055766,50,quarta-feira,false,0,0,0.839101,1
1,noite,93,5,0,5,5,24.406626,0.069719,10,terca-feira,false,0,0,0.83906,1
23,noite,18,7,0,7,7,55.007116,0.15713,639,terca-feira,false,5,0,0.839019,1
3,noite,299,2,0,2,2,9.058225,0.025879,43,terca-feira,false,1,0,0.838979,1
2,manha,142,3,0,3,3,13.003916,0.037152,9,terca-feira,false,0,0,0.838938,1
3,manha,247,2,1,1,1,4.882556,0.013949,111,terca-feira,false,11,0,0.838897,1
1,noite,63,1,0,0,1,4.746286,0.01356,0,segunda-feira,false,2,1,0.838857,1
2,noite,129,5,4,4,1,20.644683,0.058998,960,segunda-feira,false,13,0,0.838816,1
2,tarde,83,40,2,25,0,0,0,1781,segunda-feira,false,17,8,0.838775,1
1,manha,170,1,0,1,1,4.491707,0.012838,1,segunda-feira,false,0,0,0.838734,1
12,madrugada,95,2,1,1,1,4.895709,0.014001,125,domingo,false,7,0,0.838693,1
1,madrugada,21,1,0,1,1,4.612804,0.013192,41,sabado,false,0,0,0.838652,1
1,noite,36,1,0,1,1,4.988259,0.014265,5,sexta-feira,false,0,0,0.838612,1
4,madrugada,132,2,0,2,2,4.58055,0.013101,34,sexta-feira,false,0,0,0.838824,0
2,madrugada,149,1,0,1,1,9.854139,0.028185,26,sexta-feira,false,4,0,0.838783,1
1,noite,14,1,0,1,1,4.853949,0.013885,13,quinta-Feira,false,1,0,0.838742,1
4,manha,62,6,0,6,6,32.496891,0.09296,119,quinta-Feira,false,0,0,0.838701,1
7,manha,303,2,1,2,1,5.313518,0.0152,129,quinta-Feira,false,3,0,0.838661,1
2,noite,64,4,0,4,4,22.824052,0.06529,213,quarta-feira,false,1,0,0.83862,1
3,noite,94,3,1,2,2,4.786431,0.013692,229,quarta-feira,false,6,0,0.838579,1
1,manha,90,1,0,1,1,4.475704,0.012803,2,quarta-feira,false,2,0,0.838538,1
1,madrugada,45,0,0,0,0,0,0,0,quarta-feira,false,2,0,0.838497,1
1,madrugada,10,1,0,1,1,4.594961,0.01315,10,quarta-feira,false,1,0,0.838456,1
2,noite,158,4,3,2,1,14.929387,0.042725,479,terca-feira,false,2,1,0.838415,1
1,noite,83,1,1,1,0,4.888224,0.013989,254,terca-feira,false,3,0,0.838374,1
2,noite,32,2,0,2,2,9.48856,0.027162,15,segunda-feira,false,0,0,0.838332,1
2,noite,165,3,1,3,2,14.385209,0.041179,39,segunda-feira,false,2,0,0.838291,1
2,tarde,188,2,1,1,1,4.914109,0.014067,352,segunda-feira,false,5,0,0.83825,1
1,manha,30,1,0,1,1,4.682696,0.013405,2,domingo,false,1,0,0.838209,1
3,madrugada,121,8,0,8,8,40.523305,0.116002,220,domingo,false,6,0,0.838168,1
1,madrugada,8,1,0,0,1,5.024469,0.014383,0,domingo,false,0,1,0.838127,1
1,noite,39,1,0,1,1,5.070387,0.014514,45,sabado,false,0,0,0.838086,1
159,noite,1,53,10,45,38,662.496344,1.897479,2847,sabado,true,0,1,0.838044,1
4,noite,118,1,0,1,1,3.727073,0.010671,15,quinta-Feira,false,1,0,0.838003,1
1,noite,21,0,0,0,0,0,0,0,quinta-Feira,false,1,0,0.837962,1
2,madrugada,43,1,0,1,1,5.027767,0.014394,134,quinta-Feira,false,0,0,0.83792,1
1,madrugada,21,1,0,1,1,4.42736,0.012675,2,quinta-Feira,false,0,0,0.837879,1
1,madrugada,17,1,1,1,0,4.858881,0.013913,140,quinta-Feira,false,1,0,0.837838,1
1,noite,28,1,0,1,1,4.033141,0.011548,3,quarta-feira,false,0,0,0.837796,1
1,manha,68,0,0,0,0,0,0,0,quarta-feira,false,1,0,0.837755,1
1,madrugada,46,1,0,1,0,0,0,8,quarta-feira,false,0,0,0.837714,1
1,noite,38,1,0,1,1,0,0,4,terca-feira,false,1,0,0.837672,1
2,noite,142,1,0,1,1,4.245008,0.012155,0,terca-feira,false,2,0,0.837886,0
9,noite,55,1,0,1,1,0,0,231,terca-feira,false,16,0,0.837845,1
1,noite,15,1,0,1,1,0,0,0,terca-feira,false,1,0,0.838059,0
1,manha,62,1,0,1,1,4.727117,0.013537,6,terca-feira,false,1,0,0.838017,1
9,madrugada,160,10,1,9,9,99.817964,0.285854,415,terca-feira,false,0,0,0.837976,1
2,noite,53,1,0,1,1,8.559459,0.024515,0,segunda-feira,false,0,0,0.837935,1
1,noite,72,1,1,1,0,4.828346,0.013831,267,segunda-feira,false,1,0,0.837893,1
1,noite,64,0,0,0,0,0,0,0,segunda-feira,false,14,0,0.837852,1
1,noite,18,1,0,1,1,4.361181,0.012493,2,segunda-feira,false,0,0,0.83781,1
1,noite,39,1,0,1,1,4.334734,0.012417,2,segunda-feira,false,1,0,0.837769,1
1,madrugada,9,1,0,0,1,5.06829,0.014518,0,segunda-feira,false,0,0,0.837727,1
1,madrugada,26,3,0,3,3,13.852546,0.039681,10,segunda-feira,false,0,0,0.837686,1
2,madrugada,87,1,0,1,1,8.883708,0.025472,111,sabado,false,0,0,0.837644,1
1,madrugada,37,1,0,0,1,3.188722,0.009143,0,sabado,false,0,1,0.837602,1
10,madrugada,192,27,17,17,10,47.165304,0.135233,1020,sabado,false,0,2,0.837561,1
1,madrugada,238,1,0,1,1,4.789214,0.013732,2,sabado,false,0,0,0.837519,1
39,noite,47,26,8,19,14,166.622684,0.477744,1207,sexta-feira,false,2,2,0.837478,1
7,noite,36,2,0,1,2,4.504947,0.012927,4,sexta-feira,false,0,1,0.837436,1
4,noite,98,6,0,6,2,13.829653,0.039683,280,sexta-feira,false,0,0,0.837394,1
1,noite,52,1,0,1,1,4.780226,0.013717,3,sexta-feira,false,1,0,0.837352,1
9,madrugada,401,2,0,2,2,27.844673,0.079899,90,sexta-feira,false,4,0,0.837311,1
4,madrugada,200,3,0,3,3,28.863533,0.082822,125,sexta-feira,false,5,0,0.837526,0
2,madrugada,39,8,0,8,8,40.108374,0.115088,28,sexta-feira,false,0,0,0.837484,1
2,madrugada,157,1,0,1,1,4.096799,0.011756,9,sexta-feira,false,0,0,0.837442,1
1,noite,79,1,0,1,1,4.262518,0.012233,3,quinta-Feira,false,0,0,0.8374,1
2,noite,109,4,0,4,4,18.367333,0.052712,29,quinta-Feira,false,0,0,0.837359,1
3,manha,377,2,1,1,1,9.388896,0.026945,252,quinta-Feira,false,0,0,0.837317,1
2,madrugada,367,9,6,4,3,42.140485,0.120955,186,quinta-Feira,false,2,2,0.837275,1
1,madrugada,27,1,0,1,1,4.69411,0.013554,4,quinta-Feira,false,0,0,0.837233,1
1,noite,156,1,0,1,1,4.591702,0.013258,2,quarta-feira,false,1,0,0.837191,1
1,noite,176,1,0,1,1,4.585315,0.01324,2,quarta-feira,false,0,0,0.837407,0
37,noite,156,16,5,13,11,170.366877,0.491988,13,quarta-feira,false,0,1,0.837365,1
4,noite,38,2,0,2,2,13.603026,0.039283,20,quarta-feira,false,2,0,0.837323,1
9,noite,252,2,1,1,1,5.026722,0.0146,289,quarta-feira,false,50,0,0.837281,1
10,noite,138,4,1,3,3,4.939172,0.014346,266,quarta-feira,false,21,0,0.837239,1
1,manha,449,41,41,1,0,197.579992,0.573941,153,quarta-feira,false,0,40,0.837197,1
1,madrugada,41,1,1,0,0,3.352413,0.009738,0,quarta-feira,false,4,0,0.837413,0
2,madrugada,28,2,2,0,0,7.666434,0.022273,0,quarta-feira,false,0,0,0.837371,1
1,madrugada,64,1,0,1,1,4.585354,0.013321,2,quarta-feira,false,0,0,0.837329,1
1,madrugada,27,1,1,0,0,4.314021,0.012533,0,quarta-feira,false,0,0,0.837287,1
1,madrugada,147,2,0,2,2,8.897509,0.025853,8,quarta-feira,false,2,0,0.837245,1
1,madrugada,65,4,1,3,3,18.759586,0.054508,161,quarta-feira,false,0,1,0.837203,1
1,madrugada,167,0,0,0,0,0,0,0,quarta-feira,false,1,0,0.837161,1
1,madrugada,25,2,0,2,2,9.179961,0.026673,18,quarta-feira,false,0,0,0.837119,1
1,madrugada,41,4,0,3,3,14.112431,0.041,161,quarta-feira,false,2,1,0.837077,1
1,madrugada,18,1,0,1,1,4.735338,0.013757,8,quarta-feira,false,0,0,0.837035,1
7,noite,186,8,5,4,3,39.35349,0.11433,371,terca-feira,false,2,1,0.837209,1
6,madrugada,238,4,2,2,1,22.780822,0.06621,593,terca-feira,false,2,0,0.837167,1
1,madrugada,43,2,0,2,2,9.179961,0.026681,18,terca-feira,false,0,0,0.837125,1
1,noite,128,2,0,1,2,8.877357,0.025801,6,segunda-feira,false,1,1,0.837083,1
1,noite,113,1,0,1,1,4.924895,0.014314,7,segunda-feira,false,3,0,0.837041,1
1,madrugada,85,1,0,0,1,4.813869,0.013997,0,segunda-feira,false,6,1,0.836999,1
1,tarde,399,0,0,0,0,0,0,0,domingo,false,13,0,0.836957,1
1,tarde,151,2,0,2,2,8.041324,0.023381,5,domingo,false,2,0,0.836914,1
2,manha,173,1,0,1,1,5.309959,0.01544,93,domingo,false,1,0,0.836872,1
2,tarde,70,1,0,1,1,0,0,2,sabado,false,9,0,0.83683,1
3,madrugada,92,1,0,1,1,4.229846,0.012299,21,sabado,false,0,0,0.837047,0
2,noite,25,2,1,1,1,9.280435,0.026992,88,quinta-Feira,false,0,0,0.838132,0
1,noite,10,1,0,1,1,4.467915,0.012995,2,quinta-Feira,false,1,0,0.83835,0
1,manha,64,1,0,0,1,4.382139,0.012747,0,quinta-Feira,false,4,1,0.838308,1
2,manha,381,1,0,1,1,4.821333,0.014025,7,quinta-Feira,false,1,0,0.838266,1
2,manha,23,1,0,1,1,9.280467,0.027,22,quinta-Feira,false,0,0,0.838224,1
1,madrugada,218,2,1,1,1,9.822535,0.028577,2,quinta-Feira,false,1,1,0.838182,1
6,madrugada,523,5,1,4,4,28.466237,0.082817,252,quinta-Feira,false,2,0,0.83814,1
5,madrugada,115,2,0,2,2,28.483339,0.082867,201,quinta-Feira,false,0,0,0.838098,1
2,noite,100,1,0,0,1,9.593481,0.02791,0,quarta-feira,false,1,1,0.838274,1
10,noite,83,9,3,6,6,70.569551,0.205308,219,quarta-feira,false,3,0,0.838231,1
1,noite,60,1,1,1,0,4.841566,0.01409,206,terca-feira,false,9,0,0.838189,1
30,noite,503,26,6,23,20,205.232418,0.59725,14,terca-feira,false,10,0,0.838147,1
1,tarde,20,1,0,1,1,4.896553,0.01425,4,terca-feira,false,0,0,0.838105,1
1,madrugada,33,1,0,0,1,4.676081,0.01361,0,terca-feira,false,2,1,0.838063,1
2,madrugada,591,1,0,1,1,9.217647,0.026828,49,terca-feira,false,1,0,0.838021,1
1,noite,80,5,0,5,5,22.787332,0.066306,25,segunda-feira,false,0,0,0.837979,1
3,noite,49,2,1,1,1,4.785597,0.013925,171,segunda-feira,false,2,0,0.837936,1
2,madrugada,25,1,0,1,1,4.654141,0.013542,6,sabado,false,1,0,0.837894,1
14,madrugada,319,5,1,3,4,56.13355,0.163336,275,sabado,false,4,1,0.837852,1
5,noite,21,3,0,1,3,5.461055,0.01589,120,sexta-feira,false,4,2,0.83781,1
1,manha,5,11,10,1,1,25.921979,0.075472,3,sexta-feira,false,0,10,0.837767,1
5,madrugada,629,3,1,2,2,9.620879,0.028015,185,sexta-feira,false,1,0,0.837725,1
3,madrugada,10,3,1,2,2,19.601845,0.057079,217,sexta-feira,false,1,0,0.837683,1
2,madrugada,608,4,0,2,4,15.626877,0.045505,143,sexta-feira,false,4,2,0.83764,1
1,madrugada,73,1,0,0,1,3.438722,0.010013,0,sexta-feira,false,2,1,0.837598,1
4,noite,94,3,1,2,2,9.815986,0.028592,176,quinta-Feira,false,0,0,0.837555,1
5,tarde,100,2,1,1,1,4.840783,0.0141,185,quinta-Feira,false,3,0,0.837774,0
2,madrugada,137,1,0,1,1,8.365721,0.024368,6,quinta-Feira,false,3,0,0.837732,1
4,madrugada,137,2,1,1,1,5.197461,0.015139,486,quinta-Feira,false,0,0,0.837689,1
11,madrugada,50,11,4,7,7,9.3097,0.027117,2,quarta-feira,false,1,0,0.837647,1
9,madrugada,217,1,0,1,1,4.522641,0.013174,72,quarta-feira,false,3,0,0.837605,1
1,noite,10,1,0,1,1,5.051747,0.014715,25,terca-feira,false,0,0,0.837562,1
1,noite,89,2,0,2,2,9.231104,0.026888,8,terca-feira,false,2,0,0.837781,0
3,noite,178,2,1,1,1,4.903888,0.014286,167,terca-feira,false,0,0,0.837739,1
1,manha,5,1,1,1,0,5.103541,0.014889,163,terca-feira,false,1,0,0.837696,1
1,manha,28,1,0,0,1,4.865331,0.014194,0,terca-feira,false,0,0,0.837654,1
1,manha,45,1,0,1,1,4.738489,0.013824,5,terca-feira,false,0,0,0.837611,1
6,madrugada,90,3,1,2,2,4.817978,0.014056,527,terca-feira,false,1,0,0.837569,1
8,madrugada,42,16,0,15,14,27.197789,0.079348,777,terca-feira,false,10,1,0.837526,1
5,madrugada,684,7,0,2,7,53.665934,0.156567,607,terca-feira,false,5,5,0.837484,1
4,madrugada,141,2,1,3,1,9.504006,0.027727,329,terca-feira,false,0,0,0.837441,1
1,madrugada,33,2,0,2,2,9.676886,0.028232,4,terca-feira,false,0,0,0.837398,1
2,noite,36,1,0,1,1,9.178355,0.026819,16,segunda-feira,false,0,0,0.837356,1
6,manha,293,2,1,1,1,5.269976,0.015399,565,segunda-feira,false,17,0,0.837313,1
1,madrugada,36,1,0,1,1,4.298658,0.012561,36,segunda-feira,false,0,0,0.83727,1
3,noite,207,3,0,3,2,14.086033,0.04116,96,sexta-feira,false,1,0,0.837228,1
1,noite,41,1,0,1,1,4.222954,0.01234,0,sexta-feira,false,0,0,0.837185,1
1,noite,50,1,0,1,1,4.209795,0.012301,0,sexta-feira,false,0,0,0.837142,1
1,noite,71,1,0,1,1,4.808589,0.014051,10,sexta-feira,false,7,0,0.837099,1
2,noite,23,1,0,1,1,8.534452,0.024938,0,sexta-feira,false,5,0,0.837057,1
9,madrugada,16,1,0,1,1,4.753153,0.013891,323,sexta-feira,false,13,0,0.837277,0
14,madrugada,43,10,5,6,5,23.721104,0.069323,2377,sexta-feira,false,9,0,0.837497,0
4,madrugada,47,4,2,4,2,9.946788,0.029069,391,sexta-feira,false,1,0,0.837454,1
14,madrugada,467,15,8,3,7,37.218522,0.108768,939,sexta-feira,false,35,6,0.837411,1
10,manha,78,2,1,2,1,9.755462,0.028543,978,quinta-Feira,false,4,0,0.837589,1
34,manha,39,22,12,13,10,65.331137,0.191152,3408,quinta-Feira,false,0,0,0.837809,0
1,noite,108,1,0,1,1,4.683296,0.013707,2,quarta-feira,false,0,0,0.837767,1
12,madrugada,66,31,1,31,30,77.331581,0.226357,114,quarta-feira,false,1,0,0.837724,1
4,madrugada,18,2,0,2,2,9.110422,0.026667,0,quarta-feira,false,1,0,0.837681,1
27,noite,131,17,7,12,10,55.127218,0.161408,128,terca-feira,false,2,1,0.837638,1
19,noite,190,8,0,8,8,82.868204,0.242632,317,terca-feira,false,10,0,0.837596,1
2,madrugada,43,1,0,1,1,4.679909,0.013702,9,terca-feira,false,2,0,0.837553,1
12,madrugada,111,28,2,26,26,160.842572,0.470935,948,terca-feira,false,0,0,0.83751,1
1,noite,14,1,0,1,1,4.434835,0.012992,4,segunda-feira,false,0,0,0.837467,1
4,noite,99,2,1,1,1,5.115019,0.014985,484,domingo,false,6,0,0.837424,1
1,tarde,24,1,0,1,1,4.507623,0.013206,2,domingo,false,0,0,0.837381,1
3,noite,216,2,1,1,1,14.139499,0.041687,161,sexta-feira,false,0,0,0.837338,1
60,noite,126,80,51,66,27,607.696142,1.791639,2478,sexta-feira,false,0,0,0.837295,1
15,noite,210,43,42,1,1,230.349056,0.679126,317,sexta-feira,false,0,41,0.837252,1
1,noite,67,300,0,301,300,1378.923562,4.070722,600,sexta-feira,false,0,0,0.837209,1
3,noite,98,26,0,19,26,82.645376,0.243978,79,sexta-feira,false,0,7,0.837166,1
3,noite,109,4,0,4,4,43.293681,0.127807,334,sexta-feira,false,0,0,0.837123,1
3,noite,206,2,1,1,1,4.97401,0.014684,239,sexta-feira,false,4,0,0.83708,1
7,madrugada,241,2,1,1,1,19.532237,0.057661,755,sexta-feira,false,2,0,0.837037,1
1,noite,280,1,0,1,1,4.846148,0.014306,218,quinta-Feira,false,7,0,0.837259,0
1,noite,18,1,1,1,0,5.148775,0.0152,64,quinta-Feira,false,6,0,0.83748,0
4,noite,332,3,1,2,2,4.835574,0.014543,93,quinta-Feira,false,0,0,0.837437,1
1,tarde,123,1,0,1,1,4.66511,0.014031,5,quinta-Feira,false,0,0,0.837394,1
2,madrugada,35,2,0,2,2,8.891569,0.026742,10,quinta-Feira,false,5,0,0.837351,1
8,noite,67,7,6,7,1,36.016851,0.108323,0,quarta-feira,false,0,0,0.837308,1
164,noite,146,179,138,152,40,1588.521317,4.777578,14704,quarta-feira,false,0,1,0.837265,1
1,noite,107,1,0,1,1,4.712445,0.014173,2,quarta-feira,false,0,0,0.837222,1
3,noite,100,5,0,5,5,28.291808,0.085089,66,quarta-feira,false,0,0,0.837178,1
1,noite,49,4,0,4,4,19.113975,0.057486,10,quarta-feira,false,2,0,0.837135,1
1,noite,100,4,0,4,4,19.113975,0.057486,10,quarta-feira,false,3,0,0.837092,1
1,manha,34,1,0,1,1,4.280615,0.012874,2,quarta-feira,false,0,0,0.837049,1
3,manha,80,1,0,1,1,4.798825,0.014433,15,quarta-feira,false,1,0,0.837006,1
2,noite,53,1,0,1,1,4.5612,0.013718,3,terca-feira,false,1,0,0.836962,1
5,noite,92,3,0,2,3,14.128293,0.042492,32,terca-feira,false,8,1,0.836919,1
1,noite,34,2,0,2,2,9.637177,0.028993,4,terca-feira,false,0,0,0.836876,1
1,noite,230,1,0,1,1,4.563902,0.013732,53,terca-feira,false,0,0,0.836832,1
3,noite,168,4,0,4,4,18.266238,0.054961,12,terca-feira,false,2,0,0.836789,1
1,tarde,134,1,0,1,1,4.58381,0.013792,2,terca-feira,false,1,0,0.836746,1
3,noite,47,3,2,2,1,9.583636,0.028836,0,segunda-feira,false,0,0,0.836702,1
1,noite,15,1,0,0,1,4.627329,0.013923,0,segunda-feira,false,1,1,0.836659,1
4,manha,22,2,1,1,1,4.960715,0.014926,100,segunda-feira,false,1,0,0.836615,1
33,manha,228,2,1,1,1,44.832259,0.134895,3067,segunda-feira,false,1,0,0.836572,1
23,madrugada,26,7,3,5,4,67.247891,0.20237,922,segunda-feira,false,4,0,0.836528,1
5,madrugada,422,2,1,1,1,9.41213,0.028324,388,domingo,false,6,0,0.836485,1
1,noite,31,23,0,23,23,106.001393,0.318992,116,sabado,false,0,0,0.836441,1
1,manha,17,1,0,1,1,4.604065,0.013855,2,sabado,false,0,0,0.836664,0
1,noite,143,1,0,1,1,4.006917,0.012058,2,sexta-feira,false,18,0,0.836887,0
5,noite,279,2,1,1,1,4.85539,0.014611,66,sexta-feira,false,0,0,0.836844,1
1,noite,157,1,0,1,1,4.82398,0.014517,32,sexta-feira,false,0,0,0.8368,1
4,manha,270,2,1,1,1,5.024815,0.015121,179,sexta-feira,false,5,0,0.836756,1
1,manha,111,1,0,1,1,4.783087,0.014394,12,sexta-feira,false,0,0,0.836713,1
3,manha,49,4,3,3,1,14.282735,0.042981,139,sexta-feira,false,0,0,0.836669,1
1,manha,35,3,3,3,0,14.282735,0.042981,135,sexta-feira,false,0,0,0.836893,0
1,madrugada,80,1,0,1,1,4.207306,0.012661,1,sexta-feira,false,0,0,0.837116,0
1,noite,125,1,0,1,1,4.842675,0.014575,8,quinta-Feira,false,1,0,0.837073,1
1,noite,114,1,0,1,1,4.824333,0.01452,4,quinta-Feira,false,0,0,0.837029,1
1,noite,207,1,0,1,1,4.593959,0.013827,25,quinta-Feira,false,0,0,0.836986,1
1,manha,342,1,0,1,1,4.686909,0.014115,3,quinta-Feira,false,0,0,0.836942,1
1,manha,6,1,0,1,1,4.389962,0.01322,1,quinta-Feira,false,1,0,0.836898,1
25,noite,477,3,1,2,2,69.492946,0.209307,904,quarta-feira,false,4,0,0.836855,1
4,noite,64,6,4,5,2,34.976265,0.105347,0,quarta-feira,false,0,1,0.836811,1
1,noite,103,1,0,1,0,0,0,34,quarta-feira,false,1,0,0.836767,1
2,tarde,52,3,0,3,3,13.56565,0.040859,8,quarta-feira,false,0,0,0.836724,1
11,madrugada,100,2,1,1,1,4.953006,0.01492,574,quarta-feira,false,34,0,0.83668,1
5,madrugada,114,2,1,1,1,5.021184,0.015126,560,quarta-feira,false,6,0,0.836636,1
10,noite,158,3,0,2,3,9.224819,0.027789,94,terca-feira,false,3,1,0.836593,1
1,noite,24,1,0,1,1,4.409504,0.013283,11,terca-feira,false,18,0,0.836817,0
2,tarde,100,2,0,2,2,14.862719,0.044772,38,terca-feira,false,0,0,0.836773,1
1,madrugada,420,3,0,3,3,12.188222,0.036716,8,terca-feira,false,2,0,0.836997,0
1,noite,384,1,0,1,1,4.404777,0.013269,2,segunda-feira,false,0,0,0.836954,1
1,noite,428,1,0,1,1,4.661357,0.014042,16,segunda-feira,false,0,0,0.83691,1
11,tarde,124,2,0,2,2,24.598768,0.074101,174,segunda-feira,false,3,0,0.836866,1
2,tarde,187,2,1,1,1,4.869046,0.014667,87,segunda-feira,false,1,0,0.836822,1
6,manha,19,5,3,3,2,4.857252,0.014632,241,segunda-feira,false,14,0,0.836779,1
5,?,300,1,0,1,1,13.999702,0.042179,133,sexta-feira,false,0,0,0.836735,1
3,tarde,15,2,1,1,1,9.451782,0.028477,358,sexta-feira,false,12,0,0.836691,1
9,madrugada,67,5,0,5,5,42.03711,0.126653,249,sexta-feira,true,2,0,0.836647,1
1,madrugada,89,14,0,14,14,66.466703,0.200257,107,sexta-feira,false,2,0,0.836872,0
2,madrugada,49,15,0,15,15,68.854011,0.20745,109,sexta-feira,false,3,0,0.836828,1
1,tarde,58,1,0,1,1,4.133869,0.012467,3,quinta-Feira,false,0,0,0.836784,1
