@relation 'meteor-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,4,6,9,11,8,10,12,13,36,1,15,18,19,53'

@attribute num_commits numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute forward_links {false,true}
@attribute description_length numeric
@attribute files_deleted numeric
@attribute files_changed numeric
@attribute files_added numeric
@attribute files_modified numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute requester {emgee3,tmeasday,aldeed,glasser,zol,Primigenus,woogenius,laosb,Sarah-Alsinan,mitar,aericson,mattmccutchen,martijnwalraven,trusktr,jithesh55,meonkeys,birkskyum,Kauress,cloudzombie,LewisW,sebakerckhof,avital,fabienb4,dotansimha,lassombra,mquandalle,queso,rafael-nunez,emars,benjamn,pra85,okland,ozsay,zimme,rdickert,jiku,jrmlstf,tonycastle,nagelflorian,sedouard,n1mmy,bwobst,mjmasn,bwhitty,IeuanG,nathan-muir,brunocassol,Veered,aofrozen,slava,sheeldotme,reel,lpinto93,horner,oricordeau,talha-asad,robfallows,devgrok,skishore,rgoomar,stubailo,bySabi,dburles,welelay,mbrookes,TomFreudenberg,zacharydenton,markoshust,yhoiseth,TechplexEngineer,AlexeyMK,greggman,benweissmann,timwachsener,KiwiHacks08,martijndeh,Gwendall,JonTheNiceGuy,ekatek,eXon,ClarenceL,theavish,anand-vishal,bradvogel,kencheung,dandv,johnthepink,brettle,yyx990803,DAB0mB,aramk,pbastowski,sclausen,DCKT,lalomartins,shadedprofit,maxnowack,cedla,wojtkowiak,wh0,Urigo,brianlukoff,OleksandrChekhovskyi,vjau,cherbst,dgreensp,luohuazju,tomwasd,timhaines,quetzalcoatl,anubhav94,servel333,Rebolon,TC827,JamesMGreene,acidsound,atcwells,peterchoo,wbyrnetx,kookoskar,lieuwex,kentonv,omeid,patmoore,RobertLowe,chmac,edwinlin1987,firdausramlan,clothiersphere,robertpitt,tahirabas12,ffxsam,ApplePicke,jboulhous,Kriegslustig,freiit,carterchung,HQingYi,zhenyasav,gsuess,dolgarev,zicai,speciose,Lavan,adhearn,alanning,BraveKenny,jperl,Andarist,avalanche1,rbabayoff,lezed1,copleykj,jagi,jozzas,dferber90,maersu,DenisGorbachev,krazyeom,SachaG,ryneeverett,skagedal,warrenseine,ecwyne,hammadasad,hjst,edull24,dabrorius,Siilwyn,ksepehri,aquator,raix,Dev1an,srounce,Danieboy,jamgold,Sanjo,zyzo,lucendio,rjakobsson,hwillson,dropfen,murillo128,tomarcafe,svda,koolaid1551,Tarang,multilinear,bobiblazeski,hypno2000,mininao,mariorodriguespt,jakozaur,awatson1978,yauh,romanzolotarev,tomByrer,0a-,DanielDent,prasadKodeInCloud,d4nyll,estark37,cuberoot,smallhelm,netanelgilad,prinzdezibel,fay-jai,nothingisdead,splendido,lourd,strikeout,adnissen,restebanez,rissem,knownasilya,ogourment,locksmithdon,taromero,graemian,comerc,musically-ut,waitingkuo,colllin,physiocoder,DanielDornhardt,anstarovoyt,Cangit,ChristianBundy,pcjpcj2,Maxim-Filimonov,PooMaster,sebsylvester,ograycode,chrisbridgett,LyuGGang,olizilla,kevinchiu,awwx,matteodem,plexorama,andylash,stefankutko,mizzao,gitter-badger,adelq,timbrandin,rosh93,vince-stark,Gaelan,richguan,rick-golden-healthagen,davidworkman9,rzymek,pscanf,ryanmurakami,timoabend,evliu,subhog,wulfmeister,prapicault,clauswitt,theosp,justinsb,CryptoQuick,WimAtIHomer,RichardLitt,giavjeko,apendua,JimHough,twhy,MaximDubrovin,plachintas,Sewdn,lorensr,thatneat,ImtiazMajeed,boneyao,cmather,ORiON-,duckspeaker,iamstephenkerr,jbruni,FredericoC,ducdigital,pahans,kevb,babenzele,arbesfeld,juan-lavaina,tbjers,mikowals,rcy,andyeskridge,AntonLS,felixrabe,vsivsi,arunoda,Pent,nodecoder,Neftedollar,lukemt,davegonzalez,rgould,paulswartz,gdi2290,jfhamlin,subjective,marcandre,ankurp,greggdourgarian,patrickleet,yeputons,andreas-karlsson,OyoKooN,michaelbishop,mart-jansink,siggioskarsson,jvanveen,jaredsohn,gandev-de,alexhancock,ScottPolhemus,Tarangp,danieljonce,FooBarWidget,blackcoat,lencinhaus,andriesmalan,MaerF0x0,zeldovich,et,akralj,mcbain,demyanrogozhin,mrmrs,bitsthatmatter,Maxhodges,codeinthehole,sdarnell,bruceharris,BenjaminRH,dnprock,opyh,ansman,meawoppl,andreioprisan,jpmx,ryw,btipling,mrhein,eymiha,deepwell,eldog,bchelli,reezer,drgorb,Xample,yubozhao,lennartcl,zvictor,johnston,adamjspooner,jacott,ashaffer,stephentcannon,gib,pius,sixolet,pmark,jagill,spang,AjayMT,joshuaconner,tutukin,ianserlin,kevee,erundook,jhoxray,reustle,pstuart2,justinledwards,nate-strauser,sylvaingi,rasmuserik,haircuttedfreak,jmhredsox,kevinxucs,qzg,biocross,krizka,michaelglenadams,jerico-dev,dbimmler,belisarius222,Multiply,mrcoles,bbbmmmlll,wihl,RoboTeddy,hijonathan,crunchie84,milesmatthias,xenolf,bramp,bminer,zealoushacker,imageoptimiser,michaelneale,geoffd123,danawoodman,AVGP,rep,scottburch,hipertracker,substack,Ed-von-Schleck,airlok,TimHeckel,acemtp,nwmartin,roymax,workmad3,lvbreda,stephanebisson,Charuru,Gigaroby,75lb,jwulf,ayal,evo42,html5cat,jbernab,tifroz,motro,yonggao,bradens,yanivoliver,possibilities,fivethirty,psoots,joshrtay,TomWij,alansikora,jaeh,heavyk,zhangcheng,alex-seville,corbanbrook,MStumpp,adrusi,mpj,node-migrator-bot,ibash,groodt,TrevorBurnham,1337807,sindrenm,wbzyl,thomasf1,jonathanKingston,jlamontagne,huetsch,clarete,cobbweb,barisbalic,antoviaque,tylerball,phillc,bfirsh,climboid,JasonGiedymin,jackp,gabriel-dehan,d2s,viddo,dsummersl,adrianmaurer,txm,alanvdam,jpmec,AndyMoreland,skalb,iwoj,mindscratch,bobbywarner,shama,jamesotron,dmayle,andredublin,kiba,heikki,thatguydan,joshmcarthur,quarterto,cldwalker,ghostrocket,bnookala,hswolff,davemo,edward,debergalis}
@attribute created_at_week_day {terca-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,quarta-feira}
@attribute src_churn numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute status {0,1}

@data
1,noite,false,26,0,1,0,1,1,0,cmather,segunda-feira,2,0.184664,16,1
1,manha,false,28,0,1,0,1,1,0,nate-strauser,segunda-feira,2,0.185582,5,0
1,noite,false,31,0,1,0,1,1,0,sylvaingi,sabado,16,0.197693,10,0
2,tarde,false,25,0,5,1,4,4,1,rasmuserik,sabado,52,0.777598,0,1
12,noite,false,2,0,7,0,7,5,0,haircuttedfreak,sexta-feira,151,2.883303,46,0
2,madrugada,false,207,0,4,0,4,4,0,timhaines,sexta-feira,61,0.565876,19,0
1,manha,false,103,0,1,0,1,1,0,raix,quinta-Feira,2,0.200209,2,1
1,manha,false,9,0,1,0,1,0,1,mitar,quinta-Feira,0,0.193994,12,1
1,madrugada,false,18,0,1,0,1,0,1,jmhredsox,quarta-feira,0,0.190967,12,1
1,madrugada,false,8,0,1,0,1,1,0,awwx,quarta-feira,13,0.199419,0,1
51,noite,false,62,0,37,1,36,30,4,jagill,terca-feira,881,1.508287,155,1
1,noite,false,18,0,1,0,1,1,0,kevinxucs,segunda-feira,2,0.191795,2,1
7,tarde,false,64,0,3,0,3,3,0,raix,domingo,88,0.95931,11,1
1,tarde,false,63,0,1,0,1,1,0,graemian,domingo,19,0.189039,0,1
2,tarde,false,62,0,1,0,1,1,0,graemian,domingo,21,0.375244,0,0
1,tarde,false,62,0,1,0,1,1,0,graemian,domingo,19,0.18939,0,0
1,manha,false,43,0,2,0,2,1,0,qzg,domingo,17,0.410654,44,0
1,madrugada,false,106,0,2,0,2,1,1,awwx,sabado,19,0.371242,5,1
1,madrugada,false,12,0,1,0,1,1,0,graemian,sabado,7,0.184383,0,0
1,noite,false,28,0,2,2,0,2,0,biocross,sexta-feira,22,0.421835,0,0
8,noite,false,70,0,3,0,3,3,0,raix,sexta-feira,99,0.961625,11,0
6,noite,false,76,0,5,0,5,4,1,krizka,quarta-feira,73,1.319296,124,1
215,noite,false,53,2,145,22,121,110,13,krizka,quarta-feira,10544,113.7903,181,1
1,noite,false,108,0,1,0,1,1,0,awwx,segunda-feira,15,0.194362,4,0
7,manha,false,62,0,2,0,2,2,0,kevinxucs,segunda-feira,49,0.195805,1,0
1,manha,false,6,0,1,0,1,0,1,michaelglenadams,domingo,0,0.188658,8,1
1,madrugada,false,25,0,3,1,2,0,1,awwx,sexta-feira,0,0.394158,4,1
6,madrugada,false,42,0,12,5,7,6,2,awwx,sexta-feira,382,1.364437,38,1
1,noite,false,16,0,1,0,1,0,1,bchelli,quinta-Feira,0,0.208617,0,1
1,noite,false,70,0,2,0,2,2,0,krizka,quarta-feira,21,0.376741,15,0
3,tarde,false,421,0,2,0,2,1,0,awwx,quarta-feira,64,0.207785,19,1
1,tarde,false,66,0,8,3,5,8,0,awwx,quarta-feira,155,1.621139,19,1
1,noite,false,6,0,1,0,1,1,0,jerico-dev,terca-feira,5,0.196016,6,0
1,noite,false,5,0,1,0,1,0,1,dbimmler,terca-feira,0,0.19784,10,1
1,manha,false,46,0,5,0,5,3,2,Tarangp,sabado,15,0.986545,24,1
1,noite,false,59,0,2,0,2,1,0,awwx,sexta-feira,4,0.427843,38,1
1,noite,false,35,0,3,0,3,2,0,awwx,quinta-Feira,9,0.650197,42,1
2,madrugada,false,195,0,3,0,3,3,0,awwx,quinta-Feira,217,0.592565,14,1
2,manha,false,38,0,2,0,2,2,0,belisarius222,terca-feira,8,0.817312,30,0
1,madrugada,false,10,0,2,0,2,2,0,jperl,terca-feira,20,0.39451,10,1
1,manha,false,125,0,3,0,3,3,0,timhaines,domingo,20,0.576771,8,1
1,madrugada,false,6,0,1,0,1,1,0,timhaines,domingo,2,0.200441,3,1
1,tarde,false,134,0,1,0,1,1,0,Multiply,sexta-feira,5,0.188903,4,0
1,noite,false,88,0,1,0,1,1,0,mrcoles,quinta-Feira,8,0.176172,10,0
1,noite,false,155,0,4,0,4,4,0,awwx,quarta-feira,36,0.806042,12,0
1,tarde,false,40,0,4,2,2,3,1,raix,quarta-feira,25,0.815046,1,1
2,madrugada,false,12,0,2,0,2,2,0,bbbmmmlll,quarta-feira,24,0.393912,12,0
1,manha,false,12,0,1,0,1,0,1,kevee,terca-feira,0,0.205034,0,1
1,madrugada,false,71,0,3,0,3,3,0,wihl,terca-feira,46,0.586824,21,0
1,tarde,false,19,0,1,0,1,1,0,RoboTeddy,domingo,1,0.219143,0,0
1,madrugada,false,10,0,1,0,1,1,0,hijonathan,domingo,9,0.193488,9,0
1,madrugada,true,31,0,1,0,1,1,0,hijonathan,domingo,9,0.193993,7,0
1,noite,false,11,0,1,0,1,1,0,jperl,sexta-feira,13,0.186244,0,0
1,noite,true,25,0,1,0,1,1,0,jperl,sexta-feira,5,0.187808,7,0
1,madrugada,false,420,0,1,0,1,1,0,awwx,segunda-feira,4,0.200612,9,1
1,noite,false,46,0,1,0,1,1,0,raix,sabado,0,0.21206,10,0
7,madrugada,false,41,0,17,10,7,7,6,raix,sabado,255,3.259059,82,0
1,madrugada,false,27,0,1,0,1,1,0,crunchie84,sabado,10,0.19536,13,1
1,madrugada,false,13,0,2,0,2,2,0,raix,sabado,5,0.400509,12,0
17,madrugada,false,14,1,10,0,9,7,0,raix,sabado,1067,4.934878,57,0
1,noite,false,81,0,1,0,1,1,0,awwx,sexta-feira,2,0.19728,8,1
1,noite,false,85,0,1,0,1,0,1,milesmatthias,quinta-Feira,0,0.203635,12,1
3,noite,false,105,0,1,0,1,1,0,cmather,quarta-feira,88,0.188115,3,0
1,tarde,false,27,0,3,0,3,1,2,xenolf,quarta-feira,196,0.621337,3,1
7,tarde,false,164,0,9,3,6,6,2,AjayMT,segunda-feira,189,2.116824,48,1
9,madrugada,false,43,0,6,0,6,4,0,raix,sexta-feira,281,2.161008,45,0
7,madrugada,false,19,0,3,0,3,1,0,raix,quarta-feira,27,0.198038,9,0
1,noite,false,15,0,1,0,1,1,0,bramp,domingo,2,0.201734,4,1
2,tarde,false,18,0,1,0,1,1,0,bminer,quarta-feira,4,0.225454,3,1
3,tarde,false,80,0,8,7,1,4,2,AjayMT,segunda-feira,30,1.242991,24,0
2,madrugada,false,16,0,2,0,2,2,0,raix,domingo,43,0.191244,13,0
2,madrugada,false,28,0,3,0,3,3,0,timhaines,quinta-Feira,31,0.839951,7,1
1,madrugada,false,36,0,1,0,1,0,1,zealoushacker,quarta-feira,0,0.205769,10,0
12,madrugada,false,107,2,25,7,16,15,6,zealoushacker,quarta-feira,84,5.086758,45,1
1,manha,false,104,0,10,0,10,0,0,imageoptimiser,segunda-feira,0,0,5,1
1,madrugada,false,58,0,1,0,1,1,0,Primigenus,segunda-feira,2,0.21484,3,1
1,madrugada,false,50,0,1,0,1,1,0,michaelneale,segunda-feira,3,0.209319,3,0
3,manha,false,23,2,21,6,13,12,6,zealoushacker,sabado,21,0,0,1
1,noite,false,19,0,1,0,1,1,0,geoffd123,domingo,0,0,0,1
1,madrugada,false,5,0,1,0,1,1,0,danawoodman,domingo,2,0.210313,4,1
1,madrugada,false,47,0,1,0,1,1,0,AVGP,sabado,14,0.20487,12,1
1,madrugada,false,29,0,1,0,1,1,0,timhaines,quinta-Feira,2,0.202966,9,1
1,noite,false,92,0,3,0,3,3,0,rep,quarta-feira,29,0.60528,50,0
2,manha,true,48,0,1,0,1,1,0,timhaines,terca-feira,24,0.211568,3,1
1,manha,false,54,0,2,2,0,2,0,scottburch,segunda-feira,33,0.372399,0,0
8,tarde,false,113,0,14,7,7,7,2,zealoushacker,sabado,120,2.909027,29,0
1,manha,false,15,0,1,0,1,1,0,scottburch,terca-feira,105,0.204075,22,1
1,manha,false,32,0,1,0,1,1,0,meawoppl,domingo,2,0.218361,0,0
1,noite,false,47,0,1,0,1,1,0,hipertracker,sabado,18,0.204755,13,0
6,madrugada,false,81,0,6,2,4,2,0,substack,sexta-feira,18,1.142241,17,1
1,tarde,false,72,0,1,0,1,1,0,Ed-von-Schleck,quinta-Feira,6,0.199205,16,0
113,madrugada,true,18,6,140,23,111,104,21,scottburch,terca-feira,10630,52.279006,425,1
1,manha,false,12,0,1,0,1,1,0,airlok,segunda-feira,2,0.197879,48,0
95,madrugada,false,38,6,130,23,101,99,20,airlok,segunda-feira,10118,46.756388,392,1
4,noite,false,44,0,2,0,2,2,0,Ed-von-Schleck,sexta-feira,6,1.029135,15,1
1,madrugada,false,22,0,1,0,1,1,0,tmeasday,quinta-Feira,4,0.200746,72,0
16,madrugada,false,132,0,2,0,2,2,0,Ed-von-Schleck,quinta-Feira,1588,0.639291,7,1
1,noite,false,100,0,3,0,3,3,0,TimHeckel,terca-feira,19,0.628052,19,0
1,tarde,false,58,0,1,0,1,1,0,Ed-von-Schleck,segunda-feira,4,0.20452,7,0
2,tarde,false,81,0,1,0,1,1,0,Ed-von-Schleck,segunda-feira,17,0.206487,7,0
2,tarde,false,115,0,1,0,1,1,0,Ed-von-Schleck,domingo,30,0.206487,7,0
3,noite,false,72,0,3,0,3,3,0,acemtp,quinta-Feira,29,0.655195,20,1
12,noite,true,74,0,4,0,4,3,0,nwmartin,quarta-feira,81,2.104241,28,1
1,manha,true,112,0,1,0,1,1,0,tmeasday,terca-feira,5,0.209874,16,1
1,manha,false,15,0,1,0,1,1,0,dandv,terca-feira,4,0.197675,29,1
1,manha,false,81,0,2,0,2,2,0,tmeasday,segunda-feira,6,0.395611,12,1
2,tarde,false,5,0,8,0,8,7,0,dandv,domingo,310,1.775064,59,0
1,noite,true,61,0,1,0,1,1,0,roymax,sabado,2,0.191475,0,1
1,tarde,false,21,0,1,0,1,0,1,workmad3,sexta-feira,0,0.211482,35,1
1,noite,false,14,0,1,0,1,0,1,dandv,quinta-Feira,0,0.203309,6,1
4,madrugada,false,96,0,4,0,4,4,0,lvbreda,quinta-Feira,143,0.450609,84,1
8,tarde,false,29,0,5,0,5,1,4,dandv,domingo,46,1.492806,125,0
1,manha,false,9,0,2,0,2,2,0,stephanebisson,domingo,91,0.428596,70,0
1,noite,false,91,0,1,0,1,1,0,Charuru,sabado,1,0.201657,20,0
1,tarde,false,59,0,1,0,1,1,0,Gigaroby,quinta-Feira,20,0.204188,0,0
1,tarde,false,51,0,1,0,1,1,0,75lb,quinta-Feira,9,0.225761,13,1
1,manha,true,94,0,2,0,2,2,0,jwulf,domingo,26,0.434957,20,1
2,noite,false,259,0,1,0,1,1,0,ayal,sabado,28,0.218279,20,1
6,tarde,false,38,2,1274,1238,34,134,63,evo42,sexta-feira,7726,15.334542,79,0
1,tarde,false,23,0,1,0,1,0,1,dbimmler,quinta-Feira,0,0.20898,12,0
1,madrugada,false,19,0,2,0,2,1,1,dandv,quinta-Feira,10,0.420103,116,1
1,manha,false,18,0,2,0,2,1,1,dandv,segunda-feira,10,0.427476,113,0
1,manha,false,21,0,1,0,1,1,0,dandv,domingo,19,0.21355,63,0
4,madrugada,false,16,0,16,0,16,1,15,dandv,domingo,6,4.167678,84,0
18,madrugada,false,15,0,7,0,7,2,5,html5cat,sexta-feira,8,5.578798,38,1
1,tarde,false,2,0,1,0,1,0,1,dandv,quarta-feira,0,0.264217,31,0
1,tarde,false,10,0,1,0,1,1,0,75lb,terca-feira,2,0.197722,19,1
1,tarde,false,84,0,1,0,1,0,1,dandv,terca-feira,0,0,0,1
1,manha,false,17,0,8,4,4,6,2,jbernab,terca-feira,76,2.130826,85,1
1,manha,false,13,0,1,0,1,1,0,dandv,segunda-feira,2,0.265623,4,0
1,madrugada,false,41,0,3,0,3,3,0,tifroz,sabado,618,0.770073,23,0
2,manha,false,277,0,2,0,2,2,0,tifroz,sexta-feira,616,0.280597,0,0
2,noite,false,6,0,11,6,5,6,2,motro,quarta-feira,133,2.465902,28,1
154,noite,false,7,7,235,116,112,125,20,motro,terca-feira,11390,166.876562,75,1
1,noite,false,48,0,1,0,1,1,0,75lb,terca-feira,7,0,0,0
1,manha,false,38,0,1,0,1,0,1,tmeasday,quinta-Feira,0,0,0,0
4,tarde,false,80,0,10,6,4,6,2,yonggao,terca-feira,191,0,0,1
4,madrugada,false,20,0,11,8,3,7,2,bradens,terca-feira,186,0.757156,23,1
2,madrugada,false,20,0,2,0,2,1,1,bradens,terca-feira,25,0,0,1
11,manha,false,14,1,52,15,36,36,8,yonggao,sabado,730,11.771408,89,0
1,madrugada,false,24,0,1,0,1,1,0,yanivoliver,sabado,6,0,0,1
2,manha,true,53,0,6,5,1,5,0,yonggao,quarta-feira,145,0,0,1
1,manha,false,120,0,1,0,1,1,0,possibilities,terca-feira,48,0,0,0
2,madrugada,false,29,0,1,0,1,1,0,tmeasday,sabado,10,0,0,1
1,madrugada,false,23,0,4,0,4,1,2,fivethirty,sabado,538,0,0,1
3,madrugada,false,50,0,2,0,2,2,0,tmeasday,quinta-Feira,9,0,0,1
2,noite,false,38,0,1,0,1,1,0,75lb,segunda-feira,5,0,0,1
1,noite,false,12,0,1,0,1,1,0,xenolf,sexta-feira,2,0,0,1
1,noite,false,12,0,1,0,1,1,0,xenolf,sexta-feira,2,0,0,1
1,manha,false,59,0,1,0,1,1,0,psoots,sabado,6,0,0,1
2,tarde,false,53,1,4,1,2,3,0,xenolf,quinta-Feira,22,0,0,0
1,manha,false,44,0,2,0,2,2,0,tmeasday,quarta-feira,2,0,0,1
2,manha,false,31,0,1,0,1,1,0,joshrtay,terca-feira,51,0,0,1
1,madrugada,false,19,0,1,0,1,1,0,yonggao,domingo,2,0,0,0
4,madrugada,false,357,0,23,0,23,23,0,TomWij,domingo,253,0,0,1
3,madrugada,false,22,0,2,0,2,2,0,joshrtay,quinta-Feira,20,0,0,0
1,noite,false,43,0,4,0,4,1,2,alansikora,quarta-feira,534,0.617046,1,1
20,noite,false,178,0,19,6,13,10,0,TomWij,terca-feira,932,10.432452,28,0
1,tarde,false,48,0,4,0,4,1,2,alansikora,terca-feira,534,0,0,0
2,madrugada,false,122,0,3,2,1,2,0,Multiply,domingo,19,0,0,0
2,tarde,false,29,0,1,0,1,1,0,Tarangp,quinta-Feira,42,0,0,0
1,madrugada,false,5,0,1,0,1,1,0,tmeasday,quarta-feira,2,0.294369,2,0
69,madrugada,false,126,4,136,62,70,71,13,jaeh,terca-feira,6785,78.48644,15,1
3,manha,false,77,0,2,0,2,2,0,tmeasday,segunda-feira,47,0,0,0
1,madrugada,false,241,0,6,1,5,6,0,joshrtay,segunda-feira,360,0,0,0
7,noite,false,3,0,14,3,11,10,1,heavyk,domingo,52,3.76977,24,1
2,noite,false,196,0,2,0,2,2,0,stephentcannon,sabado,81,0,0,0
28,manha,false,152,0,10,0,10,10,0,tmeasday,sexta-feira,205,5.276678,255,1
1,manha,false,9,0,1,0,1,1,0,zhangcheng,segunda-feira,6,0.207841,2,1
5,manha,false,6,0,3,0,3,1,2,possibilities,quinta-Feira,30,0,0,1
8,manha,false,6,0,9,0,9,8,1,possibilities,quinta-Feira,55,2.107703,48,1
28,noite,false,3,3,45,16,26,30,1,possibilities,terca-feira,1367,6.731977,12,1
1,noite,false,23,0,1,0,1,0,1,alex-seville,segunda-feira,0,0,0,1
1,noite,false,15,0,1,0,1,0,1,alex-seville,domingo,0,0.29476,4,0
1,madrugada,false,96,0,5,0,5,5,0,corbanbrook,sexta-feira,39,1.571087,8,0
64,manha,false,87,4,122,51,67,61,13,possibilities,quinta-Feira,4217,58.059363,103,1
1,noite,false,15,0,3,3,0,3,0,MStumpp,segunda-feira,28,0,0,0
1,madrugada,false,86,0,2,0,2,2,0,glasser,sabado,58,0,0,0
1,noite,false,41,0,1,0,1,1,0,glasser,sexta-feira,2,0,0,0
1,tarde,false,76,0,1,0,1,0,1,glasser,quarta-feira,0,0,0,0
1,manha,false,8,0,3,3,0,3,0,adrusi,quarta-feira,32,0,0,0
2,manha,false,38,0,3,0,3,3,0,tmeasday,quarta-feira,78,1.534948,8,1
1,madrugada,false,21,0,1,0,1,1,0,ashaffer,terca-feira,17,0,0,1
1,tarde,false,96,0,2,0,2,2,0,mpj,sabado,6,0,0,0
37,tarde,false,96,0,46,3,43,34,6,mpj,sabado,1106,19.254136,157,1
2,madrugada,false,84,0,7,0,7,7,0,node-migrator-bot,sabado,36,0,0,0
2,noite,false,98,0,2,0,2,2,0,mpj,sexta-feira,6,0.308948,4,0
1,noite,false,96,0,1,0,1,1,0,mpj,sexta-feira,3,0.308948,4,0
1,madrugada,false,20,0,1,0,1,1,0,lvbreda,quinta-Feira,62,0,0,0
1,manha,false,13,0,1,0,1,1,0,joshrtay,terca-feira,2,0,0,0
1,manha,false,12,0,1,0,1,1,0,joshrtay,terca-feira,2,0,0,0
2,noite,false,223,0,2,0,2,2,0,possibilities,domingo,55,0,0,0
11,manha,true,115,0,11,5,6,7,0,tmeasday,terca-feira,310,2.474499,13,0
2,noite,false,59,0,2,0,2,2,0,joshrtay,sexta-feira,61,0,0,0
2,manha,false,307,0,20,18,2,17,2,joshrtay,sexta-feira,1173,5.38535,11,0
1,manha,false,74,0,1,0,1,1,0,ibash,terca-feira,4,0,0,1
2,noite,false,94,0,2,2,0,2,0,groodt,segunda-feira,21,0,0,0
42,madrugada,false,173,5,48,6,37,30,6,TrevorBurnham,domingo,678,18.882028,178,1
1,madrugada,false,10,0,1,0,1,0,1,1337807,quinta-Feira,0,0,0,0
2,manha,false,13,0,5,0,5,1,2,sindrenm,quarta-feira,601,0.633668,2,0
1,madrugada,false,17,0,1,0,1,1,0,tmeasday,domingo,2,0,0,0
1,noite,false,196,0,9,3,6,7,2,joshrtay,quarta-feira,190,2.715139,103,0
9,madrugada,false,196,3,19,6,10,9,4,joshrtay,terca-feira,676,6.022397,64,0
1,tarde,false,26,0,3,1,2,3,0,wbzyl,domingo,30,0,0,0
15,noite,false,171,0,16,6,10,9,0,TomWij,sabado,523,5.393791,78,1
1,noite,false,17,0,1,0,1,0,1,wbzyl,sexta-feira,0,0,0,1
1,noite,false,35,0,3,0,3,1,2,sindrenm,quinta-Feira,572,0,0,0
3,madrugada,false,21,0,2,0,2,1,1,thomasf1,quarta-feira,20,0,0,0
5,tarde,false,69,1,7,3,3,4,0,bminer,segunda-feira,689,0,0,0
1,madrugada,false,14,0,2,2,0,2,0,joshrtay,segunda-feira,335,0,0,1
3,noite,true,93,0,1,0,1,1,0,possibilities,sexta-feira,26,0,0,0
1,madrugada,false,6,0,1,0,1,1,0,jonathanKingston,sexta-feira,2,0,0,0
1,manha,false,25,0,2,0,2,1,0,jlamontagne,terca-feira,3,0,0,0
1,madrugada,false,25,0,1,0,1,0,0,jlamontagne,terca-feira,0,0,0,0
1,tarde,false,89,0,1,1,0,1,0,huetsch,segunda-feira,29,0,0,0
6,noite,false,50,0,1,0,1,1,0,clarete,sabado,516,0,0,1
13,noite,false,35,0,13,9,4,8,0,jonathanKingston,sabado,571,2.21379,0,1
17,tarde,true,161,0,9,0,9,9,0,tmeasday,quarta-feira,188,0,0,0
2,manha,false,19,0,2,0,2,1,1,cobbweb,domingo,20,0,0,0
1,madrugada,false,51,0,2,2,0,2,0,barisbalic,sabado,7,0.328479,0,0
11,noite,false,46,0,9,7,2,6,0,jonathanKingston,sexta-feira,498,0.644053,0,0
2,manha,false,29,0,6,0,6,6,0,avital,quinta-Feira,59,0,0,1
1,noite,false,47,0,1,0,1,1,0,avital,terca-feira,19,0,0,1
1,noite,false,14,0,2,2,0,2,0,antoviaque,terca-feira,525,0,0,1
1,tarde,false,17,0,2,2,0,2,0,tylerball,terca-feira,937,0,0,1
1,madrugada,false,11,0,1,0,1,0,1,phillc,terca-feira,0,0,0,0
1,tarde,false,12,0,2,0,2,2,0,bfirsh,segunda-feira,17,0,0,0
1,noite,false,3,0,2,2,0,2,0,climboid,domingo,8,0,0,0
3,manha,false,53,0,6,2,4,5,0,JasonGiedymin,sexta-feira,35,0.307072,3,0
3,noite,false,37,0,1,0,1,1,0,jackp,quinta-Feira,36,0,0,0
2,noite,false,33,0,1,0,1,1,0,jackp,quinta-Feira,11,0,0,0
6,tarde,false,90,0,1,0,1,1,0,gabriel-dehan,quinta-Feira,71,0,0,1
1,madrugada,false,78,0,1,0,1,1,0,avital,quinta-Feira,16,0,0,0
1,tarde,false,49,0,1,0,1,0,1,mpj,quarta-feira,0,0,0,1
1,manha,false,33,0,1,0,1,1,0,fivethirty,quarta-feira,10,0,0,0
