@relation 'appium-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R13,2,6,7,10,12,15,8,11,14,16,23,1,17,18,53'

@attribute doc_files numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_modified numeric
@attribute src_files numeric
@attribute src_churn numeric
@attribute files_added numeric
@attribute files_changed numeric
@attribute other_files numeric
@attribute test_churn numeric
@attribute at_mentions_comments numeric
@attribute created_at_week_day {terca-feira,sexta-feira,quarta-feira,quinta-Feira,sabado,segunda-feira,domingo}
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute status {0,1}

@data
0,madrugada,26,1,2,2,3,0,2,0,0,0,sexta-feira,9.046303,0.417669,1
0,madrugada,8,1,1,1,4,0,1,0,0,0,sexta-feira,4.783582,0.220858,1
0,noite,38,17,79,78,591,1,80,2,6432,0,quinta-Feira,460.151723,21.245313,0
0,noite,44,1,3,3,37,0,3,0,0,0,quinta-Feira,14.024803,0.647529,1
0,tarde,5,1,1,1,3,0,1,0,0,0,quinta-Feira,4.593799,0.212097,1
0,tarde,17,1,1,1,8,0,1,0,0,0,quinta-Feira,4.497322,0.207643,1
0,noite,21,1,1,1,2,0,1,0,0,0,quarta-feira,4.851468,0.223995,1
0,noite,6,1,1,1,14,0,1,0,0,0,quarta-feira,4.824311,0.222742,1
0,noite,16,1,5,5,75,0,5,0,0,2,quarta-feira,23.55844,1.087707,1
0,tarde,14,1,1,1,28,0,1,0,0,0,quarta-feira,4.841568,0.223538,1
0,tarde,14,1,1,1,8,0,1,0,0,0,quarta-feira,4.497322,0.207644,0
0,noite,37,1,1,1,2,0,1,0,0,1,terca-feira,4.610164,0.212854,0
0,madrugada,4,2,6,6,33,0,6,0,24,0,terca-feira,28.397143,1.311117,1
0,noite,4,1,1,1,2,0,1,0,0,0,segunda-feira,4.968245,0.230629,0
0,noite,60,35,58,57,87,1,59,2,15299,4,segunda-feira,722.94243,33.5594,1
0,tarde,31,265,97,105,7152,22,134,14,648,3,segunda-feira,1508.0774,70.005813,0
0,noite,11,1,1,1,1,0,1,0,0,0,domingo,4.810862,0.223323,1
0,tarde,68,1,1,1,9,0,1,0,0,0,sabado,4.377923,0.203226,0
0,madrugada,442,1,2,2,8,0,2,0,0,0,sabado,9.521397,0.441989,1
0,noite,17,1,1,1,54,0,1,0,0,0,sexta-feira,4.542404,0.21086,1
0,noite,37,2,1,1,50,0,1,0,0,0,sexta-feira,8.277876,0.384262,1
0,manha,21,1,4,4,14,0,4,0,0,0,sexta-feira,18.787561,0.872123,1
0,manha,24,1,1,1,5,0,1,0,0,2,sexta-feira,4.4301,0.205646,0
0,madrugada,9,8,4,4,115,0,4,0,0,2,sexta-feira,18.238916,0.846655,1
0,madrugada,9,2,3,3,63,0,3,0,0,1,sexta-feira,13.827081,0.641856,1
0,noite,54,1,1,1,2,0,1,0,0,0,quinta-Feira,4.609281,0.213964,1
0,noite,8,2,4,3,17,0,4,1,2,0,quarta-feira,19.323361,0.896998,1
0,noite,18,1,2,2,6,0,2,0,8,0,quarta-feira,9.706522,0.450584,1
0,madrugada,9,1,1,1,50,0,1,0,0,0,quarta-feira,4.899702,0.227977,0
0,madrugada,19,3,5,5,70,0,5,0,0,0,quarta-feira,18.787887,0.874175,1
0,madrugada,47,1,5,5,16,0,5,0,0,0,quarta-feira,23.164401,1.077808,1
0,noite,7,1,1,1,1,0,1,0,0,0,terca-feira,4.328634,0.201405,1
0,manha,26,2,5,3,52,0,5,2,3,0,terca-feira,22.640169,1.05341,1
0,noite,7,1,1,1,64,0,1,0,0,0,segunda-feira,4.682853,0.217883,1
0,noite,28,1,4,5,146,2,6,1,0,0,domingo,33.922581,1.587775,1
0,noite,8,1,1,1,42,0,1,0,0,0,sexta-feira,4.720614,0.220956,1
0,manha,28,1,1,2,176,1,2,0,0,0,sexta-feira,9.251281,0.43391,1
0,manha,3,5,6,23,1623,10,29,1,0,0,quinta-Feira,59.202834,2.760155,1
0,manha,40,1,1,1,1,0,1,0,0,0,quinta-Feira,4.809931,0.224249,1
0,manha,9,2,1,1,34,0,1,0,0,0,quinta-Feira,4.560136,0.212603,1
0,noite,38,10,16,30,2493,12,43,1,0,0,terca-feira,133.02996,6.202123,1
0,manha,933,1,1,1,2,0,1,0,0,2,domingo,4.800472,0.223808,1
0,manha,11,1,1,1,2,0,1,0,0,0,sexta-feira,4.742916,0.221124,1
0,manha,5,2,3,3,23,0,3,0,0,0,sexta-feira,23.5082,1.095999,1
0,madrugada,52,1,1,2,176,1,2,0,0,1,sexta-feira,9.251281,0.431313,1
0,madrugada,45,2,3,4,143,1,4,0,27,0,terca-feira,24.19647,1.128088,1
0,noite,23,1,1,1,2,0,1,0,0,0,segunda-feira,4.74076,0.221024,1
0,madrugada,12,1,1,1,50,0,1,0,0,0,sabado,4.730367,0.22054,1
0,madrugada,9,1,1,1,2,0,1,0,0,0,sabado,4.535161,0.211439,1
0,noite,20,1,3,3,12,0,3,0,0,0,sexta-feira,13.738841,0.640534,1
0,noite,27,10,13,14,360,0,13,0,17,1,quinta-Feira,123.300765,5.748674,1
0,manha,6,1,1,1,26,0,1,0,0,0,quinta-Feira,4.846172,0.225953,1
0,manha,5,1,1,1,2,0,1,0,0,0,quinta-Feira,4.537954,0.211582,1
0,madrugada,9,1,2,1,5,0,2,1,0,0,quinta-Feira,9.16696,0.427409,1
0,madrugada,82,3,8,8,493,0,8,0,58,0,quinta-Feira,36.932604,1.722055,1
0,madrugada,13,2,3,3,12,0,3,0,23,0,quarta-feira,27.811291,1.296756,1
0,madrugada,37,2,1,1,27,0,1,0,0,0,quarta-feira,8.972072,0.416531,1
0,madrugada,2,2,4,6,5,0,6,0,227,0,quarta-feira,19.051312,0.884463,1
0,noite,8,5,1,1,28,0,1,0,0,2,terca-feira,22.964427,1.066117,1
0,noite,2,2,2,2,49,0,2,0,0,0,terca-feira,9.321013,0.432725,1
0,manha,25,2,2,2,98,0,2,0,0,0,terca-feira,18.710847,0.868646,1
0,madrugada,19,2,1,1,4,0,1,0,0,0,terca-feira,9.665437,0.448715,1
0,madrugada,6,2,2,2,57,0,2,0,0,0,domingo,9.714016,0.450957,1
0,madrugada,144,6,2,2,152,0,2,0,0,0,domingo,28.492471,1.322717,1
0,manha,59,3,2,2,159,0,2,0,0,0,sabado,19.992391,0.928097,1
0,madrugada,19,1,2,2,56,0,2,0,0,0,sabado,9.021691,0.418805,1
0,noite,9,1,1,1,12,0,1,0,0,0,quarta-feira,4.748155,0.220419,1
0,noite,6,1,1,1,2,0,1,0,0,0,quarta-feira,4.766665,0.221278,1
0,madrugada,7,2,5,5,541,1,6,0,0,0,quarta-feira,28.687732,1.334765,1
0,madrugada,43,1,1,1,14,0,1,0,0,0,quarta-feira,4.853293,0.225807,1
0,noite,24,1,3,3,4,0,3,0,69,0,terca-feira,13.810322,0.642547,1
0,noite,36,1,2,2,6,0,2,0,0,0,terca-feira,9.17999,0.427114,1
0,tarde,3,1,1,1,4,0,1,0,0,0,terca-feira,4.274626,0.198884,1
0,madrugada,34,1,2,2,121,0,2,0,0,0,terca-feira,9.459634,0.440128,1
0,madrugada,10,1,1,1,55,0,1,0,0,0,terca-feira,4.884612,0.227263,1
0,madrugada,48,1,5,5,20,0,5,0,0,0,terca-feira,23.129935,1.07615,1
0,madrugada,13,1,6,6,34,0,6,0,0,0,terca-feira,27.892296,1.297724,1
0,noite,16,1,1,1,3,0,1,0,0,0,sexta-feira,4.471856,0.208059,1
0,manha,8,1,1,1,2,0,1,0,0,0,sexta-feira,4.811946,0.223882,1
0,madrugada,11,1,2,2,5,0,2,0,17,0,sexta-feira,9.171836,0.426723,1
0,madrugada,5,1,5,5,78,0,5,0,0,0,quinta-Feira,23.573045,1.096738,1
0,noite,6,1,1,0,0,0,1,1,0,0,quarta-feira,4.588049,0.213461,1
0,noite,2,2,5,5,40,0,5,0,12,0,quarta-feira,23.455616,1.091292,1
0,noite,73,1,3,2,37,1,4,2,0,0,segunda-feira,0,0,1
0,noite,8,3,4,5,346,1,5,0,0,0,domingo,4.840531,0.225746,1
0,manha,20,1,3,3,65,0,3,0,0,0,domingo,14.101952,0.657684,1
0,manha,11,1,4,4,389,0,4,0,0,0,domingo,19.501258,0.909573,1
0,tarde,89,1,1,1,1,0,1,0,0,1,sexta-feira,4.558787,0.21263,1
0,madrugada,6,1,1,1,25,0,1,0,0,0,quinta-Feira,5.012999,0.23382,1
0,tarde,7,1,2,1,2,0,2,1,0,0,quarta-feira,9.156931,0.427104,0
0,tarde,13,1,1,1,2,0,1,0,0,0,quarta-feira,4.693427,0.218914,1
0,manha,10,1,1,1,21,0,1,0,0,0,quarta-feira,4.77523,0.22273,1
0,madrugada,9,1,6,3,23,1,7,4,14,0,quarta-feira,29.166793,1.377189,1
0,madrugada,8,1,1,1,2,0,1,0,0,0,quarta-feira,4.347001,0.205255,1
0,madrugada,8,1,2,2,46,0,2,0,0,0,quarta-feira,9.286589,0.438489,1
0,noite,2,2,2,2,33,0,2,0,0,0,terca-feira,9.353763,0.441658,1
0,madrugada,12,1,1,1,2,0,1,0,0,0,terca-feira,4.40748,0.208108,1
0,noite,22,5,3,6,1305,4,7,1,0,0,domingo,111.467257,5.263162,1
0,madrugada,8,1,1,1,3,0,1,0,0,0,domingo,4.795836,0.226446,1
0,madrugada,2,1,1,1,2,0,1,0,0,0,sexta-feira,4.640973,0.219136,1
0,madrugada,9,1,4,4,36,0,4,0,17,0,sexta-feira,19.409723,0.916493,1
0,madrugada,10,1,2,1,5,0,2,1,0,0,sexta-feira,9.354051,0.441682,1
0,madrugada,11,3,5,5,156,0,5,0,36,0,sexta-feira,69.105243,3.26303,1
0,noite,7,1,3,3,78,0,3,0,32,0,quinta-Feira,14.609235,0.689821,1
0,noite,6,1,2,2,2,0,2,0,9,0,quinta-Feira,9.566286,0.451708,1
0,madrugada,4,1,1,1,22,0,1,0,0,0,quinta-Feira,4.395979,0.207572,1
0,noite,2,2,1,1,19,0,1,0,0,0,quarta-feira,9.382826,0.443044,1
0,noite,7,1,1,1,7,0,1,0,0,0,quarta-feira,4.705634,0.222193,1
0,madrugada,2,3,5,4,7,0,5,1,46,0,quarta-feira,21.61937,1.020818,1
0,madrugada,6,1,1,1,10,0,1,0,0,1,quarta-feira,4.189717,0.197828,1
0,madrugada,8,2,5,5,49,0,5,0,19,0,quarta-feira,23.485706,1.108919,1
0,noite,7,3,2,2,243,0,2,0,0,0,terca-feira,28.053626,1.324602,1
0,madrugada,28,1,4,2,78,0,4,2,0,0,terca-feira,18.079327,0.853581,1
0,noite,2,2,3,3,4,0,3,0,6,0,segunda-feira,14.125171,0.666893,1
0,noite,7,1,1,1,2,0,1,0,0,0,segunda-feira,4.692915,0.2234,1
0,noite,138,2,1,1,5,0,1,0,0,2,segunda-feira,4.515995,0.215912,1
0,manha,27,2,1,4,416,3,4,0,0,1,segunda-feira,45.237998,2.162851,1
0,madrugada,6,1,1,1,2,0,1,0,0,0,segunda-feira,4.818341,0.230367,1
0,madrugada,30,1,2,2,73,0,2,0,0,0,segunda-feira,9.194925,0.439614,1
0,madrugada,29,7,12,14,364,3,15,1,0,0,segunda-feira,92.790261,4.436349,0
0,madrugada,14,7,5,5,1130,0,5,0,0,0,domingo,108.499915,5.187435,1
0,madrugada,9,7,1,1,78,0,1,0,0,0,sabado,4.384955,0.20965,0
0,madrugada,137,13,23,18,308,2,25,6,46,0,sabado,157.331337,7.522203,1
0,madrugada,134,3,2,2,65,0,2,0,0,0,sexta-feira,9.407111,0.449765,1
0,noite,7,1,1,1,9,0,1,0,0,0,quinta-Feira,4.498945,0.215095,1
0,tarde,100,3,3,3,95,0,3,0,0,1,quinta-Feira,42.239156,2.019461,1
0,madrugada,28,1,1,1,4,0,1,0,0,0,quinta-Feira,4.648528,0.222247,1
0,noite,37,4,8,7,168,0,8,1,0,0,quarta-feira,111.739929,5.342304,1
0,noite,22,1,1,1,2,0,1,0,0,0,quarta-feira,4.848473,0.231806,1
0,madrugada,6,1,2,2,18,0,2,0,0,0,quarta-feira,8.763822,0.418976,1
0,noite,12,1,1,1,4,0,1,0,0,0,terca-feira,4.533822,0.21675,1
0,madrugada,7,1,2,2,23,0,2,0,20,0,terca-feira,9.563489,0.457195,1
0,madrugada,8,1,1,1,5,0,1,0,0,0,terca-feira,4.760719,0.227592,1
0,noite,35,1,1,1,3,0,1,0,0,0,segunda-feira,4.578925,0.219119,1
0,noite,15,1,1,1,27,0,1,0,0,0,segunda-feira,5.080871,0.243139,1
0,manha,37,4,6,4,279,1,7,3,0,0,segunda-feira,95.908447,4.589587,0
0,madrugada,21,4,7,7,411,2,9,2,0,0,domingo,115.234521,5.514414,1
0,noite,79,1,1,1,2,0,1,0,0,0,sabado,4.541961,0.21735,1
0,noite,13,1,1,1,2,0,1,0,0,0,sexta-feira,0,0,1
0,tarde,31,3,3,3,65,0,3,0,0,0,sexta-feira,4.81042,0.230203,1
0,noite,8,1,1,1,2,0,1,0,0,0,quinta-Feira,4.947813,0.236778,1
0,noite,10,1,1,1,40,0,1,0,0,0,quinta-Feira,4.298248,0.205692,1
0,noite,54,1,1,1,23,0,1,0,0,0,quinta-Feira,4.408516,0.210969,1
0,noite,115,4,3,3,44,0,3,0,0,5,quinta-Feira,26.593619,1.272635,1
0,madrugada,49,1,1,1,19,0,1,0,0,0,quinta-Feira,4.467425,0.213788,1
0,noite,8,2,3,2,87,0,3,1,0,0,quarta-feira,13.841729,0.662396,1
0,tarde,11,1,1,0,0,0,1,1,0,0,quarta-feira,4.5945,0.21987,1
0,noite,10,1,1,1,57,0,1,0,0,0,terca-feira,4.655639,0.222796,1
0,noite,20,1,3,3,4,0,3,0,19,0,terca-feira,13.757781,0.658383,1
0,noite,37,1,5,5,16,0,5,0,0,0,terca-feira,23.692889,1.133831,1
0,madrugada,2,1,1,1,5,0,1,0,0,0,terca-feira,4.996481,0.239682,1
0,noite,37,4,5,5,15,0,5,0,0,0,segunda-feira,18.461783,0.885615,0
0,noite,37,1,1,1,46,0,1,0,0,0,segunda-feira,5.002249,0.239959,0
0,noite,25,1,3,3,13,0,3,0,0,1,segunda-feira,14.359044,0.705851,1
0,noite,100,4,9,7,840,2,11,3,0,0,segunda-feira,140.575169,6.910286,1
0,noite,12,1,2,2,6,0,2,0,3,2,sexta-feira,8.827939,0.433955,1
0,noite,25,1,1,1,60,0,1,0,0,0,sexta-feira,5.009078,0.246252,1
0,noite,7,1,1,1,2,0,1,0,0,0,sexta-feira,5.20763,0.256013,1
0,tarde,17,1,10,10,29,0,10,0,0,0,sexta-feira,44.17125,2.171556,1
0,manha,17,1,1,1,2,0,1,0,0,0,sexta-feira,4.576927,0.225012,1
0,madrugada,12,1,1,1,9,0,1,0,0,0,sexta-feira,4.356162,0.214158,1
0,noite,10,1,1,1,157,0,1,0,0,0,quinta-Feira,4.568155,0.224584,1
0,noite,4,1,1,1,2,0,1,0,0,0,quinta-Feira,4.238581,0.208381,1
0,noite,9,1,1,1,4,0,1,0,0,0,quinta-Feira,4.703905,0.231259,1
0,tarde,101,3,4,3,70,0,4,1,0,2,quinta-Feira,38.105251,1.873398,1
0,madrugada,8,1,1,1,2,0,1,0,0,0,quinta-Feira,4.294028,0.211111,1
0,noite,8,1,1,1,15,0,1,0,0,0,quarta-feira,4.426874,0.217642,1
0,noite,8,1,1,1,22,0,1,0,0,0,quarta-feira,4.594224,0.225868,1
0,madrugada,77,2,2,2,179,0,2,0,0,0,quarta-feira,9.376101,0.460956,1
0,noite,13,1,2,2,29,0,2,0,3,0,terca-feira,9.174518,0.451046,1
0,noite,30,1,1,1,2,0,1,0,0,0,terca-feira,4.989392,0.245293,1
0,madrugada,7,2,6,6,364,0,6,0,0,0,terca-feira,32.858217,1.615362,1
0,noite,6,1,1,1,11,0,1,0,0,0,segunda-feira,4.538821,0.223135,1
0,noite,4,5,10,10,657,0,10,0,36,0,segunda-feira,75.039893,3.689009,1
0,noite,24,1,1,1,2,0,1,0,0,0,segunda-feira,4.917865,0.241765,1
0,noite,169,1,1,1,2,0,1,0,0,0,segunda-feira,4.481397,0.220308,1
0,noite,12,38,8,18,2654,12,24,0,3,2,domingo,40.885496,2.009957,1
0,noite,16,1,2,2,14,0,2,0,0,0,sexta-feira,9.437986,0.463985,1
0,noite,23,1,1,1,8,0,1,0,0,0,sexta-feira,4.600269,0.226158,1
0,tarde,76,4,2,2,57,0,2,0,0,0,sexta-feira,14.40573,0.708214,1
0,manha,24,1,1,1,4,0,1,0,0,0,sexta-feira,4.618059,0.227033,1
0,madrugada,26,1,3,3,21,0,3,0,0,0,sexta-feira,13.872298,0.681985,1
0,noite,21,2,20,20,97,0,20,0,0,0,quinta-Feira,9.288108,0.456592,1
0,noite,2,2,3,3,13,0,3,0,0,0,quinta-Feira,13.705834,0.673761,1
0,noite,8,1,1,1,30,0,1,0,0,0,quinta-Feira,4.34003,0.21335,1
0,tarde,28,2,3,3,6,0,3,0,0,0,quinta-Feira,8.694857,0.427431,1
0,noite,17,1,8,8,261,2,10,2,0,0,quarta-feira,47.104888,2.31563,0
0,noite,8,3,4,4,84,0,4,0,47,0,quarta-feira,28.290901,1.39072,1
0,tarde,3,1,1,1,2,0,1,0,0,0,quarta-feira,4.92846,0.242273,1
0,tarde,159,20,8,6,1513,0,8,2,0,20,quarta-feira,362.723418,17.830709,1
0,noite,116,16,11,11,4366,3,15,1,14,0,terca-feira,248.34797,12.26696,1
0,noite,39,1,1,1,8,0,1,0,0,0,segunda-feira,4.652536,0.229808,1
0,tarde,16,1,2,2,20,0,2,0,0,0,segunda-feira,9.202615,0.45456,1
0,tarde,78,14,9,8,457,2,11,2,0,3,domingo,29.336459,1.449065,0
0,manha,69,4,6,6,273,1,7,0,0,0,sabado,66.681781,3.293725,1
0,noite,7,3,1,3,3294,2,3,0,0,0,sexta-feira,24.253891,1.203633,1
0,noite,71,2,3,4,43,1,4,0,0,0,sexta-feira,19.064622,0.946108,0
0,tarde,42,2,1,1,21,0,1,0,0,0,sexta-feira,9.237656,0.458432,1
0,tarde,46,1,1,0,0,0,1,1,0,1,sexta-feira,4.082503,0.2026,1
0,noite,4,5,22,156,233,0,23,15,8,0,quinta-Feira,142.990536,7.079518,1
7,noite,44,21,48,145,421,0,51,18,56,0,quinta-Feira,357.210757,17.562746,1
0,tarde,47,1,3,4,42,1,4,0,0,0,quinta-Feira,19.057314,0.936979,0
0,tarde,57,3,1,1,114,0,1,0,0,3,quinta-Feira,9.480682,0.466131,1
0,noite,56,1,2,2,24,0,2,0,0,0,terca-feira,9.04119,0.445622,1
0,tarde,58,1,1,1,15,0,1,0,0,0,terca-feira,4.663593,0.229862,1
0,madrugada,7,1,1,1,2,0,1,0,0,0,terca-feira,5.155291,0.254097,1
0,madrugada,49,1,1,1,1,0,1,0,0,0,quinta-Feira,3.842788,0.188003,1
0,madrugada,22,5,4,4,124,0,4,0,0,6,quinta-Feira,46.696213,2.284549,1
0,madrugada,63,2,2,2,22,0,2,0,4,0,quinta-Feira,4.491474,0.219739,1
0,tarde,97,1,2,1,267,0,5,4,0,2,quarta-feira,0,0,1
0,manha,11,1,1,1,6,0,1,0,0,0,quarta-feira,4.676823,0.228807,0
0,madrugada,4,1,1,1,6,0,1,0,0,0,quarta-feira,4.765809,0.233161,1
0,madrugada,337,11,3,3,1234,1,4,0,0,4,quarta-feira,24.218795,1.184872,1
0,madrugada,9,1,2,2,14,0,2,0,1,0,quarta-feira,9.172669,0.44876,1
0,noite,28,1,1,0,0,0,1,1,0,0,terca-feira,4.569502,0.223557,1
0,noite,6,2,2,2,5,0,2,0,0,0,terca-feira,9.659787,0.472593,1
0,noite,6,1,1,1,12,0,1,0,0,0,segunda-feira,4.683169,0.229656,1
0,tarde,2,1,1,1,4,0,1,0,0,0,segunda-feira,4.179648,0.204964,1
0,tarde,7,1,1,1,13,0,1,0,0,1,segunda-feira,4.501138,0.220729,1
0,noite,25,1,1,1,21,0,1,0,0,0,sexta-feira,4.713023,0.231119,1
0,noite,12,1,1,1,21,0,1,0,0,0,sexta-feira,4.871275,0.23888,1
0,noite,2,1,1,1,15,0,1,0,0,0,sexta-feira,4.667078,0.228866,1
0,tarde,29,1,5,6,137,1,6,0,43,2,sexta-feira,27.864773,1.366446,1
0,madrugada,107,2,1,1,35,0,1,0,0,0,sexta-feira,4.664776,0.228754,0
1,madrugada,4,1,0,0,0,1,1,0,0,0,sexta-feira,0,0,1
0,tarde,49,1,1,1,9,0,1,0,0,0,quinta-Feira,4.520797,0.222407,1
0,manha,12,1,1,1,24,0,1,0,0,0,quinta-Feira,4.960096,0.244022,1
0,tarde,38,1,1,1,11,0,1,0,0,0,quarta-feira,4.282055,0.210667,1
0,noite,43,1,1,0,0,0,1,1,0,0,terca-feira,0,0,1
0,tarde,190,8,7,6,104,1,8,2,0,5,segunda-feira,28.994972,1.426484,1
0,noite,12,1,1,1,27,0,1,0,0,0,domingo,5.019892,0.246968,1
0,noite,9,1,1,1,22,0,1,0,0,0,domingo,4.880795,0.240134,1
0,tarde,8,1,1,1,49,0,1,0,0,0,domingo,5.051592,0.248534,1
0,tarde,3,1,1,1,175,0,1,0,0,0,domingo,5.098911,0.250899,1
0,madrugada,12,1,1,1,12,0,1,0,0,9,domingo,4.741546,0.233314,1
0,madrugada,2,1,1,1,101,0,1,0,0,0,domingo,4.902667,0.241259,1
0,noite,12,1,1,1,9,0,1,0,0,0,sabado,4.747276,0.233612,0
0,madrugada,61,1,1,1,2,0,1,0,0,0,sabado,4.782456,0.235344,1
0,tarde,6,3,5,3,25,0,5,2,2,0,sexta-feira,23.601462,1.161428,1
0,tarde,15,1,1,1,27,0,1,0,0,14,sexta-feira,5.156165,0.253741,0
0,tarde,36,1,1,1,11,0,1,0,0,0,quinta-Feira,4.958251,0.244004,0
0,tarde,6,3,49,50,22,0,50,0,219,0,quinta-Feira,247.958211,12.174136,1
0,tarde,8,1,1,1,26,0,1,0,0,0,quinta-Feira,4.532521,0.222534,1
0,?,36,1,1,1,11,0,1,0,0,3,quarta-feira,4.949688,0.243016,1
0,tarde,12,5,9,8,168,0,9,1,2,0,quarta-feira,50.796087,2.494138,1
0,noite,3,1,1,1,6,0,1,0,0,1,segunda-feira,5.238504,0.256586,1
0,noite,5,2,1,1,35,0,1,0,0,0,segunda-feira,5.202159,0.254805,0
0,tarde,5,1,1,1,4,0,1,0,0,0,segunda-feira,4.767561,0.233518,1
0,tarde,47,1,1,1,2,0,1,0,0,0,segunda-feira,4.841061,0.237118,1
0,noite,12,1,1,1,6,0,1,0,0,0,sabado,4.658919,0.228197,1
0,noite,125,2,7,7,128,1,10,3,0,0,sabado,23.187362,1.135733,1
0,madrugada,11,1,1,1,2,0,1,0,0,0,sabado,4.664009,0.228446,0
0,madrugada,11,1,1,1,35,0,1,0,0,0,sabado,5.202159,0.254805,1
0,madrugada,5,1,1,1,35,0,1,0,0,0,sabado,5.205427,0.254976,1
0,noite,15,1,1,1,2,0,1,0,0,0,sexta-feira,4.757581,0.233039,1
0,tarde,134,6,2,3,194,1,3,0,0,11,sexta-feira,14.683786,0.71928,1
0,manha,19,1,1,1,7,0,1,0,0,0,sexta-feira,5.139936,0.251778,1
0,noite,4,1,1,1,2,0,1,0,0,0,quinta-Feira,4.23642,0.208455,1
0,manha,8,1,1,1,7,0,1,0,0,0,quinta-Feira,4.617588,0.227235,1
0,manha,25,1,1,1,14,0,1,0,0,1,quinta-Feira,5.016915,0.246886,1
0,noite,10,1,2,0,0,0,2,2,0,0,quarta-feira,4.645588,0.228609,1
0,noite,6,1,1,1,10,0,1,0,0,0,quarta-feira,4.411933,0.21711,1
0,manha,317,1,3,4,109,3,6,2,52,6,terca-feira,27.362922,1.346403,1
0,noite,18,1,1,1,15,0,1,0,0,0,segunda-feira,4.178453,0.20562,1
0,tarde,6,2,1,1,33,0,1,0,0,0,segunda-feira,7.74673,0.38121,1
0,tarde,11,1,1,1,2,0,1,0,0,2,segunda-feira,4.515205,0.22219,1
0,manha,37,1,1,1,5,0,1,0,0,0,segunda-feira,4.67519,0.230065,1
0,tarde,19,6,4,3,372,0,4,1,3,0,domingo,23.0856,1.136038,1
0,madrugada,8,1,4,3,35,1,5,2,0,0,domingo,22.935612,1.131446,1
0,tarde,19,1,1,1,2,0,1,0,0,0,sexta-feira,5.2925,0.261086,1
0,manha,15,1,2,2,29,0,2,0,0,0,sexta-feira,9.494118,0.468359,1
0,noite,15,1,3,3,32,0,3,0,0,4,quinta-Feira,14.356028,0.708247,1
0,tarde,26,4,4,4,81,0,4,0,0,11,quinta-Feira,18.549876,0.915149,0
0,tarde,96,1,1,1,15,0,1,0,0,0,quinta-Feira,4.824369,0.238006,1
0,noite,18,1,11,11,32,0,11,0,0,0,quarta-feira,51.181045,2.524967,1
0,tarde,22,2,2,2,23,0,2,0,0,0,quarta-feira,13.675316,0.674659,1
0,tarde,7,1,1,1,22,0,1,0,0,0,terca-feira,4.50225,0.222114,1
0,madrugada,43,2,1,1,22,0,1,0,0,1,terca-feira,9.680562,0.477562,1
0,noite,26,1,1,1,10,0,1,0,0,0,segunda-feira,4.799864,0.236787,1
0,noite,4,2,4,2,2,0,4,2,21,0,segunda-feira,17.873219,0.881727,1
0,madrugada,4,1,0,1,15,1,1,0,0,0,domingo,4.923069,0.243459,1
0,noite,14,1,1,1,45,0,1,0,0,0,sabado,4.537474,0.22385,1
0,noite,56,1,1,1,2,0,1,0,0,0,sabado,4.459264,0.219991,1
0,noite,13,1,1,1,5,0,1,0,0,0,sabado,4.56677,0.225295,1
0,madrugada,5,4,4,4,11,0,4,0,13,0,sabado,18.454459,0.912623,1
0,noite,7,1,1,1,19,0,1,0,0,0,sexta-feira,4.543277,0.224677,1
0,noite,23,1,1,1,1,0,1,0,0,1,sexta-feira,4.352607,0.215248,0
0,noite,70,1,1,1,4,0,1,0,0,0,sexta-feira,4.652165,0.230062,1
0,madrugada,28,1,1,1,49,0,1,0,0,0,sexta-feira,4.66092,0.230491,1
0,madrugada,14,1,1,1,22,0,1,0,0,0,sexta-feira,4.889924,0.241816,1
0,madrugada,18,3,2,2,17,2,4,2,69,5,sexta-feira,18.650133,0.9245,1
0,madrugada,6,4,6,6,28,0,6,0,63,0,sexta-feira,27.614404,1.368791,1
0,noite,17,1,1,1,6,0,1,0,0,0,quinta-Feira,5.050233,0.251767,1
0,noite,9,4,5,4,114,2,7,2,0,0,quinta-Feira,23.058539,1.149526,1
