@relation 'hazelcast-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R13,7,8,9,14,6,2,11,4,10,12,17,15,16,18,53'

@attribute doc_files numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute other_files numeric
@attribute description_length numeric
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute files_changed numeric
@attribute forward_links {false,true}
@attribute files_modified numeric
@attribute src_files numeric
@attribute new_entropy numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute entropy_diff numeric
@attribute status {0,1}

@data
0,21,2,1,1,22,tarde,10,false,7,7,210.353719,1152,149,2.037573,1
0,2,0,0,0,11,tarde,1,false,1,1,4.198863,0,10,0.040672,1
0,1,1,0,0,27,tarde,23,false,22,25,103.961621,276,26,1.007015,1
0,1,0,0,0,4,noite,3,false,3,3,13.032064,21,0,0.126233,1
0,4,0,0,0,1,noite,12,false,12,12,53.236969,99,0,0.515673,1
0,1,0,0,0,5,tarde,16,false,16,16,72.504202,115,0,0.702299,1
0,1,0,0,0,11,tarde,79,false,79,79,357.9253,489,0,3.466749,1
0,1,0,0,0,7,tarde,30,false,30,30,132.351643,86,0,1.281905,1
0,1,0,0,0,7,tarde,30,false,30,30,133.452977,118,0,1.292553,1
0,1,0,0,0,14,tarde,37,false,37,37,169.654533,229,0,1.644639,1
0,1,2,0,0,38,tarde,15,false,13,15,68.47573,325,0,0.663807,1
0,1,0,0,0,17,noite,4,false,4,4,17.908489,131,0,0.173606,1
0,5,1,0,0,8,noite,11,false,10,10,18.371258,532,450,0.178092,1
0,2,0,0,0,63,tarde,1,false,1,1,4.382586,98,0,0.042485,1
0,1,0,0,0,13,noite,14,false,14,14,66.620379,222,54,0.645824,1
0,7,3,1,0,8,noite,8,false,4,4,18.812162,0,5895,0.182367,1
0,4,1,1,1,12,tarde,15,false,13,13,50.923616,360,258,0.493433,1
0,14,15,1,2,155,madrugada,39,false,23,27,272.557402,2360,425,2.640821,0
0,8,1,1,1,88,tarde,13,false,11,11,101.36398,1175,116,0.982125,1
0,1,0,0,0,9,tarde,11,false,11,11,47.330692,88,0,0.45859,1
0,1,0,0,0,88,tarde,3,false,3,3,14.352004,264,0,0.139058,1
0,1,0,0,0,42,tarde,1,false,1,1,4.430827,14,0,0.042931,0
0,1,0,0,0,38,tarde,8,false,8,8,37.361062,103,15,0.361994,1
0,1,2,0,0,24,tarde,2,false,0,2,9.529272,0,237,0.102962,1
0,6,2,0,0,68,tarde,8,false,6,7,74.044794,298,630,0.717425,0
0,16,9,0,0,34,tarde,43,false,34,39,538.555324,3294,1905,5.222657,1
0,4,2,0,0,3,tarde,10,false,8,8,45.479537,246,33,0.441039,1
0,1,0,0,0,14,madrugada,1,false,1,1,4.537974,7,0,0.043995,1
0,4,1,0,0,101,noite,3,false,2,3,13.526477,91,235,0.131194,1
0,1,0,0,0,48,noite,1,false,1,1,4.519783,97,0,0.043838,0
0,1,0,0,0,14,noite,1,false,1,1,4.162536,12,0,0.040373,1
0,4,0,0,0,13,tarde,5,false,5,5,21.036721,15,0,0.204037,1
0,1,0,0,0,61,noite,1,false,1,1,4.682333,19,0,0.045414,1
0,1,0,0,0,42,noite,1,false,1,1,4.232768,43,0,0.041054,1
0,1,0,0,2,48,madrugada,6,false,6,4,27.412718,20,25,0.265876,1
0,2,0,0,1,3,madrugada,1,false,1,0,4.797019,0,0,0.046526,0
0,1,0,0,1,3,madrugada,1,false,1,0,4.797019,0,0,0.046526,0
0,1,0,0,1,42,noite,1,false,1,0,4.797019,0,0,0.046526,0
0,1,1,0,0,6,tarde,4,false,3,4,18.565055,158,31,0.18055,1
0,1,0,0,0,11,tarde,2,false,2,2,9.014192,21,28,0.087665,1
0,14,0,0,0,22,tarde,14,false,14,14,60.223284,86,0,0.585688,1
0,2,0,0,0,13,manha,1,true,1,1,4.610257,18,0,0.044836,0
0,250,40,3,37,8,madrugada,323,false,280,269,2553.33269,4789,4079,24.831861,1
0,1,0,0,0,3,noite,1,false,1,1,4.591778,2,0,0.044717,1
0,1,0,0,0,9,noite,2,false,2,2,9.543323,6,25,0.103114,1
0,2,0,0,0,17,noite,2,false,2,2,14.079767,116,59,0.137116,1
0,2,3,0,0,18,tarde,10,false,7,7,32.530082,393,38,0.316795,1
0,2,0,0,0,11,tarde,1,false,1,1,4.65119,6,0,0.045295,1
0,1,0,0,0,87,madrugada,1,false,1,1,4.961499,19,0,0.048316,0
0,1,0,0,0,26,tarde,1,false,1,1,4.303608,8,0,0.04191,1
0,2,0,0,0,13,tarde,2,false,2,2,4.444839,4,94,0.048026,1
0,2,0,0,0,13,tarde,2,false,2,2,4.444839,4,94,0.043285,1
0,3,0,0,0,113,tarde,3,false,3,3,12.565227,83,52,0.122363,1
0,2,0,0,0,14,tarde,1,false,1,1,9.837915,0,35,0.09576,1
0,1,0,0,0,34,manha,7,false,7,7,31.087813,108,0,0.302458,1
0,5,1,0,0,11,tarde,3,false,2,2,18.77002,0,556,0.182713,1
0,1,0,1,0,4,tarde,1,false,0,1,0,32,0,0,1
0,1,0,1,0,4,tarde,1,false,0,1,0,80,0,0,1
0,2,1,0,0,110,tarde,13,false,12,14,37.191454,294,0,0.362033,1
0,1,0,0,0,15,noite,1,false,1,1,4.123552,2,0,0.044554,0
0,1,0,0,0,5,madrugada,2,false,2,2,9.386723,16,29,0.091419,1
0,1,0,0,0,6,noite,1,false,1,1,4.777675,3,0,0.046531,1
0,1,2,0,0,5,noite,10,false,8,10,45.856356,130,45,0.446604,0
0,1,0,0,0,8,madrugada,1,false,1,1,4.662102,7,0,0.045405,0
0,1,0,0,0,12,madrugada,1,false,1,1,4.113262,2,0,0.04006,1
0,1,0,0,0,3,madrugada,1,false,1,1,4.766671,0,194,0.046424,1
0,1,0,0,0,6,noite,2,false,2,2,9.326717,107,0,0.090835,1
0,1,0,0,0,10,noite,1,false,1,1,4.382416,4,0,0.042681,1
0,1,0,0,0,8,noite,1,false,1,1,4.099946,3,0,0.03993,1
0,1,0,1,0,6,tarde,1,false,0,1,0,27,0,0,1
0,4,2,1,0,72,manha,56,false,53,60,222.977133,2727,0,2.170542,1
0,1,0,0,0,4,noite,1,false,1,1,4.542884,4,0,0.044222,1
0,1,0,0,0,28,noite,1,false,1,1,4.513644,20,0,0.043937,1
0,1,1,0,0,7,noite,1,false,0,1,4.8569,0,579,0.052505,1
0,1,0,0,0,8,noite,4,false,4,4,17.520092,36,50,0.1894,1
0,7,1,0,0,12,tarde,2,false,1,1,29.351588,0,774,0.285853,1
0,6,1,0,0,13,tarde,2,false,1,1,29.169126,0,843,0.284076,1
0,15,5,0,0,1,madrugada,19,false,14,15,181.816184,1196,424,1.769883,1
0,1,0,0,0,7,noite,1,false,1,1,4.017386,1,0,0.039107,1
0,1,0,0,0,15,noite,1,false,1,1,4.266755,2,0,0.041535,1
0,1,0,0,0,16,noite,2,false,2,2,8.850736,61,0,0.086157,1
0,1,0,0,0,11,tarde,4,false,4,4,19.293755,28,0,0.192458,1
0,1,0,0,0,21,tarde,3,false,3,3,14.361774,29,15,0.143262,1
0,1,0,0,0,6,tarde,1,false,1,1,4.349055,6,0,0.085379,1
0,2,0,0,0,14,manha,1,false,1,1,4.912394,0,10,0.049002,1
0,3,0,0,0,8,madrugada,6,false,6,6,55.124584,175,214,0.549879,1
0,0,0,0,0,9,noite,0,false,0,0,0,0,0,0,1
0,1,0,0,0,12,noite,1,false,1,1,4.152793,43,0,0.041425,1
0,1,0,0,1,30,tarde,1,false,1,0,3.666268,0,0,0.036572,1
0,1,0,0,0,4,tarde,3,false,3,3,14.182313,6,21,0.141472,1
0,1,0,0,0,4,tarde,3,false,3,3,14.182313,6,21,0.153318,1
0,3,0,0,0,32,madrugada,32,false,32,32,141.514849,413,2,1.412362,1
0,1,0,1,3,15,noite,3,false,2,0,8.950151,0,0,0.089322,1
0,1,1,0,0,19,tarde,6,false,5,6,27.030109,33,42,0.269764,1
0,1,0,0,0,25,tarde,21,false,21,21,85.384578,317,0,0.852148,1
0,1,2,0,0,16,noite,25,false,23,25,111.781883,294,0,1.117197,1
0,5,0,0,0,118,tarde,1,false,1,1,19.360942,0,411,0.193502,0
0,2,0,0,0,165,tarde,5,false,5,5,21.874363,117,6,0.218622,1
0,1,0,0,0,6,tarde,2,false,2,2,8.168915,14,0,0.081643,1
0,1,0,0,0,6,tarde,2,false,2,2,8.168915,14,0,0.088309,1
0,2,0,0,0,22,tarde,3,false,3,3,13.66561,16,0,0.136769,1
0,1,0,0,0,7,tarde,2,false,2,2,9.070865,14,0,0.09087,1
0,1,0,0,1,16,tarde,2,false,2,1,9.093176,28,0,0.098403,1
0,1,0,0,1,16,tarde,2,false,2,1,9.11142,28,0,0.091277,1
0,5,2,1,0,10,tarde,11,false,8,10,59.675796,311,44,0.597821,1
0,1,0,0,0,5,madrugada,2,false,2,2,9.386294,10,37,0.09403,1
0,1,0,0,0,24,madrugada,2,false,2,2,9.38493,10,37,0.094017,0
0,3,1,0,0,17,noite,5,false,4,4,13.872497,155,24,0.138973,1
0,1,0,0,0,9,noite,1,false,1,1,4.647484,0,25,0.046558,1
0,1,0,0,0,6,noite,1,false,1,1,4.652843,0,22,0.046611,1
0,1,0,0,0,6,noite,1,false,1,1,4.652843,0,22,0.050352,0
0,1,1,0,0,8,noite,2,false,1,2,9.340352,0,56,0.101129,1
0,1,0,0,0,22,tarde,1,false,1,1,4.663371,0,29,0.050491,1
0,5,0,0,0,22,tarde,2,false,2,2,9.356265,0,36,0.09373,1
0,1,0,0,0,2,tarde,2,false,2,2,8.543001,3,33,0.092496,1
0,1,0,0,0,9,tarde,2,false,2,2,8.543001,3,33,0.085582,1
0,1,3,1,2,2,tarde,8,false,4,8,32.760885,19,93,0.328181,1
0,1,3,1,2,2,tarde,8,false,4,8,32.738437,19,93,0.354447,1
0,1,0,0,0,8,noite,1,false,1,1,4.822841,7,0,0.048313,1
0,1,0,0,0,12,noite,1,false,1,1,4.903034,0,72,0.049116,1
0,3,0,0,0,8,noite,2,false,2,2,14.225409,0,97,0.142503,1
0,1,0,0,0,8,noite,1,false,1,1,4.594342,0,19,0.049741,0
0,1,0,0,0,12,noite,1,false,1,1,4.903034,0,72,0.049116,1
0,1,0,0,0,12,noite,1,false,1,1,4.89883,0,59,0.053038,1
0,1,0,0,0,7,tarde,4,false,4,4,18.626087,15,39,0.186587,1
0,2,0,0,0,9,tarde,4,false,4,4,18.626087,15,39,0.186587,0
0,6,3,2,0,38,noite,7,false,2,4,32.259957,0,495,0.323637,1
0,1,1,0,0,6,noite,4,false,3,4,18.971367,6,36,0.205501,1
0,1,1,0,0,6,noite,4,false,3,4,18.962141,7,36,0.190231,1
0,1,0,0,0,13,tarde,2,false,2,2,9.075389,2,25,0.098306,1
0,1,1,0,0,7,tarde,2,false,1,2,8.715102,0,28,0.087469,1
0,1,0,0,0,2,tarde,4,false,4,4,16.941769,23,11,0.170035,1
0,2,0,0,0,4,tarde,3,false,3,3,19.106188,0,122,0.191759,1
0,1,0,0,0,17,tarde,5,false,5,5,22.769316,21,43,0.228739,1
0,1,0,0,0,17,tarde,5,false,5,5,22.769316,21,43,0.24664,1
0,1,0,0,0,30,manha,1,false,1,1,4.585045,24,0,0.046061,1
0,1,0,0,0,18,manha,1,true,1,1,3.991318,4,0,0.043271,1
0,1,0,0,0,23,noite,21,false,21,21,88.585352,87,4,0.889921,1
0,1,2,0,0,18,noite,2,false,0,2,9.546401,0,84,0.095902,0
0,1,2,0,0,8,tarde,4,false,2,4,19.166438,0,106,0.192546,1
0,1,0,0,0,41,tarde,1,false,1,1,4.103386,4,0,0.041223,1
0,3,0,0,0,9,tarde,1,false,1,1,4.268912,108,0,0.042885,1
0,1,0,0,0,9,manha,1,false,1,1,4.584915,5,0,0.049707,0
0,1,0,0,0,9,manha,1,false,1,1,4.584915,5,0,0.046059,0
0,1,0,0,0,13,noite,3,false,3,3,13.484108,13,65,0.146186,1
0,1,0,0,0,13,noite,3,false,3,3,13.484108,13,65,0.135459,1
0,2,0,0,0,4,noite,2,false,2,2,9.026769,0,4,0.097862,1
0,2,0,0,0,4,noite,2,false,2,2,9.026769,0,4,0.090682,1
0,2,0,0,0,5,noite,8,false,8,8,30.67846,29,94,0.308191,1
0,2,0,0,0,5,noite,8,false,8,8,30.616776,29,90,0.331927,1
0,1,0,0,0,4,noite,1,false,1,1,4.46721,0,2,0.044877,1
0,1,0,0,0,4,noite,1,false,1,1,4.46721,0,2,0.048431,1
0,1,3,0,0,4,noite,3,false,0,3,14.434092,0,200,0.14521,1
0,1,0,0,0,8,tarde,1,false,1,1,4.778641,0,30,0.048074,1
0,1,0,0,0,8,tarde,1,false,1,1,4.798204,0,44,0.052099,1
0,2,3,0,0,13,tarde,6,false,3,3,14.347308,0,345,0.155782,1
0,5,1,0,1,10,manha,137,false,136,139,1304.63332,0,2446,13.130798,1
0,7,0,0,0,22,madrugada,8,false,8,8,35.916035,164,292,0.389975,1
0,3,0,0,0,22,madrugada,7,false,7,7,21.897488,115,50,0.220393,1
0,13,2,0,0,46,noite,9,false,7,9,96.912181,2591,248,0.975396,1
0,2,11,0,0,6,noite,17,false,6,17,79.465661,706,319,0.803603,1
0,1,0,0,0,8,tarde,1,false,1,1,4.687974,0,97,0.050902,1
0,1,0,0,0,8,tarde,1,false,1,1,4.687974,0,97,0.047408,1
0,12,44,2,6,4,tarde,80,false,34,58,260.891435,2265,896,2.699406,1
0,1,1,0,0,47,noite,2,false,1,2,8.946494,33,0,0.092568,1
0,1,0,0,0,6,noite,7,false,7,7,33.451712,0,43,0.34612,1
0,1,0,0,0,67,manha,2,false,2,2,9.354325,2,18,0.096788,0
0,2,0,0,0,6,tarde,1,false,1,1,4.74105,0,36,0.049055,1
0,3,0,0,0,6,tarde,1,false,1,1,4.7118,0,54,0.051161,1
0,1,0,0,0,20,tarde,1,false,1,1,4.564308,2,0,0.049559,1
0,1,0,0,0,20,tarde,1,false,1,1,4.564308,2,0,0.047296,1
0,6,0,0,0,6,noite,5,false,5,5,22.560821,171,0,0.245091,1
0,2,0,1,0,15,noite,8,false,7,8,35.828329,163,59,0.371069,1
0,1,1,0,0,13,noite,5,false,4,5,22.798071,65,92,0.247668,1
0,7,0,0,0,6,noite,5,false,5,5,22.235937,142,0,0.230295,1
0,1,1,0,0,7,noite,2,false,1,2,9.169461,1,70,0.099613,0
0,1,0,0,0,7,noite,2,false,2,2,9.161945,1,47,0.094889,0
0,2,0,0,0,10,tarde,3,false,3,3,4.589486,21,27,0.050331,1
0,2,0,0,0,10,tarde,3,false,3,3,4.589486,21,27,0.048374,1
0,2,1,0,0,28,tarde,2,false,1,1,4.644463,0,255,0.049002,1
0,2,0,0,0,5,noite,5,false,5,5,23.211871,31,0,0.254554,1
0,2,0,0,0,5,noite,5,false,5,5,23.211871,31,0,0.244903,1
0,2,0,0,0,137,noite,5,false,5,5,22.938589,31,0,0.450324,1
0,69,3,1,15,137,noite,51,false,47,34,801.10188,1165,356,8.452222,0
0,1,0,0,0,4,noite,2,false,2,2,9.023719,50,42,0.098959,1
0,46,8,1,0,38,tarde,20,true,11,19,127.43652,3849,215,1.373496,0
34,6,146,104,122,9,tarde,255,false,5,112,684.855567,6010,0,7.381296,1
0,1,0,0,0,3,tarde,1,false,1,1,3.785194,4,0,0.040796,1
0,1,0,0,0,3,tarde,1,false,1,1,3.785194,4,0,0.04151,1
0,2,0,0,0,5,tarde,4,false,4,4,16.585337,116,0,0.181884,1
0,2,0,0,0,5,tarde,4,false,4,4,16.586728,118,0,0.17877,1
0,18,18,0,0,5,tarde,81,false,63,66,506.469066,1472,0,5.458656,1
0,1,0,0,1,6,manha,1,false,1,0,4.480092,0,0,0.049131,1
0,1,0,0,0,2,noite,1,false,1,1,4.382118,314,0,0.04723,0
0,1,0,0,0,4,tarde,1,false,1,1,4.517399,21,0,0.048711,1
0,1,0,0,0,4,tarde,1,false,1,1,4.517399,21,0,0.049565,1
0,1,0,0,0,41,tarde,1,false,1,1,4.618719,142,0,0.049803,1
0,4,1,0,0,4,tarde,5,false,4,5,37.951613,79,23,0.416404,1
0,4,1,0,0,4,tarde,5,false,4,5,37.951613,79,23,0.416404,1
0,4,1,0,0,16,tarde,5,false,4,5,37.955749,79,23,0.409275,1
0,1,0,0,1,10,manha,1,false,1,0,4.480092,0,0,0.048309,1
0,3,18,0,0,2,noite,69,false,51,66,303.406079,1322,0,3.328965,1
0,1,0,0,0,21,tarde,1,false,1,1,4.43243,42,0,0.04782,1
0,2,0,0,0,7,madrugada,2,false,2,2,8.941946,60,34,0.09657,1
0,2,0,0,0,7,noite,2,false,2,2,8.888892,68,33,0.097529,1
0,3,1,0,1,29,tarde,6,false,5,5,12.733255,411,143,0.137514,1
0,4,0,0,0,243,manha,15,false,15,15,67.203936,51,0,0.725774,0
0,2,2,0,0,14,tarde,5,false,3,4,18.798646,308,0,0.203124,1
0,1,0,0,0,20,tarde,1,false,1,1,4.775847,34,0,0.051604,1
0,18,18,0,0,31,tarde,81,false,63,66,258.749819,1472,0,2.795852,1
0,1,0,0,0,4,manha,1,false,1,1,4.115936,7,0,0.044474,1
0,1,0,0,0,86,madrugada,1,false,1,1,4.195822,20,0,0.045337,1
0,2,0,0,0,12,noite,3,false,3,3,9.314357,15,2,0.100644,1
0,2,0,0,0,12,noite,4,true,4,4,17.979842,21,40,0.197378,1
0,1,0,0,0,30,noite,1,false,1,1,4.103664,22,0,0.044341,0
0,5,1,0,1,9,madrugada,23,false,22,22,116.892046,304,119,1.263031,1
0,5,1,0,1,9,madrugada,23,false,22,22,116.88753,304,119,1.283153,1
0,1,0,0,0,8,noite,2,false,2,2,8.905628,27,8,0.096226,1
0,2,0,0,0,73,manha,3,false,3,3,17.75816,83,0,0.191876,1
0,6,0,0,0,46,tarde,4,false,4,4,31.125278,191,932,0.33631,1
0,1,0,0,0,6,tarde,1,false,1,1,4.556996,23,0,0.049239,1
0,16,0,0,0,13,manha,7,false,7,7,64.636585,298,260,0.698401,1
0,4,1,0,0,28,tarde,18,false,17,20,63.5685,541,140,0.686504,1
0,4,0,0,0,4,tarde,1,false,1,1,14.724083,0,55,0.161551,1
0,1,0,0,0,4,tarde,2,false,2,2,9.007824,29,41,0.097279,1
0,1,0,0,0,7,tarde,2,false,2,2,9.038228,7,26,0.097608,0
0,1,0,0,0,20,tarde,2,false,2,2,9.122407,25,51,0.100089,1
0,1,0,0,0,2,tarde,2,false,2,2,9.122407,25,51,0.098517,1
0,4,0,0,0,33,tarde,4,false,4,4,18.236667,22,25,0.196945,1
0,1,0,0,0,4,tarde,2,false,2,2,9.201532,60,0,0.099371,1
0,2,0,0,0,6,tarde,1,false,1,1,8.968132,25,0,0.098396,1
0,2,0,0,0,6,tarde,1,false,1,1,8.973284,25,0,0.096906,1
0,1,0,0,0,5,manha,0,false,0,1,0,0,0,0,1
0,2,1,1,0,5,tarde,8,false,6,7,35.552244,38,369,0.390071,1
0,2,1,1,0,2,tarde,8,false,6,7,35.552244,38,369,0.38493,1
0,1,0,0,1,8,manha,1,false,1,0,4.415871,0,0,0.04845,1
0,1,0,0,1,8,manha,1,false,1,0,4.415871,0,0,0.047811,1
0,1,0,0,0,3,noite,2,false,2,2,8.79702,2,30,0.095247,1
0,1,0,0,0,3,noite,2,false,2,2,8.930949,2,31,0.097988,1
0,3,0,0,0,7,tarde,2,false,2,2,4.025476,7,43,0.043584,1
0,8,0,0,0,10,tarde,4,false,4,4,17.514934,73,200,0.19217,1
0,1,0,0,0,6,tarde,1,false,1,1,4.025476,7,0,0.044167,1
0,1,0,0,0,37,manha,1,false,1,1,4.730072,38,0,0.051267,1
0,2,0,0,0,2,manha,1,false,1,1,9.232416,20,0,0.100066,0
0,9,5,0,0,6,madrugada,18,false,13,16,58.017766,692,148,0.628831,1
0,1,0,0,0,9,tarde,1,false,1,1,4.480517,283,0,0.049159,1
0,1,0,0,0,22,tarde,1,false,1,1,4.505342,290,0,0.048832,1
0,2,0,0,0,7,manha,2,false,2,2,8.721174,7,45,0.095733,1
0,2,0,0,0,7,manha,2,false,2,2,8.721174,7,45,0.09457,1
0,1,0,0,0,20,manha,1,false,1,1,4.055112,7,0,0.044513,0
0,1,0,0,0,9,madrugada,2,false,2,2,9.288983,12,51,0.100728,1
0,1,0,0,0,9,madrugada,2,false,2,2,9.288983,12,51,0.101966,1
0,6,0,0,0,9,noite,2,false,2,2,4.296688,31,0,0.04729,0
0,44,5,0,5,9,noite,55,false,50,49,328.483942,511,728,3.571297,1
0,3,0,0,0,10,noite,1,false,1,1,4.296688,23,0,0.046714,0
0,2,1,0,0,2,tarde,11,false,10,10,52.716762,71,189,0.57314,1
0,2,1,0,0,2,tarde,11,false,10,10,52.716762,71,189,0.580204,1
0,1,0,0,0,7,tarde,1,false,1,1,4.494165,7,0,0.048861,1
0,1,0,0,0,41,tarde,2,false,2,2,9.87333,14,0,0.108667,1
0,1,0,0,0,37,tarde,1,false,1,1,4.445724,1,0,0.04893,1
0,45,5,0,5,8,tarde,56,false,51,50,338.718603,523,735,3.682576,1
0,45,5,0,5,5,tarde,56,false,51,50,333.290997,510,735,3.623567,1
0,1,0,0,0,45,tarde,2,false,2,2,8.324014,31,0,0.091615,1
0,1,0,0,0,45,tarde,2,false,2,2,8.324014,31,0,0.090499,1
0,1,2,0,0,12,madrugada,4,false,2,4,18.491996,211,0,0.201047,1
0,1,4,0,2,6,tarde,8,false,4,6,35.095618,467,2,0.386265,1
0,1,4,0,2,6,tarde,8,false,4,6,35.095618,467,2,0.381564,1
0,3,0,0,0,7,tarde,4,false,4,4,12.874167,25,45,0.13997,1
0,3,0,0,0,23,manha,3,false,3,3,4.43471,15,0,0.048215,0
0,4,2,0,0,7,madrugada,11,false,9,11,47.266824,235,285,0.513891,1
0,1,0,0,0,6,noite,1,false,1,1,3.92815,10,0,0.042707,1
0,1,0,0,0,36,tarde,5,false,5,5,21.723842,81,0,0.426477,1
0,1,0,0,0,5,tarde,3,false,3,3,13.538345,5,83,0.265779,1
0,1,1,0,0,13,tarde,17,false,16,18,76.911877,192,0,0.836605,1
0,2,0,0,0,6,tarde,3,false,3,3,13.925625,20,44,0.153265,1
0,1,0,0,0,2,tarde,8,false,8,8,35.774981,10,160,0.389141,1
0,1,0,0,0,2,tarde,8,false,8,8,35.774981,10,160,0.393739,1
0,1,0,0,0,10,manha,1,false,1,1,4.493247,2,0,0.048875,1
0,1,0,0,0,2,manha,8,false,8,8,35.774981,10,160,0.389141,0
0,1,0,0,0,2,manha,8,false,8,8,35.774981,10,160,0.393739,0
0,1,0,0,0,6,manha,3,false,3,3,13.870787,19,35,0.150879,1
0,2,0,0,0,3,manha,4,false,4,4,17.090591,28,0,0.185902,1
0,2,0,0,0,3,manha,4,false,4,4,17.10605,28,0,0.188269,1
0,1,1,0,0,9,manha,3,false,2,3,13.627212,5,80,0.150059,1
0,1,1,0,0,9,manha,3,false,2,3,13.615926,5,81,0.148183,1
0,3,0,0,0,3,manha,1,false,1,1,13.8336,417,0,0.150551,1
0,1,0,0,0,8,madrugada,1,false,1,1,4.584022,16,0,0.049888,1
0,1,3,0,0,365,madrugada,6,false,3,6,28.011339,215,126,0.304848,0
0,1,0,0,0,35,noite,2,false,2,2,9.089368,7,1,0.100089,1
0,1,0,0,0,35,noite,2,false,2,2,9.089368,7,1,0.09892,1
0,2,0,0,0,21,tarde,1,false,1,1,4.157448,11,0,0.045246,1
0,2,0,0,0,21,tarde,1,false,1,1,4.157448,11,0,0.04578,1
0,1,0,0,0,27,tarde,4,false,4,4,18.451348,45,19,0.200806,1
0,1,0,0,0,27,tarde,4,false,4,4,18.451348,45,19,0.20318,1
0,1,0,0,0,8,tarde,1,false,1,1,4.449663,231,0,0.048426,1
0,3,0,0,0,3,tarde,2,false,2,2,4.481601,44,0,0.04935,1
0,1,0,0,0,3,tarde,1,false,1,1,4.481601,19,0,0.048773,1
0,1,1,0,0,16,noite,5,false,4,5,22.977954,54,133,0.253306,1
0,1,1,0,0,16,noite,5,false,4,5,22.977954,54,133,0.250856,1
0,3,0,0,0,1,tarde,1,false,1,1,9.247424,24,0,0.100957,1
0,1,0,0,0,19,manha,1,false,1,1,3.595719,42,0,0.039255,0
0,2,0,0,0,6,tarde,2,false,2,2,11.863854,26,88,0.130785,1
0,1,0,0,0,9,tarde,3,false,3,3,13.84184,11,76,0.152589,1
0,4,0,0,0,3,tarde,2,false,2,2,8.915143,27,172,0.097828,1
0,1,0,0,0,2,tarde,7,false,7,7,32.604075,56,0,0.357774,1
0,1,0,0,0,2,tarde,7,false,7,7,32.604075,56,0,0.35942,1
0,4,12,1,13,22,noite,21,false,8,7,65.819271,502,373,0.72226,1
0,1,0,0,0,2,noite,3,false,3,3,13.533501,26,34,0.149337,1
0,1,0,0,0,2,noite,3,false,3,3,13.533501,26,34,0.149177,1
0,4,3,0,0,5,manha,10,false,7,10,13.78496,407,83,0.152032,1
0,4,3,0,0,5,manha,10,false,7,10,13.78496,407,83,0.152112,0
0,1,0,0,0,10,tarde,1,false,1,1,4.048373,10,0,0.044649,1
0,2,1,0,0,1,manha,4,false,3,4,22.596167,39,57,0.249341,1
0,1,0,0,0,6,tarde,2,false,2,2,8.827166,19,0,0.097405,1
0,1,0,0,0,6,tarde,2,false,2,2,8.827166,19,0,0.097405,1
0,1,1,0,0,5,tarde,2,false,1,2,9.058469,22,55,0.099957,1
0,1,0,0,0,4,manha,3,false,3,3,14.515997,80,0,0.284974,1
0,2,0,0,0,7,tarde,3,false,3,3,29.310279,104,0,0.575414,1
0,3,0,0,0,4,tarde,3,false,3,3,4.740458,33,0,0.052309,1
0,1,1,0,0,4,tarde,5,false,4,5,23.658205,135,182,0.278299,1
0,1,0,0,0,6,manha,3,false,3,3,13.609931,27,0,0.160099,1
0,1,0,0,0,6,manha,3,false,3,3,13.612703,26,0,0.151709,1
0,1,0,0,0,16,manha,1,false,1,1,4.290841,54,0,0.04782,1
0,1,0,0,0,5,noite,1,false,1,1,4.236356,6,0,0.049834,1
0,1,0,0,0,5,noite,1,false,1,1,4.236356,6,0,0.047237,1
0,8,1,0,0,4,tarde,7,false,6,6,36.290129,226,156,0.404652,1
0,2,0,0,0,1,tarde,6,false,6,6,30.968053,41,0,0.345309,1
0,1,0,0,0,2,tarde,4,false,4,4,18.506145,82,0,0.206352,1
0,1,0,0,0,3,tarde,4,false,4,4,18.478996,81,0,0.217375,1
