@relation 'scikit-learn-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R7,2,6,10,11,12,1,9,16,17,8,14,18,15,19,53'

@attribute num_commits numeric
@attribute created_at_day_turn {madrugada,noite,manha,tarde}
@attribute description_length numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute created_at_week_day {terca-feira,domingo,sexta-feira,segunda-feira,sabado,quinta-Feira,quarta-feira}
@attribute files_deleted numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute files_added numeric
@attribute other_files numeric
@attribute entropy_diff numeric
@attribute src_churn numeric
@attribute commits_on_files_touched numeric
@attribute status {0,1}

@data
1,tarde,52,3,3,2,sabado,0,28,14.039459,0,0,0.425211,24,55,1
3,madrugada,23,3,3,3,sexta-feira,0,33,9.553071,0,0,0.290528,25,26,1
6,noite,25,3,3,3,quinta-Feira,0,30,0,0,0,0,48,0,1
4,manha,101,2,2,2,quinta-Feira,0,17,0,0,0,0,49,0,1
2,tarde,39,1,1,1,quarta-feira,0,0,0,0,0,0,52,0,1
1,tarde,21,1,1,1,quarta-feira,0,0,0,0,0,0,4,0,1
2,manha,28,1,1,0,quarta-feira,0,0,4.54976,0,0,0.138374,0,6,1
2,tarde,24,2,2,2,sexta-feira,0,14,0,0,0,0,2,0,1
3,tarde,44,8,8,7,sexta-feira,0,0,0,0,1,0,1206,0,1
8,tarde,67,4,4,3,terca-feira,0,16,8.884081,0,0,0.270184,289,16,1
7,tarde,117,10,10,10,terca-feira,0,71,22.414793,0,0,0.681718,530,14,1
63,noite,283,26,44,23,quarta-feira,1,489,60.374065,17,2,1.835954,7480,30,1
5,madrugada,17,18,18,16,quarta-feira,0,130,0,0,0,0,178,0,1
2,noite,10,2,2,2,terca-feira,0,1,0,0,0,0,17,0,1
1,noite,72,2,2,2,segunda-feira,0,33,0,0,0,0,22,0,1
5,madrugada,48,2,3,2,sabado,1,0,0,0,0,0,231,0,1
42,manha,105,10,10,10,sexta-feira,0,0,227.171736,0,0,6.898776,6312,195,0
1,madrugada,26,1,1,1,quinta-Feira,0,0,0,0,0,0,2,0,1
1,noite,35,1,1,1,terca-feira,0,0,0,0,0,0,17,0,1
1,noite,15,1,1,0,segunda-feira,0,0,0,0,0,0,0,0,1
14,manha,57,4,4,2,segunda-feira,0,75,0,0,0,0,177,0,1
24,noite,147,29,86,32,domingo,5,162,319.913368,52,0,9.714839,3317,14,0
1,noite,12,2,2,1,domingo,0,0,0,0,0,0,13,0,1
2,noite,14,3,4,0,domingo,0,0,0,1,0,0,0,0,1
2,tarde,8,22,22,22,domingo,0,189,0,0,0,0,9,0,1
1,tarde,8,25,25,25,domingo,0,250,0,0,0,0,0,0,1
1,tarde,8,8,8,7,domingo,0,24,0,0,0,0,127,0,1
1,tarde,8,2,2,2,domingo,0,0,0,0,0,0,9,0,1
1,tarde,25,1,2,0,domingo,0,0,0,1,0,0,0,0,1
6,manha,54,3,3,3,domingo,0,118,38.848655,0,0,1.186498,133,14,1
2,noite,21,24,24,24,sabado,0,0,0,0,0,0,155,0,1
1,noite,31,2,2,2,sabado,0,39,0,0,0,0,16,0,1
9,tarde,55,34,34,26,sabado,0,163,0,0,0,0,305,0,1
1,noite,12,1,1,1,sexta-feira,0,0,0,0,0,0,6,0,0
3,tarde,9,1,1,1,sexta-feira,0,0,0,0,0,0,15,0,0
1,noite,10,1,1,1,quarta-feira,0,0,0,0,0,0,6,0,1
1,noite,10,1,1,0,quarta-feira,0,0,0,0,0,0,0,0,1
2,tarde,29,2,2,2,quarta-feira,0,52,0,0,0,0,12,0,1
9,tarde,218,7,7,5,quarta-feira,0,65,21.841866,0,0,0.667853,97,48,1
1,manha,27,1,1,0,quarta-feira,0,0,0,0,0,0,0,0,1
147,noite,23,152,160,130,terca-feira,0,1216,43.716391,8,1,1.336714,5054,20,1
4,tarde,42,2,3,0,segunda-feira,0,0,0,1,0,0,0,0,0
32,noite,57,18,18,18,domingo,0,410,97.336015,0,0,2.959926,671,182,1
2,noite,49,1,1,1,sexta-feira,0,0,0,0,0,0,42,0,1
2,tarde,22,2,2,2,quinta-Feira,0,27,0,0,0,0,0,0,1
34,madrugada,103,13,20,10,quinta-Feira,2,97,36.969141,5,2,1.124397,1188,15,0
1,noite,28,2,2,2,quarta-feira,0,10,0,0,0,0,5,0,1
4,noite,18,4,4,4,sexta-feira,0,28,0,0,0,0,67,0,1
1,noite,12,1,1,1,sexta-feira,0,0,0,0,0,0,10,0,0
1,noite,33,1,1,1,sexta-feira,0,0,0,0,0,0,9,0,1
4,noite,24,2,2,1,quarta-feira,0,0,0,0,0,0,13,0,1
1,tarde,13,1,1,0,quarta-feira,0,0,0,0,0,0,0,0,1
5,tarde,668,2,3,2,terca-feira,0,0,4.589608,1,0,0.140352,313,0,0
17,noite,60,7,7,5,segunda-feira,0,2,0,0,0,0,152,0,1
3,tarde,92,3,3,3,domingo,0,110,0,0,0,0,49,0,1
2,noite,26,1,1,1,sexta-feira,0,0,0,0,0,0,121,0,1
16,tarde,20,4,4,3,sexta-feira,0,138,0,0,0,0,306,0,1
5,tarde,144,1,1,1,sexta-feira,0,0,0,0,0,0,52,0,1
4,manha,29,2,2,2,sexta-feira,0,10,0,0,0,0,26,0,1
1,madrugada,87,4,4,4,sexta-feira,0,0,0,0,0,0,12,0,1
4,noite,22,9,10,10,quinta-Feira,0,14,0,1,0,0,170,0,1
3,manha,44,1,1,1,quinta-Feira,0,0,0,0,0,0,45,0,1
8,madrugada,87,4,4,2,quinta-Feira,0,75,0,0,0,0,245,0,1
7,noite,10,5,5,4,quarta-feira,0,36,0,0,0,0,187,0,1
12,tarde,169,7,7,6,quarta-feira,0,35,0,0,0,0,228,0,1
1,tarde,14,1,2,1,terca-feira,0,0,0,1,0,0,0,0,1
2,noite,41,1,1,1,domingo,0,291,0,0,0,0,0,0,1
19,noite,81,9,11,7,sabado,1,45,0,1,0,0,345,0,1
7,tarde,61,7,7,5,sabado,0,85,0,0,0,0,176,0,1
1,noite,47,3,3,2,sexta-feira,0,20,0,0,0,0,31,0,1
17,noite,90,8,11,9,quinta-Feira,0,73,50.136331,3,0,1.548602,3033,67,1
1,noite,23,1,1,1,terca-feira,0,0,0,0,0,0,92,0,1
5,tarde,61,3,5,3,terca-feira,0,0,0,2,0,0,554,0,0
1,tarde,16,1,1,0,terca-feira,0,0,0,0,0,0,0,0,1
1,noite,109,1,1,1,segunda-feira,0,0,4.332955,0,0,0.133833,4,34,1
2,tarde,30,5,5,5,segunda-feira,0,4,0,0,0,0,24,0,1
1,tarde,31,2,2,2,segunda-feira,0,10,0,0,0,0,8,0,1
3,tarde,6,2,2,2,segunda-feira,0,17,0,0,0,0,10,0,1
1,noite,6,1,1,1,domingo,0,0,0,0,0,0,18,0,1
1,madrugada,84,2,2,2,sexta-feira,0,0,0,0,0,0,38,0,1
2,noite,45,2,2,1,quarta-feira,0,0,13.949964,0,1,0.454922,12,32,1
5,tarde,97,2,2,0,terca-feira,0,0,13.378602,0,1,0.43629,0,50,1
5,tarde,10,3,3,3,segunda-feira,0,42,0,0,0,0,9,0,1
2,madrugada,101,2,2,2,segunda-feira,0,13,0,0,0,0,4,0,1
7,noite,25,3,5,3,domingo,0,75,0,2,0,0,269,0,0
1,noite,54,4,4,4,domingo,0,0,0,0,0,0,43,0,1
4,noite,41,3,3,2,domingo,0,20,0,0,1,0,68,0,1
1,noite,122,1,1,1,sabado,0,72,0,0,0,0,0,0,1
2,tarde,49,2,2,2,sabado,0,13,0,0,0,0,13,0,1
3,noite,28,2,2,2,sexta-feira,0,41,4.276835,0,0,0.139472,22,57,1
29,madrugada,134,209,210,209,sexta-feira,0,1136,919.169142,1,0,28.14739,2372,2750,0
0,madrugada,4,0,0,0,sexta-feira,0,0,0,0,0,0,0,0,1
2,manha,238,6,6,4,quinta-Feira,0,0,28.195646,0,0,0.932587,119,140,1
1,noite,12,1,1,0,quarta-feira,0,0,0,0,0,0,0,0,1
1,manha,18,2,2,2,quarta-feira,0,14,0,0,0,0,6,0,1
1,madrugada,33,1,1,1,quarta-feira,0,0,0,0,0,0,9,0,1
1,madrugada,76,1,1,1,quarta-feira,0,11,0,0,0,0,0,0,1
5,madrugada,139,6,12,5,quarta-feira,2,0,56.175378,4,2,1.858018,678,68,1
1,madrugada,7,1,1,0,quarta-feira,0,0,4.687148,0,0,0.155029,0,49,1
1,tarde,78,0,0,0,terca-feira,0,0,0,0,0,0,0,0,1
16,manha,19,26,26,26,terca-feira,0,71,40.895428,0,0,1.352631,151,114,1
12,tarde,24,5,5,2,quinta-Feira,0,42,18.365958,0,0,0.611424,344,54,0
14,madrugada,79,8,12,5,quinta-Feira,0,82,8.680815,4,0,0.286175,326,8,1
11,noite,9,2,2,2,terca-feira,0,75,0,0,0,0,59,0,1
3,noite,61,1,1,1,terca-feira,0,0,0,0,0,0,4,0,1
3,tarde,30,8,8,6,terca-feira,0,22,37.989849,0,0,1.266381,154,186,0
20,manha,13,11,19,18,terca-feira,1,0,54.870621,7,0,1.803453,3971,105,1
2,madrugada,21,1,1,1,segunda-feira,0,0,0,0,0,0,42,0,1
1,noite,22,1,1,1,domingo,0,0,0,0,0,0,25,0,1
14,madrugada,59,8,10,6,domingo,0,0,0,2,1,0,368,0,1
7,madrugada,93,5,5,3,domingo,0,26,0,0,0,0,68,0,1
1,noite,44,28,28,28,sabado,0,10,130.436823,0,0,4.355082,341,363,1
1,noite,14,6,6,5,sabado,0,2,24.859876,0,0,0.830033,68,303,0
2,noite,13,1,1,1,sabado,0,0,0,0,0,0,35,0,1
1,noite,60,1,1,0,sabado,0,0,0,0,1,0,0,0,1
41,noite,92,11,12,9,sabado,0,472,0,1,0,0,1067,0,1
5,noite,66,7,9,4,sabado,1,0,40.563585,1,0,1.354372,119,116,1
1,tarde,105,1,1,1,quinta-Feira,0,0,0,0,0,0,8,0,1
2,madrugada,24,1,1,1,quinta-Feira,0,0,4.487022,0,0,0.149405,37,44,1
1,madrugada,17,0,2,2,quinta-Feira,2,0,0,0,0,0,11,0,1
2,manha,71,1,1,1,quarta-feira,0,17,4.03263,0,0,0.134276,0,22,1
7,tarde,17,3,3,2,domingo,0,22,16.667879,0,0,0.554989,208,41,1
3,madrugada,60,3,3,3,sexta-feira,0,9,0,0,0,0,304,0,1
9,tarde,126,3,3,2,quinta-Feira,0,22,9.079625,0,0,0.302322,223,42,1
3,tarde,17,2,2,2,quinta-Feira,0,51,0,0,0,0,26,0,1
10,madrugada,15,4,4,3,quinta-Feira,0,80,0,0,0,0,166,0,1
2,madrugada,62,1,24,24,quinta-Feira,23,0,0,0,0,0,82,0,0
1,manha,23,1,1,1,quarta-feira,0,0,0,0,0,0,2,0,0
2,madrugada,39,1,1,1,terca-feira,0,0,0,0,0,0,63,0,1
2,madrugada,90,4,12,6,sabado,0,0,0,8,0,0,5,0,1
1,manha,22,1,1,1,sexta-feira,0,2,0,0,0,0,0,0,1
55,manha,1404,49,171,62,quinta-Feira,21,0,283.880407,101,1,9.258439,3643,52,1
7,madrugada,46,4,4,3,quinta-Feira,0,84,0,0,0,0,35,0,1
9,tarde,98,2,2,2,quarta-feira,0,17,0,0,0,0,96,0,1
10,tarde,113,7,69,57,quarta-feira,2,1524,276.131474,60,1,9.194216,6366,418,0
1,tarde,51,2,2,2,quarta-feira,0,23,0,0,0,0,4,0,1
2,noite,40,2,2,2,terca-feira,0,14,0,0,0,0,2,0,1
6,tarde,59,8,8,6,terca-feira,0,28,0,0,0,0,391,0,1
1,madrugada,7,1,1,1,segunda-feira,0,0,0,0,0,0,30,0,1
2,noite,37,4,4,4,sabado,0,33,0,0,0,0,9,0,1
12,madrugada,8,10,10,6,sabado,0,26,13.702614,0,0,0.454878,174,37,1
1,madrugada,38,1,1,1,quarta-feira,0,0,0,0,0,0,8,0,1
11,noite,144,8,10,8,terca-feira,2,5,70.514127,0,0,2.340687,1691,77,1
1,manha,27,1,1,1,terca-feira,0,0,0,0,0,0,17,0,0
8,madrugada,20,14,14,11,terca-feira,0,17,0,0,0,0,295,0,1
7,tarde,36,3,3,2,sexta-feira,0,6,25.471783,0,0,0.848331,263,80,0
1,madrugada,15,1,1,1,sexta-feira,0,0,0,0,0,0,1,0,1
4,noite,40,3,5,3,quarta-feira,1,0,0,1,0,0,254,0,1
2,tarde,142,1,1,0,quarta-feira,0,0,0,0,0,0,0,0,1
8,tarde,10,21,21,15,quarta-feira,0,78,0,0,0,0,167,0,1
10,madrugada,21,4,4,2,domingo,0,6,4.336874,0,0,0.147875,270,72,1
9,noite,103,12,14,11,sabado,0,63,0,2,0,0,309,0,1
2,noite,87,1,1,0,sexta-feira,0,0,0,0,0,0,0,0,1
1,tarde,77,1,1,0,sexta-feira,0,0,0,0,0,0,0,0,1
3,noite,44,3,4,2,quinta-Feira,0,0,0,1,0,0,280,0,1
2,noite,20,2,2,2,quinta-Feira,0,3,0,0,0,0,33,0,1
6,tarde,11,4,6,4,segunda-feira,0,91,4.321402,2,0,0.147811,947,3,1
1,noite,62,2,9,3,domingo,0,0,8.404581,7,0,0.287477,0,43,0
10,noite,67,4,4,1,sexta-feira,0,0,0,0,2,0,4,0,1
2,noite,41,2,2,2,sexta-feira,0,4,4.2997,0,0,0.147076,5,27,1
4,noite,59,9,11,9,sexta-feira,1,53,22.562091,1,0,0.769317,585,113,1
1,noite,33,3,3,3,quinta-Feira,0,0,9.202209,0,0,0.314773,78,10,1
1,noite,44,1,1,1,quinta-Feira,0,0,4.473858,0,0,0.153033,6,37,1
12,noite,27,4,4,2,quarta-feira,0,42,17.556045,0,0,0.600517,206,104,1
9,tarde,185,11,11,11,quarta-feira,0,26,0,0,0,0,124,0,1
12,madrugada,128,9,16,9,terca-feira,1,99,89.539372,6,0,3.084195,4393,72,1
5,madrugada,44,3,3,3,terca-feira,0,15,25.957193,0,0,0.894099,96,43,0
1,noite,67,1,1,1,segunda-feira,0,0,4.277563,0,0,0.147341,123,41,0
10,noite,38,19,21,19,segunda-feira,2,129,34.793777,0,0,1.198207,621,121,1
3,madrugada,283,4,11,7,segunda-feira,1,10,0,6,0,0,2574,0,1
1,noite,117,0,0,0,sexta-feira,0,0,0,0,0,0,0,0,1
4,madrugada,22,2,3,1,sexta-feira,0,0,9.586261,1,0,0.330766,223,0,1
1,manha,7,1,1,0,quinta-Feira,0,0,0,0,0,0,0,0,1
115,madrugada,13,27,55,29,terca-feira,7,515,792.560816,21,0,27.34703,4293,102,1
14,madrugada,207,9,9,7,terca-feira,0,35,12.684727,0,0,0.433214,313,88,1
3,manha,42,3,3,2,segunda-feira,0,0,0,0,0,0,13,0,1
5,noite,134,4,4,4,sabado,0,20,0,0,0,0,56,0,1
1,noite,34,8,8,7,sexta-feira,0,4,32.701538,0,0,1.128343,127,188,1
1,noite,41,0,0,0,sexta-feira,0,0,0,0,0,0,0,0,1
1,tarde,89,1,1,1,sexta-feira,0,0,0,0,0,0,44,0,1
1,tarde,42,2,2,2,sexta-feira,0,0,8.92394,0,0,0.307914,31,79,1
1,madrugada,17,2,2,2,sexta-feira,0,20,0,0,0,0,13,0,1
4,madrugada,45,1,1,0,sexta-feira,0,0,4.95175,0,0,0.170855,0,37,1
2,noite,16,9,9,9,quinta-Feira,0,20,0,0,0,0,45,0,1
2,tarde,60,2,2,2,quinta-Feira,0,0,9.234037,0,0,0.318611,20,108,0
2,tarde,56,1,1,1,quinta-Feira,0,0,0,0,0,0,11,0,1
2,tarde,12,1,1,1,quinta-Feira,0,0,0,0,0,0,13,0,1
1,tarde,25,2,2,1,quinta-Feira,0,0,0,0,0,0,6,0,1
2,madrugada,34,2,2,2,quinta-Feira,0,0,0,0,0,0,90,0,1
1,tarde,59,2,3,3,quarta-feira,0,0,13.340513,1,0,0.460302,235,49,0
5,tarde,42,6,6,5,terca-feira,0,15,0,0,0,0,369,0,1
603,madrugada,51,41,63,40,terca-feira,5,2238,616.859478,17,0,18.732233,17391,782,1
3,tarde,50,1,1,1,segunda-feira,0,0,0,0,0,0,40,0,1
5,madrugada,20,9,9,7,sabado,0,37,41.589508,0,0,1.435033,100,190,1
1,tarde,37,4,4,2,sexta-feira,0,9,0,0,0,0,40,0,1
23,madrugada,40,10,13,11,domingo,3,87,32.772425,0,0,1.130339,1754,53,1
4,manha,24,2,2,2,sabado,0,11,4.118318,0,0,0.142099,7,48,0
34,noite,31,48,48,42,sexta-feira,0,2,0,0,0,0,1142,0,1
6,manha,24,51,51,50,sexta-feira,0,10,289.723052,0,0,10.007655,613,496,1
50,madrugada,56,16,18,14,quinta-Feira,0,709,118.918579,2,0,3.960554,2927,58,1
4,noite,6,10,10,10,quarta-feira,0,0,35.451891,0,0,1.224502,352,112,1
3,noite,16,8,8,8,quarta-feira,0,0,35.450655,0,0,1.224459,324,112,0
5,noite,56,4,4,4,quarta-feira,0,4,4.422841,0,0,0.152763,135,8,1
1,noite,40,2,2,2,quarta-feira,0,7,8.822273,0,0,0.271153,88,242,0
2,noite,54,2,2,2,quarta-feira,0,25,4.343252,0,0,0.1505,6,15,0
3,tarde,69,1,1,1,quarta-feira,0,0,0,0,0,0,30,0,1
1,tarde,5,2,2,2,quarta-feira,0,5,9.363405,0,0,0.287785,10,214,0
1,manha,38,10,10,10,quarta-feira,0,0,44.915569,0,0,1.56421,83,31,0
5,manha,64,3,4,3,quarta-feira,0,920,23.125277,1,0,0.802737,1,26,1
56,madrugada,30,15,19,13,quarta-feira,0,141,130.562317,4,0,4.45181,2266,130,1
17,madrugada,18,8,12,8,quarta-feira,0,79,126.201835,4,0,4.395051,1271,57,0
23,madrugada,16,11,19,15,quarta-feira,2,79,153.133506,6,0,5.33296,1454,70,0
18,madrugada,19,10,15,13,quarta-feira,1,0,110.646922,4,0,3.853341,994,97,0
33,noite,3,13,21,17,terca-feira,2,79,174.556372,6,0,6.079006,1475,98,0
1,noite,27,1,1,1,terca-feira,0,0,0,0,0,0,40,0,1
1,noite,18,1,1,0,terca-feira,0,0,0,0,0,0,0,0,1
1,noite,63,0,2,2,terca-feira,0,50,8.938402,2,0,0.311784,128,0,0
23,tarde,15,7,7,5,terca-feira,0,39,8.371967,0,0,0.288887,486,68,1
9,tarde,30,5,5,3,terca-feira,0,60,13.249718,0,0,0.470683,229,24,1
1,tarde,27,2,2,2,terca-feira,0,5,0,0,0,0,10,0,0
5,tarde,26,2,2,2,terca-feira,0,17,0,0,0,0,51,0,1
13,noite,26,16,18,13,segunda-feira,0,14,45.057659,2,0,1.569154,393,60,1
84,noite,40,15,20,14,segunda-feira,1,1375,450.894374,4,1,15.651677,5622,77,1
9,noite,86,4,4,4,segunda-feira,0,45,28.317235,0,0,1.004385,2339,23,0
2,noite,3,22,22,22,segunda-feira,0,16,0,0,0,0,208,0,1
5,noite,61,4,7,4,segunda-feira,0,30,0,3,0,0,466,0,1
59,noite,68,18,23,17,segunda-feira,0,1317,460.575808,5,1,16.418868,5443,73,1
33,tarde,29,11,13,8,segunda-feira,0,63,29.864187,2,0,1.035126,705,165,1
1,tarde,19,2,2,2,segunda-feira,0,0,0,0,0,0,9,0,1
17,tarde,76,6,9,3,segunda-feira,0,0,72.917527,3,0,2.600889,469,48,0
1,noite,8,4,4,2,domingo,0,4,0,0,0,0,21,0,1
2,noite,8,1,1,1,domingo,0,0,0,0,0,0,68,0,1
1,tarde,394,0,34,21,domingo,0,0,163.188394,34,0,5.811336,1169,0,1
1,tarde,13,2,2,2,domingo,0,4,0,0,0,0,19,0,1
4,tarde,9,2,2,1,domingo,0,2,4.751436,0,0,0.169205,0,7,1
3,madrugada,15,3,3,2,domingo,0,2,9.292811,0,0,0.330925,41,19,1
1,noite,12,19,19,19,sexta-feira,0,0,0,0,0,0,414,0,1
2,noite,76,1,1,1,sexta-feira,0,0,4.908193,0,0,0.175076,24,0,1
6,noite,47,3,3,3,quinta-Feira,0,11,8.889011,0,0,0.317624,17,11,1
1,tarde,33,1,1,0,quinta-Feira,0,0,0,0,0,0,0,0,1
1,madrugada,9,1,1,1,quinta-Feira,0,0,0,0,0,0,3,0,1
1,manha,13,1,1,0,terca-feira,0,0,0,0,0,0,0,0,1
1,noite,70,1,1,1,segunda-feira,0,0,0,0,0,0,7,0,0
1,madrugada,41,2,2,2,sabado,0,12,8.528538,0,0,0.305334,5,35,1
3,noite,35,12,12,10,quinta-Feira,0,7,36.034843,0,0,1.290098,32,63,1
2,tarde,37,2,2,2,quinta-Feira,0,5,8.873833,0,0,0.317696,13,27,1
36,tarde,49,13,14,11,terca-feira,0,205,17.757482,1,0,0.625593,643,24,1
1,noite,40,1,1,1,segunda-feira,0,0,0,0,0,0,28,0,1
1,tarde,6,1,1,0,quarta-feira,0,0,0,0,0,0,0,0,1
13,noite,113,35,35,31,terca-feira,0,0,0,0,0,0,175,0,1
67,manha,172,34,46,37,quinta-Feira,1,151,0,11,0,0,4554,0,1
9,noite,52,41,41,41,domingo,0,60,0,0,0,0,189,0,1
1,noite,60,3,5,5,quinta-Feira,0,0,0,2,0,0,74,0,1
69,tarde,92,8,13,10,terca-feira,1,439,180.565008,4,0,5.549681,4604,166,0
20,manha,29,3,3,3,terca-feira,0,137,17.672164,0,0,0.602565,367,83,1
51,tarde,112,12,22,8,segunda-feira,1,134,51.400791,9,0,1.81084,992,89,1
57,tarde,87,19,32,17,sabado,2,389,0,11,0,0,2195,0,1
11,madrugada,15,12,12,9,sabado,0,130,51.315751,0,0,1.830379,319,215,1
6,madrugada,188,3,3,3,quinta-Feira,0,0,21.542157,0,0,0.78985,626,145,1
64,tarde,70,15,31,20,terca-feira,8,952,350.103407,8,0,12.837482,7557,147,1
40,tarde,29,20,27,15,terca-feira,1,92,132.509024,6,0,4.858487,2211,84,0
20,madrugada,98,7,8,5,terca-feira,0,34,18.033264,1,0,0.554254,440,194,0
2,noite,58,3,4,1,segunda-feira,0,0,9.193569,1,1,0.338083,2,59,1
10,madrugada,106,12,19,11,segunda-feira,1,21,64.820467,6,0,2.312077,851,141,1
1,tarde,39,4,4,2,domingo,0,48,0,0,0,0,65,0,1
13,tarde,7,8,8,6,sexta-feira,0,1,30.776067,0,0,1.131799,158,60,1
3,noite,34,2,2,2,quinta-Feira,0,0,13.768314,0,0,0.50482,47,38,1
5,tarde,7,3,3,3,quinta-Feira,0,1,13.407052,0,0,0.493049,72,56,1
3,manha,118,1,1,1,segunda-feira,0,0,4.43568,0,0,0.162636,104,140,0
32,tarde,36,15,17,12,quinta-Feira,0,153,13.860687,2,0,0.482705,1426,23,1
1,tarde,56,1,1,1,terca-feira,0,0,4.16791,0,0,0.152818,10,40,0
1,tarde,67,1,1,1,sabado,0,0,0,0,0,0,3,0,1
5,tarde,40,1,1,1,sabado,0,0,22.834526,0,0,0.836882,59,19,0
1,noite,9,1,1,1,sexta-feira,0,0,0,0,0,0,11,0,1
4,tarde,41,55,55,54,sexta-feira,0,70,0,0,0,0,526,0,1
7,tarde,65,2,2,2,quinta-Feira,0,17,4.646386,0,0,0.170885,18,24,1
1,tarde,9,1,1,0,quinta-Feira,0,0,0,0,0,0,0,0,1
1,tarde,14,2,4,4,quinta-Feira,0,0,0,2,0,0,105,0,1
2,noite,7,1,1,1,quarta-feira,0,0,0,0,0,0,16,0,1
38,tarde,70,11,11,9,quarta-feira,0,56,26.029138,0,0,0.954367,1013,37,1
1,tarde,12,1,1,0,terca-feira,0,0,0,0,0,0,0,0,1
2,madrugada,28,4,10,9,terca-feira,1,14,46.223626,5,0,1.699891,1365,72,0
6,tarde,104,7,7,7,segunda-feira,0,75,0,0,0,0,1308,0,1
3,manha,64,2,2,2,quarta-feira,0,45,4.019503,0,0,0.147833,14,13,1
3,tarde,228,3,3,3,sexta-feira,0,0,0,0,0,0,553,0,1
12,tarde,41,6,12,11,sexta-feira,0,174,30.558509,6,0,1.1238,751,7,1
1,tarde,21,2,2,1,terca-feira,0,0,0,0,0,0,2,0,1
5,madrugada,19,4,4,4,terca-feira,0,2,0,0,0,0,40,0,1
250,noite,21,51,121,67,segunda-feira,33,1237,1535.101637,37,6,57.939303,18246,152,1
3,tarde,64,3,3,3,segunda-feira,0,15,0,0,0,0,81,0,1
2,tarde,23,2,2,1,segunda-feira,0,26,0,0,0,0,0,0,1
6,tarde,87,8,11,9,segunda-feira,0,182,0,3,0,0,1672,0,1
10,noite,76,9,9,8,domingo,0,0,0,0,0,0,199,0,1
1,tarde,110,4,4,3,domingo,0,33,17.968103,0,0,0.681821,84,57,1
58,madrugada,82,8,11,8,domingo,0,621,9.381834,3,0,0.288351,1195,0,0
1,manha,116,1,3,3,sexta-feira,0,30,14.033289,2,0,0.431314,100,11,0
8,manha,106,9,9,9,sexta-feira,0,419,62.518672,0,0,2.372413,161,39,1
21,manha,105,15,22,16,segunda-feira,0,81,22.908992,7,0,0.869342,415,0,1
1,noite,21,1,1,0,quinta-Feira,0,0,4.284698,0,0,0.162593,0,15,1
2,noite,60,11,11,9,quarta-feira,0,6,45.123615,0,0,1.712342,419,115,1
8,tarde,10,2,2,2,terca-feira,0,116,0,0,0,0,39,0,1
2,noite,18,2,2,2,segunda-feira,0,16,8.497485,0,0,0.322459,4,14,1
1,noite,45,1,1,1,segunda-feira,0,0,4.802124,0,0,0.182229,13,16,1
6,tarde,86,2,2,2,terca-feira,0,0,4.40796,0,0,0.171327,76,16,1
7,madrugada,73,2,2,2,segunda-feira,0,40,0,0,0,0,123,0,0
24,tarde,143,12,14,11,sexta-feira,0,93,9.353097,2,0,0.364223,1454,7,1
1,noite,12,1,1,1,quarta-feira,0,0,0,0,0,0,2,0,1
2,tarde,150,1,1,1,segunda-feira,0,0,0,0,0,0,16,0,1
8,noite,39,6,6,3,domingo,0,70,20.735018,0,0,0.815766,78,12,1
4,tarde,400,5,5,4,sabado,0,124,0,0,0,0,28,0,1
3,manha,28,113,368,409,sexta-feira,0,262,0,255,15,0,681,0,1
2,manha,28,112,367,408,sexta-feira,0,262,0,255,15,0,677,0,1
1,noite,37,1,1,1,quinta-Feira,0,0,0,0,0,0,15,0,1
4,tarde,66,1,1,1,quarta-feira,0,0,0,0,0,0,48,0,1
2,noite,36,6,8,6,terca-feira,0,6,27.647996,2,2,1.12311,80,12,1
1,tarde,40,1,1,1,terca-feira,0,0,0,0,0,0,1,0,1
26,tarde,147,9,17,8,quarta-feira,2,149,68.435425,6,0,2.795867,676,71,1
1,tarde,8,19,19,19,quarta-feira,0,0,0,0,0,0,186,0,1
2,manha,6,1,1,1,quarta-feira,0,0,0,0,0,0,14,0,1
