@relation 'kuma-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R6,2,5,7,10,11,12,13,8,17,1,15,18,14,9,53'

@attribute description_length numeric
@attribute created_at_day_turn {noite,madrugada,manha,tarde}
@attribute intra_branch {true,false}
@attribute num_commits numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute files_added numeric
@attribute new_entropy numeric
@attribute created_at_week_day {quinta-Feira,quarta-feira,sabado,sexta-feira,terca-feira,domingo,segunda-feira}
@attribute src_churn numeric
@attribute entropy_diff numeric
@attribute other_files numeric
@attribute files_deleted numeric
@attribute status {0,1}

@data
28,madrugada,false,1,0,1,0,0,0,0,sexta-feira,0,0,1,1,1
8,madrugada,true,2,7,8,7,1,1,32.397686,sexta-feira,169,0.130925,0,0,1
3,madrugada,false,6,10,14,1,0,4,64.086938,sexta-feira,48,0.258987,13,0,1
21,noite,true,1,3,3,3,0,0,12.938048,quinta-Feira,103,0.052284,0,0,1
6,noite,false,1,1,1,0,1,0,4.856553,quinta-Feira,0,0.019626,0,0,1
28,noite,false,1,1,1,1,0,0,4.806733,quinta-Feira,19,0.019425,0,0,1
32,noite,false,1,1,1,0,1,0,4.672306,quinta-Feira,0,0.018881,0,0,1
9,tarde,false,1,1,1,0,1,0,4.741514,quinta-Feira,0,0.019164,0,0,1
71,tarde,false,1,1,1,0,1,0,4.053551,quinta-Feira,0,0.016383,0,0,1
7,noite,true,1,10,10,9,1,0,48.000986,quarta-feira,276,0.194006,0,0,1
30,noite,true,2,2,2,2,0,0,17.941377,quarta-feira,24,0.072514,0,0,1
423,madrugada,true,2,2,2,1,0,0,18.59595,terca-feira,169,0.075159,1,0,1
21,noite,true,7,3,3,3,0,0,10.356017,segunda-feira,113,0.041856,0,0,0
63,noite,true,2,3,3,1,2,0,22.663863,segunda-feira,0,0.0916,0,0,1
6,noite,true,2,1,1,1,0,0,9.480845,segunda-feira,32,0.038319,0,0,1
53,madrugada,false,2,2,2,0,2,0,9.756235,segunda-feira,0,0.039432,0,0,1
41,madrugada,false,1,1,1,0,1,0,4.846377,segunda-feira,0,0.019588,0,0,1
20,tarde,false,2,1,1,0,2,0,8.903118,domingo,0,0.035984,0,0,1
83,noite,true,2,12,12,12,0,0,94.592047,sexta-feira,194,0.382312,0,0,0
13,tarde,true,1,1,1,1,0,0,4.765234,sexta-feira,16,0.019266,0,0,0
29,tarde,true,1,1,1,1,0,0,4.765234,sexta-feira,16,0.019269,0,0,0
9,madrugada,true,2,2,2,2,0,0,9.241346,sexta-feira,111,0.03737,0,0,1
9,madrugada,false,2,2,3,0,3,1,25.810961,sexta-feira,0,0.104373,0,0,1
17,madrugada,false,2,2,2,2,0,0,16.411518,sexta-feira,33,0.066364,0,0,1
6,manha,false,2,8,9,0,7,1,80.245184,quinta-Feira,0,0.324492,73,0,1
7,madrugada,true,2,2,2,2,0,0,14.6697,quinta-Feira,16,0.059321,0,0,0
2,noite,false,2,2,2,4,6,0,9.146485,quarta-feira,0,0.036986,291,0,1
32,noite,true,4,10,11,10,0,1,0,quarta-feira,240,0,0,0,1
76,madrugada,true,3,6,7,7,0,1,17.881266,quarta-feira,142,0.072308,0,0,0
38,madrugada,true,2,1,1,0,0,0,9.984739,quarta-feira,0,0.040376,0,0,1
66,madrugada,true,2,4,4,3,1,0,35.983613,quarta-feira,147,0.14551,0,0,1
8,?,true,1,2,2,2,0,0,9.36404,terca-feira,3,0.037866,0,0,0
6,noite,false,1,1,1,0,1,0,4.00265,terca-feira,0,0.016233,0,0,1
70,noite,false,1,1,1,4,6,0,4.548901,terca-feira,0,0.018446,291,0,1
5,noite,false,1,1,1,0,1,0,4.676639,terca-feira,0,0.018964,0,0,1
4,madrugada,true,31,70,390,81,143,13,9.206766,terca-feira,4486,0.03731,293,307,1
13,madrugada,true,1,2,2,0,2,0,9.13066,terca-feira,0,0.037001,0,0,1
5,madrugada,false,3,0,4,0,1,0,0,terca-feira,0,0,3,4,1
77,noite,true,1,1,1,0,1,0,4.786246,segunda-feira,0,0.019396,0,0,1
6,noite,false,1,1,1,1,0,0,4.757834,segunda-feira,2,0.019281,0,0,1
16,tarde,false,1,1,1,0,0,0,0,segunda-feira,0,0,1,0,1
22,tarde,true,1,5,5,5,0,0,0,segunda-feira,27,0,0,0,0
14,noite,true,1,1,1,0,1,0,4.580891,sexta-feira,0,0.018575,0,0,1
17,madrugada,false,2,7,9,0,3,1,26.773263,sexta-feira,0,0.108564,5,1,0
23,noite,true,1,13,14,14,0,0,0,quinta-Feira,855,0,0,1,1
138,madrugada,false,2,1,1,1,0,0,9.382143,quinta-Feira,27,0.038044,0,0,0
10,madrugada,true,2,10,14,12,2,4,0,quinta-Feira,355,0,0,0,0
117,noite,false,1,2,2,2,0,0,9.166303,quarta-feira,22,0.037169,0,0,1
22,tarde,true,1,5,5,5,0,0,17.989693,quarta-feira,27,0.072934,0,0,1
37,madrugada,false,2,3,3,182,56,0,29.041076,quarta-feira,0,0.117739,58,0,1
31,madrugada,false,2,3,3,0,0,0,18.437323,quarta-feira,0,0.074749,1,0,1
18,noite,false,1,1,1,0,0,0,4.577454,terca-feira,0,0.018558,1,0,1
10,noite,false,1,1,1,0,1,0,4.276074,terca-feira,0,0.017336,0,0,1
37,noite,true,1,3,3,0,0,0,14.24946,terca-feira,0,0.057771,0,0,1
17,noite,true,1,5,6,2,4,0,0,terca-feira,81,0,0,1,0
9,madrugada,false,1,12,13,12,1,1,0,terca-feira,187,0,0,0,1
102,madrugada,false,1,2,2,2,0,0,9.099835,sabado,8,0.036893,0,0,0
8,madrugada,false,1,1,1,0,1,0,4.392786,sexta-feira,0,0.017813,0,0,1
55,madrugada,true,2,3,3,1,0,0,19.16748,sexta-feira,41,0.077727,2,0,1
12,noite,true,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
15,noite,true,5,10,11,9,0,1,0,quinta-Feira,137,0,0,0,1
39,noite,true,2,4,4,2,2,0,13.250731,quinta-Feira,13,0.053733,0,0,1
6,noite,false,1,1,1,1,0,0,4.046413,quinta-Feira,10,0.016409,0,0,0
37,tarde,false,1,0,1,0,0,1,4.815786,quinta-Feira,0,0.019532,1,0,1
22,madrugada,false,1,1,1,1,0,0,5.083972,quinta-Feira,3,0.020616,0,0,1
4,madrugada,true,2,2,3,0,1,1,13.420026,quinta-Feira,0,0.053359,2,0,1
33,madrugada,false,1,2,2,185,59,0,9.902241,quinta-Feira,0,0.040155,51,0,0
13,madrugada,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
8,madrugada,false,1,1,2,0,1,1,9.054221,quinta-Feira,0,0.036,1,0,1
63,noite,false,1,0,1,0,0,0,0,quarta-feira,0,0,1,1,1
14,noite,true,1,6,87,13,34,0,27.505053,quarta-feira,2071,0.109347,39,81,1
20,noite,true,2,4,13,0,3,9,30.101104,quarta-feira,0,0.119668,10,0,1
16,noite,true,1,1,1,0,0,0,4.830571,quarta-feira,0,0.019204,0,0,1
33,madrugada,true,2,6,8,1,7,2,48.982657,quarta-feira,8,0.194756,0,0,1
9,madrugada,false,1,2,2,0,2,0,9.11025,quarta-feira,0,0.036223,0,0,1
44,noite,true,1,3,3,2,1,0,12.716961,terca-feira,19,0.050563,0,0,1
7,noite,true,3,18,33,24,2,15,49.271497,terca-feira,1145,0.195905,5,0,1
4,madrugada,true,4,5,6,4,1,1,27.298958,terca-feira,160,0.108618,0,0,1
31,noite,false,1,1,1,1,0,0,0,quinta-Feira,2,0,0,0,1
9,tarde,true,1,2,2,1,1,0,7.856917,quinta-Feira,2,0.031267,0,0,1
12,noite,false,1,1,1,1,0,0,4.490975,quarta-feira,4,0.017876,0,0,1
26,noite,false,1,1,1,1,0,0,4.140848,quarta-feira,17,0.016483,0,0,1
16,noite,true,4,3,3,3,0,0,25.125833,quarta-feira,5,0.099972,0,0,1
35,madrugada,false,1,1,1,0,1,0,6.028162,quarta-feira,0,0.023995,0,0,1
50,noite,true,1,1,1,1,0,0,4.129507,terca-feira,2,0.016437,0,0,0
10,noite,true,18,60,65,48,19,4,506.237007,segunda-feira,1157,2.015061,0,1,1
32,madrugada,false,1,3,4,0,4,1,17.412164,sabado,0,0.069309,0,0,1
40,noite,false,1,9,12,1,11,1,42.989073,sexta-feira,2,0.171116,0,2,1
14,noite,false,1,1,1,0,1,0,3.832544,sexta-feira,0,0.015255,0,0,1
29,noite,true,1,1,1,1,0,0,4.423917,sexta-feira,20,0.017609,0,0,1
38,madrugada,true,2,2,2,1,1,0,16.900177,sexta-feira,13,0.06727,0,0,1
161,noite,true,2,1,1,1,0,0,8.262394,quinta-Feira,5,0.032888,0,0,0
9,noite,false,1,1,1,0,1,0,4.048037,quinta-Feira,0,0.016113,0,0,1
12,noite,false,1,3,4,1,3,1,17.737062,quinta-Feira,2,0.070602,0,0,1
10,noite,false,1,2,2,1,1,0,0,quinta-Feira,3,0,0,0,1
11,noite,false,1,1,1,0,1,0,3.638162,quinta-Feira,0,0.014482,0,0,1
13,noite,false,1,1,1,0,1,0,4.212577,quarta-feira,0,0.016768,0,0,1
6,madrugada,false,1,21,22,2,17,1,104.476198,quarta-feira,15,0.415863,270,0,1
9,madrugada,true,1,1,1,0,0,0,4.608404,quarta-feira,0,0.01834,1,0,1
23,noite,false,1,1,2,1,1,0,3.626481,terca-feira,3,0.014433,0,1,1
5,tarde,true,6,10,10,5,4,0,62.333126,terca-feira,35,0.248072,0,0,1
23,tarde,true,1,2,2,1,1,0,9.078974,terca-feira,15,0.036132,0,0,1
23,madrugada,false,1,1,1,0,1,0,4.61686,terca-feira,0,0.018374,0,0,1
86,noite,false,1,4,4,3,1,0,19.262896,segunda-feira,10,0.076675,0,0,0
10,noite,false,1,1,1,0,1,0,4.592139,quinta-Feira,0,0.018276,0,0,1
24,noite,true,1,12,12,11,0,0,57.148109,quinta-Feira,79,0.227478,0,0,1
10,noite,false,1,1,1,0,1,0,0,quinta-Feira,0,0,0,0,1
33,noite,true,1,1,1,1,0,0,3.839248,quinta-Feira,28,0.01528,0,0,1
26,noite,true,1,1,1,1,0,0,4.570224,quinta-Feira,2,0.018189,0,0,0
17,noite,false,1,1,1,0,0,0,0,quinta-Feira,0,0,1,0,1
115,tarde,true,1,3,3,1,1,0,13.959319,quinta-Feira,1,0.055555,0,0,1
35,madrugada,false,1,1,1,0,0,0,4.374307,quinta-Feira,0,0.017409,0,0,0
34,noite,false,0,0,0,0,0,0,0,quarta-feira,0,0,0,0,0
39,noite,false,2,2,2,0,2,0,8.351683,terca-feira,0,0.033238,0,0,1
63,noite,true,1,1,1,1,0,0,5.186094,terca-feira,0,0.02064,0,0,1
52,noite,true,1,2,2,2,0,0,8.737313,terca-feira,15,0.034773,0,0,1
52,madrugada,true,1,1,1,1,0,0,4.874914,terca-feira,0,0.019401,0,0,1
11,?,true,1,7,7,5,0,0,33.643923,segunda-feira,38,0.133897,2,0,0
32,noite,true,1,2,2,0,0,0,8.691653,segunda-feira,0,0.034591,2,0,1
9,noite,true,1,2,2,2,0,0,8.712176,segunda-feira,5,0.034673,0,0,1
15,noite,true,1,1,1,1,0,0,4.899521,segunda-feira,2,0.019514,0,0,1
19,noite,false,1,4,4,3,0,0,18.952708,segunda-feira,19,0.075428,1,0,0
9,tarde,false,1,1,1,1,0,0,4.348457,segunda-feira,16,0.017319,0,0,1
27,noite,false,1,1,1,1,0,0,3.215734,sexta-feira,4,0.012831,0,0,1
33,noite,false,2,1,1,1,0,0,4.249704,sexta-feira,21,0.016957,0,0,0
32,noite,false,1,1,1,0,1,0,4.469965,sexta-feira,0,0.017836,0,0,1
9,tarde,true,7,9,21,19,7,11,114.353223,sexta-feira,5014,0.456282,0,1,1
48,madrugada,false,2,3,3,1,2,0,13.068949,sexta-feira,5,0.052147,0,0,1
38,noite,false,1,1,1,0,1,0,6.101755,quinta-Feira,0,0.024343,0,0,1
54,noite,true,2,2,2,1,0,0,7.411082,quarta-feira,1,0.029567,0,0,1
9,noite,true,1,6,11,0,0,4,47.516338,quarta-feira,0,0.189569,11,1,0
92,tarde,false,1,28,28,25,2,0,136.289478,quarta-feira,1095,0.543736,1,0,1
15,tarde,true,1,1,1,0,0,0,4.594718,quarta-feira,0,0.018331,1,0,1
49,tarde,false,1,1,1,1,0,0,4.56554,terca-feira,25,0.018207,0,0,1
21,manha,true,1,5,7,4,0,1,27.149761,terca-feira,14,0.10827,1,1,1
16,noite,true,1,7,21,19,7,12,86.92471,segunda-feira,5014,0.34665,0,2,0
8,noite,false,1,1,1,0,1,0,4.717345,segunda-feira,0,0.01882,0,0,1
67,noite,false,1,10,15,0,15,2,55.939029,segunda-feira,0,0.223081,0,3,1
31,manha,false,2,6,6,0,6,0,27.137998,domingo,0,0.108223,0,0,1
297,madrugada,false,5,3,3,3,0,0,10.050472,sexta-feira,288,0.040081,0,0,1
22,madrugada,false,1,1,1,0,1,0,6.103361,sexta-feira,0,0.02434,0,0,0
34,noite,true,1,2,2,2,0,0,8.807048,quinta-Feira,14,0.035122,0,0,1
11,noite,true,1,2,2,0,2,0,10.050681,quinta-Feira,0,0.040082,0,0,1
17,noite,false,5,13,13,4,9,0,26.924132,quinta-Feira,88,0.107469,0,0,1
6,noite,true,1,2,2,0,0,0,8.81259,quinta-Feira,0,0.035176,1,0,1
24,noite,false,1,0,2,2,0,0,0,quarta-feira,259,0,0,2,1
40,noite,true,1,8,8,4,2,0,38.137002,quarta-feira,44,0.152227,1,0,1
17,tarde,true,1,6,6,5,1,0,28.156071,quarta-feira,100,0.112387,0,0,1
8,madrugada,false,1,10,10,5,5,0,47.991692,quarta-feira,19,0.191563,0,0,1
28,noite,false,1,2,2,2,0,0,0,terca-feira,10,0,0,0,1
24,noite,false,2,2,2,0,2,0,4.917554,terca-feira,0,0.019621,0,0,1
29,tarde,true,1,2,3,2,0,1,13.025696,terca-feira,78,0.051973,0,0,0
6,tarde,true,1,1,1,1,0,0,4.078164,terca-feira,6,0.016272,0,0,1
10,tarde,false,1,1,1,0,1,0,4.554671,terca-feira,0,0.018173,0,0,1
8,madrugada,true,1,1,6,3,0,5,27.543627,terca-feira,13,0.109942,1,0,1
23,madrugada,false,1,7,7,4,3,0,30.223067,terca-feira,37,0.120592,0,0,1
47,noite,true,1,2,2,1,0,0,2.661856,segunda-feira,1,0.010625,1,0,1
21,noite,true,1,190,190,0,0,0,0,segunda-feira,0,0,190,0,1
16,noite,false,1,1,1,0,1,0,3.855812,segunda-feira,0,0.015385,0,0,1
8,noite,false,1,1,1,0,1,0,4.302638,segunda-feira,0,0.017168,0,0,1
29,noite,true,1,1,1,0,0,0,0,segunda-feira,0,0,1,0,0
14,noite,true,1,6,7,7,0,1,33.540084,segunda-feira,54,0.133851,0,0,1
23,tarde,false,1,6,6,6,0,0,0,sexta-feira,29,0,0,0,1
101,madrugada,true,1,2,2,0,0,0,9.189389,sexta-feira,0,0.036693,1,0,1
7,tarde,true,16,14,21,17,0,5,211.730437,quinta-Feira,942,0.845429,3,2,1
15,noite,false,4,31,31,0,31,0,158.326571,quarta-feira,0,0.632576,0,0,1
16,noite,false,1,1,1,1,0,0,4.365407,quarta-feira,44,0.017431,0,0,1
47,tarde,true,1,1,1,1,0,0,2.937632,quarta-feira,1,0.01178,0,0,1
72,noite,true,6,14,16,12,3,2,108.650845,terca-feira,575,0.433837,0,0,1
15,tarde,false,1,124,124,0,0,0,0,terca-feira,0,0,124,0,1
26,noite,false,1,1,1,0,0,0,0,segunda-feira,0,0,0,0,1
10,noite,true,3,57,223,117,2,74,536.046694,segunda-feira,10982,2.154062,94,92,1
8,noite,false,1,1,1,1,0,0,0,sexta-feira,15,0,0,0,1
10,madrugada,false,1,1,1,0,1,0,4.478599,sexta-feira,0,0.017997,0,0,1
49,tarde,true,1,1,1,1,0,0,4.683294,quinta-Feira,5,0.018838,0,0,1
70,manha,true,1,1,1,0,1,0,4.779645,quinta-Feira,0,0.019226,0,0,1
144,madrugada,true,1,4,4,2,2,0,18.698272,quinta-Feira,11,0.075212,0,0,1
17,madrugada,false,1,1,1,1,0,0,4.597714,quinta-Feira,30,0.018494,0,0,0
25,noite,true,1,1,1,0,0,0,3.72448,quarta-feira,0,0.014985,1,0,1
69,madrugada,false,1,4,6,1,3,2,18.289129,quarta-feira,20,0.073586,2,0,1
32,tarde,true,2,57,223,117,2,74,518.162294,terca-feira,10970,2.084821,94,92,0
17,noite,false,1,4,5,0,3,1,13.341434,segunda-feira,0,0.053679,2,0,1
12,noite,true,1,1,1,0,0,0,4.841705,segunda-feira,0,0.019481,0,0,1
21,tarde,true,1,17,19,14,5,2,86.920264,segunda-feira,134,0.349632,0,0,1
10,noite,false,1,1,1,1,0,0,0,sexta-feira,7,0,0,0,1
11,noite,false,1,1,1,0,1,0,0,sexta-feira,0,0,0,0,0
30,noite,false,1,1,1,1,0,0,0,sexta-feira,45,0,0,0,1
7,madrugada,false,1,2,2,0,2,0,9.700225,sexta-feira,0,0.039029,0,0,1
17,noite,true,2,1,1,1,0,0,10.20354,quinta-Feira,27,0.041067,0,0,1
25,noite,false,1,2,2,0,2,0,8.44001,quinta-Feira,0,0.033969,0,0,1
9,noite,false,1,1,2,0,1,1,4.36669,quinta-Feira,0,0.017575,1,0,1
5,noite,false,1,1,1,0,0,0,4.841705,quinta-Feira,0,0.019487,0,0,0
8,noite,false,1,1,1,0,1,0,4.905128,quinta-Feira,0,0.019742,0,0,1
51,madrugada,false,1,3,5,0,2,1,9.526844,quinta-Feira,0,0.038349,3,1,1
22,madrugada,false,1,2,3,1,2,1,12.362456,quinta-Feira,3,0.049764,0,0,1
43,madrugada,false,1,3,5,0,3,1,13.212284,quinta-Feira,0,0.053185,2,1,1
11,tarde,true,1,1,2,1,0,1,9.445798,quarta-feira,3,0.038113,0,0,1
5,tarde,false,1,1,1,0,0,0,4.702683,quarta-feira,0,0.01893,0,0,1
57,noite,false,1,0,9,0,5,9,22.676255,terca-feira,0,0.091497,4,0,1
24,manha,false,1,1,1,1,0,0,3.285575,terca-feira,8,0.013257,0,0,1
110,noite,true,6,64,74,39,39,7,0,segunda-feira,997,0,6,3,1
28,noite,false,1,1,1,1,0,0,0,segunda-feira,4,0,0,0,1
18,madrugada,true,1,1,1,1,0,0,4.434303,sexta-feira,4,0.017947,0,0,1
5,noite,false,1,3,3,2,1,0,13.393136,quinta-Feira,12,0.054207,0,0,1
37,noite,false,8,13,13,12,0,0,45.491201,quinta-Feira,399,0.183091,0,0,1
32,tarde,true,1,4,4,3,1,0,18.382218,quinta-Feira,38,0.074413,0,0,1
53,noite,true,1,1,1,0,1,0,4.628004,quarta-feira,0,0.018735,0,0,1
30,noite,false,1,1,1,0,0,0,4.50488,terca-feira,0,0.018236,1,0,1
180,noite,true,8,15,34,4,17,19,145.876174,segunda-feira,434,0.586777,5,0,1
12,noite,false,11,14,33,4,16,19,145.876174,segunda-feira,274,0.590521,5,0,0
44,noite,false,1,2,2,1,1,0,8.495679,segunda-feira,1,0.034391,0,0,1
6,tarde,true,2,1,1,1,0,0,8.48266,segunda-feira,12,0.034338,0,0,1
15,tarde,true,1,2,3,0,0,1,13.938001,segunda-feira,0,0.056432,3,0,1
116,noite,true,1,1,2,0,0,1,10.182507,domingo,0,0.041236,2,0,1
47,tarde,true,1,2,2,2,0,0,9.187417,sexta-feira,24,0.037206,0,0,1
21,noite,true,1,1,1,0,1,0,5.031564,quinta-Feira,0,0.020376,0,0,1
8,noite,true,1,1,1,0,1,0,5.059571,quinta-Feira,0,0.02049,0,0,1
47,noite,true,1,1,1,1,0,0,3.81287,quinta-Feira,3,0.015435,0,0,1
45,manha,true,1,2,2,2,0,0,9.390542,quinta-Feira,19,0.038029,0,0,1
78,manha,true,1,2,2,1,0,0,9.274947,quinta-Feira,0,0.037561,1,0,1
258,manha,true,1,1,1,1,0,0,4.748216,quinta-Feira,3,0.019229,0,0,1
98,madrugada,true,3,4,4,3,0,0,4.44375,quinta-Feira,22,0.017996,1,0,1
29,noite,true,1,1,1,1,0,0,4.329828,quarta-feira,2,0.017535,0,0,1
65,tarde,true,1,5,6,5,1,1,29.037596,quarta-feira,67,0.117616,0,0,1
35,noite,false,1,1,1,0,1,0,4.702462,terca-feira,0,0.019047,0,0,1
12,noite,true,1,1,1,1,0,0,5.074328,terca-feira,1,0.020553,0,0,1
9,noite,true,3,12,14,12,2,0,75.874473,terca-feira,128,0.307215,0,2,1
7,tarde,true,1,1,1,1,0,0,5.074328,terca-feira,1,0.020546,0,0,1
7,tarde,true,2,8,8,3,5,0,41.692251,terca-feira,59,0.168812,0,0,1
18,manha,true,1,3,3,3,0,0,14.10896,terca-feira,31,0.057127,0,0,0
16,manha,true,1,2,2,1,1,0,9.071033,terca-feira,0,0.036729,0,0,1
16,manha,true,1,1,1,1,0,0,4.532234,terca-feira,4,0.018366,0,0,1
355,madrugada,false,1,16,32,2,30,16,0,terca-feira,9,0,0,0,1
25,noite,true,1,10,12,10,2,2,53.727181,segunda-feira,53,0.217714,0,0,1
13,noite,true,2,2,2,2,0,0,13.604209,segunda-feira,2,0.055093,0,0,1
53,noite,false,1,5,5,0,5,0,21.852482,sexta-feira,0,0.088461,0,0,1
27,noite,false,1,3,3,1,2,0,13.110861,sexta-feira,3,0.053105,0,0,1
42,noite,false,1,6,6,2,4,0,27.10613,sexta-feira,24,0.109822,0,0,1
72,noite,true,1,17,17,12,5,0,75.711932,sexta-feira,62,0.306611,0,0,1
11,tarde,true,1,12,17,10,3,3,70.058266,sexta-feira,145,0.283845,3,2,1
6,noite,true,1,1,1,0,0,0,4.742344,quinta-Feira,0,0.019214,0,0,1
11,noite,false,1,42,152,157,82,72,203.818297,quinta-Feira,425,0.832196,17,38,1
17,tarde,false,1,42,152,157,82,72,203.818297,quinta-Feira,425,0.832196,17,38,0
88,madrugada,true,1,4,5,4,1,1,24.171886,quinta-Feira,72,0.099526,0,0,0
16,madrugada,true,1,1,1,0,1,0,4.315698,quinta-Feira,0,0.01777,0,0,1
14,tarde,true,1,2,2,1,1,0,8.088372,terca-feira,2,0.033303,0,0,1
8,tarde,true,2,2,2,2,0,0,13.302976,terca-feira,286,0.054774,0,0,1
10,manha,true,1,1,1,1,0,0,5.238714,terca-feira,2,0.02157,0,0,1
5,manha,true,2,81,238,71,0,88,1437.091474,terca-feira,13773,5.917134,115,69,1
8,madrugada,true,3,1,1,0,1,0,12.358599,terca-feira,0,0.050886,0,0,0
10,madrugada,true,2,1,1,0,1,0,8.183801,terca-feira,0,0.033696,0,0,0
11,noite,true,1,2,2,2,0,0,8.934911,segunda-feira,3,0.036789,0,0,1
90,noite,true,2,2,2,2,0,0,18.015826,segunda-feira,182,0.074179,0,0,1
33,noite,true,1,3,3,3,0,0,13.851103,segunda-feira,24,0.057031,0,0,1
10,tarde,true,2,3,3,3,0,0,26.593214,segunda-feira,24,0.109496,0,0,1
6,tarde,true,3,4,4,3,1,0,25.53542,segunda-feira,16,0.10514,0,0,1
14,noite,false,1,1,1,0,0,0,4.962029,sexta-feira,0,0.020431,0,0,1
240,madrugada,false,1,16,16,0,16,0,68.81262,sexta-feira,0,0.283333,0,0,1
9,madrugada,false,4,2,2,1,1,0,17.813558,sexta-feira,7,0.073346,0,0,1
8,tarde,false,2,1,1,1,0,0,7.688356,quinta-Feira,73,0.031656,0,0,1
26,madrugada,false,8,4,5,3,1,1,35.361306,quinta-Feira,351,0.145598,0,0,1
28,madrugada,false,1,1,1,0,1,0,4.225554,quinta-Feira,0,0.017399,0,0,1
43,madrugada,false,1,1,1,1,0,0,4.130375,quinta-Feira,5,0.017007,0,0,1
5,noite,false,1,1,1,0,0,0,4.962029,quarta-feira,0,0.020431,0,0,0
35,noite,false,6,13,13,3,8,0,68.034472,quarta-feira,25,0.280128,0,0,1
14,madrugada,false,1,1,1,0,1,0,4.648484,quarta-feira,0,0.01914,0,0,0
67,noite,false,2,2,3,2,1,1,26.29981,terca-feira,190,0.108288,0,0,1
7,madrugada,false,1,1,1,0,1,0,3.75354,sexta-feira,0,0.015455,0,0,1
24,tarde,false,1,1,1,1,0,0,4.80568,quinta-Feira,2,0.019787,0,0,1
12,tarde,true,1,1,1,1,0,0,4.201113,quinta-Feira,4,0.017298,0,0,1
12,tarde,true,1,2,2,2,0,0,8.701302,quinta-Feira,10,0.035827,0,0,1
12,madrugada,true,1,1,1,1,0,0,4.086114,quinta-Feira,2,0.016824,0,0,1
25,noite,false,2,4,4,0,4,0,36.878722,quarta-feira,0,0.151846,0,0,1
5,noite,false,2,1,1,0,0,0,8.322873,quarta-feira,0,0.034269,1,0,1
18,noite,true,1,3,3,3,0,0,12.774488,quarta-feira,5,0.052598,0,0,0
19,tarde,true,2,4,4,1,3,0,13.667721,terca-feira,2,0.056276,0,0,1
13,tarde,true,5,17,17,14,0,0,110.217088,terca-feira,115,0.453813,2,0,1
39,madrugada,true,2,3,3,3,0,0,26.88114,terca-feira,40,0.110682,0,0,1
23,noite,true,1,2,2,2,0,0,8.374903,segunda-feira,4,0.034483,0,0,1
12,noite,false,1,1,1,1,0,0,4.154859,segunda-feira,7,0.017107,0,0,1
8,tarde,true,7,41,56,33,1,9,150.895553,segunda-feira,1181,0.621304,16,6,1
17,tarde,false,1,1,1,0,0,0,4.209071,sabado,0,0.017331,0,0,1
77,manha,false,3,3,3,3,0,0,8.575906,sabado,18,0.035311,0,0,1
31,madrugada,false,2,2,2,0,2,0,18.184749,sabado,0,0.074875,0,0,1
111,noite,true,4,14,33,4,16,19,133.483756,sexta-feira,233,0.549612,5,0,0
100,noite,false,3,14,33,4,16,19,133.483756,sexta-feira,233,0.549612,5,0,0
136,madrugada,false,4,14,33,4,16,19,133.483756,sexta-feira,233,0.549547,5,0,0
15,madrugada,false,3,14,33,4,16,19,133.483756,sexta-feira,233,0.549547,5,0,1
8,noite,true,1,1,1,0,0,0,3.932015,quinta-Feira,0,0.016188,0,0,1
19,noite,true,2,5,5,0,0,0,33.949024,quinta-Feira,0,0.139767,4,0,1
16,manha,true,2,3,3,0,0,0,24.868173,quinta-Feira,0,0.102381,3,0,0
15,madrugada,true,2,21,21,11,10,0,181.666704,quinta-Feira,129,0.747915,0,0,1
15,noite,true,2,3,5,3,0,1,29.025524,quarta-feira,111,0.119497,2,1,1
41,noite,false,1,1,1,0,1,0,4.185221,quarta-feira,0,0.01723,0,0,1
37,noite,false,2,2,2,2,0,0,18.730909,quarta-feira,42,0.077114,0,0,1
10,noite,true,2,2,2,2,0,0,17.047541,quarta-feira,40,0.070184,0,0,1
