@relation 'pulp-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,7,10,6,12,2,11,15,17,18,16,5,8,9,14,53'

@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute files_modified numeric
@attribute description_length numeric
@attribute src_files numeric
@attribute created_at_day_turn {noite,madrugada,tarde,manha}
@attribute files_changed numeric
@attribute src_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute test_churn numeric
@attribute intra_branch {false,true}
@attribute files_added numeric
@attribute files_deleted numeric
@attribute other_files numeric
@attribute status {0,1}

@data
false,9,12,62,11,noite,15,247,86.945865,1.564457,139,true,2,1,0,1
false,1,15,9,15,noite,15,172,76.803527,1.381964,0,false,0,0,0,1
false,1,3,89,3,noite,3,12,13.721967,0.246908,8,true,0,0,0,1
false,1,2,31,2,noite,2,54,9.313478,0.169074,40,false,0,0,0,1
false,1,4,8,4,noite,4,54,18.359833,0.333298,4,false,0,0,0,1
false,1,1,13,0,madrugada,1,0,0,0,0,false,0,0,1,1
false,1,0,21,0,madrugada,5,0,19.427944,0.349582,0,false,5,0,5,1
false,2,5,17,5,noite,5,36,31.463769,0.566152,10,true,0,0,0,1
false,2,5,7,5,noite,5,36,22.914602,0.415987,10,true,0,0,0,1
false,1,1,21,1,noite,1,0,4.507631,0.081109,3,false,0,0,0,1
false,1,1,7,0,madrugada,1,0,4.534524,0.081592,0,true,0,0,0,1
false,1,1,4,0,madrugada,1,0,4.28524,0.082011,0,true,0,0,0,1
false,3,3,5,2,madrugada,4,113,9.425111,0.171101,0,false,1,0,0,1
false,1,2,9,2,madrugada,2,27,9.329332,0.167867,49,true,0,0,0,1
false,5,8,16,7,noite,8,82,23.411128,0.421254,44,false,0,0,0,1
false,2,3,27,0,tarde,3,0,13.797886,0.2643,0,false,0,0,0,1
false,1,1,10,0,madrugada,1,0,4.654687,0.089162,0,true,0,0,0,1
false,1,1,10,0,noite,1,0,4.740418,0.085372,0,false,0,0,0,1
false,2,1,8,0,noite,1,0,4.987271,0.095536,0,true,0,0,0,1
false,2,1,8,0,noite,1,0,9.561679,0.172197,0,false,0,0,0,1
false,1,1,8,0,noite,1,0,4.430866,0.084878,0,true,0,0,0,1
false,1,2,48,0,noite,2,0,9.189526,0.165495,0,false,0,0,0,1
false,1,1,12,0,noite,1,0,4.593603,0.087995,0,false,0,0,0,1
false,1,1,8,0,noite,1,0,4.580435,0.087743,0,false,0,0,0,1
false,2,1,15,0,noite,1,0,4.88943,0.093662,0,true,0,0,0,1
false,1,1,13,0,noite,2,0,8.85741,0.169672,0,false,1,0,0,1
false,1,1,81,0,noite,1,0,4.598717,0.082822,0,false,0,0,0,1
false,1,1,14,0,noite,1,0,4.720243,0.090421,0,false,0,0,0,1
false,1,1,25,0,noite,1,0,4.720243,0.090421,0,false,0,0,0,0
false,1,1,15,0,noite,1,0,4.358754,0.083496,0,false,0,0,0,1
false,1,1,5,0,noite,1,0,4.473186,0.085688,0,true,0,0,0,1
false,2,2,22,1,noite,2,12,8.530368,0.163408,0,false,0,0,0,1
false,5,4,34,0,noite,8,0,22.520639,0.431406,0,true,2,2,0,1
false,2,3,6,0,noite,3,0,13.777119,0.263915,0,false,0,0,0,1
false,1,2,7,0,tarde,2,0,8.895503,0.170403,0,false,0,0,0,1
false,2,1,5,0,tarde,1,0,4.973335,0.095269,0,false,0,0,0,1
false,1,1,8,0,tarde,1,0,4.531581,0.086807,0,false,0,0,0,1
false,1,2,22,1,tarde,2,12,8.530368,0.155356,0,false,0,0,0,1
false,2,2,33,2,tarde,2,23,8.95016,0.161192,31,false,0,0,0,1
false,1,1,7,0,tarde,1,0,4.676728,0.089588,0,false,0,0,0,1
false,3,3,29,3,noite,3,50,26.334678,0.474265,0,false,0,0,0,1
false,1,3,29,3,noite,3,14,12.74618,0.232341,0,false,0,0,0,0
false,2,2,10,0,tarde,4,0,9.009374,0.162251,0,true,1,1,4,1
false,2,2,8,0,madrugada,2,0,9.14143,0.164636,0,false,0,0,2,1
false,2,2,17,4,tarde,4,12,18.451356,0.336343,196,true,1,1,0,1
false,2,1,6,0,madrugada,1,0,4.724251,0.085082,0,false,0,0,0,1
false,1,1,54,0,noite,1,0,4.610921,0.083041,0,false,0,0,0,1
false,2,1,44,0,noite,1,0,4.133979,0.074457,0,false,0,0,1,1
false,1,1,50,0,tarde,1,0,4.540537,0.08178,0,false,0,0,1,1
false,2,1,5,0,tarde,1,0,9.366426,0.168699,0,false,0,0,0,1
false,3,1,67,0,madrugada,3,0,29.470357,0.537206,0,false,2,0,2,1
false,2,3,13,3,noite,3,18,13.130447,0.236477,28,true,0,0,0,1
false,2,2,24,2,noite,2,6,13.903978,0.250408,30,false,0,0,0,1
false,7,13,19,11,madrugada,15,41,85.626838,1.542209,437,true,1,1,0,1
false,1,1,95,0,tarde,1,0,4.504222,0.081125,0,false,0,0,1,1
false,1,2,25,0,noite,2,0,9.59684,0.172851,0,false,0,0,2,1
false,3,2,42,0,noite,3,0,13.735685,0.250396,0,false,1,0,0,1
false,3,2,29,2,madrugada,2,17,4.50158,0.081077,25,false,0,0,0,1
false,6,13,7,11,noite,15,41,71.620734,1.305614,437,true,1,1,0,1
false,1,3,158,3,noite,3,16,12.631994,0.227512,46,false,0,0,0,1
false,1,2,41,2,madrugada,2,8,9.651638,0.173833,28,false,0,0,0,1
false,2,3,24,1,noite,3,2,14.731555,0.282159,0,false,0,0,0,1
false,1,16,40,0,noite,17,0,78.894156,1.501519,0,false,1,0,0,1
false,1,2,8,2,noite,2,2,9.743953,0.175497,2,false,0,0,0,1
false,1,1,56,0,noite,1,0,4.988741,0.091108,0,false,0,0,1,1
false,1,4,74,0,noite,4,0,18.457676,0.332453,0,false,0,0,2,1
false,1,1,30,1,tarde,1,48,4.480839,0.081834,0,false,0,0,0,1
false,1,1,4,0,noite,1,0,4.696837,0.08577,0,false,0,0,1,1
false,4,3,43,3,noite,3,43,8.513154,0.153322,138,false,0,0,0,1
false,2,2,7,0,noite,4,0,9.847799,0.177236,0,true,2,0,2,1
false,2,3,8,2,tarde,3,2,4.488877,0.080789,9,true,0,0,0,1
false,7,3,31,2,madrugada,3,112,13.992601,0.252008,863,false,0,0,1,1
false,5,17,31,17,noite,17,497,78.009778,1.40496,1348,true,0,0,0,1
false,1,1,10,1,noite,1,4,4.773926,0.085919,0,true,0,0,0,1
false,7,14,33,9,tarde,16,397,64.181243,1.155105,0,true,2,0,6,1
false,1,1,6,0,noite,1,0,5.040047,0.090772,0,true,0,0,1,1
false,2,1,18,0,tarde,1,0,10.140971,0.194413,0,true,0,0,1,1
false,1,2,38,0,noite,2,0,9.224345,0.166131,0,false,0,0,2,1
false,2,2,55,2,noite,2,156,9.16565,0.175708,421,true,0,0,0,1
false,2,2,7,1,noite,2,4,4.70082,0.084659,0,true,0,0,1,1
false,1,2,68,2,noite,2,12,9.850507,0.17742,50,false,0,0,0,1
false,1,0,20,18,noite,21,818,0,0,0,true,0,21,0,1
false,1,1,11,0,noite,1,0,4.555721,0.087335,0,true,0,0,0,1
false,1,1,9,1,noite,1,2,5.152471,0.092923,0,false,0,0,0,1
false,2,1,12,0,noite,1,0,4.355129,0.078432,0,true,0,0,0,1
false,19,13,163,6,noite,19,331,129.278249,2.331489,0,true,4,2,6,1
false,1,2,72,2,noite,2,53,9.023586,0.162736,0,false,0,0,0,1
false,1,1,8,0,tarde,1,0,4.659635,0.084034,0,false,0,0,0,1
false,1,1,32,2,noite,2,2,9.001113,0.172707,213,true,1,0,0,1
false,1,2,10,2,madrugada,2,4,9.169184,0.16606,4,true,0,0,0,1
false,3,3,46,1,noite,4,3,9.775229,0.176292,0,false,1,0,3,1
false,1,1,25,0,noite,1,0,4.448371,0.080229,0,true,0,0,0,1
false,1,1,8,0,tarde,1,0,4.896723,0.088316,0,false,0,0,1,1
false,1,1,8,0,tarde,1,0,4.874316,0.087912,0,false,0,0,1,1
false,2,3,58,0,noite,3,0,13.96491,0.25293,0,true,0,0,0,1
false,1,1,6,0,noite,1,0,4.703622,0.090255,0,true,0,0,0,1
false,3,2,41,0,madrugada,2,0,4.672896,0.087775,0,true,0,0,0,1
false,3,3,133,3,noite,3,23,9.311061,0.168637,55,true,0,0,0,1
false,1,1,10,0,tarde,1,0,4.696135,0.088212,0,true,0,0,0,1
false,2,1,8,0,noite,1,0,5.105589,0.096885,0,true,0,0,0,1
false,1,1,23,0,noite,1,0,4.674442,0.087804,0,false,0,0,0,1
false,1,2,87,2,noite,2,26,9.2367,0.175278,9,true,0,0,0,1
false,1,1,9,1,noite,1,0,4.91375,0.088927,4,true,0,0,0,1
false,2,2,6,1,noite,3,3,4.500299,0.081654,0,true,1,0,0,1
false,2,1,99,1,tarde,2,11,4.45144,0.080842,0,true,1,0,0,1
false,4,3,10,0,noite,5,0,9.451125,0.17986,0,true,1,1,5,1
false,6,3,105,6,tarde,9,140,32.02343,0.609423,286,true,6,0,1,1
false,3,6,27,3,tarde,6,58,32.244269,0.613675,0,true,0,0,1,1
false,1,2,67,2,tarde,2,9,8.97292,0.170773,27,true,0,0,0,1
false,1,2,67,2,noite,2,9,8.97292,0.162956,27,true,0,0,0,0
false,1,6,9,6,noite,8,110,37.113775,0.69714,112,true,2,0,2,1
false,1,2,52,2,madrugada,2,17,9.09629,0.170863,17,true,0,0,0,1
false,3,7,70,9,tarde,10,147,42.259486,0.793796,179,true,3,0,0,1
false,1,1,11,0,tarde,1,0,4.488215,0.084306,0,true,0,0,0,1
false,3,6,118,3,noite,6,58,32.179207,0.604449,0,true,0,0,1,0
false,2,1,44,0,noite,1,0,4.816551,0.090472,0,true,0,0,0,1
false,2,4,134,3,noite,4,58,22.836379,0.428949,0,true,0,0,1,0
false,1,6,36,6,noite,8,110,37.113775,0.69713,112,true,2,0,2,1
false,1,0,8,0,?,13,0,0,0,0,true,0,13,12,1
false,1,1,37,0,noite,1,0,4.903171,0.091179,0,true,0,0,1,1
false,1,1,6,0,noite,7,0,4.039957,0.075127,0,true,0,6,6,0
false,1,1,11,0,noite,1,0,4.488215,0.083463,0,true,0,0,0,1
false,1,1,5,0,madrugada,1,0,4.583557,0.085705,0,true,0,0,1,0
false,1,1,5,0,madrugada,1,0,4.57826,0.085605,0,true,0,0,1,0
false,2,0,23,0,noite,6,0,14.463671,0.275276,0,true,6,0,5,1
false,1,1,31,1,noite,1,0,4.459239,0.083376,32,true,0,0,0,1
false,2,2,2,0,noite,4,0,9.510503,0.181008,0,true,1,1,4,1
false,2,2,2,0,noite,4,0,9.510503,0.177819,0,true,1,1,4,1
false,2,2,7,0,noite,2,0,4.520086,0.086017,0,true,0,0,0,1
false,2,9,45,11,noite,13,49,59.913118,1.126158,409,true,4,0,0,1
false,2,4,17,7,noite,8,18,32.969631,0.619714,371,true,4,0,2,1
false,3,4,23,3,noite,4,12,14.500458,0.272558,32,true,0,0,0,1
false,2,2,9,0,noite,3,0,9.132102,0.171652,0,true,1,0,0,1
false,3,2,7,2,noite,5,16,13.307029,0.250126,38,true,3,0,3,1
false,1,1,22,0,tarde,1,0,4.596778,0.086403,0,true,0,0,0,1
false,1,1,14,0,tarde,1,0,4.413643,0.082961,0,true,0,0,0,1
false,1,1,9,0,tarde,1,0,4.751747,0.089316,0,true,0,0,0,1
false,1,1,17,0,tarde,1,0,4.567515,0.085853,0,true,0,0,0,1
false,1,1,13,0,tarde,1,0,4.642332,0.08726,0,true,0,0,0,1
false,1,1,13,0,tarde,1,0,4.663359,0.087655,0,true,0,0,0,1
false,2,3,34,3,madrugada,3,111,14.121765,0.26544,97,true,0,0,0,1
false,1,4,8,0,madrugada,4,0,17.498818,0.333005,0,true,0,0,3,1
false,2,1,21,0,madrugada,1,0,4.541929,0.085372,0,true,0,0,0,1
false,9,2,20,0,noite,4,0,4.287948,0.080598,0,true,1,1,4,1
false,1,1,46,0,noite,1,0,4.818804,0.091704,0,true,0,0,1,1
false,2,5,84,4,noite,5,130,22.653679,0.425816,79,true,0,0,0,1
false,9,8,149,9,tarde,9,642,47.719675,0.896976,2015,true,1,0,0,1
false,3,2,41,2,noite,2,60,13.349698,0.250931,46,true,0,0,0,1
false,12,13,5,11,noite,17,262,136.588075,2.576322,657,true,4,0,2,1
false,3,2,10,0,noite,2,0,9.222107,0.173946,0,true,0,0,2,1
false,1,2,4,2,noite,2,4,8.248831,0.155589,12,true,0,0,0,1
false,1,6,9,3,noite,6,38,26.875091,0.511422,0,true,0,0,3,1
false,1,2,18,2,madrugada,2,4,9.301887,0.175445,13,true,0,0,0,1
false,1,2,12,0,madrugada,2,0,9.134141,0.173819,0,true,0,0,2,1
false,2,2,21,2,noite,2,80,17.908889,0.337784,255,false,0,0,0,1
false,3,2,137,0,madrugada,2,0,9.262444,0.17626,0,true,0,0,0,1
false,2,1,56,0,noite,1,0,4.591878,0.087382,0,true,0,0,1,1
false,12,13,68,11,noite,17,262,77.00024,1.465284,657,true,4,0,2,1
false,1,5,26,7,madrugada,7,75,31.001422,0.587838,114,true,2,0,0,1
false,1,2,9,2,madrugada,2,5,8.996783,0.171205,9,true,0,0,0,1
false,1,2,20,2,noite,2,7,8.887029,0.168513,19,true,0,0,0,1
false,4,4,108,6,noite,6,782,62.704243,1.186607,1088,false,2,0,0,1
false,3,22,87,12,madrugada,24,268,111.872897,2.124637,60,true,0,2,9,1
false,1,1,11,0,madrugada,1,0,4.392949,0.083429,0,true,0,0,0,1
false,11,24,14,41,noite,73,3447,156.226263,2.956406,45,true,44,5,10,1
false,2,2,17,2,manha,2,3,9.230129,0.17467,6,true,0,0,0,1
false,2,2,124,2,madrugada,2,93,9.380523,0.177516,17,true,0,0,0,1
false,5,3,10,0,noite,4,0,9.718838,0.183918,0,false,1,0,3,1
false,16,19,12,18,tarde,23,697,121.497287,2.306032,625,true,4,0,3,1
false,1,1,5,0,noite,1,0,4.698769,0.089318,0,true,0,0,0,1
false,4,2,3,0,noite,2,0,13.719219,0.260786,0,true,0,0,0,1
false,4,6,15,1,madrugada,7,9,29.391824,0.559277,0,true,1,0,3,1
false,2,3,3,0,madrugada,3,0,13.744585,0.260874,0,true,0,0,0,0
false,2,2,51,4,tarde,4,707,35.956658,0.682459,476,false,2,0,0,0
false,5,2,14,0,manha,2,0,9.233716,0.175702,0,true,0,0,0,1
false,2,1,8,0,madrugada,1,0,4.537155,0.086334,0,true,0,0,0,1
false,1,0,40,2,madrugada,2,99,8.924468,0.169678,82,false,2,0,0,0
false,2,1,21,1,madrugada,1,15,4.485973,0.08536,0,true,0,0,0,1
false,2,2,3,2,noite,2,6,13.427978,0.25552,31,true,0,0,0,1
false,1,4,56,4,tarde,4,257,18.25724,0.347119,401,false,0,0,0,0
false,2,2,9,2,tarde,2,11,8.875583,0.168892,10,true,0,0,0,1
false,1,4,56,4,manha,4,258,18.256684,0.347108,401,false,0,0,0,0
false,5,7,133,0,noite,10,0,27.870303,0.530341,0,true,2,1,2,1
false,1,0,21,1,noite,1,40,5.501835,0.104604,0,true,1,0,0,1
false,1,1,32,0,tarde,1,0,3.916114,0.074519,0,true,0,0,1,1
false,1,1,23,0,noite,1,0,3.988859,0.07597,0,true,0,0,1,1
false,1,2,136,0,tarde,2,0,10.054533,0.191495,0,true,0,0,2,1
false,1,2,98,0,noite,2,0,9.593317,0.182711,0,true,0,0,2,1
false,5,17,19,12,noite,20,92,64.335018,1.224299,131,true,3,0,0,1
false,1,1,14,0,tarde,1,0,4.514662,0.085985,0,true,0,0,0,1
false,11,8,3,3,manha,9,36,46.975234,0.894672,65,true,1,0,4,1
false,1,4,18,1,tarde,4,2,19.425459,0.369974,0,true,0,0,3,1
false,1,1,35,0,tarde,1,0,4.800759,0.091434,0,false,0,0,1,1
false,3,2,12,1,madrugada,3,99,13.406243,0.255528,0,true,1,0,1,1
false,2,2,37,2,noite,2,18,16.599857,0.316399,12,true,0,0,0,1
false,1,2,45,2,noite,2,3,8.813678,0.167993,24,true,0,0,0,1
false,1,2,11,2,noite,2,4,8.163431,0.155466,2,true,0,0,0,1
false,1,2,11,2,noite,2,4,8.163431,0.155599,2,true,0,0,0,1
false,1,2,27,2,noite,2,8,8.719478,0.166198,12,true,0,0,0,1
false,2,3,13,3,noite,3,3,9.288203,0.177038,146,true,0,0,0,1
false,2,2,17,2,noite,2,63,14.246199,0.271529,154,true,0,0,0,1
false,2,1,12,1,noite,2,81,8.744562,0.166533,0,true,1,0,1,0
false,1,3,9,4,noite,4,21,13.562841,0.258278,19,true,0,1,0,1
false,1,2,24,2,noite,2,19,8.993752,0.171268,10,true,0,0,0,1
false,2,4,9,1,noite,4,26,18.812371,0.35882,0,true,0,0,1,1
false,1,1,56,0,noite,1,0,4.743111,0.090468,0,false,0,0,1,1
false,2,5,178,6,madrugada,7,90,28.720675,0.547804,90,true,2,0,0,1
false,1,2,4,2,madrugada,2,4,8.248831,0.157334,12,true,0,0,0,1
false,2,2,20,2,noite,2,119,9.283174,0.177063,168,true,0,0,0,1
false,1,1,15,0,tarde,1,0,4.593848,0.087627,0,true,0,0,0,1
false,3,7,42,0,madrugada,9,0,32.25595,0.614188,0,true,1,1,5,1
false,3,2,87,2,madrugada,2,75,9.12563,0.173762,97,true,0,0,0,1
false,3,4,20,6,noite,6,489,18.068504,0.344044,554,true,0,2,0,1
false,1,3,19,2,tarde,3,27,13.369051,0.254871,119,true,0,0,0,1
false,1,4,20,6,manha,6,461,18.068504,0.344433,543,true,0,2,0,1
false,2,3,30,2,noite,3,59,13.859849,0.264228,93,true,0,0,0,1
false,2,2,11,0,noite,2,0,4.899055,0.093397,0,true,0,0,0,1
false,2,1,60,1,noite,1,0,8.915011,0.169944,11,false,0,0,0,1
false,1,1,138,2,madrugada,2,4,8.86791,0.169056,60,true,1,0,0,1
false,1,1,70,3,madrugada,2,51,4.820517,0.091898,66,true,1,0,0,1
false,1,1,70,3,madrugada,2,51,4.820517,0.09189,66,true,1,0,0,1
false,4,3,5,0,noite,3,0,31.75797,0.605365,0,true,0,0,3,1
false,2,2,17,0,noite,4,0,9.167998,0.174754,0,true,1,1,4,1
false,1,1,24,0,tarde,1,0,4.484374,0.085478,0,true,0,0,0,1
false,5,7,107,2,noite,7,33,28.276905,0.538994,209,true,0,0,0,1
false,2,2,9,1,noite,2,6,8.78997,0.167538,0,true,0,0,0,1
false,2,16,72,16,madrugada,16,261,73.123934,1.393753,853,true,0,0,0,1
false,1,1,19,1,noite,1,1,4.145513,0.079014,0,true,0,0,0,1
false,2,1,11,1,noite,1,55,4.593694,0.087556,0,true,0,0,0,1
false,2,2,57,2,noite,2,18,17.807275,0.339408,28,false,0,0,0,1
false,4,9,10,8,noite,10,52,43.982658,0.838312,141,true,1,0,0,1
false,1,2,22,1,madrugada,2,33,9.642034,0.183777,0,true,0,0,0,1
false,1,1,9,0,tarde,1,0,4.795151,0.091396,0,true,0,0,1,1
false,1,1,8,0,tarde,1,0,4.470418,0.0852,0,false,0,0,0,1
false,1,3,22,2,noite,3,9,13.108321,0.24983,3,true,0,0,0,1
false,6,3,46,0,tarde,3,0,56.402405,1.074978,0,true,0,0,3,1
false,1,1,10,1,noite,1,0,4.573551,0.087388,9,true,0,0,0,1
false,1,1,5,1,noite,1,19,4.500356,0.085989,0,true,0,0,0,1
false,1,2,87,0,noite,2,0,9.156681,0.174958,0,true,0,0,2,1
false,1,2,11,2,madrugada,2,1,8.647025,0.16522,6,true,0,0,0,1
false,1,6,43,6,noite,6,11,28.465274,0.543897,49,false,0,0,0,1
false,1,20,36,21,madrugada,21,356,93.102238,1.777114,123,true,0,1,0,1
false,3,3,10,0,madrugada,5,0,14.135541,0.269802,0,true,1,1,5,1
false,1,1,13,2,noite,1,16,3.630167,0.069288,0,true,0,0,0,1
false,5,6,214,3,noite,6,33,65.951646,1.258807,90,true,0,0,3,1
false,1,2,22,0,noite,2,0,9.375625,0.178951,0,true,0,0,1,1
false,1,2,10,2,noite,2,9,9.261751,0.176777,29,true,0,0,0,1
false,1,1,7,1,madrugada,1,71,4.923894,0.093981,0,true,0,0,0,1
false,1,1,43,0,noite,1,0,4.221055,0.080566,0,false,0,0,1,1
false,1,3,10,0,noite,3,0,13.758237,0.262601,0,true,0,0,0,1
false,2,3,12,3,noite,4,29,13.211282,0.252454,60,true,1,0,1,1
false,1,1,53,0,noite,1,0,4.592388,0.087756,0,true,0,0,0,1
false,1,2,51,0,tarde,2,0,9.155049,0.174943,0,true,0,0,0,1
false,7,11,64,15,madrugada,17,94,19.929944,0.381485,224,true,6,0,0,1
false,4,17,4,1,noite,17,21,77.588004,1.485911,0,true,0,0,7,1
false,1,3,30,3,madrugada,3,6,13.465825,0.257875,16,true,0,0,0,1
false,18,13,371,13,noite,14,962,52.086325,0.997471,626,true,1,0,0,1
false,1,2,13,2,noite,2,9,9.026207,0.172859,21,true,0,0,0,1
false,2,1,254,1,noite,1,31,5.081031,0.097306,0,true,0,0,0,1
false,2,3,15,0,noite,5,0,14.072133,0.269492,0,true,1,1,5,1
false,2,2,59,2,madrugada,2,21,9.420399,0.180408,66,true,0,0,0,1
false,1,1,4,0,noite,1,0,4.689045,0.090119,0,true,0,0,1,1
false,1,1,16,0,madrugada,1,0,4.441528,0.085365,0,false,0,0,1,1
false,2,3,6,0,noite,3,0,8.941456,0.171851,0,true,0,0,3,1
false,1,1,9,0,noite,1,0,4.895755,0.094094,0,true,0,0,1,1
false,1,1,11,1,noite,1,9,4.595201,0.088153,0,true,0,0,0,1
false,1,2,30,4,noite,4,75,9.366401,0.179681,114,true,0,2,0,1
false,2,2,72,0,tarde,4,0,9.167744,0.175866,0,true,1,1,4,1
false,1,1,11,0,madrugada,1,0,4.808321,0.092238,0,true,0,0,0,1
false,1,2,19,2,madrugada,2,20,9.331502,0.179007,15,true,0,0,0,1
false,1,1,12,0,noite,1,0,5.13959,0.098595,0,true,0,0,0,1
false,1,1,6,0,madrugada,1,0,4.571829,0.087703,0,true,0,0,1,1
false,2,2,31,0,madrugada,4,0,9.256266,0.177563,0,true,1,1,4,1
false,1,1,19,1,noite,1,10,4.669327,0.089572,0,true,0,0,0,1
false,2,2,7,0,noite,2,0,18.520577,0.355281,0,false,0,0,0,1
false,1,2,17,2,noite,2,7,8.957714,0.171836,10,true,0,0,0,1
false,1,1,116,0,noite,1,0,4.640395,0.089017,0,false,0,0,1,1
false,2,1,62,1,madrugada,1,0,9.39532,0.181182,40,true,0,0,0,1
false,1,0,17,0,noite,5,0,17.918956,0.345554,0,false,5,0,4,1
false,1,1,5,1,noite,1,9,4.478026,0.086355,0,true,0,0,0,1
false,2,2,27,2,noite,2,18,9.271385,0.178783,12,true,0,0,0,1
false,2,4,14,4,tarde,4,120,33.42429,0.644532,143,true,0,0,0,1
false,1,1,101,1,madrugada,1,2,4.098147,0.079026,0,true,0,0,0,1
false,2,2,9,2,madrugada,2,280,9.208832,0.177577,60,true,0,0,0,1
false,1,1,24,0,noite,1,0,4.77,0.091982,0,false,0,0,1,1
false,1,3,82,2,noite,3,53,13.724451,0.264654,75,true,0,0,0,1
false,1,1,12,1,tarde,1,4,4.290514,0.082736,0,true,0,0,0,1
false,1,1,28,1,madrugada,1,13,4.259106,0.08213,0,true,0,0,0,1
false,3,2,20,2,madrugada,2,128,12.481027,0.240674,143,true,0,0,0,1
false,1,2,40,0,madrugada,2,0,9.270766,0.17877,0,true,0,0,0,1
false,2,7,13,6,noite,7,93,27.560077,0.531431,118,true,0,0,0,1
false,1,6,8,5,noite,6,229,26.950838,0.519682,305,true,0,0,0,1
false,3,2,55,2,noite,2,0,19.065857,0.367639,152,true,0,0,0,1
false,1,2,108,2,tarde,2,6,9.151327,0.176461,9,true,0,0,0,1
false,2,3,11,3,noite,3,29,14.68332,0.283133,43,true,0,0,0,1
false,1,1,8,1,noite,1,0,4.467606,0.086146,11,true,0,0,0,1
false,1,1,35,1,noite,1,6,4.653222,0.089897,0,true,0,0,0,1
false,1,2,15,0,tarde,2,0,4.460566,0.086175,0,true,0,0,2,1
false,2,2,16,2,manha,2,37,4.412962,0.085256,2,true,0,0,0,1
false,3,3,18,4,noite,5,85,9.375494,0.181129,103,true,2,0,0,1
false,1,2,18,2,noite,2,10,8.718411,0.168436,4,true,0,0,0,1
false,2,1,11,1,noite,1,265,4.819774,0.093114,0,true,0,0,0,1
false,2,2,8,0,noite,3,0,9.638667,0.186387,0,true,1,0,3,1
false,11,12,51,0,tarde,21,0,28.280763,0.546375,0,true,4,5,21,1
false,1,4,70,4,noite,4,90,17.987041,0.347503,101,true,0,0,0,1
false,1,6,25,3,noite,6,5,28.476967,0.550172,5,true,0,0,2,1
false,1,2,18,0,noite,2,0,4.452343,0.086018,0,true,0,0,2,1
false,1,1,10,1,noite,1,2,4.445929,0.085894,0,true,0,0,0,1
false,5,5,5,1,madrugada,5,7,37.715689,0.728653,0,true,0,0,1,1
false,1,2,10,2,madrugada,2,6,8.854712,0.17107,6,true,0,0,0,1
false,1,1,47,1,noite,1,11,4.727892,0.091341,0,true,0,0,0,1
false,2,1,17,1,noite,1,53,9.042808,0.175966,0,true,0,0,0,1
false,3,6,8,7,tarde,6,137,22.632428,0.440395,98,true,0,0,0,1
false,5,7,93,0,noite,8,0,56.052946,1.091815,0,true,1,0,8,1
false,2,12,231,12,noite,12,146,54.823066,1.067859,173,true,0,0,0,1
false,5,8,120,3,noite,8,23,38.314628,0.746295,58,true,0,0,2,1
false,1,1,54,0,manha,1,0,4.410885,0.085916,0,true,0,0,0,1
false,3,2,19,2,manha,2,19,8.748286,0.170401,55,true,0,0,0,1
false,2,1,16,0,manha,1,0,4.671219,0.090987,0,true,0,0,0,1
false,1,3,17,2,manha,3,7,13.380474,0.260627,18,true,0,0,0,1
false,1,1,7,0,madrugada,1,0,4.794538,0.093387,0,true,0,0,1,1
false,9,10,19,10,tarde,17,991,33.562714,0.653728,1022,true,7,0,2,1
false,4,1,319,1,tarde,1,51,14.151008,0.27563,0,true,0,0,0,1
false,6,7,86,2,noite,7,113,13.850052,0.269769,0,true,0,0,2,1
false,1,1,7,0,madrugada,1,0,5.082351,0.098993,0,true,0,0,1,1
false,3,1,17,1,tarde,1,17,14.399195,0.280466,0,true,0,0,0,1
false,4,3,17,1,madrugada,3,4,19.696183,0.383639,0,true,0,0,2,1
false,4,5,14,0,noite,7,0,28.002847,0.545423,0,true,1,1,5,1
false,1,1,4,1,tarde,1,0,4.594935,0.089497,4,true,0,0,0,1
false,1,1,6,0,tarde,1,0,4.656132,0.09094,0,true,0,0,1,1
false,1,1,8,1,madrugada,1,0,4.594293,0.089732,56,true,0,0,0,1
