@relation 'appium-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,7,17,18,23,27,28,29,30,35,36,37,38,42,48,52,53'

@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute at_mentions_comments numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute ci {travis,unknown}
@attribute requester {lucyking,imurchie,SrinivasanTarget,scottdixon,vikramvi,jlipps,guysmoilov,ahansen1,rompic,anandsadu,Jonahss,moizjv,MiteshShah,pra85,rahuljawale,aluedeke,akhillb,wuhao5,sankha93,amake,rseek,christian-bromann,some-say,dshafer,gempesaw,redshirtrob,lukeis,Footpad,michalsarna,srautiai,nicolasavenza,michaelpreston,ericwengelking,sebv,yaphatak,sofaking,arunnat,theyelllowdart,mjdetullio,bayandin,fernyb,exstan,d0lfin,icecrystal23,WKPlus,romainlouvet,xudafeng,whoward,lihuazhang,penguinho,Annnd,siriwit,paymand,hyeung-trulia,0x1mason,bootstraponline,teragoon,tarunsujit,sangeethasriniv,SBoudrias,aleks2a,qianyiliushang,robfromca,slk9,jpkrause,danail-branekov,panozzaj,macmishra,apankov1,ktronic80,jdeff,rgonalo,emakiej,DylanLacey,KazuCocoa,lbielski,arikon,shzero5,austenke,axemclion,bardh,varzan,paramadeep,edgy360,erlendfh,jamescaldwell,jsgithub1,dandoveralba,Erolstt,tonetheman,Mikrovolnovka,rickihastings,boxiong,thebeekeeper,fbai,curtissiemens,marley71,testerhome,sah,jfk-urbandaddy,prolificcoder,tokunbo,callmewa,astayleraz,pkastner,deadmoto,himukin,midopa,shyamvala,casschin,snevesbarros,NozomiIto,joe-harter,matthewdunn,vgrigoruk,landryraccoon,lxuan,mobiware,Buritica,guoyongzhen,egoldblum,stephensjlee,Javier84,deivanai,danubiusdan,pavelsmolensky,bigfei,linguinee,q-a,lbunschoten,davebassan,jasonchutko,yujie1985,thu2004,patotskiy,c0nscience,zijie0,ecomrobotics,Markm21,gong023,rectalogic,CharlesHarley,rockbot,vkmtse,elgalu,grz0,filmaj,Nefry,haveahennessy,Astro03,rossrowe,seveniruby,misttar,feelobot,twilly86,drpy,peterschwarz,monkeytest15,samaitra,approxinfinity,ritika-mish,mgmanikandan87,tylersnavely-wf,LouisStAmour,swapna-chennadi,PavithraNavaneeth,xuru,frankbp,sourishkrout,yohannesalazar,Bogger,angerborn,enricostano,tborys,TadeasKriz,kinghenry3,chrisgw,bernii,mansibarodia,elysakohrs,alimoeeny,alvillaflor,HimanshuJ,AmitKumar5,michellai,rmcloughlin,tanob,mmerrell,herzbube,rorp,mbanks411,houlianpi,umaar,maudineormsby,OniOni,Shiin,dawogfather,pradeepbishnoi,omireault,Rorosha,gaige,santiycr,satchit,jmathes,admc,bernie-mesos,brainsik}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute main_team_member {false,true}
@attribute prior_interaction_pr_events numeric
@attribute first_response numeric
@attribute status {0,1}

@data
false,1,257.414899,8.773193,0,14592,563.45943,33.100329,86.759868,travis,bootstraponline,246,0.955285,true,125,12,1
false,1,113.377525,3.951649,0,14235,577.590446,33.930453,88.935722,travis,sebv,82,0.939024,true,118,-1,1
false,1,0,0,0,14235,577.590446,33.930453,88.935722,travis,thebeekeeper,1,0,false,2,0,0
false,1,0,0,0,14235,577.590446,33.930453,88.935722,travis,thebeekeeper,0,0,false,0,-1,0
false,1,25.117379,0.880176,0,14235,577.590446,33.930453,88.935722,travis,bootstraponline,245,0.955102,true,127,-1,1
false,2,4.528707,0.158986,0,14235,577.590446,33.930453,88.935722,travis,bootstraponline,244,0.954918,true,126,-1,1
false,1,4.60281,0.161594,0,14203,578.046892,33.936492,88.924875,travis,fbai,7,0.428571,true,9,-1,1
false,2,26.815635,0.941423,0,14203,577.554038,33.866085,88.854467,travis,jlipps,355,0.991549,true,220,1,1
false,1,4.574751,0.160892,0,14112,580.64059,34.084467,89.214853,travis,curtissiemens,6,0.833333,true,3,-1,1
false,1,4.545606,0.159866,0,14106,580.887566,34.098965,89.2528,travis,paymand,40,875,true,20,-1,1
false,2,9.538187,0.336391,0,14106,580.887566,34.098965,89.2528,travis,sebv,81,0.938272,true,118,4,1
false,1,4.743394,0.167289,0,14106,580.887566,34.098965,89.2528,travis,paymand,39,0.897436,true,18,3,0
false,3,9.680892,0.341424,0,14106,580.887566,34.098965,89.2528,travis,bootstraponline,243,0.958848,true,126,39,0
false,1,18.902892,0.668936,0,14093,579.223728,34.059462,89.051302,travis,sebv,80,0.9375,true,116,-1,1
false,1,46.920558,1.669944,0,13938,585.665088,34.438226,90.041613,travis,sebv,79,0.936709,true,114,-1,1
false,1,13.591905,0.483754,0,13934,585.833214,34.448113,90.067461,travis,sebv,78,0.935897,true,113,-1,1
false,1,132.350851,4.71054,0,13934,585.833214,34.448113,90.067461,travis,sebv,77,0.935065,true,112,-1,1
false,1,4.948604,0.176114,0,13918,586.506682,34.487714,90.171002,travis,bootstraponline,242,0.958678,true,125,-1,1
false,3,113.587329,4.042404,0,13910,586.843997,34.507549,90.222861,travis,imurchie,42,0.952381,true,64,4,1
false,3,9.733929,0.346416,0,13910,586.843997,34.507549,90.222861,travis,marley71,2,0,false,2,13108,0
false,1,5.045342,0.179877,0,13853,589.258644,34.649534,90.594095,travis,sebv,76,0.934211,true,110,-1,1
false,2,25.408962,0.905864,0,13853,589.258644,34.649534,90.594095,travis,sebv,75,0.933333,true,108,17,1
false,1,4.458493,0.158951,0,13853,589.258644,34.649534,90.594095,travis,sebv,74,0.932432,true,106,-1,1
false,2,72.956434,2.560817,0,15272,534.507596,31.430068,82.176532,travis,sebv,73,0.931507,true,104,-1,1
false,1,0,0,0,15272,534.507596,31.430068,82.176532,travis,bootstraponline,241,0.958506,true,126,1143,1
false,1,9.207798,0.3232,0,15272,534.507596,31.430068,82.176532,travis,imurchie,41,0.95122,true,63,-1,1
false,2,64.980474,2.319741,3,15272,534.507596,31.430068,82.176532,travis,sebv,72,0.930556,true,103,0,1
false,1,4.190957,0.149613,0,15272,534.507596,31.430068,82.176532,travis,imurchie,40,0.95,true,62,0,1
false,3,123.886536,4.422641,1,15272,534.507596,31.430068,82.176532,travis,bootstraponline,240,0.958333,true,124,5,1
false,4,98.251356,3.50751,0,15272,534.507596,31.430068,82.176532,travis,edgy360,1,1,true,1,11,1
false,4,58.734978,2.096784,3,15272,534.507596,31.430068,82.176532,travis,testerhome,2,1,true,3,29,1
false,1,47.232864,1.689027,2,15271,529.827778,31.104708,81.330627,travis,sebv,71,0.929577,true,102,-1,1
false,1,22.111767,0.790707,0,15271,529.827778,31.104708,81.330627,travis,imurchie,39,0.948718,true,61,-1,1
false,2,56.881903,2.034258,0,15170,530.323006,30.982202,80.553724,travis,jlipps,354,0.991525,true,214,1,1
false,2,9.890781,0.353722,0,15170,530.323006,30.982202,80.553724,travis,jlipps,353,0.991501,true,213,34,1
false,1,9.770562,0.351232,0,15163,530.56783,30.996505,80.590912,travis,imurchie,38,0.947368,true,60,-1,1
false,1,47.154139,1.695098,0,15163,530.56783,30.996505,80.590912,travis,bootstraponline,239,0.958159,true,122,-1,1
false,1,9.514857,0.342041,0,15163,530.36998,30.996505,80.590912,travis,sebv,70,0.928571,true,100,-1,1
false,1,4.088412,0.146971,0,15163,530.36998,30.996505,80.590912,travis,sebv,69,0.927536,true,98,-1,1
false,1,9.237899,0.332083,0,15163,530.23808,30.996505,80.590912,travis,sebv,68,0.926471,true,96,-1,1
false,2,57.126849,2.055934,0,15142,529.652622,30.775327,80.174349,travis,jdeff,1,0,true,2,2,1
false,1,57.183024,2.057956,0,15120,530.224868,30.820106,80.291005,travis,jlipps,352,0.991477,true,204,4,1
false,1,4.761909,0.171377,0,15120,530.224868,30.820106,80.291005,travis,imurchie,37,0.945946,true,59,261,1
false,4,41.66187,1.499371,0,15120,530.224868,30.820106,80.291005,travis,marley71,1,0,false,1,396,0
false,1,18.376908,0.661368,0,15120,530.224868,30.820106,80.291005,travis,sebv,67,0.925373,true,94,473,1
false,1,4.765762,0.171836,0,15074,531.909248,30.914157,80.536022,travis,curtissiemens,5,0.8,true,2,-1,1
false,2,96.198779,3.46858,1,15074,531.909248,30.914157,80.536022,travis,sebv,66,0.924242,true,93,2,1
false,4,4.779652,0.17236,0,15069,531.886655,30.924414,80.562745,travis,curtissiemens,4,1,true,0,1,0
false,1,37.810852,1.363511,2,15069,531.886655,30.924414,80.562745,travis,sebv,65,0.923077,true,93,0,1
false,1,33.522246,1.208863,0,15059,532.239857,30.94495,80.616243,travis,sebv,64,0.921875,true,91,-1,1
false,1,4.828899,0.174137,0,15059,532.239857,30.94495,80.616243,travis,sah,5,1,false,0,-1,1
false,2,75.621703,2.727022,2,15059,532.239857,30.94495,80.616243,travis,sebv,63,0.920635,true,89,2,1
false,2,133.058787,4.798282,0,15059,532.239857,30.94495,80.616243,travis,paymand,38,0.894737,true,22,1503,1
false,1,13.073621,0.471454,0,15059,532.239857,30.94495,80.616243,travis,sebv,62,0.919355,true,87,-1,1
false,2,128.964027,4.658843,0,15057,530.450953,30.94906,80.361294,travis,sebv,61,0.918033,true,85,-1,1
false,1,140.781385,5.154624,0,14964,531.876504,31.141406,80.860732,travis,sebv,60,0.916667,true,83,-1,1
false,1,51.959063,1.902449,0,14964,531.876504,31.141406,80.860732,travis,edgy360,0,0,false,0,2961,1
false,1,154.894487,5.709833,0,14964,530.205827,31.141406,80.660251,travis,sebv,59,0.915254,true,80,-1,1
false,1,5.052805,0.18626,0,14964,530.205827,31.141406,80.660251,travis,gempesaw,0,0,false,0,154,1
false,1,9.112346,0.335906,0,14964,530.205827,31.141406,80.660251,travis,Jonahss,20,1,true,32,-1,1
false,1,4.65019,0.171419,0,14964,530.205827,31.141406,80.660251,travis,Jonahss,19,1,true,29,-1,1
false,7,45.954846,1.694004,5,14959,530.383047,31.151815,80.687212,travis,lukeis,3,1,true,3,3,0
false,2,18.44143,0.681111,0,14959,530.383047,31.151815,80.687212,travis,bootstraponline,238,0.957983,true,123,10,1
false,1,9.230467,0.340916,1,14959,530.383047,31.151815,80.687212,travis,Jonahss,18,1,true,24,-1,1
false,1,4.529743,0.1673,0,14959,530.383047,31.151815,80.687212,travis,bootstraponline,237,0.957806,true,122,-1,1
false,1,5.276832,0.194893,2,14959,530.383047,31.151815,80.687212,travis,bootstraponline,236,0.957627,true,121,391,1
false,1,9.464642,0.34956,0,14959,529.915101,31.151815,80.620362,travis,Jonahss,17,1,true,23,-1,1
false,2,130.933833,4.983241,0,14959,513.938097,31.151815,80.620362,travis,sebv,58,0.913793,true,76,-1,1
false,2,14.287626,0.543778,0,14959,513.938097,31.151815,80.620362,travis,sebv,57,0.912281,true,74,-1,1
false,3,59.701016,2.275719,0,14955,514.276162,31.160147,80.641926,travis,sebv,56,0.910714,true,72,-1,1
false,1,4.289281,0.163501,2,14955,514.276162,31.160147,80.641926,travis,jfk-urbandaddy,0,0,false,0,9890,1
false,1,13.940104,0.531348,0,14975,513.589316,31.118531,80.534224,travis,Jonahss,16,1,true,20,-1,1
false,1,108.439806,4.134741,0,14975,512.988314,31.118531,80.534224,travis,sebv,55,0.909091,true,69,-1,1
false,1,186.072537,7.280537,0,14975,440.601002,26.510851,68.51419,travis,sebv,54,0.907407,true,66,-1,1
false,2,13.835959,0.541391,0,14975,440.601002,26.510851,68.51419,travis,sebv,53,0.90566,true,63,-1,1
false,1,33.597024,1.329514,0,14975,441.068447,26.510851,68.51419,travis,sebv,52,0.903846,true,60,-1,1
false,1,4.5177,0.178776,0,14972,441.156826,26.516164,68.527919,travis,bootstraponline,235,0.957447,true,121,-1,1
false,1,32.775409,1.304312,0,14972,438.151216,26.516164,68.527919,travis,sebv,51,0.901961,true,57,-1,1
false,1,28.686184,1.147285,0,14972,437.616885,26.516164,68.527919,travis,sebv,50,0.9,true,55,-1,1
false,2,13.677409,0.547023,0,14972,437.349719,26.516164,68.527919,travis,sebv,49,0.897959,true,53,-1,1
false,1,14.110788,0.564355,0,14972,437.349719,26.516164,68.527919,travis,sebv,48,0.895833,true,51,-1,1
false,2,4.79199,0.194216,0,14972,435.613145,26.516164,68.461127,travis,prolificcoder,8,375,false,0,5,0
false,2,32.925507,1.334448,1,14972,435.613145,26.516164,68.461127,travis,bootstraponline,234,0.957265,true,118,2641,1
false,2,9.731043,0.394389,1,14972,435.613145,26.516164,68.461127,travis,tokunbo,2,0.5,false,0,6,0
false,3,22.187638,0.899243,0,14972,435.613145,26.516164,68.461127,travis,jdeff,0,0,true,0,1,0
false,1,4.757741,0.192826,0,14972,435.613145,26.516164,68.461127,travis,imurchie,36,0.944444,true,59,282,1
false,1,4.678114,0.189599,0,14972,435.613145,26.516164,68.461127,travis,paymand,37,0.891892,true,23,9,1
false,1,4.989648,0.20221,0,14972,435.746727,26.516164,68.461127,travis,callmewa,0,0,true,0,36,1
false,1,9.943698,0.403861,0,14971,437.245341,26.517935,68.4657,travis,sebv,47,0.893617,true,49,-1,1
false,1,4.674227,0.189842,0,14971,437.245341,26.517935,68.4657,travis,lukeis,2,1,true,0,-1,1
false,1,9.685301,0.39332,0,14971,437.245341,26.517935,68.4657,travis,bootstraponline,233,0.957082,true,115,-1,1
false,1,9.606752,0.390143,0,14971,437.245341,26.517935,68.4657,travis,imurchie,35,0.942857,true,58,1,1
false,1,9.056433,0.411161,0,14814,432.496287,26.798974,69.258809,travis,rgonalo,7,0.857143,true,7,355,1
false,1,4.400935,0.199802,0,14814,432.496287,26.798974,69.258809,travis,bootstraponline,232,0.961207,true,124,-1,0
false,1,4.720531,0.214333,0,14814,432.496287,26.798974,69.258809,travis,bootstraponline,231,0.961039,true,121,-1,1
false,1,14.361833,0.65209,0,14814,432.496287,26.798974,69.258809,travis,jlipps,351,0.991453,true,227,-1,1
false,1,4.897145,0.222352,0,14805,432.759203,26.815265,69.300912,travis,bootstraponline,230,0.96087,true,118,-1,1
false,1,14.258116,0.64874,0,14811,427.790156,26.534333,68.260077,travis,imurchie,34,0.941176,true,61,815,1
false,3,23.38369,1.06395,7,14811,427.790156,26.534333,68.260077,travis,bootstraponline,229,0.960699,true,115,915,1
false,1,9.138678,0.415807,0,14811,427.790156,26.534333,68.260077,travis,imurchie,33,0.939394,true,60,-1,1
false,1,4.939626,0.217647,0,15222,465.970306,29.496781,76.46827,travis,fbai,6,0.5,false,5,-1,0
false,1,4.690167,0.206656,0,15222,465.970306,29.496781,76.46827,travis,fbai,5,0.4,false,4,216,1
false,1,4.729299,0.215654,0,14810,427.819041,26.536124,68.264686,travis,bootstraponline,228,0.960526,true,112,-1,1
false,172,2396.081477,105.575021,0,15222,465.970306,29.496781,76.46827,travis,astayleraz,0,0,false,0,-1,1
false,1,4.731102,0.215738,0,14810,427.819041,26.536124,68.264686,travis,imurchie,32,0.9375,true,62,-1,1
false,1,9.55426,0.435673,0,14810,427.819041,26.536124,68.264686,travis,DylanLacey,20,0.9,true,15,-1,1
false,1,4.615924,0.210909,0,14807,427.973256,26.541501,68.278517,travis,imurchie,31,0.935484,true,61,-1,1
false,1,48.575792,2.176695,0,14807,427.973256,26.541501,68.278517,travis,Jonahss,15,1,true,16,-1,1
false,1,19.072405,0.854686,0,14838,427.079121,26.486049,68.135867,travis,DylanLacey,19,0.894737,true,12,90,1
false,1,4.529734,0.199587,0,15215,466.184686,29.510352,76.503451,travis,imurchie,30,0.933333,true,56,-1,1
false,1,4.529734,0.203875,0,14830,427.309508,26.500337,68.172623,travis,imurchie,29,0.931034,true,55,-1,1
false,1,4.885735,0.219901,0,14809,427.915457,26.537916,68.269296,travis,jlipps,350,0.991429,true,233,-1,1
false,1,24.814928,1.116966,0,14804,428.059984,26.546879,68.292353,travis,imurchie,28,0.928571,true,50,-1,1
false,1,13.988972,0.617678,0,15207,461.892549,29.065562,73.979089,travis,imurchie,27,0.925926,true,49,-1,1
false,1,0,0,0,14804,420.426912,25.871386,66.468522,travis,bootstraponline,227,0.960352,true,119,-1,1
false,1,13.896015,0.623665,0,14804,420.426912,25.871386,66.468522,travis,imurchie,26,0.923077,true,48,520,1
false,1,8.898744,0.399384,0,14794,419.49439,25.753684,66.243072,travis,imurchie,25,0.92,true,45,-1,1
false,1,9.62105,0.434879,0,14804,420.426912,25.871386,66.468522,travis,Jonahss,14,1,true,15,841,1
false,1,4.750421,0.211842,0,14794,419.49439,25.753684,66.243072,travis,imurchie,24,0.916667,true,39,0,1
false,2,19.078891,0.850811,0,14794,419.49439,25.753684,66.243072,travis,DylanLacey,18,0.888889,true,11,4,1
false,1,33.391298,1.489064,0,14794,419.49439,25.753684,66.243072,travis,imurchie,23,0.913043,true,38,-1,1
false,1,8.754335,0.386486,2,15197,455.813647,28.624071,73.435546,travis,imurchie,22,0.909091,true,37,21,1
false,8,214.166524,9.455005,4,15197,455.813647,28.624071,73.435546,travis,emakiej,0,0,true,0,5,1
false,2,0,0,3,15197,455.813647,28.624071,73.435546,travis,pkastner,0,0,false,0,5,1
false,2,9.531831,0.425054,0,14794,419.49439,25.753684,66.243072,travis,bootstraponline,226,0.960177,true,123,26,1
false,1,4.571499,0.201818,0,15216,454.915878,28.588328,73.343849,travis,fbai,4,0.25,false,3,197,1
false,1,4.579362,0.202165,0,15216,454.915878,28.588328,73.343849,travis,fbai,3,0.333333,false,2,250,0
false,1,4.79786,0.211811,0,15216,454.915878,28.588328,73.343849,travis,fbai,2,0.5,false,1,456,0
false,1,4.587216,0.202512,0,15216,454.915878,28.588328,73.343849,travis,fbai,1,1,false,0,-1,0
false,2,9.787859,0.4365,0,14813,418.618781,25.720651,66.158104,travis,bootstraponline,225,0.96,true,118,-1,1
false,2,9.691789,0.428771,0,15216,454.915878,28.588328,73.343849,travis,bootstraponline,224,0.959821,true,117,-1,1
false,2,22.857881,1.019393,0,14813,418.618781,25.720651,66.158104,travis,bootstraponline,223,0.959641,true,114,-1,1
false,2,32.456014,1.435905,0,15216,454.915878,28.588328,73.343849,travis,bootstraponline,222,0.959459,true,113,-1,1
false,2,31.744345,1.40442,0,15216,454.915878,28.588328,73.343849,travis,bootstraponline,221,0.959276,true,110,-1,1
false,2,31.744345,1.415702,0,14813,418.618781,25.720651,66.158104,travis,bootstraponline,220,0.959091,true,109,-1,1
false,2,33.814998,1.496027,0,15216,454.915878,28.588328,73.343849,travis,bootstraponline,219,0.958904,true,106,-1,1
false,2,33.897581,1.511728,0,14813,418.618781,25.720651,66.158104,travis,bootstraponline,218,0.958716,true,105,-1,1
false,1,4.651797,0.207456,0,14813,418.618781,25.720651,66.158104,travis,bootstraponline,217,0.958525,true,102,-1,1
false,1,4.651797,0.205803,0,15216,454.915878,28.588328,73.343849,travis,bootstraponline,216,0.958333,true,101,-1,1
false,1,4.765975,0.212547,0,14813,418.618781,25.720651,66.158104,travis,bootstraponline,215,0.95814,true,98,-1,1
false,1,4.765975,0.210853,0,15216,454.915878,28.588328,73.343849,travis,bootstraponline,214,0.957944,true,97,-1,1
false,2,9.502348,0.423754,4,14813,418.618781,25.720651,66.158104,travis,sebv,46,0.891304,true,53,2,1
false,2,20.376598,0.908706,0,14813,418.618781,25.720651,66.158104,travis,bootstraponline,213,0.957746,true,94,-1,1
false,2,10.482032,0.463718,0,15216,454.915878,28.588328,73.343849,travis,bootstraponline,212,0.957547,true,93,58,1
false,2,117.527863,5.199385,0,15216,454.915878,28.588328,73.343849,travis,bootstraponline,211,0.957346,true,90,-1,1
false,1,16.677686,0.743753,0,14813,418.618781,25.720651,66.158104,travis,bootstraponline,210,0.957143,true,89,-1,1
false,1,4.676423,0.206883,0,15216,454.915878,28.588328,73.343849,travis,bootstraponline,209,0.956938,true,86,-1,1
false,1,4.795491,0.213858,0,14813,418.618781,25.720651,66.158104,travis,bootstraponline,208,0.956731,true,85,-1,1
false,2,13.92591,0.616077,1,15216,454.915878,28.588328,73.343849,travis,jlipps,349,0.991404,true,252,0,1
false,1,4.409867,0.196661,0,14806,418.816696,25.732811,66.189383,travis,rgonalo,6,0.833333,true,6,-1,1
false,2,9.891189,0.437581,0,15210,455.095332,28.599606,73.372781,travis,deadmoto,0,0,false,0,-1,1
false,1,9.290685,0.411015,1,15210,455.095332,28.599606,73.372781,travis,himukin,1,1,false,1,10,1
false,1,0,0,1,15210,455.095332,28.599606,73.372781,travis,himukin,0,0,false,0,1,1
false,1,9.197327,0.410161,1,14806,418.816696,25.732811,66.189383,travis,rgonalo,5,0.8,true,5,1979,1
false,1,9.197327,0.406885,0,15210,455.095332,28.599606,73.372781,travis,rgonalo,4,0.75,true,4,-1,1
false,1,218.657428,9.670165,0,15210,455.095332,28.599606,73.372781,travis,bootstraponline,207,0.956522,true,85,-1,1
false,1,116.761751,5.206528,0,14806,418.816696,25.732811,66.189383,travis,bootstraponline,206,0.956311,true,84,-1,1
false,1,115.815036,5.172178,2,14795,422.777966,26.157486,67.18486,travis,bootstraponline,205,0.956098,true,83,1,1
false,1,154.184105,6.8857,0,14795,422.777966,26.157486,67.18486,travis,jlipps,348,0.991379,true,275,1145,1
false,1,9.651802,0.426853,0,15210,455.095332,28.599606,73.372781,travis,paymand,36,0.888889,true,25,47,1
false,1,4.675942,0.206824,0,15207,455.185112,28.605248,73.387256,travis,imurchie,21,0.904762,true,36,13,1
false,1,4.568933,0.202089,0,15206,455.215047,28.607129,73.392082,travis,midopa,6,1,true,11,-1,1
false,1,4.639357,0.205204,0,15206,455.215047,28.607129,73.392082,travis,dandoveralba,18,0.833333,true,14,-1,1
false,1,18.803807,0.839867,0,14817,429.844098,26.861038,68.502396,travis,jlipps,346,0.99422,true,296,1,1
false,1,18.776739,0.838671,0,14817,429.844098,26.861038,68.502396,travis,jlipps,345,0.994203,true,295,3,1
false,3,38.106032,1.689058,0,15180,455.99473,28.656126,73.517787,travis,imurchie,20,0.9,true,35,-1,1
false,1,8.973735,0.401679,0,14791,430.599689,26.908255,68.622811,travis,bootstraponline,204,0.955882,true,86,-1,1
false,1,8.973735,0.397777,0,15180,455.99473,28.656126,73.517787,travis,bootstraponline,203,0.955665,true,85,-1,1
false,1,4.762524,0.211107,0,15179,456.024771,28.658014,73.52263,travis,shyamvala,0,0,false,0,-1,1
false,2,23.589121,1.055877,0,14802,430.34725,26.888258,68.571815,travis,jlipps,344,0.994186,true,298,4,1
false,3,32.891539,1.457977,0,15179,456.024771,28.658014,73.52263,travis,rgonalo,3,1,true,3,235,0
false,4,99.249604,4.442551,0,14802,430.34725,26.888258,68.571815,travis,bootstraponline,202,0.955446,true,86,4,1
false,1,89.410535,3.96325,0,15179,456.024771,28.658014,73.52263,travis,bootstraponline,201,0.955224,true,85,-1,1
false,5,160.428029,7.180977,0,14809,437.436694,27.010602,69.484773,travis,jlipps,343,0.994169,true,296,-1,1
false,1,37.986393,1.696717,0,14841,441.749208,27.289266,70.210902,travis,jlipps,342,0.994152,true,294,-1,1
false,2,18.314661,0.811663,0,15164,456.475864,28.686362,73.595357,travis,imurchie,19,0.894737,true,34,203,1
false,6,104.388177,4.661605,0,14988,440.285562,27.288497,70.189485,travis,jlipps,341,0.994135,true,296,-1,1
false,1,9.479052,0.420089,0,15164,456.475864,28.686362,73.595357,travis,bootstraponline,200,955,true,84,-1,1
false,1,9.479052,0.423301,0,14988,440.285562,27.288497,70.189485,travis,bootstraponline,199,0.954774,true,83,-1,1
false,1,38.134803,1.69333,0,15070,441.937624,27.405441,71.267419,travis,jlipps,340,0.994118,true,294,-1,1
false,1,86.604961,3.838124,0,15111,454.238634,28.389915,73.257892,travis,jlipps,339,0.9941,true,292,-1,1
false,1,121.271457,5.39723,0,15171,456.265243,28.673126,73.5614,travis,bootstraponline,198,0.954545,true,82,-1,1
false,2,251.972046,11.213923,0,15118,454.028311,28.376769,73.223971,travis,bootstraponline,197,0.954315,true,81,1,1
true,9,323.700627,14.406412,0,15171,456.265243,28.673126,73.5614,travis,bootstraponline,196,0.954082,true,79,6,1
false,1,38.458961,1.711614,0,15162,456.799894,28.690146,73.67102,travis,jlipps,338,0.994083,true,288,-1,1
true,1,4.901477,0.21814,2,15162,456.799894,28.690146,73.67102,travis,casschin,0,0,false,0,-1,1
false,1,13.708317,0.610088,1,15162,456.799894,28.690146,73.67102,travis,paymand,34,0.911765,true,24,66,1
false,3,45.86509,2.041223,1,15162,456.799894,28.690146,73.67102,travis,snevesbarros,24,1,false,1,374,1
false,1,4.646754,0.206804,0,15162,456.865849,28.690146,73.67102,travis,NozomiIto,0,0,false,0,-1,1
false,1,4.601729,0.204801,0,15162,456.865849,28.690146,73.67102,travis,imurchie,18,0.888889,true,33,-1,1
false,1,4.747161,0.211273,0,15162,456.865849,28.690146,73.67102,travis,imurchie,17,0.941176,true,31,9,0
false,1,4.786165,0.213009,0,15162,456.865849,28.690146,73.67102,travis,dandoveralba,17,0.823529,true,15,-1,1
false,1,14.028912,0.624358,0,15161,456.895983,28.692039,73.675879,travis,jlipps,337,0.994065,true,291,5,1
false,1,4.941199,0.220349,0,14971,441.520273,28.321421,73.208203,travis,joe-harter,0,0,false,0,-1,1
false,1,8.917551,0.397671,0,14971,441.520273,28.321421,73.208203,travis,sebv,45,0.888889,true,58,100,1
false,1,3.983376,0.177636,0,14971,441.520273,28.321421,73.208203,travis,paymand,33,0.909091,true,23,69,1
false,2,80.616332,3.595023,0,14971,441.520273,28.321421,73.208203,travis,imurchie,16,0.9375,true,30,135,1
false,1,4.388642,0.195708,0,14951,442.110896,28.359307,73.306133,travis,jlipps,336,0.994048,true,291,23,1
false,1,14.333313,0.639183,0,14929,442.762409,28.401099,73.41416,travis,jlipps,335,0.99403,true,288,3,1
false,1,18.156632,0.809659,0,14929,441.824637,28.334115,73.280193,travis,jlipps,334,0.994012,true,285,5,1
false,1,18.916233,0.843529,0,14898,442.207008,28.393073,73.432676,travis,jlipps,333,0.993994,true,283,1,1
false,1,4.58116,0.204287,0,14899,442.177327,28.391167,73.427747,travis,jlipps,332,0.993976,true,281,1,1
false,7,108.488013,4.837419,0,14878,437.693238,28.095174,72.993682,travis,sebv,44,0.886364,true,58,38,1
false,1,4.408521,0.196573,0,14878,437.693238,28.095174,72.993682,travis,paymand,32,0.9375,true,21,1,0
false,8,57.397444,2.55932,3,14878,437.693238,28.095174,72.993682,travis,matthewdunn,1,0,true,1,232,0
false,3,74.723301,3.33187,0,14878,437.693238,28.095174,72.993682,travis,jlipps,331,0.993958,true,277,-1,1
false,1,18.910435,0.843265,0,14865,443.861419,28.388833,73.595695,travis,jlipps,330,0.993939,true,278,-1,1
