@relation 'netty-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R13,18,27,36,38,39,41,49,53'

@attribute doc_files numeric
@attribute entropy_diff numeric
@attribute sloc numeric
@attribute requester {buchgr,normanmaurer,maxwindiff,Scottmitch,mm-binary,vietj,daschl,trustin,windie,kerumai,qiangjinjiu,johnou,CodingFabian,jamel,cnapagoda,guidomedina,Spikhalskiy,nmittler,rtimush,mosesn,blucas,Karry,jchambers,jiafu1115,travishaagen,alkemist,liuzhengyang,lovesea42,huguesb,ejona86,houdejun214,MediumOne,slandelle,ifesdjeen,yetisno,ferrybig,cdancy,NiteshKant,earthling,jza70,louxiu,technocoreai,xkr47,Apache9,zsxwing,skyao,hepin1989,eantaev,rayh176,PierreCoquentin,lukehutch,pieteradejong,jakubjanecek,Underbalanced,louiscryan,sbtourist,develar,ninja-,slachiewicz,loolooyyyy,merlimat,zhangshun2014,hgl888,rdicroce,jroper,jenskordowski,Adam-,silvaran,mubarak,serioussam,fratboy,sverkera,kvr000,mrb-twx,tomasol,vargarob,eincs,myArea51,sja,chrisprobst,grgvineet,rkapsi,yawkat,ioanbsu,djchen,wangzhiheng,sunng87,darabos,FeiWongReed,tomaszc,flozano,glennleidy,JungMinu,hamzaxx,syucream,0mok,woshilaiceshide,atellwu,mikkokar,jedesah,andyHa,clebertsuconic,ruslansennov,rovarga,robinst,idelpivnitskiy,fredericBregier,jestan,Alwayswithme,lime62,ThomasLau,benevans,jingene,d-t-w,garretwu,leogomes,ddossot,pdalpra,wouterhund,luciferous,robertpanzer,tbocek,opinali,jpinner,danbev,casidiablo,lhkzh,yhleeus,ngocdaothanh,mcraveiro,andreipet,sammychen105,elad-yosifon,adriancole,reflection,gariev,dittos,wf2030,beckje01,MichaelScofield,zcourts,ysammy,Pyrolistical,grahamedgecombe,fbarberamzn,heinousjay,timboudreau,jongyeol,jakobbuchgraber,naude-r,gitter-badger,afredlyj,amuniz,g-eorge,Matthias247,CruzBishop,jverce,bk1te,thobbs,pat2013,lw346,profer,bigrasjf,bfritz,youngero,dkocher,kichik,marekjelen,ylgrgyq,plucury,mikereedell,schulzp,zhuguowei01,WillemJiang,zw1127,onlychoice,Scottmitch1,notz,kangjunwei,nitsanw,gaol,xmxsuperstar,michaelklishin,perfectid,houyanjun,alepar,fboucher38,philbaxter,Lekanich,belliottsmith,dns,54k,j3h,jiangzezhou1989,dhanaraj0,WhiteTrashLord,jjYBdx4IL,ctron,jkeys089,mkrueger92,mousom,dragonsinth,tblongjia,died103times,anilsaldhana,tea-dragon,xhumanoid,CoNDoRip,itzg,jbertram,bucjac,aaronriekenberg,PhantomJin,m0wfo,nisihara562,JatinderSingh,andrewgaul,cmcmaugh,xfrag,vschafer,swankjesse,stIncMale,sskachkov,MiddleBen,mleventi,veebs,chenxiuheng,wgallagher,milenkovicm,igstan,arianitu,koen-serry,danielnorberg,BabyDuncan,smiera,nikolajovanovic,craigday,d4r7hk3rm17,mkjellman,lospejos,darionyaphet,okapies,planerist,ANorwell,velmurugan-0186,mhgrove,gsoltis,quickwango,aledale,goaway,radimch,sofent,jwils,matlach,tsingxu,mbakkar,ssilverman,kxbmap,golovnin,alainw,TonyRice,diginori,menacher,irelandKen,razvan-jurca,shreyharia,Andrei-Pozolotin,ryanobjc,siteware,michielbaird,andrewcox,georgecao,Melon1017,infynyxx,adamv,mauricio,hgschmie,haremyak,EugenDueck,lucky,kryptonics411,mcaserta,justinsb,cloudaloe,md-5,carrot-garden,gamlerhart,ming13,matterkkila,barkbay,broach,jeje,glynnm,anathan,stefanmk,bartex80,macer1,arya,matzew,tsuna,jaens,mheath,dantran,coltnz,ytfei,ankurcha,alex-berger,obergner,AtKaaZ,losipiuk,sprsquish,illicitonion,jfallows,jamestyrrell,izstas,gbehrmann,tianjiaguo66,94c3,spullara,mattiasrosberg,boldt,echarles,jabley,trask,cgbystrom,jrask,zhen9ao,transistorize,palmerabollo,rshelley,chavdar,mariusaeriksen,valodzka,motlin,jeffgriffith,evnm,coderunner,pfisterer,nibin,reines,fbarber,danbim,aperepel,waywardmonkeys,Rogiel,iainmcgin,wg,antlen}
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute requester_age numeric
@attribute prior_interaction_pr_comments numeric
@attribute status {0,1}

@data
0,0,49263,veebs,0.941176,19,804,0,1
0,0.399495,48676,alex-berger,0.666667,0,393,0,1
0,14.911579,48676,alex-berger,1,0,393,0,0
0,4.360012,48676,obergner,0,3,1334,0,1
0,2.667691,49268,normanmaurer,0.833333,242,741,34,1
0,0,47703,normanmaurer,0.827586,238,735,43,1
0,14.515709,47703,alex-berger,1,0,385,0,1
0,0.423025,47505,alex-berger,0,0,378,0,1
0,0,47506,AtKaaZ,0,0,1343,0,1
0,0,56769,ngocdaothanh,1,118,1611,0,1
0,0,56721,losipiuk,1,1,458,0,1
0,2.264816,47382,jestan,1,22,530,1,1
0,0,56710,ngocdaothanh,1,116,1600,0,1
0,0,47377,ngocdaothanh,1,116,1600,0,1
0,0,56710,veebs,0.939394,19,769,0,1
0,0,47038,CruzBishop,0.604651,14,575,7,1
0,0,56544,losipiuk,0,1,447,0,1
0,1.775158,46484,jestan,1,22,521,0,1
0,0,56542,stefanmk,0,0,0,0,1
1,143.583375,46484,stefanmk,0,0,0,0,0
0,0,56542,normanmaurer,0.821429,233,705,38,1
0,0,46478,normanmaurer,0.814815,232,698,31,1
0,0,56351,danbev,0.75,22,704,0,1
0,0,46448,sprsquish,1,110,1670,0,1
0,0,56314,sprsquish,1,110,1670,0,1
0,0.593059,46300,danbev,0.666667,22,702,0,1
0,0,46284,sprsquish,0,110,1670,0,1
0,9.812241,45069,danbev,0.5,22,701,0,1
0,8.119797,45069,jestan,1,22,504,0,1
0,0,57494,illicitonion,0,9,320,0,0
0,0,57401,fredericBregier,0.904762,4,656,0,1
0,0,44716,normanmaurer,0.807692,225,681,14,1
0,0,57385,normanmaurer,0.8,225,681,14,1
0,0,57385,CruzBishop,0.595238,14,546,5,1
0,0,57385,normanmaurer,0.791667,223,680,13,1
0,0.219203,57384,normanmaurer,0.782609,223,680,13,1
0,0.141511,44705,jfallows,1,5,19,2,1
0,0.436619,44705,jfallows,1,5,19,2,1
0,0,44705,CruzBishop,0.585366,14,543,5,1
0,0.102964,57356,jaens,1,1,542,0,1
0,0,44644,CruzBishop,575,14,541,5,1
0,0,44644,CruzBishop,0.564103,14,541,5,1
0,0,44644,CruzBishop,0.578947,14,541,5,0
0,0,44490,CruzBishop,0.594595,14,541,5,0
0,0,44490,CruzBishop,0.611111,14,540,5,0
0,0,57292,jamestyrrell,0.25,15,534,0,1
0,0,44104,jpinner,0.913043,2,428,0,1
0,0,57288,jpinner,0.909091,2,428,0,1
0,0,44127,jpinner,0.904762,2,427,0,1
0,0,44127,CruzBishop,0.628571,14,535,4,0
0,0.15096,44122,jfallows,1,5,9,2,1
0,0,57270,CruzBishop,0.617647,14,535,4,1
0,0,44122,CruzBishop,0.606061,14,535,4,1
0,0,44122,CruzBishop,625,14,535,4,0
0,0,44076,CruzBishop,0.612903,14,535,4,1
0,0,43953,jfallows,1,5,7,0,1
0,0,57271,CruzBishop,0.6,14,529,4,1
0,0,57271,CruzBishop,0.62069,14,529,4,0
0,0,57271,CruzBishop,0.607143,14,529,4,1
0,0,57271,CruzBishop,0.592593,14,529,4,1
0,0,44019,jfallows,0,5,0,0,1
0,3.256382,43772,normanmaurer,0.772727,216,655,16,1
0,0,57265,normanmaurer,0.761905,216,655,16,1
0,0,44973,danbev,0,22,656,0,1
0,0,57236,fredericBregier,0.9,4,619,3,1
0,0,57234,fredericBregier,0.894737,4,619,3,1
0,0,45049,izstas,0,1,646,0,1
0,0.136815,45049,trustin,1,288,933,25,1
0,0,45049,veebs,0.9375,18,702,0,1
0,0,45049,fredericBregier,0.888889,4,615,3,1
0,0,45049,fredericBregier,0.882353,4,615,3,1
0,0,57191,jpinner,0.9,2,392,0,1
0,0,57193,jpinner,0.894737,2,391,0,1
0,0,57007,fredericBregier,875,4,600,3,1
0,0,45046,CruzBishop,0.576923,10,492,0,1
0,3.806171,45046,CruzBishop,0.6,10,492,0,0
0,0,45046,CruzBishop,0.583333,10,490,0,1
0,0,45045,CruzBishop,0.565217,10,489,0,1
0,0.140047,45034,CruzBishop,0.590909,10,489,0,0
0,0.439037,45026,CruzBishop,0.571429,10,489,0,1
0,0,45026,CruzBishop,0.55,10,489,0,1
0,0,45026,CruzBishop,0.526316,10,489,0,1
0,0.589186,45026,CruzBishop,0.555556,10,489,0,0
0,0,56941,jaens,0,1,488,0,1
0,0,45026,CruzBishop,0.529412,10,488,0,1
0,0,45026,CruzBishop,0.5,10,487,0,1
0,0,45026,CruzBishop,0.466667,10,487,0,1
0,0.155397,45026,CruzBishop,0.5,10,487,0,0
0,0,45026,CruzBishop,0.461538,10,487,0,1
0,0,56699,jpinner,0.888889,2,370,0,1
0,0,56699,fredericBregier,0.933333,4,584,3,0
0,0,56699,fredericBregier,0.928571,4,582,3,1
0,0,56692,fredericBregier,0.923077,4,582,3,1
0,0,56877,gbehrmann,0,5,242,0,1
0,0,56536,fredericBregier,1,4,577,3,0
0,0,44930,fredericBregier,1,3,572,3,1
0,0,56498,jamestyrrell,0,12,460,0,1
0,0,44290,jroper,0,164,1052,0,1
0,0,56479,fredericBregier,1,3,569,3,1
0,1.679866,47938,CruzBishop,0.5,10,460,0,0
0,0.118692,56443,jamestyrrell,0,12,456,0,0
0,0,61774,sunng87,1,242,803,0,1
0,0.399835,61774,CruzBishop,0.545455,9,452,0,0
0,0,60626,jpinner,0.882353,2,344,0,1
0,0,60570,CruzBishop,0.5,9,452,0,1
0,3.343879,55261,jpinner,875,2,343,0,1
0,2.878587,60569,normanmaurer,0.8,201,585,10,0
0,0,60569,fredericBregier,1,3,556,3,1
0,0,60569,CruzBishop,0.555556,9,449,0,0
0,0,55256,fredericBregier,1,3,556,3,1
0,0,55255,fredericBregier,1,3,555,3,1
0,0,60573,fredericBregier,1,3,555,3,1
0,0,60575,jpinner,0.866667,2,339,0,1
0,0,53689,jpinner,0.857143,2,339,0,1
0,0,53689,blucas,0,0,3,0,1
0,0,60575,fredericBregier,1,3,554,3,1
0,0.095531,60484,fredericBregier,1,3,554,3,1
0,0,60475,tianjiaguo66,0,2,-1040,0,0
0,0,48139,jamestyrrell,0,12,443,0,0
0,0,48139,jpinner,0.846154,2,337,0,1
0,2.403399,53351,normanmaurer,0.789474,199,578,10,1
0,0,52975,jpinner,0.833333,2,334,0,1
0,0,60190,veebs,0.935484,17,634,0,1
0,0,52945,veebs,0.933333,17,634,0,1
0,0,52945,fredericBregier,1,3,546,2,1
0,0,52040,normanmaurer,0.833333,194,566,8,0
0,0.717244,52040,fredericBregier,1,3,538,2,1
0,0,59882,fredericBregier,1,3,538,2,1
0,0,59486,fredericBregier,0,3,536,0,1
0,0,47563,veebs,0.931034,16,617,0,1
0,0,47563,veebs,0.928571,16,617,0,1
0,0,59403,veebs,0.925926,16,617,0,1
0,0.249297,47453,normanmaurer,0.823529,188,557,3,1
0,0,59286,94c3,0,0,41,0,0
0,0,47435,normanmaurer,0.8125,186,552,3,1
5,227.066805,59267,normanmaurer,0.866667,186,552,3,0
0,0,59090,CruzBishop,0.5,9,414,0,1
0,0,59071,CruzBishop,0.428571,9,414,0,1
0,0,47808,veebs,0.923077,16,601,0,1
0,0,58910,veebs,0.92,16,601,0,1
0,4.724966,59876,normanmaurer,0.857143,177,535,3,1
0,0,47703,spullara,0.666667,185,1237,0,0
0,6.898033,59925,normanmaurer,0.846154,176,532,3,1
0,0,47487,veebs,0.916667,16,590,0,1
0,0,47487,spullara,0.5,185,1235,0,1
0,0,59920,veebs,0.913043,16,589,0,1
0,0.644798,59286,CruzBishop,0.5,8,385,0,0
0,0,59303,veebs,0.909091,15,573,0,1
0,0,47301,veebs,0.904762,15,572,0,1
5,234.88763,59303,veebs,0.95,15,572,0,0
0,0,59329,veebs,0.947368,15,571,0,1
0,4.221309,59324,normanmaurer,0.833333,170,511,5,1
0,0,46856,jpinner,0.818182,1,267,1,1
0,0.558936,46857,jpinner,0.8,1,266,1,1
0,0.319501,59342,jestan,1,19,321,8,1
0,0.604444,46874,jpinner,0.888889,1,260,1,0
0,8.879246,58678,normanmaurer,0.818182,169,503,11,1
0,0,58659,mattiasrosberg,0,0,667,0,0
0,0,46863,spullara,0,176,1204,0,1
0,1.657631,46863,spullara,0,175,1201,0,0
0,0,58985,boldt,0,5,302,0,1
0,0,58984,echarles,0,7,702,0,1
0,1.938523,58984,normanmaurer,0.8,166,493,14,1
0,0,58636,jabley,1,8,1322,0,1
0,0,58636,jabley,0,8,1322,0,1
0,0,46651,trask,0,5,709,0,1
0,2.597355,58636,jestan,1,18,299,8,1
0,0,46162,jpinner,875,1,241,1,1
0,0,55943,cgbystrom,0,35,1153,0,1
0,4.831156,44139,jpinner,0.857143,1,234,0,1
0,0,44057,jpinner,0.833333,1,232,0,1
0,0,44057,jpinner,0.8,1,231,0,1
0,0,56295,ngocdaothanh,1,76,1354,0,1
0,0,56289,jpinner,0.75,1,221,0,1
0,0,44033,jpinner,0.666667,1,221,0,1
0,0,56274,jrask,0,4,668,0,1
0,0.183464,60475,jamestyrrell,0,8,324,0,0
0,0,56259,zhen9ao,0.5,6,290,0,1
0,0,56259,zhen9ao,0,6,290,0,1
0,0.516872,56259,zhen9ao,0,6,290,0,0
0,0.132494,56175,transistorize,0,1,315,0,0
0,0.556189,56175,veebs,0.944444,13,488,0,1
0,0,56175,palmerabollo,1,11,275,0,1
0,0,56165,veebs,0.941176,13,485,0,1
0,0,43562,veebs,0.9375,13,485,0,1
0,0,56348,veebs,0.933333,13,485,0,1
0,0,43488,veebs,0.928571,13,485,0,1
0,0,56256,veebs,0.923077,13,485,0,1
0,0,43407,veebs,0.916667,13,485,0,1
0,0,56224,rshelley,0,0,386,0,1
0,0,56224,veebs,0.909091,13,483,0,1
0,0,56221,palmerabollo,0,11,271,0,1
0,0,43406,veebs,0.9,13,481,0,1
0,1.456319,56200,veebs,0.888889,13,481,0,1
0,0,56191,ngocdaothanh,1,73,1307,0,1
0,0,43414,chavdar,0,1,143,0,1
0,0,43613,veebs,875,13,479,0,1
0,0.120779,56305,mariusaeriksen,0,222,1131,0,1
0,9.092695,40650,veebs,0.857143,13,472,0,1
0,0,52684,veebs,0.833333,13,472,0,1
0,0.776806,59342,valodzka,0,3,1301,0,1
0,0.105211,52676,CruzBishop,0.4,8,278,1,1
0,0.616613,52542,motlin,0.714286,19,596,1,1
0,2.073182,52542,motlin,0.833333,19,595,1,0
0,0.387279,52434,veebs,0.8,13,468,0,1
0,0,52411,normanmaurer,0.777778,142,406,13,1
0,2.521264,51623,alepar,0,8,600,0,1
0,0,51622,ngocdaothanh,0,71,1289,0,1
0,0,51591,jeffgriffith,0,1,403,0,1
1,0,51748,normanmaurer,0.75,141,398,3,1
0,4.648068,51591,motlin,1,19,580,0,0
0,10.525553,51591,motlin,1,19,580,0,1
0,0,51581,veebs,0.75,13,453,0,1
0,0,51341,veebs,0.666667,13,453,0,1
0,0,51481,motlin,1,19,577,0,1
0,0.62916,51398,motlin,1,19,575,0,1
0,0.150287,39723,jpinner,0.5,1,148,0,1
0,2.324878,51413,motlin,1,19,574,0,1
0,0.629135,39723,CruzBishop,0.5,8,255,1,0
0,0,51406,jpinner,0,1,146,0,1
0,0,51368,CruzBishop,0.333333,8,254,0,1
0,0.122854,51368,sunng87,0,179,604,0,1
0,0,51358,motlin,0,19,571,0,1
0,0.123637,51368,CruzBishop,0.5,8,252,0,0
0,0,51358,CruzBishop,0,8,252,0,1
0,41.217444,51358,CruzBishop,0,8,252,0,0
0,0.260113,51360,jpinner,0,1,143,0,0
0,0.155125,39604,arya,0,77,1306,0,0
0,56.71198,51306,arya,0,77,1306,0,0
0,0,51306,normanmaurer,0.714286,138,384,0,1
0,0,51255,veebs,0.5,13,439,0,1
0,0.44044,39661,normanmaurer,0.666667,136,373,0,1
0,0,49052,normanmaurer,0.6,136,373,0,1
0,0,49009,normanmaurer,0.5,136,372,0,1
0,8.799026,53411,jestan,0,10,176,0,1
0,1.828775,39617,normanmaurer,0.333333,136,363,0,1
0,0.453897,39617,normanmaurer,0.5,136,363,0,0
0,0.658191,49010,evnm,0,47,797,0,0
0,0.134275,39618,normanmaurer,1,136,351,0,0
0,0,49010,veebs,0,13,405,0,1
0,0,49010,aaronriekenberg,0,0,1,0,1
0,0.2061,59342,coderunner,0,14,319,0,0
0,0.127669,48940,coderunner,0,13,315,0,0
0,0,48940,pfisterer,0,5,416,0,1
0,0.260968,48913,nibin,0,5,225,0,1
0,0.111537,48913,nibin,0,5,209,0,0
0,0.252082,48913,reines,0,25,337,0,1
0,3.395991,48913,fbarber,0,1,10,0,0
0,0,48913,normanmaurer,0,106,241,0,1
0,1.180474,48904,danbim,0,10,357,0,0
0,0.26096,48789,aperepel,0,6,622,0,0
0,0.131423,48664,waywardmonkeys,0,48,479,0,0
0,0.662739,48664,Rogiel,0,0,5,0,1
0,18.723865,47436,iainmcgin,0.333333,6,293,0,1
0,18.571957,47436,iainmcgin,0.5,6,293,0,0
0,0.161926,47633,veebs,0,7,200,0,0
0,0.142549,47633,wg,0,51,630,0,0
0,0.298888,47140,danbev,0,9,125,0,0
0,0.630561,47096,antlen,0,0,2,0,0
0,0.317304,47096,antlen,0,0,0,0,0
0,9.755041,46976,iainmcgin,0,6,174,0,1
0,0.149347,46976,iainmcgin,0,6,174,0,0
0,0.304292,39367,tsuna,0,46,443,0,0
0,0.319961,46976,waywardmonkeys,0,43,319,0,0
0,0.299372,39367,trustin,0,70,321,0,1
