@relation 'diaspora-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,28,34,36,38,44,45,49,53'

@attribute forward_links {false,true}
@attribute test_lines_per_kloc numeric
@attribute workload numeric
@attribute requester {SuperTux88,cmrd-senya,svbergerem,denschub,Flaburgan,k0kubun,Faldrian,celber,visualsayed,korun,dmorley,theworldbright,Fensterbank,manuelVo,fiedl,jhass,Thor77,balasankarc,kas70,ujdhesa,avikpal,atulonruby,stragu,apsc92,Zauberstuhl,AugierLe42e,sarithats,tamatsyk,lstoll,marienfressinaud,jaywink,SansPseudoFix,axilleas,jpope777,pravi,Darael,sjain1107,Raven24,zaziemo,johand,AntonTkachov,morashid92,mikicaivosevic,RichKavanagh,yithian,giniouxe,Realtin,joebew42,RyDroid,Haidy777,fap-,pablocubico,arlogn,efstrian,strivedi183,teslasmoustache,ita1024,margori,goobertron,mrbrdo,artoartnik,szlend,zachrab,desyncr,MothOnMars,lislis,sam09,S-Ercan,aka001,WebDevFromScratch,fscz,salbertson,dimaursu,gdpelican,maliktunga,SWW13,aykevl93,jonsger,collimarco,flamontagne,ThomasLeister,joshk,Gallaecio,DharmaCommunity,JesseWeinstein,RoseTheFlower,hferee,Reifenpilot24de,zikalify,StefOfficiel,MarcBurt,roymckenzie,goofy-bz,taro-k,18augst,deepy,polsVoice,theatre-x,max258,jaideng123,remcohh,khall,lyzellis,dan-mi-sun,damzcodes,blase,MrFrety,rundkorn,theutahkate,blackwarthog,mmn,kpcyrd,hpetru,maxwell,wiegelmann,Chocobozzz,taratatach,jbelanich,MrZYX,Ruxton,nviennot,santosgabriel,hank789,amyilake,JannikStreek,rootwyrm,ilake,mehmetaergun,olorin,abhineet08,hincupetru,MatrixCrawler,seanbrant,onpon4,dash-rai,geirkairam,bronislav,rsofaer,qmaruf,ivanzotov,fabianrbz,ZBarg,zapiens,PallaviTS,marciol,rezapaya,pkallberg,manwithtwowatches,nitinsurfs,RoonyH,AraanBranco,alisoncassidy,0TWAIN0,ssrihari,redrik,movilla,WebSpider,marekjm,fubik,emilceh,gilhyun,manuels,colindean,dorman,rogerbraun,andrewcsmith,oliverbarnes,juliaguar,netom,kvsatya,meitar,L3MNcakes,jguyon,carolinagc,bjozzi,rivendale2010,tsrivishnu,davexunit,dukex,fabianfiorotto,kevivmatrix,juanazam,lnakamura,eloydegen,brauliomartinezlm,diasp,brunomachado,embs,wenzowski,marceloeloelo,workwareusa,marpo60,pestrada,jishnu7,afrerich,mtparet,prellele,somethree,alininja,DeadSuperHero,divout,fhsdi2,malavbhavsar,tubbo,archSeer,marco-gallardo,YaNoo,yurkobb,liamn,davecocoa,PatBarret,bobbywilson0,rschaden,EJW1,grimreaper,grzuy,simonsmiley,mklew,hfase01,devendram,gutobenn,billyoc,jeremyjh,alimony,dotkrnl,flipkick,fermionic,sfawaz,Goutte,kikuchiyo,L2G,brynary,justindthomas,Rawk,stevenh512,wubwubwubcr3w,zscott,ChaosCoder,kostasnw,nsdevaraj,caarlos0,fechterjm,clavisound,OhaiBBQ,agconnor,panckreous,pubis,tsujigiri,ktkaushik,xray7224,m4tze,christophe-de,denniscollective,vcuculo,shavit,s-f-s,ChFernandez,jbivins,pixelistik,gandaro,beardedninja,Carabas,JMSilla,prathamesh-sonpatki,stefi,Pistos,rekado,stwf,nolith,Stultus2,Yajo,sailing,fred,robhogg,gouthamvel,torrancew,arions,CodeBlock,judytuna,ChaseReid,memarko,futurechimp,vanhalt,one-dash,DusanM97,laserlemon,aabril,tmlee,geckoxx,kaleemullah,aboire,michaelklishin,carzil,groovehunter,kapcom01,jperyl,21echoes,mrtee,Robsteranium,Gonzih,buddhamagnet,walternelson,doot0,svoop,bagilevi,halfd,firefly21,spieker,wcs,Flink,bdjnk,gladiac,uiri,johnedmonds,sofian,Flashinator,alda519,jtimberman,NaleagDeco,robin-drexler,cparker15,everplays,untitaker,brianwisti,andrejpodzimek,lksnyder0,leonardolaporte,ticho,isaacsanders,galaxor,anassahmed,ajft,jancborchardt,disconn3ct,mblog,gvx,protowouter,drummondj,shawnwebs,ndee,cyberkov,paddyez,vidkun,nannubest,yolk,rtznprmpftl,imw,anishsheela,jerinphilip,Dorian,arzumy,jamiew,NPerry,ritchiewilson,adonix,evant,williamtheaker,jrichardlai,kiranh,mnutt,siefca,brandonkernell,ramiromagalhaes,benoit934,dangold1138,soukron,raid5,lfortin,jairodiaz,berkes,frank-r-schmidt,lusum,Pasta,joedavis,TomK32,nickvdb,flah00,utkarshkukreti,rajesh672,oacis,pupeno,themasch,sentientwaffle,iurikothe,digination,jish,masterdot,adedommelin,Hexagon,Vanuan,blackxored,silviorelli,antimatter15,rtxanson,yarons,jandom,jdeisenberg,alepane21,mattbaker,danieleds,robotarmy,robustdj,rnevitt,michiwend,ecleel,onewland,ultrasaurus,jwinky,ggilder,rmaskey,maelsoucaze,theBernd,tristil,archi,UserAd,bigbash,binarycleric,tenaciousflea,leamas,patcito,Crimer,sgayda2,Stigjb,jeffrydegrande,koo5,jbhannah,kashif,minilibra,maco,duke-,guilleiguaran,yuvadm,drt24,bastos,sarahmei,sennewood,D4nte,cirnatdan,diogenes,michael-k,mousey,apardo,adelcasse,CAFxX,tkrehbiel,Setheck,Chiggins,mastooo,cmelbye,spack,moziz,brinchj,manveru,pedrosilva,CodeBleu,stefanotravelli,arielo,mishudark,danillos,sloser,7h0ma5,ubikuity,sirmacik,kyber,Otacon,Darkmagister,madmaze,MrBison,zturtleman,halfdan,voxdolo,tdpsk,nh2,ebruning,donpdonp,rwaldron,gosuri,steveklabnik,5v3n,sterops,zeph,ccoenen,soychicka,felgru,fbrubacher,cryptix,hemanth,jarinudom,hbons,jcdyer,ashcrow,dlo}
@attribute requester_succ_rate numeric
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_pr_comments numeric
@attribute status {0,1}

@data
false,876.047463,7,caarlos0,0,false,false,0,1
false,876.047463,7,fechterjm,0,false,false,0,1
false,876.047463,7,movilla,0.645161,false,true,1,1
false,876.047463,8,clavisound,0,false,false,0,1
false,876.047463,8,Raven24,0.865385,false,false,7,1
false,876.047463,9,hfase01,1,false,false,0,1
false,876.047463,8,OhaiBBQ,0.818182,true,true,0,1
false,876.047463,7,OhaiBBQ,0.8,true,true,0,1
false,876.047463,7,OhaiBBQ,0.777778,false,false,0,1
false,876.047463,6,OhaiBBQ,0.75,true,true,0,1
false,870.799498,39,justindthomas,0.571429,false,false,10,0
false,875.20118,6,OhaiBBQ,0.714286,false,false,0,1
false,875.259875,7,diasp,0.96,true,false,0,1
false,875.494734,8,movilla,0.633333,false,true,1,1
false,876.047463,7,Raven24,0.862745,false,false,7,1
false,877.684281,5,Raven24,0.86,false,false,7,1
false,877.684281,6,hfase01,0,false,false,0,1
false,877.684281,8,movilla,0.655172,false,false,1,0
false,877.684281,7,agconnor,0,false,false,0,1
false,877.861567,7,movilla,0.678571,false,false,1,0
false,877.861567,5,movilla,0.666667,false,false,1,1
false,878.453039,6,movilla,0.653846,false,false,0,1
false,878.453039,6,movilla,0.68,false,false,0,0
false,886.080216,5,stevenh512,1,true,true,5,1
false,886.474082,6,Raven24,0.857143,false,false,10,1
false,899.040688,6,Raven24,0.854167,false,false,10,1
false,899.040688,5,justindthomas,0.666667,false,false,0,0
false,899.040688,5,justindthomas,0.8,false,false,0,0
false,899.040688,5,justindthomas,1,false,false,0,0
false,886.45109,7,Raven24,0.851064,false,false,10,1
false,899.159664,5,movilla,0.666667,false,true,0,1
false,899.159664,5,movilla,0.652174,false,true,0,1
false,870.403498,12,panckreous,0,false,false,0,1
false,897.515729,10,SuperTux88,1,false,false,0,1
false,899.845121,8,SuperTux88,1,false,false,0,1
false,897.515729,8,SuperTux88,1,false,false,0,1
false,897.515729,6,SuperTux88,1,false,false,0,1
false,897.515729,7,movilla,0.636364,false,true,0,1
false,901.209026,5,SuperTux88,1,false,false,0,1
false,901.268116,8,stevenh512,1,true,true,2,1
false,901.268116,9,pubis,0,false,false,0,1
false,901.425794,8,movilla,0.619048,false,true,0,1
false,900.604563,8,movilla,0.6,false,true,0,1
false,900.604563,8,Gallaecio,0.75,false,false,0,1
false,901.03426,8,tsujigiri,0,false,false,0,1
false,901.268116,9,stevenh512,1,true,true,2,1
false,900.604563,6,SuperTux88,1,false,false,0,1
false,901.171875,5,DeadSuperHero,0.692308,false,false,0,1
false,901.64148,5,DeadSuperHero,0.666667,false,false,0,1
false,904.046997,10,movilla,0.631579,false,true,0,0
false,904.992159,7,movilla,0.611111,false,false,0,1
false,904.992159,6,movilla,0.588235,false,false,0,1
false,904.992159,6,movilla,0.5625,false,false,0,1
false,903.709034,8,movilla,0.533333,false,false,0,1
false,903.768154,8,ktkaushik,0.6,true,true,0,1
false,904.724461,9,ktkaushik,0.5,true,true,0,1
true,870.403498,22,visualsayed,0,false,false,0,0
false,907.394019,7,ktkaushik,0.333333,false,false,0,1
false,906.956865,7,ktkaushik,0,true,true,0,1
false,906.956865,7,DeadSuperHero,0.727273,false,false,0,0
false,907.394019,10,Raven24,0.847826,false,false,10,1
false,905.676511,7,ktkaushik,0,false,true,0,0
false,905.676511,5,DeadSuperHero,0.7,false,false,0,1
false,908.724921,6,movilla,0.5,false,true,0,1
false,909.625421,18,movilla,0.538462,false,false,0,0
false,909.745623,5,DeadSuperHero,0.777778,false,false,0,0
false,909.745623,18,movilla,0.583333,false,true,0,0
false,910.258958,6,movilla,0.545455,false,true,0,1
false,911.230443,6,wubwubwubcr3w,0,false,false,0,1
false,910.86351,7,movilla,0.6,false,false,0,0
false,908.724921,8,Raven24,0.844444,false,false,8,1
false,912.319275,7,wubwubwubcr3w,0,false,false,0,0
false,912.319275,5,Raven24,0.840909,false,false,8,1
false,869.46464,33,marco-gallardo,0,false,false,0,0
false,912.759288,8,Gallaecio,0.666667,false,false,0,1
false,915.752141,8,DeadSuperHero,0.75,true,true,0,1
false,915.752141,5,DeadSuperHero,0.714286,false,false,0,1
false,909.745623,22,Raven24,0.837209,false,false,6,1
true,915.752141,7,Raven24,0.857143,false,false,6,0
false,909.745623,22,xray7224,0,false,false,0,1
false,915.752141,8,stevenh512,1,true,true,0,1
false,915.249699,11,movilla,0.555556,false,true,0,1
false,915.249699,5,Raven24,0.878049,false,false,6,0
false,914.82101,9,m4tze,0,false,false,0,1
false,914.82101,8,movilla,0.5,false,false,0,1
false,914.82101,7,movilla,0.571429,false,false,0,0
false,915.249699,17,dmorley,0.708333,true,false,0,0
false,914.82101,8,dmorley,0.695652,true,false,0,1
false,914.82101,8,MrZYX,0.9,false,true,0,1
false,914.82101,7,ujdhesa,1,false,false,0,1
false,914.620274,7,Raven24,875,true,false,6,1
false,914.620274,6,ujdhesa,0,false,false,0,1
false,913.616594,4,Raven24,0.871795,false,false,6,1
false,915.249699,22,movilla,0.666667,false,false,0,0
false,912.566111,4,Raven24,0.868421,false,false,6,1
false,912.871685,3,Raven24,0.891892,false,false,6,0
false,913.483447,5,Raven24,0.888889,false,false,6,1
false,912.932824,12,prellele,0.6875,false,false,0,0
false,913.483447,5,stevenh512,1,true,true,0,1
false,912.932824,11,prellele,0.666667,false,false,0,1
false,913.711029,5,Raven24,0.885714,false,false,6,1
false,913.711029,3,movilla,0.8,false,false,0,0
false,913.711029,4,Raven24,0.882353,false,false,6,1
false,914.569492,3,stevenh512,1,false,false,0,1
false,914.569492,6,Raven24,0.878788,false,false,6,1
false,914.569492,5,Raven24,875,false,false,6,1
false,914.569492,5,Raven24,0.870968,false,false,6,1
false,914.657893,5,justindthomas,1,true,false,0,1
false,914.657893,6,Raven24,0.866667,false,false,6,1
true,914.657893,7,christophe-de,0,false,false,0,0
false,914.657893,6,Raven24,0.862069,false,false,6,1
false,914.450712,2,Raven24,0.857143,false,false,6,1
false,915.584852,5,Raven24,0.851852,false,false,6,1
false,915.584852,5,DeadSuperHero,0.666667,true,true,0,1
false,914.917945,7,Raven24,0.846154,false,false,6,1
false,915.768194,11,tubbo,0,true,true,0,1
false,915.768194,5,Raven24,0.88,false,false,6,0
false,915.768194,8,SuperTux88,1,false,false,0,1
false,923.706279,8,movilla,0.75,false,true,0,1
false,923.706279,4,denniscollective,0,false,true,1,1
false,912.932824,21,ktkaushik,0,false,true,0,0
false,914.979485,7,diasp,0.958333,true,false,0,1
false,923.706279,0,dmorley,0.681818,true,false,0,1
false,923.706279,1,movilla,1,false,false,0,0
false,923.706279,1,Raven24,875,false,false,6,1
false,923.706279,1,justindthomas,1,true,false,0,1
false,923.706279,1,vcuculo,0.65,true,true,0,1
false,923.706279,0,Raven24,0.869565,false,false,6,1
false,923.569919,4,shavit,1,false,false,1,1
false,923.569919,4,shavit,0,false,false,0,1
false,923.569919,2,s-f-s,1,false,false,0,1
false,923.569919,3,movilla,1,false,false,0,1
false,921.723715,6,movilla,1,false,false,0,1
false,921.723715,6,diasp,0.956522,true,false,0,1
true,921.723715,4,stevenh512,1,false,false,0,1
false,921.095666,5,Raven24,0.863636,false,false,6,1
false,921.095666,4,movilla,0,false,false,0,1
false,921.095666,2,diasp,0.954545,true,false,0,1
false,920.618697,2,SuperTux88,1,false,false,0,1
false,940.384221,5,diasp,0.952381,true,false,0,1
false,940.384221,4,s-f-s,1,false,false,0,1
false,941.91383,5,Raven24,0.857143,false,false,5,1
false,940.384221,4,diasp,0.95,true,false,0,1
false,941.91383,5,Raven24,0.85,false,false,5,1
false,941.91383,5,denniscollective,0,false,true,1,0
false,941.297349,3,Raven24,0.842105,false,false,5,1
false,940.825971,3,diasp,0.947368,true,false,0,1
false,940.825971,3,diasp,0.944444,true,false,0,1
false,941.91383,4,diasp,0.941176,true,false,0,1
false,939.275422,7,diasp,0.9375,true,false,0,1
false,939.275422,7,diasp,0.933333,true,false,0,1
false,941.91383,10,Raven24,0.833333,false,false,5,1
false,939.275422,8,diasp,0.928571,true,false,0,1
false,939.275422,8,diasp,0.923077,true,false,0,1
false,939.468808,8,ChFernandez,0,true,false,0,1
false,939.468808,7,stevenh512,0,false,false,0,1
false,939.662273,6,ChFernandez,0,false,false,0,0
false,939.662273,5,ChFernandez,0,false,false,0,0
false,939.275422,10,diasp,0.916667,true,false,0,1
false,940.566167,6,diasp,0.909091,true,false,0,1
false,940.566167,7,diasp,0.9,true,false,0,1
false,940.15391,8,diasp,0.888889,true,false,0,1
false,940.15391,9,diasp,875,true,false,0,1
false,940.15391,8,DeadSuperHero,0.6,true,true,0,1
false,940.089316,14,s-f-s,0,false,false,0,1
false,940.089316,17,Raven24,0.823529,false,false,3,1
false,940.089316,17,jbivins,0.714286,true,false,1,1
false,940.15391,13,DeadSuperHero,0.75,false,false,0,0
false,939.333562,10,dmorley,0.666667,true,false,0,1
false,939.333562,18,diasp,0.857143,true,false,0,1
false,939.333562,9,DeadSuperHero,0.666667,false,false,0,1
false,937.177813,10,DeadSuperHero,0.5,true,false,0,1
false,937.177813,14,pixelistik,0.5,false,false,0,0
false,944.92794,12,wubwubwubcr3w,0,false,false,0,0
false,944.92794,25,Raven24,0.8125,false,false,3,1
false,944.92794,17,gandaro,1,false,false,0,1
false,944.92794,11,ChFernandez,0,true,false,0,0
false,944.92794,10,DeadSuperHero,0,true,true,0,1
false,944.990993,15,Raven24,0.8,false,false,3,1
false,944.990993,14,DeadSuperHero,0,false,false,0,0
false,944.990993,14,dmorley,0.65,true,false,0,1
false,944.990993,15,jbivins,0.666667,true,false,1,1
false,944.990993,15,Raven24,0.785714,false,false,3,1
false,944.990993,16,diasp,0.833333,true,false,0,1
false,944.990993,17,diasp,0.8,true,false,0,1
false,944.990993,16,SuperTux88,0,false,false,0,1
false,944.990993,12,diasp,0.75,true,false,0,1
false,937.177813,22,diasp,1,true,false,0,0
false,944.990993,15,Raven24,0.769231,false,false,3,1
false,945.318456,16,dmorley,0.631579,true,false,0,1
false,945.318456,11,beardedninja,1,false,false,0,0
false,945.318456,24,Raven24,0.75,false,false,3,1
false,945.318456,8,Carabas,1,false,false,0,0
false,945.164645,14,dmorley,0.611111,true,false,0,1
false,945.164645,25,JMSilla,0,false,false,0,1
false,966.741196,15,Gallaecio,0.5,false,false,0,1
false,967.146652,14,Raven24,0.727273,false,false,0,1
false,967.268149,14,Raven24,0.7,false,false,0,1
false,948.386199,33,prathamesh-sonpatki,0,false,false,0,0
false,937.177813,31,diasp,1,false,false,0,1
false,965.165376,18,beardedninja,1,false,false,0,1
false,965.165376,14,stefi,0,false,false,0,0
false,965.165376,14,pixelistik,1,false,false,0,0
false,945.099127,17,jbivins,0.6,true,false,1,1
false,965.165376,18,gandaro,1,false,false,0,1
false,965.505104,13,jbivins,0.75,false,false,0,0
false,965.505104,13,Pistos,0.756098,false,false,1,1
false,966.866408,13,Raven24,0.777778,false,false,0,0
false,966.934574,13,Raven24,875,false,false,0,0
false,966.866408,12,jbivins,0.666667,false,false,0,1
false,966.93103,17,Raven24,0.857143,false,false,0,1
false,966.506161,16,Raven24,0.833333,false,false,0,1
false,965.781084,11,beardedninja,0,false,false,0,1
false,966.506161,11,diasp,1,false,false,0,1
false,966.784954,14,Raven24,0.8,false,false,0,1
false,965.781084,11,diasp,0,false,false,0,1
false,966.784954,9,rekado,0.4,false,false,0,1
false,940.566167,37,stwf,0.6,false,false,0,1
false,974.533228,10,nolith,0,false,false,0,1
false,974.533228,9,gandaro,1,true,true,0,1
false,975.370516,9,rekado,0.333333,false,false,0,1
false,974.897798,26,stwf,0.555556,false,false,0,1
false,974.897798,10,gandaro,1,false,false,0,1
false,996.945372,8,Carabas,0,false,false,0,1
false,996.945372,8,Stultus2,0,false,false,0,1
true,996.224533,15,Raven24,0.75,false,false,0,1
false,996.86364,7,gandaro,1,true,true,0,1
false,996.008553,26,stwf,0.5,false,false,0,1
false,994.796864,7,prellele,0.642857,true,true,0,1
false,994.796864,7,prellele,0.615385,true,true,0,1
false,994.796864,7,gandaro,1,true,true,0,1
false,994.58265,17,Yajo,0,false,false,0,0
false,995.422359,7,MrZYX,0.888889,false,false,0,1
false,995.422359,7,MrZYX,1,false,false,0,0
false,1009.108653,8,dmorley,0.588235,true,false,0,1
false,1008.525396,7,MrZYX,1,true,false,0,1
false,995.221113,10,stwf,0.428571,false,false,0,1
false,1000.071736,7,stwf,0.333333,false,false,0,1
false,1001.077277,34,sailing,0,false,false,0,0
false,1001.077277,8,dmorley,0.5625,true,false,0,1
false,1000.862193,7,dmorley,0.533333,true,false,0,1
false,1008.983757,7,fred,0,false,false,0,1
false,1008.983757,28,fred,0,false,false,0,0
false,1005.85091,6,stwf,0.2,false,false,0,1
false,1000.933372,6,Raven24,0.666667,false,false,0,1
false,1014.228514,4,robhogg,1,false,false,0,0
false,1015.462811,4,gouthamvel,0,false,false,0,1
false,1015.462811,4,MrZYX,1,true,false,0,1
false,1017.408124,4,jbivins,0.5,true,false,0,1
false,1017.043827,4,torrancew,1,false,false,0,1
false,1016.768183,3,torrancew,1,false,false,0,1
false,1020.913633,3,arions,0,false,false,0,0
false,1020.913633,6,stwf,0.25,false,false,0,0
false,1021.269003,3,CodeBlock,1,false,false,0,1
false,996.550297,3,torrancew,1,false,false,0,1
false,992.828849,7,torrancew,1,false,false,0,1
false,992.828849,6,CodeBlock,0,false,false,0,1
false,992.828849,6,jbivins,0,false,false,0,1
false,992.828849,6,jbivins,0,false,false,0,0
false,992.828849,10,torrancew,1,false,false,0,1
false,992.693253,24,judytuna,1,false,false,0,1
false,992.693253,26,Raven24,0.5,false,false,0,1
false,992.693253,25,judytuna,0,false,false,0,1
false,992.693253,25,vcuculo,0.684211,false,false,0,0
false,1005.794302,27,stwf,0.333333,false,false,0,0
false,1005.794302,27,ChaseReid,0.5,false,false,0,1
false,1006.002484,26,stwf,0.5,false,false,0,0
false,1006.697045,29,ChaseReid,1,false,false,0,0
false,996.867765,26,ChaseReid,0,false,false,0,1
false,996.186845,26,robhogg,0,false,false,0,1
false,995.783747,27,memarko,0.5,false,false,0,1
false,995.580636,28,futurechimp,0,false,false,0,0
false,995.851469,27,prellele,0.583333,false,false,0,1
false,995.851469,24,stwf,0,false,false,0,1
false,995.851469,24,stwf,0,false,false,0,0
false,996.637525,28,vanhalt,0,false,false,0,0
false,994.874562,26,Pistos,0.75,false,false,3,1
false,993.333782,26,vcuculo,0.666667,false,false,0,1
false,993.333782,26,vcuculo,0.705882,false,false,0,0
false,994.94166,26,torrancew,1,false,false,0,1
false,994.94166,26,prellele,0.545455,true,true,0,1
false,996.637525,31,Pistos,0.74359,false,false,3,1
false,996.637525,29,memarko,0,false,false,0,1
false,996.55545,24,dmorley,0.571429,false,false,0,0
false,978.43352,25,one-dash,0,false,false,0,0
false,978.43352,25,DusanM97,0,false,false,0,0
false,978.43352,25,laserlemon,0,false,false,0,1
false,976.073284,26,aabril,0,false,false,0,1
false,976.073284,25,tmlee,0,false,false,0,1
false,976.073284,24,dmorley,0.615385,false,false,0,0
false,977.126421,27,geckoxx,0.75,false,false,0,1
false,977.126421,27,kaleemullah,0,false,false,0,1
false,996.637525,27,Pistos,0.763158,false,false,3,0
false,976.291627,29,aboire,0,false,false,0,1
false,976.291627,31,geckoxx,1,false,false,0,0
false,976.291627,29,michaelklishin,1,false,false,0,1
false,976.291627,36,Pistos,0.783784,false,false,3,0
false,978.153339,38,carzil,0,false,false,0,0
false,1005.862878,40,groovehunter,0,false,false,0,0
false,978.153339,38,dmorley,0.583333,true,false,0,1
false,978.153339,38,dmorley,0.545455,true,false,0,1
false,978.153339,36,kapcom01,0,false,false,0,0
false,978.086144,36,vcuculo,0.6875,false,false,0,1
false,978.086144,39,geckoxx,1,false,false,0,1
false,978.086144,37,geckoxx,1,false,false,0,1
false,976.291627,37,geckoxx,0,false,false,0,1
false,978.15484,37,jperyl,0,false,false,0,1
false,978.15484,33,jperyl,0,false,false,0,0
false,996.637525,39,rekado,375,false,false,0,0
false,978.423693,34,torrancew,1,false,false,0,1
false,978.423693,38,torrancew,0,false,false,0,1
false,978.423693,38,gandaro,1,true,true,0,1
false,977.508057,33,21echoes,0.666667,false,false,0,1
false,976.613401,32,mrtee,0,false,false,0,0
false,976.81937,36,pixelistik,0,false,false,0,1
false,996.637525,34,Pistos,0.805556,false,false,3,0
false,996.637525,33,Pistos,0.828571,false,false,3,0
false,975.713794,35,Robsteranium,0,false,false,0,1
false,975.504025,29,dmorley,0.6,false,false,0,0
false,975.504025,29,michaelklishin,0,false,false,0,1
false,975.705437,29,prellele,0.5,true,true,0,1
false,976.10851,31,Gonzih,1,false,false,0,1
false,976.10851,31,Pistos,0.823529,false,false,3,1
false,976.311803,33,jaywink,0,false,false,0,1
false,976.311803,32,prellele,0.444444,false,false,0,1
false,976.311803,31,Pistos,0.818182,false,false,3,1
false,976.311803,32,Pistos,0.8125,false,false,3,1
false,976.311803,32,Pistos,0.806452,false,false,3,1
false,977.452941,31,21echoes,0.5,true,false,0,1
false,977.452941,32,21echoes,0,false,false,0,1
false,982.15639,37,Pistos,0.833333,false,false,3,0
false,976.379037,37,manuels,0.7,false,false,4,1
false,982.291738,30,buddhamagnet,0.6,true,false,1,1
false,995.580636,29,walternelson,0,false,false,0,0
false,981.592554,29,dmorley,0.555556,true,false,0,1
false,981.592554,29,dmorley,625,false,false,0,0
false,981.592554,30,dmorley,0.571429,false,false,0,1
false,981.86332,38,rekado,0.428571,false,false,0,0
false,981.310345,29,gandaro,1,true,true,0,1
false,980.442118,29,memarko,0,false,false,0,0
false,983.030972,39,rekado,0.333333,false,false,0,1
false,995.851469,30,rekado,0.4,false,false,0,0
false,981.88481,28,Pistos,0.827586,false,false,3,1
false,981.11772,41,Pistos,0.821429,false,false,3,1
false,981.185585,28,doot0,0,false,false,0,0
false,975.868322,26,Pistos,0.814815,false,false,3,1
false,975.868322,28,buddhamagnet,0.75,false,false,0,0
false,975.686439,26,Pistos,0.807692,false,false,3,1
false,970.146123,26,Pistos,0.8,false,false,3,1
false,996.637525,27,manuels,0.736842,false,false,3,0
false,995.851469,26,rekado,0.5,false,false,0,0
false,968.624974,37,justindthomas,1,true,false,0,1
false,968.90171,26,prellele,375,false,false,0,1
false,968.133642,24,prellele,0.428571,false,false,0,0
false,968.133642,24,prellele,0.5,false,false,0,0
false,968.133642,25,Pistos,0.791667,false,false,3,1
false,968.133642,24,Pistos,0.782609,false,false,3,1
false,996.637525,32,fermionic,0.75,false,false,0,0
false,968.133642,38,fermionic,0.666667,false,false,0,1
false,960.117961,22,Raven24,0,false,false,0,1
false,996.637525,30,Pistos,0.818182,false,false,3,0
false,961.332958,27,manuels,0.722222,false,false,3,1
false,956.428724,23,Pistos,0.809524,false,false,3,1
false,961.226976,24,justindthomas,0,true,false,0,1
false,961.226976,23,manuels,0.705882,false,false,1,1
false,996.637525,25,fermionic,1,false,false,0,0
false,965.332948,23,Pistos,0.8,false,false,0,1
false,965.332948,22,Pistos,0.789474,false,false,0,1
false,968.133642,35,rekado,0.333333,false,false,0,1
false,964.71694,22,fermionic,1,false,false,0,1
false,969.483398,22,svoop,0,false,false,0,0
false,969.483398,21,Pistos,0.777778,false,false,0,1
false,969.835732,22,Pistos,0.764706,false,false,0,1
false,965.439954,21,rekado,0.5,false,false,0,0
false,963.592747,22,Pistos,0.75,false,false,0,1
false,986.254551,24,Pistos,0.733333,false,false,0,1
false,988.281833,20,Pistos,0.714286,false,false,0,1
false,988.281833,20,Pistos,0.692308,false,false,0,1
false,1004.633146,24,Pistos,0.666667,false,false,0,1
false,1004.404283,23,Pistos,0.636364,false,false,0,1
false,1008.444376,25,Pistos,0.6,false,false,0,1
false,1008.444376,23,Pistos,0.555556,false,false,0,1
false,1008.304607,25,manuels,0.6875,false,false,1,1
false,996.637525,27,21echoes,0,false,false,0,0
false,1008.304607,26,Pistos,0.5,false,false,0,1
false,1008.304607,26,bagilevi,0.5,false,false,0,1
false,1008.304607,23,bagilevi,1,false,false,0,0
false,996.637525,35,Raven24,0,false,false,0,0
false,1008.304607,21,bagilevi,0,false,false,0,1
false,1007.992478,22,Pistos,0.428571,false,false,0,1
false,1008.624745,21,halfd,0,false,false,0,0
false,1008.624745,25,dmorley,0.666667,false,false,0,0
false,1003.931436,20,Pistos,0.333333,false,false,0,1
false,1005.085823,26,vcuculo,0.666667,false,false,0,1
false,996.637525,30,Pistos,0.4,false,false,0,0
false,990.796803,36,Pistos,0.5,false,false,0,0
false,993.119266,19,prellele,0.4,false,false,0,1
false,993.119266,20,Pistos,0.333333,false,false,0,1
false,996.637525,25,prellele,0.5,false,false,0,0
false,993.119266,19,prellele,0.666667,false,false,0,0
